,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600188.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X600886.SH,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000933.SZ,X000408.SZ,X000629.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X002409.SZ,X600096.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000932.SZ,0,-0.066443296908719,0,0,0,0.286169886449812,0,0,0,0,0,0,0,0,0,0,0,-0.0995251211603934,0,0,0.124920780829877,0,0.199259460533428,0,0,0,0,0,0,0,-0.0195272007598861,0,0,0,0,0,0,0,0,0.0106695495273571,0,0,0,0,0,0,0,0,0,0,0,-0.0923002530562573,0.00970707614296355,0.0627107701895498,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0746711884485407,0.268506918981599,0,0,0,0,0.188793517297527,0,0,0,0,0,0.0219758640574933,0,0,0,0,0.0315443650214703,0,0,0,0,0.00510461073746827,0,0,0,0,0,0,0,-0.0677920029284746,0,0,0,0,0,0,0,0.110786450211129,0.21535819648738,0,-0.120213431535864,-0.0232857142168684,0,0,0,0,0,0,0
X002080.SZ,-0.0700408593877328,0,0,0,0,0,0,-0.0961714141981116,0,0,0,0,0,0,0,0,0,0.171443147546465,0.0529907304296997,0.131077036495503,0,0,0,0,0,0.23347514555887,0.0409279046810711,-0.0425887638816002,0,0,0,0.00261538450102805,0,-0.0883734464460493,0,0,0,0,0,0,0,0,0,0,0.00613478195490971,0,0,0.0566867873101618,0,0.190745212581471,0,-0.0197269983831496,0,0,0,0,0,0,0
X600219.SH,0,0.00211221010853355,0,0,0,0.0344347526099357,0.0257381622079913,0,0,0,0.150442250691477,0,0,0.0683666251848017,0,0,0,0,0,0,0,0,0.204861077578087,0,0,0,0,0,0,0,0,0.0174343574339064,1.73472347597681e-18,0,0,0,0.0461023291396708,0,0,0,0,0,0,-0.0188504203557044,-0.0320155575262134,0,0,0,0,0.0438073370265321,0,0,0.0400030308793525,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.065006521813148,0,0,0,-0.0400966497009632,0,0,0,0.115823883061258,0,0,0,0,-0.0932428787849854,0.299441941406326,0,0,0.310265198426798,-0.20569978808075,0,0,0.0818103316830791,0,0,0,0,0,0,-0.278995540884214,0,0,0,0,0.00335674607148833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601427938987295,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0507278242297362,0,0.159174108373035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259399014569752,0,0.202750880765253,0.257299764357542,0.0846290630301274,0,-0.0514798743500463,0,0,0,0,0,0,0.0445702975794064,0,0,-0.0178112110068914,0,0,0,0.0573498837674201,0,0,0.0148913456609643,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,-0.128769099812083,0,0,0,0,0.138975645727011,0,0,0,0.330158383945385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366760812960688,0,0,0,0.00151643614249575,0,0.0341640257953467,0,0,0,0,0.05398325598527,0.120997759818119,0,0,0,-0.00660758861298281,0,0,-0.051347081679776,0.258763250709995,0,0,0,-0.0159014293184441,0,0,0,0,0,0
X000629.SZ,0.0708630256094762,0,0,0,0.305713776069242,0,0,0.00525443824432973,0,0,0,0,0,0,0,0,0.353737881780728,0.458684365295418,0,0,0,0,-0.0739366270686791,0,0,0,0,0,0,-0.0474766632657404,-0.0244677854910178,0.0304597640404247,0,0,0.0249332337292103,0,0,0,0,0,0,0,0,0,-0.0424761284442173,0,0,-0.00685272821290119,0,0,0,0,-0.0359504733486153,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.00450136990000909,0,0,0,0,0,0,0,0,0.0530077545405999,0,0.177683122133515,0,0,0,-0.0169534159623592,-0.214089347154211,0,0,0,-0.0485732050748575,0,0,0,0,0,0,0,0,0,-0.00499504099255066,0,0,0.151582949927407,0,0,0,0,0,0,0,0,-0.0783235220611221,-0.23692127039126,0,0,-0.0730664366270949,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0530053659762359,-0.156649877766764,0,0,0,0,0,0,0,0,0,0,0,0,0.244388604269357,0,0,0.394676918813282,0,0,0,0.418878199090053,0.0310421279687379,0.14015229456046,0,0,0,0.0661482174223833,0,0,0,0,0,0,0,0,-0.144675460944163,0,0,0,0,0,0.00573461806193974,0,0.093099575696973,0,0,0,0,0,0,0
X600688.SH,0.260781271919088,0,0,0,0,0,0,0,-0.0680700619802313,0,0.143292592541045,0,0,0.0146220864126832,0,0,0,0,0,0,0,0,0.0306496496106,0,0,0,-0.00576471947615792,0,0.0129524915178443,0,0,0,0,0,-0.0158356721573053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181914215939831,0,0,0.0114758128796784,0,0,0,0,0,0
X600157.SH,0,0,0,-0.0873232633523927,0,0,0,0,0,0,-0.093280133781444,0,0,0,0,0,0,0,0,0.0378625219137163,0,0,-0.0750521501429594,0,0,-0.0824659650798217,0,0,0,0.285600193759951,0,0,0,0,0,0,0,0,0,0.00521082367013218,0,0.231232454676398,0,-0.0479150081136608,0,0,0,0.0251132679790728,0.120303462944764,0,0,0,-0.0400252828101542,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.399265095503649,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.337394037644429,0,0.0566903732512576,0,0,0,0,0,0.288834500024796,0.169642871232594,0,0,0,0,0.100852715371588,0,0,0,0,0,0,0,0,-0.250719501202889,0.0191277090792988,0.526234003161404,0,0.127509340060587,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,-0.0067823733310886,0.0929562680968437,0,0,0,0,0,0,0.195453609402419,0,0.192912206728925,0,0,0,0,0,0,0,0,0,0,0,0.0309531205734495,0,0,4.33680868994202e-19,0,0,0,0.197994401655602,0,0,0,0,0,0,0,0,0,0,0,0,0.018600334149274,0,0,0,-0.0237619824302283,-5.42101086242752e-20,0,0,0,0,0,0
X600995.SH,0,0,-0.13440056684765,0,0,0,0,0,0.0790673130324414,0,0,0,0,0,0,0.188152412304949,0,0,0,0,0,0,0.314853356696696,0,0.0989668573691864,0,-0.499045667082449,0,0,0,0,0,0,0,0,0,0,0.345524274990038,0,0,0,0,0.30994433433278,0,0.50158111207493,0,0,0.0721540070808091,0,0,0,0,-0.0806923714777858,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.162672595551107,0,0,0,0.00806086411921589,0,0,0,0,0,0,0,0,0,0.0482076080529613,-0.043565919644731,0,0,0,0,0,0,0.0252428008446429,0,0,0,0,0,0,0,0.0321796520609897,-0.044286681374359,0,-0.0471292624006458,0,0,0,-0.165300342143623,0,0,0,0,0,0.0502649031159189,0,0,0,0,-0.0482631684288145,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.221909880338053,0,0,0,-0.00220498973731976,0,0,0,0,0,0,0,0,0.0447144642998605,0,-0.185194640448328,0,0,-0.183454517255981,0,0,0,0,0.131899794550617,0,0,-0.274974306184005,0,0,0,0,0,0,0,0,0,0,0.146566076271638,0.117758316756111,0,0,-0.00383182750088106,0,0,0,0,0.729578130975362,0,0,0,0,0,0
TED,0,0.33417812739142,0,0.281678181238041,0.0733773304723706,0,-0.131946458162693,0,0,0,0,0,0,0,0,0,0,-0.0335318245526588,0.119985743983163,0.0284763704994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159478779212617,-0.0854068767545634,0,0,0,0,0,0,0,-0.112829975334512,0,0,0,0,-0.154687950848924,-0.296689919047697,0.828572085071847,0,0,0,0,0,0,0
RealEstate_excess,-0.0408944955182943,0,0,0,0,0,0,0,-0.022080067021785,0,0,0,0,0.128310232673905,0,0,0,0,0,0,0.159862678110654,0.0802319134238148,0.0435905747784926,0,0,0,0,0,0,0,-0.0725337853924897,-0.0463790860338247,0,0.20555633726837,-0.081059492808507,0,0,0,0,0,-0.138133666551034,0,0,0,1.73472347597681e-18,0,0,-0.00816186125236702,0,0,0.253882066663641,-0.0386040834160731,-6.93889390390723e-18,0,0.161932189975237,0,0,0,0
MKreturn,0,0,0,0,-0.0179831063922902,0,0,0,0,0,0,0,0,0.0661043204328125,0,0,0,0,0.0968990973482588,0,0,0,0,0,0,0,0,-0.0988872415557066,-0.107603045261786,0,-0.0214759795382882,0,0,0,0,0,-0.0924744740032775,0,0,0,-0.00182594229020122,0,0,0,0,0,0,0.00452585912823792,0,0,0.0164028365844327,-0.0101383269514985,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-8.470329472543e-22,0,0.00184596530546296,0,0,0,0,0,0,0,0,0,0,0.00138779528500692,0,0,0,0,0,0,-0.00065929746113578,7.92017973112247e-05,-0.000132058249093834,0,0,0,0,0,0.000788554497394716,0,0,0,0,0,0,0,0,0,0,0,0,0.00154145489790335,0,-0.00143251428885699,0,0,0.00234022178323192,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0212769933379681,0,0,-0.00571436675541227,0.000165125388280623,0,0,0,0,0,0,0,0,0,-0.00794402248663996,0,0,0,0,0,0,0,0.000495223976919235,0,0,0,0,0,0,0,0.00173242105745418,0,0,0,0,0,0,0,0,0,0.00213559110329956,0,0,0,0,0,9.37400334819892e-05,-0.0214303145342164,0.0230998610331155,0.00287029213037688,-0.000830126611686981,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00917963993557161,0,0.00371932404746854,0,0.0456126216956824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290255348361001,0,0,-0.0417868353006524,0,0,0,0,0,0.0778773534065436,0,-0.0379595214139922,0,0,0,0,0,0,0,0,0.031862919699416,0,0,0,0.0221854984493172,-0.0078268179448168,0,0,0,0.0874030207430182,-0.0639332582886257,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.001830511029252,0,0,0,0,0,0,0,0,0.00125000132041792,0,0,0,-0.000856328760164195,0,0,-0.00653285747903292,0,0,-0.000506754841698177,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,-0.000738791078677348,0,0,0,0,0,0,0,0.00035752511217768,0,0,0,0,0,0.0380832070171335,0
