,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600352.SH,X600660.SH,X600886.SH,X600188.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X600801.SH,X000709.SZ,X600176.SH,X002460.SZ,X000786.SZ,X002466.SZ,X600516.SH,X600489.SH,X601158.SH,X002271.SZ,X000629.SZ,X600299.SH,X000553.SZ,X000883.SZ,X600219.SH,X600808.SH,X600583.SH,X000630.SZ,X000027.SZ,X600985.SH,X600339.SH,X000825.SZ,X601699.SH,X000301.SZ,X600426.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000709.SZ,0,0,0,0,0,0,0,0.027945033482625,0,0.345856336142458,0,0,0,0,0,0,0,0,0,0,0.0656732561844701,0,0,0,0,0,0,0.0819906265900429,0,0,0,0,0,0,0,0,0,0,0.069630706308315,0,0,0,0,0.0171120163770213,0,0,0.0503659762605642,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0144288004881231,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0099429082367456,0,0,0,0,0,0,0,0,0,0,0.0389799314511151,0.0415392340582321,0,0,0,0,0,0,0,0.150988902765032,0,0.0303356713712113,0,0,0,0,0,0.0402731022591319,0,0,0,0,0,0,0.151311356382047,0,0,0,0.0957714458989225,0.377631753669343,0,0,-0.0121745304704419,0,0,0,0,0.00434296679262425,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185828841767775,-0.0386318795801289,0,0,0,0,0,0,0,0,0.564725892963249,0.116837872707276,0,0,0,0,0.0928848834654811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292066001158409,-0.0210757988271116,0,0,0,0.00663425732776897,0,0
X000786.SZ,0,0,0,0,0,0.022716735587721,0,0,0,0,0,0,0,0,0.219587985793399,0,0,0,0,0.179262273585039,0.041689903532893,0,0,0,0,0,0,0,0,0,0.0219264291645772,0,0,0,0,0.0824963848815269,0,0,-0.0519730764636187,0,0,0,0,0.186794388316121,0,0,0,-3.46944695195361e-18,0,0,0,0.0332939644927151,0.129796222102304,0,-0.192674888800324,0,0.0866830011021543,0,0
X002466.SZ,0,0,0,0,0,0,0,0.00641200217842864,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.083188657951994,0,-0.13612960184071,0,0,0,0,0.55121633822784,4.33680868994202e-19,0,0.155202066555804,0,0,0.072860629475139,0,0,0,0,0,0,-0.0164622167119964,0,0,-0.0448446600614239,0,0,0,0,-0.0637184918410444,0,-0.0597404277892405,-0.0328391836165464,-0.0409514614459425,0,0,0,0.00508535842426063,0,0
X600516.SH,0,0,0,0,0,0.0853395786548482,-0.275799753551525,0,0,0,0,0,0,-0.0762013658664825,0,0,0,0,0,0.226678589024252,0.00440868456028003,0,0,0,0.221479340706009,0,0,0,0,0.880436706361011,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814007736280378,-0.11333169143106,0,0,0,0,-0.049325352063505,0,0,-0.142104867295533,1.73472347597681e-18,0,0,0,-0.0820237689138763,0,0
X600489.SH,0,0,0,0,0,0,0,0.1578551137291,0.529287415538044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738794221831457,0,0,0,0,0,0,0,0,0,0,-0.00599461860316303,0,0,0,0,0,0,0
X601158.SH,0,0,0.310335037578297,0,0,0,0,0,0,0,0,0,0,-0.028068294055959,0,0,0,0,0,0,0,0.152210576390832,0.0639701669812534,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.101726647550749,0,0,0,0,0.0020611633617263,0,0,0,0,0,0,0,0,0,0,-0.0118114656191591,-0.00423698452928826,0,0,0,0,0,0
X002271.SZ,0,0,0,0.23658503321882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843216342180821,0,0,0,0,0,0,0,0,0,0,0,0,0.00260277099192168,0,0,0,0,0,0,0.0872639980873857,-0.00586310352609396,0,0,0,0.0798121274537241,0,0,-0.0300926229179228,0.0320588374817279,0,0,0,0.0284410933464304,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.416611291322807,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.000331179970968157,0.154423298353336,0,0,0,0,0,0.0257213596334981,0,0,0,0,0,0,0,0,0,0,0.0967654646215947,0,0,0,0,0.0588875270549013,0,0,0,0,0,0,0,0.0175430145683331,-0.0285038702929317,0,0,0,0.00270903386388514,0,0
X600299.SH,0,0,0,0,0.125191334242758,0,0,0,0,0,0,0,0,-0.214647129641873,0,0,0,0,0,-0.0379078275175519,0.16839926316457,0,0,0,0,0,0,0,0,0,0.275753394342132,0,0,0,0,0,0,0,0,0,0,0.0120551608480184,0,0,0.0995204082053861,0,0,0.33279347748822,0.0846974234566519,0,0,-0.134639548881734,0,0,0,0,0.00357078343262115,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.215595324464455,0,0,0,0,0.130504618700846,0,0.170772030421989,-1.73472347597681e-18,0,0,0,0.0693546536771576,0,0,0,0,0,0,0,0,0,0.313906250553928,0,0,0.159145719702846,0,0,0,0,0,0,0,0,0,0.051425982391593,0,0,0,0,0,0,0,0.00679479737429098,0,0,0,0,-0.0682548568724776,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435907557836609,0,0,0,0.0404611519270076,0.0586004619270394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598601575719831,0,0,0.0913039481801267,0,0,0,0,0,0,0.111320243336045,0,0,0,0.128821704212029,0,-0.00159926555367852,-0.0297708406603552,0,0,0,0.038365936442798,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.128536330728738,0,0,0,0,0,0,0,0.330622426926696,0,0,0,0.081437899876888,0,0,0.041365219630766,0,0,0,0,0,0.0261558178963987,0,0,0,0,0.0659024939277904,0,0,0,0,0,0,0,0.0139511258039117,0,0,0,0.0142458718980515,0,0,0,0,-0.0908593313245099,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152848317811666,0,0,0.144272317442397,0.0239535875743066,-0.0736684795362057,0.210683781540131,0.0850533725345181,0,0,0,0.117839551805089,0,0,-0.0239544441149789,0,0,-0.0705279612226843,0,0,0,0,0,0,0,-0.0962896496092897,0,0,0,0.893076517661455,0,0,0,0,0,-0.00145113942513451,-0.0254664637520845,0,0,0,-0.0308639973834455,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143266311454356,0,0,0,0,0,0,0.138865887664586,0,0,0.0275704148848895,0,0.122936307875229,0,0,0,-0.0575500225193458,0,0,0,0,0.023474186173194,0,0,0,0,0,0.0332391095280336,0,0,0.0837433276167553,0,0.327413115404819,0.00653716921419854,0,0,0,-0.0346401695874445,0,0,-0.0363664291166914,0,-0.0194923651134167,0,0
X000630.SZ,0,0,0,0,0,0,0,0.195628748618783,0,0,0,0,0,0.0648236516569538,0,0,0,0,0,0,0,0,0,0,-0.0231516991175655,0,0,-0.0927262389385174,0,0,0,0,0,0,0,0.0701875710168658,0,0,0.458709425939844,0,0,0,0.293293030795637,0,0,0,0,6.93889390390723e-18,0,0,0,0.0126368872564359,-0.0818277186163437,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0598086089047699,0,0,0,0,0,0,0,0.105552020162409,0.174975560385076,0.00544221060320813,0.0293450344583541,0.153388433822552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122194148147267,0,0,0,0,0.0401873158219673,0,0,0,0.00169603603495614,0,0,0,0.00855842915623143,-0.061491023545908,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.040887530893059,0,0,0,0.383563625022252,0,0,0,-0.0316392698846986,0,0.114876761267517,0,0,0,0,0,0,0,0,0,0,0,0.00758171174268787,0,0,0.0659718392689164,0,0,0,0,0.0689005116245595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113455399324253,-0.103579174111447,0,0.192880955861687,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.0919216150141066,0,0,0,0,0,0.0670042850706437,0,0,0,0.047828115165796,0,0.114098872473577,-3.46944695195361e-18,0,0,0,0,0,0,0.0950060614629416,0,0,0.0839278817526788,0,0,0,0,0.0331795594168799,0.083592094815836,0,0,0,0.000693870511661836,0,0,0,0,0,0,0,0,0,0,0.0313474467033266,0,0,0,0,0.0780434572830434,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104654873665589,0,0,0,0,0,0,0,0.0729774924643467,0,0.181160907736323,0.139377706995145,0,0,0,0,0,0,0,0,0,0,0,0.0375654479017332,0,8.67361737988404e-19,0,0,0.00104969920254828,0.0748572008862165,0,0,0,0,0,0,0,0.0680442687363303,0,0,-0.0576772823210814,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302006348411356,0.142060132292105,0,0,0.0110626216669719,0,0,0,0.0470235803462862,0.181671901772587,0,0,0,0,0,0,0,0,0,0,0.0100018690089942,0,0,0.16608638789588,0.111904250307809,0,0,0.00321992852374075,0.00730570354433949,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082788943732562,0,0,0,0,0,0,0,0.244621496636494,0.244458408753502,0,0.0245138123963609,0,0,-0.0249547194439839,0,0,0,0,0,0,0,0.0309724630984727,0.0920003070634441,0,0.099302145164323,0,0,0,0,0.041523834394241,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0150510297928585,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.321742485773094,0,0,0,0.165338634531258,0,0,0,0,0,0,-0.0129999504469272,0,0,0,0,0,0.248888744359705,0,0,0,0.113667084545325,0,0,0.0571588389018829,0,0.0838354911243472,0.17562646454931,0,0,0,0,0,0,0,-0.207091942190471,0,0,0,0,0,0,0.0416934868689293,0.0220067337306612,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407601383610682,0,0,0,0,0,0.0122523325700609,0,0,0.315134992239596,0,0,0,0,-0.0527818444682708,0.00262445191779622,0,0,0,0,0.0179855183990033,0,0,0,0.27290261705312,0,0,0,0,0,0,0,0,0,0,0,0,-0.013555470793877,-0.0225002486634919,-0.0902778126284481,0,0,0,-0.0233469642147668,0,0
Change_TY3M,0,0,0,0,0,0.0132075252356823,0,0.143705213210751,0,0,0,0,0,0,0,0,0.00845934093063264,0,0,0.0389727566431751,0.110371783775265,0.222443856585481,-0.092721369932693,0,0,0,0,0,-0.558141374113338,0,0,0,0,0.0235053241879093,0,0,0,0,0,0,0,0,0,0,-0.122144051493854,0,0,0,0,0,0,-0.0255379051832009,0,0.159197104109432,0,0,0.0281643272045776,0,0
Slope,0,0,0.0571452303642798,-0.539866595547514,0,0,0,0,0,0,0,0,0,-0.916753510597407,0,-0.259689455721463,0,0,0,0,-0.0395996667924564,0,0,0,0,0,0,0,0,0,0,-0.0649725241554658,0,0,1.60715077136009,0,0.0425772396111405,0,0,0,-1.08886501207006,0,0,-0.154814517498764,0.616311878515606,0,0,0,0,0,0,0,1.04428690563308,0,0,0,0,0,0
TED,0,0,0,0.782657799066135,0,0,0,0,-0.642484527916216,0,0,0,0,0.038132232324297,-0.104700033727354,0,0,0,0,0,-0.401753437538466,0,0,0,0,0,0,0,0.535710184008677,0,0,0,0,0.128358041536677,-0.349720626938883,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58317131423669,-0.33394560140182,0.0272850822704357,0,0,0,0,-0.430803280839846,0,0
RealEstate_excess,0,0,0,0,0,0,-0.27912075189285,0,0,0,0,0,0,0,0,0.172320237538977,0,0,0,0,-0.0274218850910076,0,0,0,0,0,0,-0.0908630947279429,0,0,0.00695254410234495,0,0,-0.0628532490603887,0,0,0,0,0,0,0,0,0,0.0413107011925832,-0.0148365860785199,0,0,0,1.0842021724855e-19,0,0,-0.0339542503987794,0.0324279297101392,0,0.198570265665825,0,0.00708612782116947,0,0
MKreturn,0,0,0,0,0.0905694406439401,-4.02274108364693e-06,-0.09775875040364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354550972613455,0,0,0,-0.213608428915218,0,0,0,-0.0430206576971662,0,0,0,0,0,-0.036572810062295,-0.183252380981834,0,0,0,0,0,0,0,0,0,0,0,0.280305630705489,0,0,0,0.0122221191404781,0.00884039240985391,0.751821032067884,0,0,0,0,0
MKvol,0,0,0,0,0,7.53642758097951e-06,-0.00526872823019819,-0.00206688564589233,0,0,0,0,0,0,0,0,0,0,0,0.00314283361677283,0.0032933943949489,0,0,0,0.0063557616660335,0,0.000973495024614831,0,0,0,0,0,0,0,0,-0.000455897451246965,0,0,0,0,0,-0.00449206154744778,0,0,-0.00209307233169776,0,0,-0.00179554731535385,0,0,0,-0.000614743630695323,-2.71050543121376e-20,0,0,0,0.00971098605788488,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0555657591315161,0,0,0,0,0,0,0,0,-0.483244195657852,0,0.0867487611513699,0,0,0,0,0.305296658003372,0,0,0,-0.546437526395727,0,-0.162232750786026,0,-0.163974758128312,0,0,0,0,0,0,-0.208010773731928,0,0,0,0,0,-0.682001376726485,-0.0650527086980852,-0.77115248823367,0.147837313381164,0,0,0,-3.27856212668219,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00825220558573344,0,0,0,0,0,0,0,0,0,0,0,0,-0.000135581653722354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342844824491056,0,0,0,0,0,0,0,0,0.0126681686545498,0,0,0,-0.00569830650536418,0,0,-0.0308806150485124,0.0309386429550313,0,0,0,-0.0397278754294252,0,0
CarbonVol_Hubei,0,0,0,0,-0.0110240188941842,-0.000594533771096118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938649500035971,-0.00427554530021442,0,0,0,-0.00369821018080894,0,0,0,0.00321212327539592,0,-0.00909167778730494,0,0,0.00335490167664885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159541463567685,0,0,0,0.00410870364371965,0,0
