,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600660.SH,X600011.SH,X002460.SZ,X600886.SH,X600801.SH,X601600.SH,X000786.SZ,X600362.SH,X600489.SH,X601898.SH,X600010.SH,X600111.SH,X600352.SH,X600176.SH,X601991.SH,X600188.SH,X600299.SH,X600426.SH,X600795.SH,X600688.SH,X002080.SZ,X600529.SH,X002466.SZ,X600027.SH,X601992.SH,X600612.SH,X002353.SZ,X002409.SZ,X600315.SH,X600219.SH,X600486.SH,X000301.SZ,X000932.SZ,X600126.SH,X002075.SZ,X600516.SH,X000027.SZ,X000723.SZ,X000878.SZ,X601158.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0609419570980545,0,0,0.0949557212403274,0,0,0,0,0,-0.0409855688164074,0,0.0174830862026021,0,0,0,0,0,0,0,-0.0653638782922626,-0.00622679137261646,0,0,0,0.0840441754242777,0,0.019089581414871,0,0,0,0,0,0.00259235507464269,0,0,0.0152419643953397,0.0667410972039797,0,0,0,0,0,0,0,0,0.0437361562176736,0,0
X600028.SH,0,0,0,0,0.0502347958484996,0,0,0,0,0,0,0.0219807621588834,0,0,0,0,0.0344026340683853,0,0,0,-0.0290707991189084,0,0.0195968118908826,0,0,0,0,0,0,0,0,0,0,0,0,0.098001521437388,0,0,0,0,0,0,0,0,0.0841622557420734,0.0166918641740623,0,0.0634665130680898,0,0,-0.00437727581717644,0,0.00719044700906744,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198551868640279,0,0.0274093714173053,0,0,0,0,0,0,0.075588239019051,0,0.14790317168905,0,0,0,0,0.106371033784883,0,0.0377511220854475,0,0,0,0,0,0,0.0545748142533002,0,0,0,0,0,0,0,0,0.022027258753096,0,0,-0.0381642344526372,-0.0117892608787555,-0.00230051996032433,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0641025627656088,0,0,0,0.126572787155075,0,0.012531182493592,0,0,0,0,0,0,0,0,0,0,0.062567972286703,0,0.187694033387771,0,0,0,0,0,-0.00309831614956215,-0.0160464115532543,0,0,0,0,0,0,0,0,0,0,0,0.0100525332002961,0,0,0,0,0,0.0132725941458655,0,0.00955716756696742,0.0121016919456066,0,0,0,0,0,0
X600309.SH,0,0,0,0.0693396622778276,0,0.0692844108438682,0,0,0.0881386700819474,0,0,0.0514606523855787,0,0,0,0,0,0,0,0,-0.0222579907390281,0,0,0,0,0,0.226514974285883,0,0,0,0,0,0,0,0,0,0.0702196596422741,0,0,0,0,0,-0.0126414284391044,0,0,0,0,0.0865387436289048,0,0,0,0.00233916415670523,-0.0195657000641826,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0253393843914241,0.11480145648668,0.0219134011835449,0,0,0,0,0,0,0,0.706512526524919,0,0,0,0.0293080832680543,0,0,0,0.110970323270194,0,0,0,0.023001561745129,0.0230199022939206,0.0110954668457236,0,0,0.0375061046116652,-0.151042255089695,0,0,0,0,0,0,-0.0375132136852114,0,0,0,0,0,0,0,-0.0513402769578735,-0.00319708039796818,-0.0161547210516497,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22574422578968,0,0,0,0,0,0,0.0261068500459933,0.0706006509072609,0,0.00847525411488834,0,0,0,0,0,0,-0.0292475492633362,0,0,0,0.00383176075517974,0.0379866792052188,-0.0111347309421111,0,0,0.0116264339836759,0.106193071559514,-0.0214331831905814,0,0,0,0.118071096510795,0,0,0,0,0,-0.00653270851918408,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.140323505649795,0,0,0,0,0,0,0,0,0,0.166400128539073,0,0,0.0555268824709247,0,0,0,0,0,0,0.240531633194149,0.159718976206139,-0.0525895798240922,0,0,0,0,-0.00561704946089114,0,0,0,0.0698571567168842,0,0,0,0,0,0,0.00192720494276502,0,0.144423113771649,0,0.0393745524976403,0,0,0,0,-0.00646433364408743,-0.0106641110939243,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00246890140875025,0,0,0,0.248673925559138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129056937979247,0,0,0,0,0.121238923451323,0.0833512411513868,0,0,0,0,0.0433693361559197,0.0651947756280454,0.160799350868778,0,0,0,0,0,0,-0.0093573962802902,-0.0269570958512418,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.199661235355138,0,0,0,-0.00478235471860393,0,0,0.11435046417612,0,0,0,0,0.18552035538547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790403131557068,0.0285466298583037,0,0,-0.0409603803289228,0.0351586170616831,0,0.0202642646774104,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.130663388604296,0,0.00643069091623223,0.0131911915697575,0,0,0,0,0,0
