,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X002466.SZ,X601992.SH,X600111.SH,X600176.SH,X600027.SH,X600352.SH,X002460.SZ,X600299.SH,X002110.SZ,X300072.SZ,X000709.SZ,X000553.SZ,X600808.SH,X600801.SH,X000786.SZ,X000932.SZ,X600583.SH,X600339.SH,X600426.SH,X000883.SZ,X601158.SH,X000301.SZ,X000629.SZ,X600219.SH,X000792.SZ,X601699.SH,X000408.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0.0662406073083536,-0.0241755711773513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313724540353047,0,0,0.0973799186071044,0,0,0,0,0,0.0912412444627475,0,0.110204511832299,0,0,-0.020323437507959,0,-8.67361737988404e-19,0,0,0,0,-0.0161482517107975,0,0.279248163318373,0,0,0.140113921580372,0,0,0.0134283311391742,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0639626287050652,0,0,0,0,-1.38777878078145e-17,0,0.354451020191814,0,0,0,0,0,0,0,0,0,0,0,0.163060617092904,0.0708008455729948,0.128283844836523,0,0,0,0.21368315600364,0,-0.0255120007529417,0,0.154826623573221,0,0,0,0,0,0.0856490237927587,0,0,0,0,0,0,0,-0.0219109510104256,-0.021515003015517,0,0,0,0,0,0
X002466.SZ,0,0,0.104931135859977,0,0,0,0.0471919006219861,0,0,0,0.264050374297276,0,0,0,0,0,0.114328468820939,0,0,0,0,0,0,0,0,0,0.621124422176339,0,0,0,-0.232099611989621,0,0,-0.355444819926403,0,0,0,0,0,0,0,0,0,0,0,0,0.152453504195602,0,0,0.0123801637449286,-0.0169049774282011,0.580658777919732,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.159989475192681,0.265551965909995,0,0,0,0,0,0,0,0,0,0,0.0233698640998026,0,0,0,0,0,0.188870697347514,0.0206810191516107,0,0,0,0.0501211357944484,0,0,0.0396457379653393,0,0.121646624282472,0,3.46944695195361e-18,0,0,0,0,0,0,0.0499189511566656,0,0.0750266464703825,0,0,-0.0141631219810652,-0.0382432353561443,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.126597261071139,0,0,0,0.169276666797555,0,0,0,0,0,0,0,0.0201723791025879,0,0.0621211187483921,0,0,0,0.0693664210368685,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0553746683249453,0.00325332595387856,0,0,0,0,0,0.0220545067320576,0,0,0,0,-0.00299073573799234,-0.00394473236850772,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.20038139191408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25470548591956,0,0,0,0,0,0,0,0.148109463328123,0,0,-8.67361737988404e-19,0,0,0,0.066439996151237,0,0,0.0613422538183781,0,0,0,0,0.00850640358705437,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.241897575021423,0,-0.178968651730069,0.117587320155891,0,0,-0.171838196604136,0,0.841134275245053,0.178047984549044,0,0.158689652818348,0,-0.0642520324514193,-0.0654910268977008,0,0,0,0,0.0835495805208063,0,0,0,0,-0.134702856046489,0,0,0.0583581293897929,0.0144806021843403,0,0,0,0,0,0,0,0,0,0.0261475704736304,0,0,0,-0.0226283823809195,-0.00761550321166342,-0.00181008132832342,-0.0332994599312429,-0.0262534661486172,0,0,0,0
X600352.SH,0,0.208550861847988,0,-0.0564629448679834,0,0,0.105400426864948,0,0,0,0,0,0,0,0,0,0,0,0,0.136042453711392,0,0,0,0,0.0573436909638031,0,0.136636497527651,0.0312583837955287,0,0,0,-0.0136367837409979,0,0.0575997727406851,0,0,0,0.0318668113133795,0.137165492350212,0,0,0,0,0,0.0338571564701167,0,-3.46944695195361e-18,0,0,0.0241767828364882,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0169074311255653,0,0,0,0,0,0,0,0,0,0,0,0,0.296799484044975,0.348849109357999,0.102305742981312,0,0,0,0,0,0,0,0,0,0.219028563521553,0,0,0,0,0,0,0,0,0,0,0,0,0.0143006070660288,0,0.232392102734662,0,0,0,-0.0170012742925041,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.108103329134386,0,0,0,0,0,0,0,0.293340690868648,0.237426665116712,0,0,0,0,0,-0.108788478236397,-0.12480068387358,0,0,0,0.221349440989615,-0.184083711971457,0,0,0.0409195925753515,0.24793975042171,0,0,0.0571485094007462,0.022628114421473,0,0,0.105623814651209,0,0,0,0.559037687285795,0,0,0,0,0.033380530112566,0,-0.181703197628675,-0.0082464377272991,-0.0161617397386305,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.582857177362865,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0883902485619559,0,0,-0.000298347083453594,0,0,-0.194737879954765,0,0,0,0,0,0.042635427705563,0.00601688174541314,0.471477963446746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010510853771848,0.0278909031410278,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48905488656391,0,-0.269203110422812,0,0,0,-0.695553392517068,0,0,0.211468605685043,0,0,0,0,0,0,-0.107148777920943,0,0,0.0854118590892943,0.327086615633145,0,0,0,0,0,0.170763053687882,0,0.212118074904243,0,-0.48184552700227,-0.0609149949336124,-0.081867661801652,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.219006329633581,0,0,0,0.0561719005031985,0,0,0,0,0,0,0,0,0,0.0890506519882632,0,0,0,0.0456975921613318,0,0.0157600003980582,0,0,0,0,0.218107686496652,0,0,0.0243671545221076,0,0,0,0,0,0,0.029769589797703,0,0.0494058998535809,0,0,0,0,-0.000586583416210538,-0.0219252258795404,0,0,0,0,0,0
X000553.SZ,0,0,0,0.451546322848647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254385727314366,0,0,0,0,0,0,0,0,0.660930780506711,0,0,0,0,0,0.118211955654978,0,0,0,0,-0.017130767867159,-0.0133879135063546,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0304946628763281,0,0,0,0,0,0,0,0,0,0.0469594236639105,0,0.0297121351109746,0,0.148876813723198,0,0,0,0.0493909519721738,0,0,0.281033158560513,0,0.236391738751096,0,0,0.081817171936585,0,0.064131289553293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000968584379087884,-0.00136982142508073,0,0,0,0,0,0
X600801.SH,0,0,0.0353443177733224,0.28949024543243,0,0.0592366308109759,0,0,0,0,0,0,0,0,0,0,0,0,0.242850512285946,0,0,0,0,0.0259497826860551,0,0,0,0,0,-0.173397085489504,0,0,0,0,0.173399415744231,0.16512107475267,0,0,0.0510157348221966,0,0,0,0,0,0,0,0,-0.0679078279797828,0,-2.16840434497101e-19,0.0371425281705567,0,0,0,0,0,0
X000786.SZ,-0.0625184483567812,0,0,0.543055490375712,0,0.149423069208928,0,0,0,0.0617138591373499,0,0,0,0.109151390405371,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.202018024112347,0.154350751892326,6.93889390390723e-18,0,0.0208616504236692,0,0,0,0,0,0,0.0251988287798245,-0.312734916731998,0,0,0,0,0.00564874052291503,0,0,0,0,-0.157843633229763,0,0,0.0669857235680202,0.0917229244694157,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.114256894840725,0,0,0,0,0,0,0,0,0.149268412672286,0,0,0,0,0,0.0498011023854273,0,6.93889390390723e-18,0,0,0,0,0,0,0.480037484189227,0,0,0,0.0520466586938077,0.0206245732236366,0.026093104655648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00077424106324394,-0.00366997480440695,0,0,0,0,0,0
X600583.SH,0.084759040343158,0,0,0,0,0,0,0.0959202316090236,0,0,0.0621691708151719,0.0252471027469993,0,0,0,0,0,0,0,0,0.124569999893756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260861101392688,0.0708535371954621,0,0,-0.0542351321489399,0,0.086614074441851,0.144538422154184,0,0,0,0,0.00800403385932966,0.0132741451978379,0,0,0,0,0,0
X600339.SH,0.164124859358549,0,0,0,0.133360843049823,-0.120111288985293,-0.0132753422582947,0,0,0,0,0,0,0,0,0,0,0,0,0.142000656116526,0,0,0,0,0,0,0,0,0,0.156922408248872,0,0,0,0,0,0,0.642013602800931,0,0.0241197697887126,0,0,0.0153520725218207,0,0,0,8.67361737988404e-19,-0.103274115147713,0,0,-0.0189494424368578,-0.0347522641801246,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0897898708779951,0.00931028333736537,0,0,0,0,0.0418215829343472,0,0,0,0,0,0,0,0.129561438426544,-0.060107926061776,1.38777878078145e-17,0,0.228393496735688,0,0,0,0,0,0,0,0,0,0,0.018964155326769,0,0,0.0826867826761195,0,0,0,0.265248545779441,0,0,0,0,0.172905539144112,0,-0.0423887749418387,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057211659033209,0.081639888903621,0,0,0,-0.0195258244826296,0,0,0.0599353559160501,0,0.0950106497592595,0.0415621580141858,0,0.144888795487926,0,0,0,0,0,0,0,0.07321298418492,0,0,0,0,0,0.00553382592617071,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.055849767636568,0.061714138293263,0,0.0768009795372281,0,0,0.0151754609172193,0,0,0,0,0.0597344180498705,0,0,0.0747667403735857,0.0227103478938605,0,0,0.0954500385624375,0,-6.93889390390723e-18,0.0514107026959289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553375151390316,0,0,0,0,-0.00516739967898877,-0.02506175420964,0,0,0,0,0,0
X000301.SZ,0,-0.384785829242647,0,0,0,0.02708301501197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107751470566574,0,0,0.465620119149554,0.149332294303464,0,0.0285507474797431,0,0.0640283772158582,0,0,0,0,0,-0.0341295060444056,0,0,0,0.145805623140317,0,0,0,0,0,0,0.0359616342863236,0,-0.213621744269697,0,0.116931184528301,0.040780978332858,0.0349315454153865,0,0,0,0,0,0
X000629.SZ,0,0,-0.287293728946193,0,0,-0.0194977040003311,0,0,0,-0.559385533560112,0,0,0,0,0,0,0,0,0,0.088721238717562,0,0,0,0,0,0,0,0,0,-0.0355039787003915,0,0,0,-0.279834050342735,0,0.271379754963604,0,0,0,0,0,0,0,0,-0.0472775284110233,0,-0.163397295706858,0,0,0.0150828477991502,0.0819651752674767,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.044851232792217,0,0.0561350022041129,0,0,0,0.377751029272313,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.0153412878379724,0,0.0637096352460298,0,0,0,0,0,0.0329366202558087,0,0,-0.0428813778118481,0,0.0118050851365663,0,0,0,0,-0.156640905608722,0,0,0.0830290231103055,0.00704102358003694,0.0492478666805083,0,0,0.0140314757358988,0.0291899530146573,0,0,0,0,0,0
X000792.SZ,0.123767043035502,0,0,0,-0.136450756185458,0.0795887572787248,-0.314714292684085,0,0,0,0,0,0,0,0,0,0,-0.0984861324345594,0,0,0,0,0,-0.315118456316854,0,0,0.436246657412891,0.352561928151755,0,0.384631767657266,0,0.513719499138642,0,0,0,0,0.0777141121136258,0.333094921443492,0,0,0,0,0,0,0,0,0,0,-0.152627793006284,0.0392949488600196,0.0794353565029045,0,0,0,0,0,0
X601699.SH,0,0,0.00706880223521536,0,0.324823178103651,0,0,0,0.0239630847525619,0,0,0,0.127480991520556,0.272494643915783,0,0,0,0,0,0,0,0.11787499031884,0,0,0,0,0,0,0,0,0.203855705928511,0,0.0326362641688139,0,0,0,0,0.0198554358455927,-0.0367801065759394,0,0,0,0,0,0,0,0,0,0,0.00093936218554624,-0.00621831198782993,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.487363206167922,0.31415634697637,-0.225670729365047,-0.0351613058561333,0,0,0,0,0,0,0,0,0.32911136448116,0,0,0,0,0,0,0,0,0,0,0.0508081244270389,0,0,0,0.215479302435763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193594206168268,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.056279767033468,0,0,0,0,0,0,0,0,0,0,0.0612639381499664,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0426394133291619,0,0,0,0,0,0,0,0,0,0.0924354911699028,0.0944685507086291,0,0,0,0,0,0,0.0647131052002595,0,0,0,-0.00114525903250041,0.00886247172812107,0.0188422928054181,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21430002349687,0,0,0.231616635993721,0,0,0,0,0,0.172798165374639,-0.102158850343333,0,0,0,-0.212011141956426,0,0,0,0,-0.1026998443707,0,-0.119499539327955,0,0,0,0,0,0,0,0,0,0,-0.0156567719639616,-0.0863765401760071,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.56950432509838,0,0,0,0,0,0,0,0,0,0,0,-1.83292150203578,0,0,0,-3.36114272676047,0,0,0.818805790047082,0,0,-1.00618852418042,0,0,0,1.94781032549666,0,0,0,0,0,2.33106959288569,0,0,0.261025927975137,1.11274341990788,-0.585099435426603,0,0,0,-0.425388616555708,0,0,0,14.0221668387567,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78692462035816,1.15031851500113,0,0,0,0,-1.13814344752685,0,0,0,0,0,0,1.52256144223053,0,0.275642020572936,0,0,-1.30187529561384,-1.38777878078145e-17,0,0,0.459704644368462,0,0,0,0,0.292677366417109,0,-0.349945819834617,-0.178254664333613,0,0,0,0,-6.23741856151917,0,0
RealEstate_excess,0,-0.0434688215873351,0,0,0,0,0.0937388716641386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100856881039603,0,0,0,0,0,-0.0584718226721734,0.0195425533375439,0,0,0,0,0,-0.122515191079248,0,-1.0842021724855e-19,0,0,-0.0742528174262232,0,0,0.0123948877918162,0,0,0,0,0,0,0,0.00820869070897023,0,0,0.030372294738308,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0274668222662603,0,0,0,0.0319933237610816,0,0,-0.0978233351903684,0,0,0,-0.000205552841362752,0,0,0.139580486313041,0,0,0,0,0,0,0,0,0.0795617021343175,0,0,0,0,0,0,0,0,0,0,0,-0.0103049015131984,0,0,-0.0524293063338035,0,0.0567127972429322,0,0,0.00188939048893083,-0.0124792185236698,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000597018315214758,0.00290599371751351,0,0,-0.000696768042109547,0,0.00324636455145883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118861570458973,0,0,0,0,-0.00108774625314695,0,0,0,0,-0.000180570321840667,0,0,0,0,0,0,0,0,0,0.000416948871744656,0.000802441934415765,-0.00167986287894772,0,0,0,0.0154827311156903,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323431209078188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370781174088263,0,0,0,0,0,0,0,0.016559913964719,-0.0447266744323664,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00536201997642443,0,0,0,0,0,0,0,0,0,0.0141085299069746,-0.00639194336290712,0,0,0,0,0,-0.00677015613276765,0,-0.000279525759497135,0,0,0,0,0.00518344991475631,0,-0.00101221838026328,0,0,0,-0.00855507711396454,-0.00163594505528798,0,0,0,0,0,0,0,0,0,0,-0.0047156706424724,0.00326792942116086,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0189395497793837,0,0,-0.00835523704610081,0,0,0,-0.00128562279962838,0,0,0,0,0,0,0,0,0.0297122219398572,0,-0.0188450230602116,0.00177304541822732,0,0,0.0148119740656842,-0.0021229495143537,-0.0093788636078747,0,-0.0197235696669632,0,0,0,0,0,0,0,0,0,0,0,0,0.0041069015465101,0.00192138365202922,-0.0015116958620417,0,0,0,0,0,0
