,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600011.SH,X600585.SH,X600547.SH,X601600.SH,X600660.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600803.SH,X600027.SH,X601991.SH,X002460.SZ,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X002128.SZ,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X601168.SH,X000933.SZ,X000408.SZ,X000883.SZ,X600096.SH,X000027.SZ,X002353.SZ,X000932.SZ,X600995.SH,X002271.SZ,X600378.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.470874986115962,0,0,0,0,0.115895282078407,0.0283290897457689,0,0,0,0,0,0,0,0.0499416312393215,0.153241023236441,0,0,0,0,0,0,-0.0450138249917609,0,-0.0419606811479663,0,0,0,0,0,0,-0.131790369711225,0,0,0.00254798545845202,0.0884020794007247,0,0.112902335766465,0,0,0,-0.037786384742744,0,0.057593622276317,0,0,-0.0214647280654273,0,0,0,0,0,0,0,0,-0.0778564647542611,0,0
X600028.SH,0.501287145517751,0,0.0168275484473842,0,0,0.153205796693154,0,0,0,0,0,0,0,0,0,-0.0289905470711783,0,0,0,0,0,0,0,-0.142071334216335,0,-0.0556334169786288,0,0,-0.0447074352394604,0,0,0,0,-0.0261492569289324,0,0,0,0,0,0,0,0,0.0578524260941359,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0483401781434053,0,0
X601088.SH,0,0.177545786518578,0,0,0,0,0.166252467189195,0,0,0.0575151591229683,0,0.189846397804627,0.0717598890035473,0,0,0,0,0,0,0,0.142544939170284,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0848486182778047,0,0,0,0,0,0,0,0,-0.0761379606113418,0,-0.0440553086835607,0,0,0,0,-0.0706607047172836,0,0,0,0,0.0326202801178823,0,0,0,0.0176691974713666,0,0
X600309.SH,-0.123349364097237,0,0,0,0,0,-0.0190111833509286,0,0,0,0,0,0,0,0,0,0.0420140521228619,0,0,0,0.0395508734424111,0,0,0,0,0,0.0810465171622711,0,0.00745054133212425,0,0,0.0010497393472695,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0159537902318322,0,0,0.202405885333381,0,0,0,0,-0.0445055187884799,0.015595479072886,0,0,0.00742083833224988,0,0
X601898.SH,0,0.141556955346295,0,0,0,0,0.129294955792593,0,0,0,0,0.166625730483392,0,0,0,0,0,0,0,0,0,0.091344656483422,0.0347241755629175,0,0,0,0,0,0,0.168034192506376,0,0,0,0,0,0,0.115608395357852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260131950123659,0,0,0,0,-0.00750241351213109,0,0
X600019.SH,0,0.302978758251979,0.0154047871597407,0,0.139342379263233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137005193521826,0,0,0.139704759433262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654445154721798,0,-0.0718137352400129,0,0,0,0,0.0994609826758455,0,0.155434481162957,0,0.010907472820984,0,0.0786509523968007,0,-0.00667543020717889,0,0,-0.018811460400472,0,0
X600188.SH,0,0,0.245028132590485,0,0.0339814047856165,0,0,0,0,0,0,0,0,0,0,0,0,0.167562166323368,0,0.0465926445418752,0,0,0,0,0,0,0,0.173399056179646,0,0.614998911007347,0,0,0,0,-0.00305237489698568,0,0.0557955243814971,0,0,0,0,0,-0.109348556041292,0,-8.67361737988404e-19,0,0,-0.175886635136825,0,0,0,-0.0453338834549491,0,0,0,0,0,0,0
X600886.SH,0.0926773265734982,0,0,0,0,0,0,0,0,0,0,0,0,0.29111819695538,0,0.110745251627728,0,0,0,0,0,0,0,0,0,-0.0627970217017725,0,0,0,0,-0.0158205850035855,0,-0.199454645839271,0,0.243198664522651,0,0,0,0,-0.121924394597395,-0.237573624307104,0,0,0,0,0,0,0,0,0,-0.0994439759399896,0,0,0.148739104621392,0,0,-0.0391282298966074,0,0
X600011.SH,0.00458319861666855,0,0,0,0,0,0,0,0,0,0,0,0,0.139080182362032,0,0,0,0,0,0,0,0.232140728463076,0.267693836949045,0,0,-0.117804526576685,0,0,0,0,-0.0543618970432004,0.14176750983445,0,0.0531981487503266,0,0,0,0,0,0.0490180758582716,0,0,0,0,0.0263853253290683,0,0,-0.0651630093427391,0,0.0650580571079977,0,0,0.0497062130396105,0,0,0,-0.0500042129826362,0,0
X600585.SH,0,0,0.0664329754290942,0,0,0,0,0,0,0,0,0,0,0,0.177177825542628,0.123127983545151,0,0,0,-0.0785011256287999,0,-0.00784260107319927,0,0,0,-0.060898429223327,0,0,0,0,0,0.0158736112340898,0.287978043324354,0,0,0,-0.0210666297554276,0,0,0,0,0,0,0,0,0,0,0,-0.0194519249057471,0,0,0,0.0204755482239219,0.0218110375989689,0,0,0.00995745970807582,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572293457187433,0.138182412759181,0,0,0.150447422812675,-0.0695020414274834,0.0986888607169523,0,0,0,0.0978154059395437,0,0,0,0,-0.0406689839997425,0,0,0,0,0,0,0,0.0778117174253163,0,0,0,0,0,0.0635083102483316,0,0,-0.0813661479955647,0,0,0.0811528331672685,-0.0462065285265839,0,0,0,0,0,0,0
X601600.SH,0.202204832723205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273787615132731,0,0,0,0,0,0,0,0.0922171056440923,0.33660291385106,0,0,0,0,0.28133514083471,0,0.177689596258542,0,0,0.168407933343815,0,0,-0.0577736389191241,0.00884666055079272,0,0,0,0,0,0,0,0.037149229922227,0,0
X600660.SH,0,0,0,0,0,-0.056980933719486,0,0,0,0,0,0,0,0,0.0584675355996645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149455905935468,0,0.232108099676563,-0.0535081062368202,0,0,0,0,-0.151981623805712,0,0.0469070751358159,0,0,0,0,0,0,0,0,0,0,0,-0.0709166141810776,-0.238670483444994,0,0,-0.0522446172918928,0,0
X600795.SH,0.0430090765367894,0,0,0,0,0,0,0.0800648356895043,0,0,0,0,0,0,0,0,0,-0.0185227017260808,0,0,0,0.224107786394579,0,0,0,0,0,0,0,0,0,0,-0.042633065340887,0,0.0143132735447607,0,0,0,0,0,0,0.289677233570695,-0.0319068202611573,0,0,0,0,-0.0204539337313679,0,0.139619153351661,-0.0381311766812222,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556992876087766,0,0,0,0,0,0,0,0.198354789143088,0.203180153507109,0.0498212125134231,0,0,0,0.00561706746204068,0,0,0,0,0,0,0.00959371672552814,0,0.0727354850285567,0,0,0,0,0,0,0,0,0,-0.0717977428583109,0,0,-0.0378465019950649,0,0,0,0,0.00231471093001613,0,0
X600489.SH,0,0,0,0,-0.081127711259273,0,-0.0870664385284354,0,0,0,0.785523238292232,0,0,0,0,0,0,0.233168726776275,0,0,0,0,0.0172548239675897,0,0,-0.178281943815624,0,0,0,0,0,-0.03079208308723,0,0,0,0.30965401643027,0,0,0,0,0,0,0,0,-0.0652886833238949,-0.0759525944634958,0,0,-0.069585243715195,0,0,0,0.0326873811509169,-0.0110356370248229,0,0,-0.0599716344987536,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0260840477724128,0,0,0,0,0,0,0,0,0.0957003240926425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497874700135825,0,0,0.232601649818847,0.030579641872397,0,0,0,0,0,0,0,0,0.0621115247753359,0,0,0,0,-0.00662490140471651,0,0,0.0183359073066315,0,0
X600010.SH,0,0,-0.147220929822849,0,0,0,0,0,0,0,0,0.143519611599016,0,0,0,0,0,0,0.128477363757089,0.08985798296241,-0.0946820222290797,-0.0541851690492221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304660096697303,0,0.148169324208658,0,0,0,0,-0.0383931524944294,0,0,0,0,0,0,0,0.0559160436046249,-0.0328417825786272,0,0,0,0,0.0183762432352421,0,0
X000708.SZ,0,0,0,0,0.0310225895590334,0,0.0442046936350384,0,0,0,0.0388748010594062,0,0,0,0,0,0,0.0748184639908743,0,0,0,0,0,0,0,0.0592046966884465,0,0,0,0,0,0,0,0,0,0.00905626572407569,0,0,0,0.0773966229131306,0,0,0.167519968779818,0,0.135190701287532,0.0757181026230773,0,0,0.140013903896545,0,0,-0.0165435001594399,0,0,0,0,0.0568043393556622,0,0
X600111.SH,0,0,0,-0.0975447291137259,0,0,0,0,0,0,0.101124665047467,0,0,0,0.177770780139738,0,0.141763128970619,0.165871555303381,0,0,0,0,0,0.272769877787008,0,0,0,0,0,0,0,0,0.0675819776156851,0.00663840997294285,0,0,0,0,0,0,0.090890888284838,0,0,0,0,0,0.0557057809206372,0,0.159935565911385,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0.118372589189171,0,0,0,0,0,0,0,0,0,-0.104477243337381,0,0,0,0,0,0,0,0,0.116861351447153,0,0,0,0,0.0210751857647672,0,0,0,0,0.0907824518223204,0,0,0,0,0,0,0,0.0648521527162958,0,0.078405451072283,0,0,0.0394107942424221,0,0,0,-0.09052234683324,0,0,0.0418157922462624,0,0,0,0,-0.0298601124544272,0,0
