,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X600011.SH,X600426.SH,X000301.SZ,X600886.SH,X601898.SH,X601600.SH,X600010.SH,X600111.SH,X600188.SH,X600352.SH,X601991.SH,X600486.SH,X002080.SZ,X600801.SH,X002353.SZ,X600219.SH,X600795.SH,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X600027.SH,X002409.SZ,X601168.SH,X600157.SH,X601992.SH,X600299.SH,X600399.SH,X600516.SH,X000932.SZ,X002497.SZ,X000027.SZ,X000830.SZ,X000898.SZ,X600529.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0921564303302871,0,0,0,0,0.0109257372474952,0,-0.0127140576856554,0,0,0,0,0,0.00820329785516942,0.0797773406735759,0,0.0370440130180067,0,0,0,0,0,0.0694650740412462,0,0,0,0,0,0.0333366753907025,0,0,0,0,0,0,0,0,0.0585764745313463,0,0,0,0,0,0,0,0,-0.015734013845525,0.036216052614723,0,0,-0.00242903768479161,0,0,0,0,0.00126518397866695,0,0
X600028.SH,0,0,0,0,0,-0.0691337378291446,0,0.0247165781500895,0,0,0,-0.00875198979804663,0,0,0,0.0377073805156767,0.0953532148163505,0,0.143625659802145,0.114265178870363,0,0,0,0,0,0,0,0,0,-0.0402995569609047,0,0,0,0,0,0,0.103329909271391,0,0,0,0,0,0.0042303884208202,0,0,0,0,-0.0697829110137597,0.0831000115082007,0,0,-0.00423953588567216,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,-0.0288112098017363,0,0,0.0293237190899251,0,0,0,0,0,0,0,0,0,0,0.229461041009882,0,0,0,0.458674551517401,0,0,0,-0.0611624105332046,0,0,0,0,0,0,0,-0.0234915192028788,0,0,0.0727682759604043,0,0,0,-0.128441973144871,0,0,-0.0303295365918468,0,0,0,0.038219572273519,0,0.0190421114014007,0,0,0,0,-0.0150617233041422,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.384403860214228,0,0,0.00787945325090992,0,0,0,0,-0.108877222410139,0,0,0,0,0,0,0,0,0,0.0132207288047949,0,0,0.117365451799168,0,-0.183547464804891,0,0,0.0213924488855381,0,0,0,0.00494747620983834,0,0
X600585.SH,0,0,0,0,0,0.0697363742622497,0,0,0.0104733497572114,0,0,0,0,0,0.0751266289305553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326534627711393,0,0,0,0,0,-0.157813224481346,0,0,0.103593146188587,0,0,0,0,0,0,0,0,-0.0547857678635378,0,0,0,0.00870710708930301,0,0,0,0,-0.00215884255279322,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.227935718865809,0.1267977148386,0,0.416782431570843,0.0844642838597241,0,0,0,0,0,0,0,-0.147599192961109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231870161892797,0,-0.0285336989410747,0.0908892293675098,-0.0701259053090376,0,0,0.0609215797321905,0,0,0.342269870623423,0,0,0,0.0268996050833801,0,0,-0.0859566064974818,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.223412294269338,0,2.16840434497101e-19,0,-0.0415976264147082,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.279757826955146,0,-0.0155583619383192,0,0,-1.73472347597681e-18,0,0,0.135681282489117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246710286437129,0,0,-0.0826727522540103,0,-0.0453337305575321,0,0,-0.037226027951203,0,0,0,0.0089946380638452,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186351637765797,0.145364074645254,0,0,-0.0136524602371901,0,0,0,0,0,0,0,0,0,-0.0934394400058339,0.115679221681737,0,0.190145566573121,0,0,0,0.029144666524338,0,0,0,0,0.0156441184722863,0,0,0.0735153835706521,0,0,0,0,0,0.167232685799212,0,0,-0.0451596158203485,0.0734248192665737,0,0,0,0.00480326374861826,0,0
X600660.SH,0,0,0,0,0,0.0556294947835898,0,-0.0478672088376306,0,0,0,-0.0114167558802257,0.0913899351442032,0,0,0,0,0.0481209661450283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808330831284584,0,0,0,0,0.0709848232483189,0,0,0,0.0272500561011831,-0.0652900847618865,0,0,0,0.0162817666322379,0,0
X002271.SZ,0,0,0,0.00207116284998449,0,0,0,-0.158708355704172,0.0992994309979443,0,0,0.0528216770953372,0,0.275553376740552,0,0,0,0,0,0,0,0,-0.0178630880185158,0,0,0,0,0.047476750748833,0,0,0,0,0,0,0,0,0,-0.0278552766616549,0,0,0,0,0.0832931430451609,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00996878294123597,0,0,0,0,0.00528365107623866,0,0
X600547.SH,0,0,0,0.0589665375954683,0.0113147396247637,0.123388097547854,0,-0.00372248362121624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00769817125470532,0,0,0.420711275883056,0,0,0,0,-0.0135348371638874,0,0,0,0,0.0837715012556006,0,0,0,0,0,0.020811779648952,0,0,-0.00433506774812135,0,0,0,0,0.00296325413728099,0,0
