,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X601898.SH,X600010.SH,X600489.SH,X600176.SH,X600362.SH,X601600.SH,X600352.SH,X601991.SH,X600188.SH,X600795.SH,X600111.SH,X600426.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002466.SZ,X000932.SZ,X000301.SZ,X002080.SZ,X002353.SZ,X600219.SH,X600486.SH,X000723.SZ,X600529.SH,X600612.SH,X002075.SZ,X000027.SZ,X601158.SH,X000883.SZ,X002250.SZ,X000898.SZ,X002409.SZ,X600315.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0448413517511277,0,0,0,0,0,0,0,0,0.0449196459847613,0.0261346418159546,0,0.0124679263042173,0,0,0,0.0375301480442278,0,0,0,0,0,0,-0.0164441806546701,0,0,0,0,0,0,0,0,0,0.0140669824312209,0.116093776053288,0,0,-0.0556899644587301,0,0,0,0,0,0,0,0,0,0.125645749516896,0,-0.00493501518146383,0.0118348151637708,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0552353029478858,0,0,0.051740019219721,0,0,0,0.0365471231704588,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104412790461056,0,0,0,0,0,0.00894301414183843,0,0,0,0.0919174780480383,0.116512549024584,0,0.023055757624801,0,0,0,0.0121749258337998,0,0,0,0.00928148973799425,0,0,0,0,-0.00625595794318502,0.00825771380663136,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0456676684443036,0.0542235430976273,0,0,0,0,0,0,0,0,0,0,0,0.00670129912732076,0.098282644373992,0,0.305641293005079,0,-0.0102335396451963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159242458631634,0,0,0,0,0,-0.00251795775946611,0.00311538669494122,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0485059889272483,0,0,0,0,0,0,8.67361737988404e-19,0,0.0343657918360561,0,0,0,0,0.120548519863157,0,0.243037167047452,0,0,0,0,0.0170215857926941,0,0,0,0,0,0.0551527706313727,0,0,0,0,0.0484805083227162,0,0,0,0.031500682172157,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0721261068656621,0,0.245867880109868,0,0,0,0.143824050264018,0,0,0,0,-0.0934168319272718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232364340318196,0,0,0,0,0,-0.114634655331529,0,0,0,-1.0842021724855e-19,0,0,0.151452510096571,0,0,0.00430584252626958,-0.00468645680945889,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.024812406334488,0,0,0,0,0.052716302041297,0,0.0323463535923621,0,0.0491669178178737,0,0,0,0.479217696086287,0,0,0,0,0,0,0,0.0795844075606625,0.0290518325068036,0,0.0653367452761372,0,0,0,0,0,0,-0.0221656988419423,0.0128820592494659,0,0,0,0.174349030975496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0125910717592092,0,0.0924766729286852,0,0,0,0,0,0,0,0,0,0,0.0336834522638175,0,0.0340543226617074,0,0,0,0,0,0,0.0673626579714531,0,0,0,-0.0178362761556501,0.13959155664603,0.0124411270263189,0,0,0,0,0.103610971280126,-0.0497188217001369,0,0,0,0,0,0,0,0.143445282269568,0,0,0,-0.0166007413374795,0.0113135695212723,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15527395875656,0,0,0,0,0,0,0,0,0,0,0,0,-0.271220208254694,1.00085803685642,0,0,0,0.068551905828462,0,-0.163931475575434,0,-0.0980617938933409,0,0,0.0982494865726659,0,0,0.0922661431429575,0,0,0,0,0,0,0,0,0,0.0298496233605686,0.00326931101595702,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655175935368195,-0.00980491678075859,0,0,0,0,0.202767108182246,0,0.113566710065102,-0.0876862639203489,0,0.117092909148745,0,0,0,0,0,0,0.0978614360569214,0,0,0.239392626386772,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0235274447907261,0.0209994129149351,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.131653183326131,0,0,0,0,0,0,0,0.132494473800751,0.002025329495421,0,0,0,0,0,0,0.0901131985113864,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208998087105516,0,0,0,0,0.26899068174846,0,0.137840190481206,0.244049868732341,0,-0.0361570855275321,0.0329047767399056,-0.000272812520896328,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.224353511315105,0,0,0,0,0,0,0,0,0,0,0,0,0.0236846429538487,0,0,0,0,0,0,0,0.027578527652509,-6.93889390390723e-18,-0.093911407439481,0,0,0,-0.0247492940461239,0,0,0,0,0,0,0,0,0,0.0991128502480643,0,0,0,0.229460320315527,0,0.0320266149896314,0,0,0,0,0.0124500203775099,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00362568255578223,0,0,0,0,0.322615390761577,0,0,0,0,0,0,0,0,0,0,0.172905100379494,0.0442084120745815,0,0,0,0,0,0,0,0,0,0.439288089886659,-0.0932477071024668,0,0,0,0,0,0,0.100375854280149,0,0,0.0885388741090924,0,0,0,0,0.147012460959154,0.0372768581225271,0,0,-0.0518092720125992,0.00737784125579902,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-6.93889390390723e-18,0,-0.00133620639411443,0,0,0.10631214619322,0.00426568755765245,0,0,0,0,0,0,0.139816739471588,0,0,0,0.281197052259762,0.153321974868639,0.0414977387037781,0.00225631135329301,0,0,0,0,0,0,0,0,-0.104231879098866,0,0,0,0,0,0.0740400056436062,0,0,0,0,0,0,0,0,0,0,0.0206344717975975,-0.0233716744980397,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.11813994468886,-0.128084369489497,0,0.301257910213872,-0.0922845055698918,0,0,0.303359547380849,0,-0.145880092404814,-0.016813223194933,0.197671063014976,0,0,0,0,0,0,0,0.258263217161827,0,0,0,0,-1.73472347597681e-18,0,0,0.0567276379550015,-0.0704027686765803,0,0,0,0,-0.0191368566361688,0,0,0,0,0,0,0,0,0,0,0.0580913968150598,-0.0148566337166114,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.0886419573277925,0,0,0,0,0,0,0,0.224560530544931,0,0,0,0,0,0,0,0,0,0.0431091200687944,0,0,0.0253889828934631,0,0,0,0,0,0,0.0507521957914792,0.000273360799691969,0,0.0262391399325723,0,0,0,0,0,0.107719210969826,-0.0108087153871932,0.0779401694407648,0,0,0.00412137266136309,0,0,0,0,0,0
X601898.SH,0,0,0,0.0731261571063282,0,0,0,0,0,0,0,0.0247189503838766,0,0,0,0,0.0289297857578471,0,0,0,0.0382548618877994,0,0.0277874766514019,0.363140254861674,0.025856935324342,0.030359024726443,0.0608198588442836,0,0,0,0,0,0.064168131201752,0,0,0,0,0,0,-0.0195824133005792,0,0,0,0,0,0,0,0.0127138823187981,0,0,0,-0.0186071279584667,0.00146684110519722,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.224850194214334,0,0,-0.0513937241621166,0,0,0,0,0,0,0,0.017606459123687,0,0,0.0173663131853904,0.0766758926789501,0,0.502510634773252,0,0,0,0,0,0,0.0448604049317135,0,0,0.0231968258133597,0,0,0,0.0511760540858111,0,0,0,0,0,0,0,0.486517689075477,0,0,0,0,0.0408271927585784,0.0316891724037055,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.975357376356527,0,0,0,0,0.072093721284825,0,0,0,0,0,0,0,0.0672849616316503,0,0,0,0,0,0,0,0,0,0,0,0,-0.105694857790502,0,0,0,0,0,0,0,0.012199368811444,0.0445047940930653,0,0,0,0,0,0,0.0767594633110571,0.060970546313894,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0223788923504626,0,0.092656808684408,0,0,0,0.147667050111411,0,0.0985504635772138,0,0,0,0,0,-0.0242611101702917,0,0.246562439115699,0,0,0,0,0,0,0,0.102873849313093,0.102639149115096,0,0,-0.0484057839670564,0,0,0,0,0,0.0485209974782098,0,0,0,0,0,0.035499835521271,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.169530749710926,0,0,0,0,0,0.0190804095028838,0,0,0,0,0,0,0,0,0,0.134945926162264,0,0.212390089390163,0,0.078498677910132,0,0,0,0,0,0,0.129744469803979,0,0,0,0,0,0.077397623181187,0.0320720267728281,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0113128897411744,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0335712794144157,0,0,0.0556372509379468,0,0,0,0,0.148188834594133,0.120360396054715,0,0,0,0,0,0.246134013832168,0,0,0,0,0,0,0,0,0.0966732809453556,0,0,0,0.0986218091502511,0,0,0,0,0,0,0,0,0,0.21927319596037,0,0,0.0329196350220816,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0336640651802444,0,0.094112933691551,0,0,0.314387772828609,0,0,0,0,0.24049212128377,0,0,0,0,0,0.230073674166748,-0.0446830443158149,0,0,0,0,0,0,0,0,-0.14854396175147,0,0,0,0.0410257376006219,0.143313116563256,0,0,0,0,0,0,0.0206197364943492,0,0,-0.0172105488258261,-0.0159101621048883,0,0,0,0,0.0605698516830754,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.022002200270534,0,0,0.269329759805462,0.14292550191714,0,0,0,0.0523269436111687,0,0,0,0.28362939355433,0.11293467121306,0,0,-3.46944695195361e-18,0.0314675318541988,0,0,0.00314038801408298,0,0,0,0,0,0,0,0,0.0230459955670762,0.0182302082646806,0,0,0,0,0,0,0,0,0.0232561173092464,-0.0161979511433745,0,0,0,0,0,0
X600188.SH,0,0,0.373579326166687,0,0,0,0,0,0,0,0,0,0,0,0,0.361799434512757,0,0,0,0.0825503443259267,0,0,0,0,0,0,0,0,0,0,0,-0.0135913544878832,0,0,0,0,0.10344216542548,0,0.00210168819220279,0,-0.0337070249139703,0,0.108614754648846,0,0,0,0,0,0,0,0,0,0.0375657859490593,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0869499642141682,0,0,0,0,0,0,0,0,0.0275449101687072,0,0.0307039472582664,0,0,0.148897525881343,0.347723425786591,0,0,0,0,0,0,0,0,0.0371137906997726,0,0,0,0,0,0,0,-0.05437545974311,0,0.0554537945560829,0.0218944008463381,0,0,0,0,0,0,0,0,0,-0.0115022116537994,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0259676515178298,0,0,0,0,0,0,0,0,0.15089792072267,0,0,0,0,0.240774357753552,0,0.480908164465595,0.104002170612455,0.0278285239031291,0,0,0,0,0,0,0,0.0128115655544576,0,0,0,0,0.16214066931975,0,0,0,0,0.0826073451543893,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0286348129611615,0.024835413169866,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.213758119797011,0,0,0,0,-3.46944695195361e-18,0,0,0,0.308975655131343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113315985173954,0,0,0.200255865510443,0,0.0170767476387396,0,0,0.0813991721373324,0,0,0,0,0,0,0,0.147109046961612,0,0,0,0,0.00370312406662872,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0778925624334615,-5.42101086242752e-20,0,0,0,0,0,0,0.0071975720963924,0.0111172178471273,0,0,0,0.164220007328203,0,0,0,0,0,0,0,0,0.0560809852825886,0,0.0766579835080868,0,0,0,0.0931223722707651,0.0804579943487703,0,0,0,0,0,0,0,0,-0.00957769468048399,0,0,0.0313689643312959,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0970321070152628,0,0,0,0,0,0.0210917052894754,0,0.190020295370101,0,0,0,0.0218681484549927,0,0,0.175684483127625,0,0,0,0,0,0.0612921372357514,0,0,0,0,0,0,0,0.0470781197387923,0,0,0,0,0.147433381122868,0,0,0,0,0,0,0,0.0511915355982061,-0.0316103493146225,0,0,0.0312936773888446,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.122891004796314,0,0,0,0,0,0,0,0,0.016054860804599,0,0,0,0,0,0,0.0209187252667355,0,0,0,0,0,0,0,0.0147349848940722,0,0,0,0,0,-3.46944695195361e-18,0.188202067669505,0,0.000937836980226717,-0.00479619141791819,0,0.0880028894791294,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.00697529039697363,0,0,0,0,0,0.0438679610785094,0,0,0.00530314362296069,0,0,0,0.104626825777987,0,0,0,0,0,0,0,0,0,0,0.0113033315266551,0.0686312295417363,0,0.0224996231192435,0,0,0,0.1190450313663,0,0,0,0,0,0,0,0,0.0821790901408064,0,0,0,0.00287954041681807,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.442371778067566,0,0,0,0,0,-0.083203584079868,0,-0.267186677410777,0,0,0,0,0,0.231587644749149,0,-0.0130596826089773,-0.154668398486498,0,0,0,0,0,0.306996535384826,0,0,0,0,-0.101367156295351,0,0,0,0,0,0,0,0.118478417006802,-0.292991880190758,0.442540537783825,0.498322378826783,0,0.0365666567791928,0,0,0,-0.317018152709926,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45483136690278,0,-0.0266418634654905,0,0.150758706870694,0,0,0,0,0,0,0.082558275997427,0,0.0468970503677184,0,0,0,0,0,0,0,0,0,0.0184999272577943,0.0146062259881112,0.0181349325048509,0,0,-0.0128728380367544,2.71050543121376e-20,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0982260503114728,0,0.179443454989042,-0.0309844501610804,0,0,0,0,-0.0991725007741051,0.147344081950503,0,0,0,0.0139881700300168,0,0,0,0,0,0,0.124712537859196,0,0,0,0,0,0,0,0,0.175566564441371,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0600037326508993,-0.00675016681294142,0.0308023147148571,0,-0.055007176156073,0,0,0.0900520793981264,0,0,0,0
