,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600188.SH,X601991.SH,X002466.SZ,X600362.SH,X601600.SH,X600795.SH,X600886.SH,X600547.SH,X300072.SZ,X002460.SZ,X600516.SH,X600027.SH,X000898.SZ,X600352.SH,X600111.SH,X000553.SZ,X601992.SH,X600176.SH,X000786.SZ,X000825.SZ,X000709.SZ,X600426.SH,X000792.SZ,X600299.SH,X000408.SZ,X002110.SZ,X600808.SH,X000883.SZ,X000830.SZ,X000932.SZ,X600315.SH,X601158.SH,X601699.SH,X600801.SH,X600219.SH,X600339.SH,X002271.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.288174699469964,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0654877586474067,0,0,0,0.112921692420561,0,0,0,0,0,0,0,0,0.00901255484797449,0,0,0.00664263229397407,0,0,0,0,0,0.149171831193822,0,0,0,0.00381892988788809,0,0.0150597652977848,0,0.00784713927566038,0,0.0260220405784488,0,0,0,0,0,0,0.0226643472090764,-0.0180307618995506,0,0,0,0,0,0
X600028.SH,0.151545848827746,0,0.282692898370606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187216349847116,0,0,0,0,0,0.0708355688568972,0,-0.166705004035746,0,-0.107455004119746,-0.00684700114823931,0,0,0.0606963146509396,0.067725922588637,-0.0466563551342536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384669170916812,0,-0.0257356039823986,0,0.0997156345924131,0,0
X601088.SH,0,0.106843446039423,0,0.0198478298969838,0,0,-0.0938230987769116,0,0.209920194092086,0,0,0.367948753439863,0,0.133858710338624,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596429039049873,0,0,-0.0100769354096803,0,0,0,0,0.219830706760119,0,-0.0486366596734938,0,0,0,0,0.0244512554032774,0,0,0,0,0,0,0,0,-0.000311685366566571,0.0130802295806294,0,0,0,-0.0075232971885419,0,0
X600585.SH,0,0,0.258542154642591,0,0,0,0,0,0,0,0,0,0,0.0556330721279758,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738817100251633,0,0,0.0610907274101551,0,0,0,-0.0215258015242041,0,0,0,0,0,0.209683260677915,0,0,0,0,0.3203938695139,0,0,0,0,0,-0.0301636776598033,0.0596728602438083,0,0.133289162712992,0,0,0,0
X600019.SH,0,0,0,0,0,0.116424003521366,0,0,0,0,0,0.357165946652801,0,0,0,0.0458872667281666,0,0,0,0,0,-0.0584185031499251,0,0,0,0,-0.0351334082583059,0,0.0439634130604017,-1.73472347597681e-18,0,0,0,0,0,0,0,0.183225800906156,0,0,0,0.0177703599568171,0,0.0370865653987607,0,0,0,0,0,0,-0.0143046840930703,0.0751595966154793,0,0,0,0,0,0
X600309.SH,0,0,0.0517169421801115,0,0,0,0,0,0,0,0,0,0,-0.170198628099127,0,0,0,0,0,0,0,-0.0234125293958607,0,0,0,0,0,-0.0138209504317938,0,0.0164769107378288,0,-0.194188853144504,0,0,0.119776594820241,0,0,0,0,0.110624674695736,0,0,0,0,0.127203129509332,0,-0.0776425702306334,-0.0238001277883917,0,0,0.0779558967137007,0.00351618408184905,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00948459830514074,0,0,0,0,0,0,0,0,0,0,0.0145902120732037,0.0372679785356642,0.0784797948876263,0.0334019768870313,0.174002840619039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408289561773199,0,0,0,0,0.0295797865145372,0,-4.33680868994202e-19,0,0.0111929039729666,-0.031971607092709,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0840356819013663,0,0,0,0,0.115377536459892,0,0.303237477904663,0,0,0,0,0,0.0409750625416063,0.311798841804157,0,-0.061063630272625,0.551356146563274,0,0,0,-0.0819662116518456,0,0,0,0,0,0,-0.227433198937389,0,0,0,0.390414339370728,0,0,0,0,0,0,0,0,0.332152182878638,-3.46944695195361e-18,0,0,0.0231226324182097,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,-0.0480900113789503,-0.033591093757365,0,0,0,0,0,0,0,0,0,-0.118384208768815,0,-0.324803003959297,0,0,0,0,0,0,0.249600742384824,0,0,1.73472347597681e-18,0.0410309036892635,0.130200691073801,0,0,0.0719402292581715,0,-0.19678692967925,0,0,0,0,0,0,-0.0752111004444271,0,0,0,0,0,0,0,0,-0.0334568231065109,0.0867300204430424,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.112653058955385,0,0,0,0,0.17527686552609,0,0,0,0,0,0,0,0,0,0.0395394686144401,0,0,0,0.082739621529465,0,0.168985838623428,0.0925768799090901,0,0,0,0,0,0,0,0,0,0,0.0413309143752382,0,0,0,0.0486749173340102,0,0,0,0,0,0.0587644389004288,-0.00418168159723955,0,0,0,0,0,0,0
X600688.SH,0.089360941025671,0,0,0.147393666975016,0,0,0,0.0373561322563451,0,0,0,0,0,0.111274845286544,0.191255457227756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507511364476231,0,0,0,0,0.0180896237782891,0,0.0106329214116671,0,0,0,0,0.0542318000751125,-0.0647928033351586,0,0,0.00190602162897317,-0.00575458274112774,0,0,0,0,0,0
X600188.SH,0,0,0.488103098816044,0,0.184460995486645,-0.0323663824594742,0,0,0,0,0,0,0,0.0019731326765106,0,0,0,0,0,0,0,0,-0.0967374623808537,0,0,0,0,-0.020267153967078,0.246025519259071,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.503287477402221,0,0.133655414799913,0.0812219111327257,-0.0249891602544029,0,0,-0.0564562230658141,0.0435956142380439,0,0,0,-0.0480303303791637,0,0
X601991.SH,0.0153521397565386,0,0,0,0,0,0.0939133458406416,0.0515050465261801,0,0,0,0,0,0.00788496775831226,0,0,0,0,0,0,0.0652591588931328,0,0.0931631969454198,0,0.113248747817309,0,-0.0390652864545384,0,0.0289901796337088,0,0,0,0,0,0,0.0522459399868893,0,0,0,0,0.0845693960041779,0,0,0,0,0,0.110705944986468,0,0,-0.0247612279742023,0.00948998491533261,0,0,0,0,0,0,0
