,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X600886.SH,X601600.SH,X600547.SH,X002271.SZ,X600795.SH,X600803.SH,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X601991.SH,X600027.SH,X000629.SZ,X600348.SH,X601699.SH,X000723.SZ,X600096.SH,X000408.SZ,X600160.SH,X600141.SH,X000786.SZ,X600219.SH,X300073.SZ,X002353.SZ,X000933.SZ,X002080.SZ,X600157.SH,X000807.SZ,X600295.SH,X600549.SH,X600378.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0979551691153695,0.00528884897020512,0,0,0,0,0,-0.0404028187047153,0,0,0.0294897807324692,-0.0583333137885691,-0.00270912347784145,0,0,0,0.150291641184351,0,0,0,0.0687823524252078,0,0,0,0.196733459668279,1.73472347597681e-18,0,0,0,0.109896660121696,0,0,0,0,0,-0.130377369147118,0,0,0,0,-0.0447330157495337,0,0.0444164439804977,0,-0.0972124022801133,0,0,-0.0137076870772007,0.00517605289788164,0,0,0,0,-0.0136505652082744,0,0
X601088.SH,0,0,0,0,0.292765797439504,0.146646412126606,0,0,0.108284103306833,0,0.076062537956132,-0.0567430539796051,0,0,0,0,0,0,0.0743281099876414,0,0,0.0166790714796624,0,0,0,0,0,0.000471385687345212,0,0,-0.10633634550835,0,0.0664962864425128,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.208055354647398,0,0,0,0.0503533632569839,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0098994256978018,0,0
X600028.SH,0,0,0,0.0480584130674759,0,0,0,0,0,0.00823757425987215,0.0266005771745831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513372731793081,0,0,0,-0.0128944441982531,0,0,0,0,0,0,0.00686619848556555,0.0214489351065504,0,0,0,0,0,0,0,0,0,0,0,0.00628870165166961,0,0,0,0,-0.0368818742352767,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0586478300039014,0.0773733298283641,-0.0131607937578252,0,0,0,0,0.0281654198217875,0,0,0,0,0,0,0,0.0490768284478842,0,0,0.0413870238277443,0,0,0,0,0,0,0,0,0.0347395178460641,0,0.0106520027263402,0,0,0.0882398678488457,0,0,0.00548215306467147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.287118727797251,0,0,0,-0.0151459078461678,0,0,0,0.414350080420996,0,0,0,-0.0103346387892451,0,0,0,-0.0972007647891318,0,0,0,0,0,0,0,0,0,0.246415042030013,0,0,0.0333651756388733,0,0,0,0,-0.10132952260306,0,0,0,0,0,0,0,-0.0124321535557491,0,0,0,0.0359672601168688,0,0,0,-0.0809658522322852,0,0,0,0,0.0230071811449445,0,0
X002466.SZ,0,0,0,0,0,0,0.616768317434019,0,0.093651430640277,0,0,0.0445543635817289,0,0,0,0,0,0.100137190215327,0,0,0,0,0,0,0,0,0,0,-0.0286407558960238,-0.094978385196899,-0.140507769553046,0,0,0,0,0.208536957787381,0,0.244779861504058,0,0,0,1.73472347597681e-18,-0.0109956137715376,0.00247789967434195,0,0,0,0,0,0,0,0.0562411643729026,0,0,0,0,0,0,0
X002460.SZ,-3.46944695195361e-18,0,0,0,0,0.145846163278776,0,0,0.287537584865607,0,0,0.0310821131131865,0,0,0,0.0345604384639271,0,0.0278014186824094,0,0,0,0.17716929235863,0,0,0,0,0,0,0,-0.240834530805335,2.16840434497101e-19,0.0119991823876489,0,0,0,0,0,0.132268704610145,0,0,0.150742804892686,0,0,0,0,0,0,0,-0.0649270051923353,0,0,0.152765223217305,-0.0349490284584183,0,0,0,0.0495208798391876,0,0
X600585.SH,0,0,0,0,0.16575147710278,0,-0.0952134309266878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193266210515236,0,0,0,0,0,0,0.288279632506666,0,0,0,0,0,0.0136941772326201,0,0,0,0.193578652643717,0,0,0,0,0,0,0,0,0,0,0,0,0.00234076073383437,0.0459816644829229,0,0,0,-0.0303452568258323,0,0
X000792.SZ,0,0,0,0,0,0.305672409066593,0.00493477360764129,0,0,0,0.101603993760148,0,0,0,0,0.0793638917022456,0,0,0,0.0922699626618442,0,0,0,0,0,0,0,0,0,0,0,0.082311763030382,0,0,0,0,0,0,0,0.219917596855883,0,0,0,0,0,0,-0.00395501069218901,0,0,0,0,0,0.00544671833090271,0,0,0,-0.0544519037978253,0,0
X601898.SH,0,0,0,0,0.17141623488976,0,0,0,0,0,0,0,0,0,0,0.0261500107191782,0,0,0,0,0,0,0.0116142492128042,0,0,0,0,0.348010306883606,0,0,0,-0.0639730338638164,-1.38777878078145e-17,0,0.201850276986436,0,0,0,0.0269967817425605,0,0,0.0966015341249051,0.0280362314874333,-0.0153511276237265,0,0,0,0,0,0.10437325773712,0,0,-0.0231179211803351,0,0,0,0,0,0
