,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600547.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600027.SH,X600803.SH,X000708.SZ,X600111.SH,X601991.SH,X002460.SZ,X600426.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X002128.SZ,X000807.SZ,X600219.SH,X600176.SH,X000630.SZ,X600985.SH,X000933.SZ,X601168.SH,X000877.SZ,X000883.SZ,X600096.SH,X000408.SZ,X000027.SZ,X000932.SZ,X002353.SZ,X002271.SZ,X600995.SH,X600801.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.364168063428636,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.173886265268036,0,0,0,0,0,0,-0.0460644960932288,0,-0.0836141751342708,0,0.235388368680499,0,0,0,0,0,0,0,0,0,0,0.151120226231713,0,0,-0.0853073855564406,0,0,0,0.00575040966758817,-0.0772593925458659,0,0,0,0,-0.00521609931507739,0,0,0,0,-0.0702709216648221,0,0
X601088.SH,0.116701052392249,0,-3.46944695195361e-18,0,0,0,0.220022794733669,0,0,0,0.122823925297149,0.0247874178398053,0.171101593298109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701056915682785,0,0,0,0,0,0,0,0,0,0,-0.0120579220979701,0,0,0,0,0,0.0245257730407643,-0.193439022914979,0,0,0,0,-0.0325383707490126,0.066381577124634,0.0973814354284614,0,0,0.0466403782864011,0,0
X600028.SH,0.519072004274853,0.0585619141192329,0,0,0,0.106245865842588,0.0264179590674736,0,0,0,0,0,0,0,0,-0.0662962787221128,0,0,0.00421824703972427,0,0.07413317462721,0,0,-0.136264690902174,0,-0.0471377651270393,-0.0270123704341136,0,0,-0.0355472591995038,0,-0.0119614840529615,0,0,0.0261706494655527,0,0,0,0,0,0,0.0382879571204662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703633385846872,0,0
X600309.SH,-0.167997995084228,0,0,0,0,0,-0.0230293916468027,0,0,0,0,0,0,0,0,0,0.0456419516122326,0,0,0.0706670302459706,0,0,0,0,0.0851817089394902,0.0132721186369453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148714768315195,0.202952418900511,0,0,0,0,0,-0.0276223966524766,0.00916899927248884,0,0,0.00792162513149145,0,0
X601898.SH,0,0,0,0,0,0,0.0457626572447659,0,0,0,0,0,0.143159199900573,0,0,0,0,0,0.0873219827722669,0,0,0,0,0,0,0,0,0,0.177805865332194,0,0,0,0,0,0,0,0.243552615515365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0
X600019.SH,0,0,0,0,0.209483257842154,0,0,0,0,0,0,0,0.0758103733534375,0,0,0,0,0,0.175220239054038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069486842907766,0,0,0,-0.0623985588115535,0,0.164513275969027,0,0.151662836332978,0,0,0,0,0.062372467314525,0,-0.0495725008186724,0,0,0.00833788426052091,0,0
X600188.SH,0.00338327620121328,0.248620632851599,0,0,0.0407802505038791,0,0,0,0,0,0,0,0,0,0,0,0,0.213371178883764,0,0,0,0,0,0,0,0,0,0.183371205477937,0.614893703327468,0,0,0,0,0,0,0,0.0234258141591407,0,0,0,0,-0.113827218057014,0,0,0,-0.0168838821046743,-0.160019851679014,0,0,0,0,-0.0564039755014364,0,0,0,0,0,0,0
X600886.SH,0.0270473527084429,0,0,0,0,0,0,0,0,0.0969441699071777,0,0,-0.0130792754183608,0.287205321318205,0,0,0,0,0.0996691601087293,0,0,0,0,0,0,-0.0871211708448975,0,0,0,-0.158934787638611,0,0,0,0,-0.046819941391382,0,0,0,-0.084071136802149,0.194827122574535,0,0,0,0,0,0,0,0,0,0,-0.107992994630083,0,0,0.0734694157185127,0,0,-0.000340839596632494,0,0
X600547.SH,0,0,0,-0.0740980954091726,0,0,0,0,0,0,0,0,0,0,0,0.506221703727396,0.281612481441432,0,0.0314498443515192,0,0,0,0,0,0,0.0378935198448548,0,0,0,0,0,0,0,0,0,0,0,0.121996470748779,0.048291112607671,0,0,0,0,0,0,0,-0.00251085944649719,0,0,0,0.161315211009416,-0.0228266392665294,0,0,0,0,-0.025439650635401,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123299617169592,0,0,0,0,0.0924607526995294,0,0,0,0.418360827724856,0,0,-0.0235233081037625,0,-0.0194988177371096,0,-0.0861915150698293,0,0.0848964434255025,0,0,0,0,0,0.0123789894612092,0,-0.0315979331329825,0,0,0,0,0,0,-0.0130418466355949,0,0,0.180156575515496,0,0,0,0,0,0,-0.0651847096981213,0,0
X600585.SH,0,0.0178258348453532,0,0,0,0,0,0,0,0,0,0,0,0,0.151300839217653,0.100881653102464,0,0,-0.00708934879067223,0,0,0,0,0,0,-0.064797925279353,0,0,0,0,0,0,0,0.0416338518869315,0.241268174885717,0,-0.0187461333096078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609996859037457,0.0473486472484954,0,0,0.00927284994861886,0,0
X600660.SH,0,0,0,0,0,0,-0.0485412179828777,0,0,0.0278987448507561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268075839085563,0.255999305229178,0.112234662930733,0,0,0,0.0394076274041607,0,0,0,0,0.0478136237031296,0,-0.0798842379767098,0,0,-0.222887625819917,0.0472211265617189,0.166723339088106,0,0,0,0,-0.0389978895859683,0,0,0.00348747853386486,0,0,-0.0254315002180945,0,0,0,0.0326461454169481,0,0
X601600.SH,0.271586851707465,0,0,0,0.0353148990967211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448876714307067,0,0,0,0.276224822599916,0,0,0,0,0,0.0113557237471914,0.35736965394076,0,0,0,0,0.321306192175522,0,0,0.151675640614917,0,0,0,0,0.0842114165968804,0,0,0,0,0,0,0,0,0,0,0.0209427961620577,0,0
