,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X601699.SH,X000983.SZ,X600803.SH,X600160.SH,X000877.SZ,X601991.SH,X600426.SH,X000630.SZ,X000933.SZ,X000408.SZ,X000807.SZ,X600985.SH,X000786.SZ,X601168.SH,X600612.SH,X600176.SH,X600219.SH,X002128.SZ,X002271.SZ,X000883.SZ,X000932.SZ,X600096.SH,X600348.SH,X000027.SZ,X601666.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.269878452078342,0,0,0.0766858896981725,0,0.0757718769561344,0,0.0205815240514871,0,0,0,0,0,0,0,-0.00211272519130903,0,0,0,0,0,0,0,0.0810929397582355,0.0045865631347845,0,0,0,0,0,0,0,0,0,0.0261266227179417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115496954923459,0,0.0548561621040338,0,0,0,0,0
X601088.SH,0,0,0,0,0.120138734259317,1.73472347597681e-18,0.230912263409657,0,0,0,0,0,0,0,0,0,0,-0.0425887326895382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187688028337242,0,0,0,0,0,0,0,0,0,0,0,0,0.121725731705716,0.083262417622024,0,0.0155685897423973,-0.0380924988292695,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.124611056522264,0,0,0.100425584430386,0,0,0,0,0.0279988574733249,0,0,-0.0603020610638631,-0.0673158112495806,0,0,0,0,0,0.0773619576473898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124987126473167,0,0,0,0,-0.0974007739954104,0,0.0377342133875619,0,0,0,0,0,0,0.0165290570714054,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170708884387149,0,0,0.0527675902662641,0,0,0.25119434161703,0,0,0,0,0.145221776162763,0,0,0.359210387059143,0,0,0,0,0.0358690268638931,0,0,-0.166094213815904,0.21649790774824,0,0,0,0,0,0,0,0,0,0,0,0.0186040458428555,-0.0543737743545219,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.202768361449455,0,0,0,0,0,0,0,0,0,0,0,-0.0327539299930015,0,0,0,0,0,0.045235622417529,0.373816985829528,0.173535843777267,0,0,0,0,0,0.019080485069914,0,0,0,0,-2.77555756156289e-17,0,0.0774092144005352,0,0,0.0930421634605724,0,0,0.000209756511840527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.576193806788295,0,-0.145614533200327,0,0,0.425803668971444,0,0,0,0,-0.193037042353,-1.38777878078145e-17,0,-8.67361737988404e-19,0,0,0,0,0.186046065092989,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.163561619329528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174325305891599,0,0.031544501885426,0,0,0,0,0
X600011.SH,0.0330310327974975,0,0,0,0,0.154601574100583,0,0,0,0,0,0,0,0.183498839985493,0,0,0,0,0,0,0,0.26194306801558,0,0,0,0,0,0,-0.0304533578046756,0.144067954050652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339623821308732,-0.0613704166208016,0.0308207192741048,0,0,0,0,0
X600019.SH,0,0,0,0,0.186182270015904,0,0,0,0,0,0,0,0,0,0,0.0213136564617486,0,0,0,0,-0.0461052452568266,0,0,0.0409887419228624,0,0,0,0.0317685102145697,0,0,0,0,0,0,0.012271675702976,0,0,0.0445070769513812,-0.0607559302629675,0,0,0,0,0,0.0980781837374308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.293641834780657,-0.0380709463286046,0,0,0,0,0,0,0,0,0,0,-0.0100875550676354,-0.0514939056452306,0,0,0,0,0,0.86407528343,0,0,0,0,0,0,0,0,0.135188586475977,0,0,0,0,0,0,0,0,0,-0.0388656460686928,0,0,0,0,0,0,0,0,0,0,-0.0641171165989494,0,0,0,0,0
X601600.SH,0.291981114977659,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0451314139912209,0,0,0.034586764997537,0,0,0.142471453424197,0,0,0.00461156208035847,0,0,0,0.155127856291055,0,0,0.166023107173345,0.0813908435840489,0.0038977065254689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0.0107494836893406,0,0,0,0,0,0,0,0.00596630771013778,0,0,0,0,0,0,0,0,0,-0.0702388574142438,-0.0417242563305605,-0.0125932821940839,0,0,0,0,0,0,0,0,0,0.118216186417362,0,0.033967820706488,0.129148168393075,0,0,0,-0.112230359731368,-0.0471733634879779,0,0,0.219829361324006,-0.0851410329625517,0,0,0,-0.0906824027619197,0,0,0,0,-0.00829927093252681,0.0814739051047962,0,0,0,0,0,0
X600585.SH,0,0,0,0.0879446669745543,0,0.158557688400961,0,0,0.0306496398614433,0,0,0,0,0,0,0,0,0,0,0.0342418245175642,0,0,0.0368704450925716,0,0,-0.027220460190298,0,0,0,-0.0347091280791159,0,0,0,0,0,0,0.128117885534009,-0.0605481342231937,0,0.208092336860877,0,0,0,0,0.0542990078496672,0,0,0,0,0,0.125486710542813,-0.0110190935850944,0.0527711912759666,-0.122264493646752,0,0,0,0,0
X600886.SH,-0.0153883301237494,0,0,0,0.107629250121035,-0.00746936928909835,0,0,0,0,0,0,0,0.394876851390225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165847235481375,0,0,0,0,0,0,0,0,0,0.0309721058434946,0,0,0,0,-0.0239349088682963,0,0,0.0439825163327457,0,0,0.0424658986023642,0,0.0431337840688351,-0.0213089258613654,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.214540469193964,0,0,0,0,0,0,0,0.148488816452269,0,0,0,0,0,0,-0.00820601608399383,0,0.400267335674889,0,0,0,0,0,0.0109863734779917,0,0.110099589414671,0.0151119966002886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200056783940542,0,0,0,0.131979915382759,0,0,0.0373444076602325,0,0,0,0,0.0440158377360697,0.0204998364730733,0.216722645724803,0,0,0,0,0,0,0.00350232172339179,4.33680868994202e-19,0,0,0,0.0620770554693088,0.0460364161761124,0.0672904796022002,0.0755025033296405,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10116702389147,0,0,0,0.0309430266610653,0.0495483639277911,0,0,0,0,0,0,0,0,0,0.261833383969385,0,0,0.0770752556884255,0,0,0.0624818653568722,0,0,0,0,0,0,0,0.116483603327845,0,0,0,0,0,0,-0.0137296978278899,0,0,0,0,0,0
X002466.SZ,0.0433970559793828,0,0,0,0,-0.161194710779798,0,0,0,0,-0.123982568202617,0,0,0,0.235255942541609,0,0,0.711222365265504,0,0,0,-0.083245790512484,0,0,0,0,0,-0.0493187160821198,0,0,0,0,0,0.206556071557748,0,0,-0.0632424384825633,0,0,0,0,-0.114112420344039,0,0,0,0,0.00509814349612221,0,0.104214687296914,0,0.148793539992119,0.01313923243832,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.154108988869215,0,0,0,0,0,0,0,0,0,0,0,0,0.752900127261907,0,0,0,0,0,0,0,0,0,-0.0771841605668106,0.00841427604580421,0,0.0753441608118437,0.0401441721257223,0,0,0.048694756487853,0,0,0,0,0,0,0,0,0,0,0,0.021053836044845,0,0,-3.46944695195361e-18,0,0,0.0500897790619972,-0.0924743546280083,0.0133868016540699,0,0,0,0,0
X000708.SZ,0,0,0,0,0.135249259292167,0,0,0,0.192693362482386,0.0191825571456015,0,0,0,0.0688908618308319,0,0,-0.0272629326370226,-0.00514572737955698,0,0,0,0,0,0,0,0,0.10754952905516,0,0,0,0,-0.0636010796940845,0,0,0.130588304844136,0,0,-0.0144672910813293,8.67361737988404e-19,0,0,0,-0.0809565076357438,0,0.0742658136469873,0.0645207066458093,0,0,0,0,0,-0.0398733849538549,0.0796236436811645,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.279066145359796,0,0,0,0,0,0.168520537393019,0,0,0,0,0,0,0,0,0.569081321117751,0,0,0,-0.0878890184467065,-0.114970581550807,-0.0593453109002507,0,0,0,0,0,-0.0102270091879112,0,0,0,0.0331221903659204,-0.0243249427163555,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0324670565322827,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0338973752906847,0,0,0,0,0,0,0,0.398156814839427,0,0,0.095419128224634,0,0.566741015309956,0,0,0,0,0,0,0,-0.0582111197061419,0,0,0,0,0,0.0385821837689327,0,0,0,5.42101086242752e-20,0,0,0,0.0932326048417272,0,0,0,0,0,0,-0.0522773747374931,0,0,0,0,0,0,0,0,0,0
X600027.SH,0.0878125562428244,0,0,0,0,0,0.538267564527395,0,0,0.0384329104316151,0,0.0290402380339645,0,0.369376291547575,0,0,0,0,0,0,0,0,0.0298646088969475,0,0,0,0.0750286770161699,0,0,0,-0.407431662960632,0.0658825735734096,0,0,0.202927790140402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173402242589999,0,-0.0858659257524222,0,0,0,0
