,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600188.SH,X600362.SH,X600886.SH,X600547.SH,X600027.SH,X002466.SZ,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X002460.SZ,X600176.SH,X600352.SH,X600219.SH,X600578.SH,X000630.SZ,X600583.SH,X000408.SZ,X000539.SZ,X000792.SZ,X600021.SH,X000027.SZ,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.183660384200218,0,0,0,0,0,0,0.0470139046696302,5.42101086242752e-20,0,0,0,0,0.176609671235786,0,0,0,0.0924892680371828,-0.014372220728861,0,0.00515407828783813,0,0,0,-0.023093023794541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154637783573944,0,-0.017338887867815,0,0,0.00108111589407768,0.00647691310096681,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.122225429583222,0,0,0,0,0,-0.0088716681273508,0.0294947315792722,0,0,-0.139003021251478,0,0,0,0,0,-0.0558652733142962,0.0614389527927294,0,0,-0.112049950473303,0,0,0,0.0394909658996431,0,-0.0509865261135966,4.33680868994202e-19,0,0,0,0,0,-0.0194689358695301,0,0,0,0,0,0.0333241701490274,0,-0.00378235941103135,0.00610836457437579,0,0,0,0,0,0
X601088.SH,0,0,0,0.0572351766912275,0,0,0,0,-0.0106420884043402,0,0,0,0,0,0,-0.0314708037462571,0,0,0,1.73472347597681e-18,0,0,8.67361737988404e-19,0,0,-0.0265746292367851,0.204089015617897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437692303329903,-0.0717198362412289,-0.00932514734247122,0,0,0,0,0,0,-0.00491879284549848,-0.0174460238028059,0,0,0,0,0,0
X600019.SH,0,0,0.00704810108412793,0,0,0,0,0.178877549541332,0,0,0,0,0.0319662095750304,0,0,0,0.0938558509742807,0.0176270935433126,0,0,0,0.023412603726233,0,0,0,0.091142048304681,0.291012815111102,-0.0408539899860529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295250900648798,0,0,0,0,0,0
X600011.SH,0,0,0.197816471140211,0,0,0,0,0,0,0,0.158897772988569,0,0,0,0,0.0860383284190469,0,0,0,0.00490149176486329,0.28033092159734,0,0.0252431286209488,0,0,0.0738264252763396,0,0,0,0,0.0799490178940154,0,0,0,0,0,0,0,0,0.139906065556116,0,0,-0.045709255823296,0,-0.0776741717284283,0.0384967002447436,0,0,0,0,0.0521489968134103,-0.0432556158990899,0,0,0,0,0,0
X600585.SH,0,0,0.123028018606965,0,0,0,0,0,-0.0218285359344996,0,0,-0.0799846905750192,0,0,0,-0.0888728044804698,0,0,0,0,0,0.107192936142076,0,0,0,-0.16257362579818,0.0913758305816442,0,0,0,-0.0472263943444897,0,0,0,0,0,0,0,0,0,0,0,0.150240720982196,0,0,0,0,-0.0273280543145177,0,0,-0.0093237493077144,0,0,0,0,-0.040206474972779,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0314046884244462,0,0,0,0,0.120752409709772,0,0,0.10482189215281,0,0,0,0,0,0,0.06961243712364,0,0.156399681570633,0,0,0,0.106663895141147,0,0,0,0,-0.0350905395101036,0,0,0,-0.0579829311774685,0,0,0,0,0,0,0.104263030919464,-0.0136324880856315,0,0,-0.0127516632860484,0.0141884968556757,0,0,0,0,0,0
X601898.SH,0,0,0.202603726137224,0,0,0,0,0,0,0,0,0.0428247957952313,0,0,0,0,0.0762084289983529,0.308603457329813,0.0181739534466912,0,0,0.0644080346716838,0,0,0,0,0,0,0,0,0.000851804591838793,0,0,0,0,0,0,0,0,0.164763738133613,0,0.111734468631425,0,0,0,0,0,-0.0676193518404733,0,0,0.00645617435342651,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.191183314324281,0,-0.069581245027581,0.231137736861392,-0.12682926199563,0,0,0,0,0,-0.27365690134068,0.527538788450328,0,0.200640424126889,0,0,0,0,0.16469525769713,0.381402184521654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294706981320857,0,0,-0.0216987493560492,0.0473241633133564,0,0,0,0,0,0
X600688.SH,0,0.301997945108177,0,0,0,0,0,0,0,0,-0.0218183513650064,0.0305641354888964,0,-0.0591077356272359,0,0,-0.0303577620441061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358324882304651,-0.0716454477769153,0,-0.0184306497764955,0.000216392112425149,0,0,0,0,0,0
