,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X000983.SZ,X601991.SH,X002460.SZ,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X002466.SZ,X000877.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600985.SH,X600219.SH,X600176.SH,X601168.SH,X000883.SZ,X000408.SZ,X600348.SH,X600096.SH,X000027.SZ,X002353.SZ,X000932.SZ,X002271.SZ,X600282.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.108046103194212,0.555188658276458,0,0,0,0,0.0842481910908194,0,0.130595958396608,0,0,0,0,-0.107390272610576,0.0258561253794005,0,0,0,0,0,0,0,0,0,0,-0.0830697001875759,0,0,0.0560510452718335,0,0,0,0,0,0.016547992341306,3.46944695195361e-18,0,-0.0866843209605595,0.027182967629218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00603040227691323,0,0
X601088.SH,0.299767758655066,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.032989906891768,0,-0.030245695996666,0.0875261635172096,0,0,0,0,0,0,0,0,0.366335617383031,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0462333571598812,0,-0.0208362532947612,0,0,0,0.0859656360404799,0,-0.0334640092837252,0,0,0,0.0301990526708739,0,0,0,0,0.074047548581121,0,0
X600028.SH,0.37390860194813,0.144232066436696,0,0,0,0,0.0505339584035973,0,0,0.0557781562152271,0,0,0.0651104687790545,0,0,0,0,0,0,0,0,0,0,0,0,-0.172193161337888,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0254822794709451,0,0.0536237115818409,0,0,0,0.00183802205509884,0,0.00441471388346247,0,0,0,0,0,0,0,0.00310997417622974,0,0,0,0,0,0,0
X600309.SH,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154205404184269,0,0.0852141413422845,0,0,0,0,0,0,0,0,0,0,0,0.0184687902268767,0,0.0519895253928075,0,0,0,0.130131026068212,0.176065741291538,-0.0825991932517803,0,-0.107778779249187,0.00740697876034677,0.0391611717583363,0,0,0,0,0
X600188.SH,0.0836136358827964,0,0,0,0,0.110368280968941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218107889382947,0,0,0,0.187642755263215,0,0.0145303528281879,-0.159759768389876,0,0,0,0,0.032733831313842,0.108209466378882,0,0,-0.0665523760427568,-0.0440566283301963,0,0.336901067403136,0,0,0,0,-0.179355797866223,-0.0234941060323021,0,0,-0.0853525136943922,-0.0207184189640516,0,0,0,0,0,0
X601898.SH,0,0,0.058202652128977,0,0.0383011629782991,0,0,0,0,0,0,0,0,0,0,0,0,0.0115604922755001,0.052877794168023,0.0892013213519495,0,0,0,0.0450185571599064,0,0,0,0.200207359139006,0,0.0527023670903794,0,0,0,0,0,0,0.309478163729865,0,0,0,0,0,-1.73472347597681e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.000723383620723338,0,0
X600019.SH,0,0,0.0957276796783513,0,0,0.13906712004738,0,0,0,0,0,0,0,0,0,0.0462685674427902,0,0.137345344321165,0,0,0,-0.0422667385699751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.035630279570157,0.358745595674457,0.0754819903137337,0.127153057496461,0,0,0,0.00514706306356493,0,0,0,0.036446671898663,0,0
X600011.SH,0.128543994898782,0,0,0,0,0,0,0,0,0,0,0,0,0.220689754139722,0,0,-0.0425411248500893,0.220754387727023,0,0,0,0,0,0,0.369470951361043,0,0,-0.110472929149626,0,0.00242328942432435,-0.045558539879694,0,0,0,0,0,0,0,-0.00258355125958101,6.93889390390723e-18,0.0377015788691409,0,0,0,0,0.0304062938278792,0,-0.0392668226369601,0,0,0,0,0.0611746572381684,0,0,0,-0.0597418741043227,0,0
X600886.SH,0,0,0,0,0,0.00111947349431162,0,0,0,0,0,0,0,0.0726977715112726,0,0,0,0.195178758200538,0,-0.0943406501661085,0,0,0,0,0,0,0,0,0,0,-0.183534244608511,0,0.0577219486028958,0,0,-0.146104289816572,0.00139612247081551,0,0,0,0,0,0.126433033443518,0,0,0,0,-0.0228278130599947,0,0.161279751726979,-0.0971291324802087,0,0.0131015407278454,0,0,0,0.0428912772761627,0,0
X601600.SH,0,0,0,0,0,0,0,0.0527219785404599,0,0,0,0,0,0,0,0,0,0,0,0.178322427291873,0.131561867693224,0,0,0,0,-0.0106858679900877,0,0,0,0,-0.0650794001760175,0,0,0.0450528976602275,0.135091880330977,0.18480977080755,0,0,0,0.174264606105389,0,0,0,0,0,0,0.0906113394934327,0,0.259115589039815,0,0,0.00704715359162402,0,0,0,0,1.73472347597681e-18,0,0
