,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600176.SH,X600803.SH,X601991.SH,X600027.SH,X000983.SZ,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600096.SH,X000723.SZ,X000932.SZ,X300037.SZ,X600688.SH,X600157.SH,X000630.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0741082737871248,0,0,0,0,0,-0.000577829218901718,0,0,0,0,0,0.137242146638441,0,0,0,0,0,0.0555858456092025,0,0,0,0,0,0.0757864828430227,0.00704767352779436,0.0376341147766055,0,0,0,0,0,0.102157220791404,0,0,0,0,0,0,0,0.0506111864864452,-0.0687567216140076,0,0,0,0,0,0,0,0,0.0602577978170876,-0.0781031454740378,0,0,0,0,0,0
X600028.SH,0.245806238822329,0,0,0.107791183986899,0,0,0.0443414077359962,0,0,0,0,0.186281676313965,0,0.075045687279393,0,0,0,-0.02198956885738,0,0.0271357073910591,0,0,0.0147209773749663,0,0,0,0,0.0642526737201365,0,0,0,0,0,0,0,0,0,-0.00847282925631414,-8.42299002672685e-05,-0.0782895788874254,0,0,0,0,0,0,0,0,0,0,0.0487129745543262,0.021164042843734,-0.0220601365952539,0,0,0,0,0,0
X601088.SH,0.273340840990797,0,0,0,0.0846172013473455,0,0,0.0115349218502735,0,-0.0714431832924003,0,0.0628618709612983,0,0.0482084406112293,0,0,0,0,0,-4.33680868994202e-19,0.0199069729019731,0,-0.00605166208544315,0,0,0.122602303059658,0,0,0,0,0,0,0,0.0450831117110191,0,0,0,0,0,0,0,0,0,0,0.0533357595675399,0,0,0,0,0.0442240322142253,0,-0.0282699257122798,0.021525371408454,0,0,0,0,0,0
X600309.SH,0,0.109119198742236,0,0,0,0,0,-0.0731806797137498,0,0,0,0,0,0,0,0,0,0.133418214480903,0,0,0,0.0580527653897452,0.281059291028731,0,0,0,0,0,0,0,0,0,-0.071618254455366,0,0,0,0,0,0,0,0,0,0,0,0.300328871089331,0.01396818711426,0.144624922973627,0,0,0,0,0,0.0209120813835137,0,0,0,0,0,0
X600188.SH,0,0,0.422425255890954,-0.188645176527338,0,0,0,0,0,0,0,0.196275975843419,0.0105894615445493,0,0,0,-0.0881301392063544,0,0,0.0972956121680405,0.243059780431669,0,0,0,0,0.111349483641433,0,0,0,0,0.0672992824668192,0,0.145840487632571,0,0,0,0,0,0,0.0473222996878084,0,0,0.0882528426893168,-0.222374840967141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991736836284159,0,0.0468788933240901,0,0.396313828891668,0,0,0,0,0.0335936220272506,0,0,0,0,0,0,0.118040529709338,0,0,0,-0.0209660307533327,0,0.0707494041232225,0,0,0.0368002787431499,0,0,0,0,0,0,0,0.0516810980800801,0.00133200885398246,0.00832859292857246,0,0,0,0,0,0
X600019.SH,0,0.346656006223367,0,0,0.0632717904760336,0.226787575412439,0,0,0,0,0,0.0410861316356016,0,0,0,0,0,0.140248151112545,0,0,0,0.209357868744688,-0.116307722577478,0,0,0.0511839002375736,0,0,0,0,0,0,-0.0368951096372159,0,0,0,0,0,-0.0627864299904649,0,0,0,0,0,0,0,0,0,0.167029258087145,0,0,0,-0.00879035654319081,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0766261083468329,0,0,0,0,0,0,0,0,0,0,-0.00828298931205023,0,0,0,0,0,0,0,0.0806715958161685,0,0.559895332740612,0.043848946607196,0,0,0,0,0,-0.148649504124074,0.0688264630127454,0,-0.201477413881903,0,0,0,0,0,0,0,0,0,0.173657296137097,0,-0.0156230402299384,0.0210685661110111,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.622193362221683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0358771633317807,0,-0.0717583599253229,0,0,0.0324592986880665,0.0596301513935419,0,0.177748986551534,0,0,0,0,0,0,0,0,0,0.0012455025296097,0,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0487535672255133,-0.0282257510114457,0,0,0,0.560470658712449,0,0,0,0,0,0.00425734648372306,0,0,0,0,0,0,-0.0339506633792931,0,0.025908707587908,0,0,0,0,0,-2.16840434497101e-19,0.0812255246497042,0,0.038175173573531,0,0,0,0,0.0968549999285671,0,0,0.117631467584965,0,0,0,0,0,0,0,0,0,-0.0998314785159852,-0.0317882834494651,0.0412762612517878,0,0,0,0,0,0
