,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600623.SH,X601992.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600547.SH,X002466.SZ,X600299.SH,X600660.SH,X601158.SH,X000709.SZ,X000792.SZ,X600352.SH,X600489.SH,X600309.SH,X000898.SZ,X600583.SH,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000959.SZ,X002470.SZ,X002075.SZ,X600021.SH,X600176.SH,X000723.SZ,X000060.SZ,X600022.SH,X600098.SH,X000012.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0.00489997616992321,0.11960243245727,0,0,0,0,0,0,0.0390690193051004,0,0,0,0,0,0.00095288766619888,0,0,0,0,0,0.0385261671338645,0,0,0,0,0,0,0,0,0.0928124749064966,0,0,0,0,0,0,0,0,0,0.158477172849164,0.195356965987304,0.00437522834332644,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0392231922087116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493320860307273,0,0,0.0498005232556932,0,0,0,0,0.0436799617415324,0,0,0,0.122822921968978,0,0,0,0.157435571697137,0.026851699757341,0,0,0,0,0,0.153899630720837,0,0,0.0539979255413118,0,0.104285671577478,0.0063664812585247,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.110380323843716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115755206642358,0,0,0,0.0879412287635825,0.0170338891416516,0,0,0,0,0,0.115392587175264,0,0,0,0.016261118306646,0,0,0,0,0.377709260003593,0,0,0,0.00730725090141891,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.118765546706718,0,0.177826637464586,0,0,0,0,0,0,0.252384054940466,0.0331546137653438,0,0,0,0,0,0,0,0,0.0532485384550138,0,0,0,0,0,0,0,0,0,0,0,0.170578889207807,0.233768243863436,0,0.0592646830723154,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502021862874616,0,0,0,0,0.443079744956409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965174162023757,0,0.374106321469059,0,0,0,0.115757753626878,0,0,0.00471607976783304,0,0,0,0,0,0,0
X601992.SH,0,0,0.406419039068226,0,0,0,0.0419945145767106,0,0,0,0,0.0229722008088284,0,0,-0.0023701107506293,0,0,0,0,0,-0.0717068184668864,0.158589380599489,0,0,0,0,0,0,0,0,0.140499401676162,0.115862444230021,0,0,0,0,0,0,0,0,0,0,0.0616214745215687,0,-0.0013752467046303,0,0,0,0,0,0,-0.0244366416360165,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356171135049031,-0.0300526107122207,0,0.170462378219697,0,0,0,0.0628202082951721,0,0,0,0,0,0,0.19732615287788,0,0,0.139440499865284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128084784170439,0,0,0.324885887777548,0,0,-0.00508326893021743,0.0554231194734376,0,0.19363160244048,0,0,0,0
X600111.SH,0,0,0,0,0.0152563446719227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104197587088617,0.0690030759663146,0,0,0.26098296641747,0,0.0130211487953849,0.119012085899191,0,0,0,0,0,0,0,0,0.268198931135002,0.0484622733302883,0,0,0,0,0,0,0,0,0.0635974159091024,0,0,0,-0.020299871657826,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0738724255055407,0,0,0,0,0,0,0,0,0.0403065364447429,0.01558524398274,0,0,0,0.0636236567956554,0.0689348678361095,0,0,0,0.115947372015939,0.116424765816701,0,0,0,0.0432648594377352,0,0.00454621320001809,0,0.0385615843560182,0.00247365480744346,0.0134862864804905,0,0,0,0.102687771997398,0.0810060182773827,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825637475854991,0,0,0,0,0,0,0,0,0,0,0,0,0.121868442228955,0,0,0,0,0.173241170579821,0,0.0600224664172773,0,0.0491020462009755,0.111706518901091,0,0,0.196001993041582,0,0,0.0344000986796004,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298811948951938,0,0,0,0,0,0,0.102972264289178,0,0,0,0,0,0,0.900957577289201,0,0.0272809956052288,0,0,0,0,0,0.0194029236180194,0,0,0,0,9.58831521710843e-05,0,0,0.089969021961039,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.12572143589971,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.192197378477533,0,0,0.0780067060223168,0,0,-0.0874604956497819,0,-0.162080557582018,0,0,0,0,0.0431212931527914,0,0,0,-0.265433738510001,0,0,0.292269402027012,0,0,0,0,-0.017075581827464,0,0,0,0.77276727720208,0,0,0,0,0,0,0,0.0572559725026745,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982489409674232,0,0,0,0,0,0,0,0,0.0840219396415435,0,0,0,0,0.13378633090475,0,0,0.32927307213979,0,0,0.0827878288417323,0.183204939651741,0,0,-0.0285841550504372,0.0209578543673102,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.162607504784858,0.130478381009933,0,0,0,0,0,0,-0.0117578973676033,0,0,0,0,0,0,0.0147662246806307,0,0,0,0.0208963755354763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142547654311272,0,0,0.0691701739970694,0,0,0,0,-0.00996860030759493,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0819626162817625,0,0,0,0,0,0,0.0137857208372934,0,0,0,0,0.150137083531661,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0065162220245448,0,0,0,0,0,0.0302675697373842,0.022847486318685,0.159822823241212,0,0,0.00937181830803472,0,0,0.210487833087687,0.11743098126189,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0156351100644228,0,0,0.08600092786901,0,0,0,0.0704420423708016,0,0,0,0,0,0,0,0,0.41360597944351,0,0,0,0,0,0,0,0.0258178650588575,0.106702649045117,0,0.0173159823119704,0,0,0,0.0745960205700803,0.123222433474539,0,0,0,0,0.040457005323427,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119207486085712,0.0685493472491139,0.0805157598119282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081261019698667,0,0,0,0,0.0985104746671367,0,0,0,0,0,0.182357502296668,0.336895186713624,0,0,0.0433433137571208,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,3.46944695195361e-18,0.0658035002309185,0.0660469159265984,0,0,0,0.142160167398362,0,0,0,0,0,0,0,0,0,0.171983306936392,-3.46944695195361e-18,0,0,0,0,0,0,0,0.140522886161118,0,0,0.193809672116684,0,0,0,0,0.139009638690479,0,0,0,0.05458835287641,0,0,0,0,0,0,0,0,-0.0133406739531231,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704127229891422,0,0,0.652686943310089,0,0,0,0,0,0,0.0092630030872872,0,0,0,0,0,0,0,0,0,0,0.0527455972463888,0.138935964913771,0,0,0,0,7.60816424329848e-05,0,0,0,0,0.0284257042364547,0,0,-0.0393699885203058,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0331758377742008,0,0,0,0,0,0.0548317880164738,0,0.0149848839360093,0.00287176224372157,0.0421393555373707,0,0,0,0,0,0,0,0,0,0,0.267348879542581,0,0,0,0,0,0,0,0,0,0.17973359898683,0,0,0.0701778197790435,0,0,0,0.0793428741701036,0,0,0,0,0,0,0,-0.0135447254648001,0.0792481373573875,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.09216067110268,0,0.0787734331900666,0,0,0,0,0,0,0,0,0,0.0913770347195968,0,0,0,0,0,0,0,0.524922445075823,0,0,0,0,0,0,0,0,0.00749157429322865,0,-2.71050543121376e-20,0,0,0,0,0.0553164643635191,0,0,0.114135863112761,0,0,0,0,0,0,0.0357327788360268,-0.0630280347500495,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0345548854089279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715262474481958,0.0886570555057589,0,0,0,0,0,0.0421077295551606,0.264998910989318,0,0,0,0.286193863321987,0,0.0372484295410371,0.129789854029076,0,1.73472347597681e-18,0,0,0,0,0,0.0390524561152227,0,0,0,0.0580635323071503,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.130309646586447,0,0,0,0,0,0.0395469454949366,0.180969953583131,0,-0.00572437881820373,0,0,0,0,0,0,0.00878138177332951,0.0217367206639818,0,0,0,0,0.00610873621458361,0,0,0,0.0321300066933849,0,0,0,0.150457179554364,0,0,0.00636056764476724,0,0,0.0153800696892236,0.164921222065424,0,0.0944129103302791,0.0463904323356905,0,0,0,0,0,0.0187563789326882,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07449305704523,0,0,0,0.0786048980673902,0,0,0,0.396315093642919,0,0,0.018780934683197,0,0,0.0236349915978987,0,0,0.012379624603378,0.0286386429541363,0.219090594107165,0.0380328422047743,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660929033066224,0,0,0.199226736604906,0,0.0500042760627508,-0.0197700854438546,0,0,-0.12883293746603,0,0,0,0,0,0,0,0,-0.0293090409997915,0.0337736277153502,-0.00448605764741132,0,0.408895007213819,0.24460318976825,0,0,-0.0178889683263151,0.02479633937349,0,0,0.014399573078332,0,0,-0.208683625346796,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298587708319465,0,0,0,0,0,0,0,0.173122642451955,0,0,0,0.120080010191514,0.111060444567621,0.0490231798105248,0,0,0,0,0.00209846647988761,0,0,0,0,0,0,0.0545461024761557,0,0,0,0,0,0.0268814550656182,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.144372611112074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082871391161087,0,0.139079810582512,0,0,0.0572393473963809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175358794318679,0.0650140589505555,0,0.281693814622094,0.11556323303486,0,0,0,0,0,-0.0119129219833864,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.200264892979157,0,0,0,0.0980042170177981,0.0881018603014736,0,0,0,0,0,0,0,0,0,0,0,0.0206783743745789,0,0,0,0,0,0.132046471355926,0.124831251777931,0,0,0.000156728319018273,0,0,0,0.182079756437295,0,0,0,0,0,0.00246351446311096,0,0,0,0,0.0288771172340915,0,0,0,0,0.0133848901945169,0,0,0,0,0,0,0
X000983.SZ,0,0,0.280617557894067,0,0,0,0,0,0,0,0,0,0,0.0886411077620521,-0.00550388057509932,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.542140727164307,0,0.140932709786389,0,0,0,0,0,0,0,0,0,0,0,0.0426558809732324,0.144700301462875,0.111871674047724,0.00268782710274642,0,0,0,0,0,0.06854932077333,0,0,-0.0178299615282106,-0.0697531481471471,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241262035920117,0.120537722834451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536522247495068,0,0,0,0,0,0.0722426704003025,0.0551135573488329,0,0,0,0,0,0.101022330862201,0.0616490532073164,0.111693261885233,0.0589314108894907,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276976659945173,0,0,0,0,0.0845775051576986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061225347521782,0.116476716694647,0.0214238946222323,0.0423475982756338,0.123014803171447,0.151736509801873,0,0.0175414288937624,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.0409657815396158,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0717714252618727,0,0,0,0,0,0.18758702450002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-4.33680868994202e-19,0.0783447251782825,0,0,0,0,0,0,0,0,0,0.492637861148022,0,0.165044319911249,-0.132979905844826,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.0855227642600231,0,0,0.00539811104250161,0,0,0,0,0,0,0,0,0,0.160207653081037,0,0.110977242502845,0,0,0,0,0,0,0,0.0581357248016427,0,-0.114963739177308,0,0.102000787164576,0,0,0.0450484583535091,0,0.206378185219054,0,0,0,0.388454834240944,0.0287716113317909,0,0,-0.00252721757831921,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145038933747266,0,0,0,0,0,0.250929630268545,0,0,0,0.0755011994230685,0,0,0,0,0,0.0901201185040959,0,0,0.00341576665306182,0.0414515608229529,0,0,0.221897816497487,0,0,1.73472347597681e-18,0.0784192482280352,0,0,1.26694417698788e-06,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0984216048166188,0,0,0,0,0.325901675460172,0.121073399789943,0,0.0534415397322498,0,0,0,0,0,0.236718383490551,0,0,0,0,0,0.0872930012182704,0,0,0,0.148963189830332,0,0,0,0,0,0,0,0.00678889158479735,0,0.0409754181766161,0,0,0.113455310430578,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.114249429527858,0.0483827170749153,0,0,0,0,0.021283647081782,0,0,0.446176357944127,6.93889390390723e-18,0,0,0.0262395805596393,0,0,0,0.0213703781792528,0.0425430667483543,0,0,0.176283918377003,0,0,0,0,0,0,0,0,0,0.139092578993446,0,0,0,0.0749095808769241,0,0,0,0,0,0,0,0,0.00885962425560315,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671345601939159,0,0,0,0,0,0.0341311337017841,0,0,0.170505634422594,0,0,0.0279437374759526,0,0.0218695610490379,0.173750069078982,0.149108733245671,0,0,0,0.0113099088566168,0,0.0154216436354908,0.0802328645607511,0,0,0.0439426810658868,0,0,0,0.0559442127466958,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0680915032478641,0,0,0,0,0,0,0.0355872412371475,0,0,0,0,0,0,0.0261496940005213,0.187526017970409,0,0,0,0.0132615521152087,0.0598076025943998,0,0,0,0.0266150517438825,0,0.198316750956121,0,0,0,0,0,0,0.171726954778218,0.046787044487298,0,0,0,0,0,0,0.0955772189040688,0,0,0.0265841426932459,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229394689504556,0,0,0,0,0,0,0,0.0125384369528629,0,0,0,0.24688252993325,0,0,0,0.202884867894994,0,0,0,0,0,0,0,0.0582533487145333,0,0,0,0.170414130239843,0,0.084535156708082,0.0638726658204162,0,0,0,0,0,0.00735324774246486,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,-0.00430263588394152,0,0,0,-0.0082968629967533,0.141194970292639,0,0,0.410239572126591,0,0,-0.111718201715184,0.0134260436387312,0,0,0,0,0,0,0,0,0,0,0,0,0.167978248742284,0,-0.124852219150005,0,-0.0389548904062589,0,0.390716412320951,0.0758869511962581,-0.261971896006223,0,0,-0.0455876776054692,0,0,0,0,0,0.0135368250009847,-0.0711031876815411,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.207388509323985,0,-0.221152807853699,0,0,0.0867690424909413,0,0.0616980767060958,0,0,0,0,0,-0.0366111479486279,0,0,0,0,0,0.0411603200947046,0,0,0,0,0,0,0,0,0,0,-0.159885143564726,0,0.0116233809012691,0,0,-0.039830477104404,-0.118356206521974,0,0,0,0,0,0.0063743868475854,-0.0747341716117863,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980176166120747,0,0,0,0,0,0,-0.45856924147837,0,0,0,0.411404883159089,-0.146719424076211,0.130013590492549,0,0,0,0,0,0,0,0,0,0,0,-0.343502088254303,-0.173797454529506,0.121570951267501,0,0,0,0,0,0,0,0,0,0,0.823903233472753,0,0,0,0,1.9179751527306,0
TED,0,0,0,0,0,0,-0.0674024787472228,0,0,0,0,0,0,0,0.0957295687017405,0,0,0,0,0,0,0.164103635708722,0,0,0,0,0,0,0,0,0,0,0,0,-0.266569866887827,0,0.0182032360280764,-0.178818132310267,0,0.082554599480593,0,0.327170178151078,0.154745296566956,0,-0.201187202193867,0,0,0,0,-0.0467211972057223,-0.599541046269744,0.265270361521743,0,-0.221514729490123,0,0,0,0,0
RealEstate_excess,0,0,0,0.0194865356381466,0,0,0,0,0,0,0,0,0,0,-0.109369655328832,0,0,-0.230560909734341,0,0,0,0,-0.0891359333832087,0,0,-0.0190791845001234,0,0,0,0.0197629266108265,0,0,0,0,0,0,0,0,0,0.0349241968579397,0,0,0,0,0,0,0,0.0726878082159582,0,0,0,-0.040842342970026,0,0,0.203756873458797,0,0,0,0
MKreturn,0,0,0,0,0,-0.0411735792856337,0,0,0,0,0,0,0,-0.19334118855921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10870254444676,0,0,0,0,0,0,0,-0.0255613492106823,0,-0.0409292089844124,0.0671474378469298,-0.114809876146935,0.0577316950864258,0,0,0,-0.0145650328801012,0,0,-0.021688265588149,0,0,0.0320513496448456,0,0.782550732246179,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00137984587318066,0.0292276466829039,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0110236048709236,0,-0.00140620241563876,0,0,0,0,0,-0.00795390060526909,0,0,0,-0.0087224018207106,0,0,-0.00238353621184437,0,0,0.00316211446527943,0,0,0,0,0,0,0.00851367231767473,0.00202651474640726,0,0.0105572456501419,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270377434951129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664897851844318,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00122573817459766,0,0,0,0,0,0,0,0,-0.00654873414723602,0.0407257305635411,0,0,0,0,0,0,0,0,0,0,0,0.0306957514730501,0,0,0,0,0,0,0,0,0,0,-0.0157424511972509,0,0,-0.0173182570222807,0,0,0,0,0,0,0,0,0,0.054443074841589,0.012011412747928,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0606564624171717,0,0,0,0,0,0,0.00653551761011092,0,0,0,0,0,0,0,0,0,0.00183976276170225,0,-0.00509667486426392,0,0,0,-0.0200879272949476,0,0.0262864930099516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122655030752487,0,0,0,0,0,0,0.0106567576556546,-0.00510644571376672,0,-0.00049050683404686,-0.00309114368707402,0,-0.00858201867562441,0,0,0,0
