,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X300072.SZ,X601991.SH,X600157.SH,X600362.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X600489.SH,X002466.SZ,X600623.SH,X601158.SH,X000723.SZ,X600299.SH,X000792.SZ,X002075.SZ,X000408.SZ,X000709.SZ,X000898.SZ,X000959.SZ,X000983.SZ,X600583.SH,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X000630.SZ,X601699.SH,X600021.SH,X600126.SH,X000012.SZ,X002470.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0.0643048822825306,0,0,0.0990632776201329,0,0,0,0,0,0,-0.087102262133497,0,0,0,0,0,0,0,0,0,0.0852075870809082,0,0,0,-0.0227101293281297,0,0,0,0,0,0,0,0.596253012957894,-0.126388867715608,0,0,0.0888170305211638,0,0,0,0,0,0,0,0,-0.114071142024366,0.269204284212026,0,0,0.00191966907317728,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983420728225933,0,0,0.17142378210205,0,0,0,0,0,0,0,0,0,0.0510800902115131,0,0,0.0454919941629823,0,0.0190039575057859,0,0,0,0,0.0352891436338484,0,0.1098591774019,0.0165977246613809,0,0.0342978322609687,0,0.0083847788051439,0,0,0,0,0.123301567046826,0.0888297893517918,0,-0.0140633080058285,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0196764573013464,0,0,0,0,0,0.0199894807729167,0,0,0,0.289152762197186,0,0,0.00146703250504357,0.0114209877252837,0,0,0,-0.0252962320340066,0.0548480360337219,0,0,0,0,0,0,0,0,0,0.0872359992843916,0,0.0259648326708141,0.0318994067697416,0,0,0.047420635090762,0,0,0,-0.00929631699849996,0.00790495201705745,0,0,0,0,-0.00557590998094217,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0338744390148067,0,0,0,0,0,0,0,0,0,0,0,0.0537837433569432,0,0.303088672000164,0,0,0,0.161708547550565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399696554068208,0,0,0,-0.331175564396519,0,0,0,0.944264235720598,-0.505995902600216,0.255948138665292,-0.365282679028837,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379974617623429,0.00270767419429278,0,0,0,0.0844009202318881,0.00174767139536058,0.0491160173050977,0,0,0,0,0,0,0,-0.0151474902319365,0,0.142195410999585,0,0,0,0,0,0,0,0,0,0,0,0.0956427947401451,0.00858022975213854,0,-0.0416685078628427,0,0,0,0,0,0,0
X600157.SH,0,0,0.166078958558814,0,0,0,0,0.0188451983426995,-0.0180525077443512,0,0.0708562187785733,0,0,0.0070252634343882,0,0,0,0,0,0.0124850357720613,0,0,0,0,0.00685535908928064,0.0621943192495926,0,0,0,0.167462426162432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103465775703231,0.156613069108429,0,0.0656936471599475,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0856330138886199,0,0,0,0.175954796991188,0,0,0,0,0,0,0,0,0,0,0,0,0.0163418271076737,0,0.0893228762998419,0,0,0.0265462286496747,0,0,0,0,0.00174583659221823,0,0,0,0,0.0557154875227628,0,0,0,0,0.0691026678424227,0,0,0,0.0621806353903881,0.333052968299817,0,0.0398606578869047,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.145697932613406,0,0,0.030504728743318,0,-0.0138469019233388,0,0.00400231788410244,0,0,0,0,0,0,0,0,0,0,0.437928406903513,0,0,0,0.0288741688461539,0,0,0,0,0,0,-0.0285623782982808,0,0,0,0,0,0.0605458507498322,0.0140147104756932,0,0,0,0,0,0.0553274622607096,-0.0175384000715891,0,0,0,0,0,0.00420338851302544,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.00515766421795297,0,0.373859691925847,0.0685585147526546,0.0134451814439588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123981873871891,0,0,0,0,0,0,0,-0.0596741051757845,0,0,0,0,0,0,0,0,0,0.0721685575175517,0,0,0,0,0.0680035011081597,0,0.0736971854496915,0,-0.0557799876235514,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695843295084482,0,0,0,0,0,0,0.0897022184603436,0,0,0,0.220129276330219,0,0.141384424108007,0,0,0.0964151657511008,0,0,0,0,0,0,0,0,0,0.171551386198252,0,0,0,0,0,0,0,0,0,0.281561044771697,0,0,0.00520326937831588,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216651503270241,0,0,0,0.124678577982147,0.132355811461245,0,0.142433132258729,0,0,0,-0.520363461643935,0,0,0,0,0,0,0,0,0,0,0.203953926456689,0,0.0604451866843732,0.0920652193691913,0.0454773885199651,0,0,-0.0207429777046627,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155903180150178,0,0,0.056425093813877,0,0.00730451186054389,0,0,0,-6.93889390390723e-18,0,0.0511741098898786,0,0,0.0815427271918565,0,0,0.0525588172916395,0.0368736540643532,0,0,0,0,0,0,0,0,0.194000545236717,0,0,-0.023636373909152,0,0,0,0,-0.0728141083020495,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.00160828055745141,0,0,0,0,0.0436564306536933,0,0,0,0,0.0889547458144758,0,0.0110076307424723,0,0,0,0,0,0,0,0.117483053948013,0,0,0.0766958281371995,0,0,0,0,0.0627847459708743,0,0,0.0210688428593101,0,0,0.258940591124254,0,1.73472347597681e-18,0,0,-0.145321082804358,0,0,0,0.0167558843518043,-0.0368992431305449,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0167606290580598,0,0,0,0.668475969819375,0,0,0,0,-0.024204674077496,0,0,0.170858244874923,0,0,0,0,0,0,0,0,0,0.0151787047437996,0,0,0,0.0670075643476643,0.0277273423243465,0,0,-0.00800822717051145,0,-0.0631482724325003,0,0,0.101422427638625,0,0,0,0,-0.0121975264424848,0,0,0,0,0.0152879543845274,0,0,0.0393889297820879,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.4051017063023,0.0209539954177667,0,0,0.264325685913096,0,0,0.0291243226837013,0,0,0,0,0,0.0680683463403929,0,0,0,0.110544715479023,0,0.323568162599266,0,0,0,0,0.0666958338589162,0,0,0,0.012823532578107,0,0,0,0,0,0,0,0,0,0,0,0.0247396164389469,0,0,0,0,0,0.0861243877495343,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550902516046973,0,0,0,0,0.191714178001797,0,0.00793783343097016,0,0,-0.00831528407738703,0,0,0.193492302613557,0.0541504928096153,0,0,0,0.25590573640855,0,0,-0.123533454971577,-0.135326408543442,0,0,0,0,0,0,0,0,0,0.144153862901117,0,0,0,0,0,0.0646721968349831,1.73472347597681e-18,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0673221141405698,0,0,0,0,0,0,0,0,0.00255698895678761,0,0.0797697735135642,0,0.0691877537994421,0,0,0,0,0,0,0,0.166954057865488,0.0223359695555129,0,0,0,0,0,0,0,0.0960244953833115,0,0,0.206569624969502,0,0.0303358318260851,0,0,0,0,0,0,-0.0589942028303319,0,0.0896734958829083,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.240330504742726,0.0844636535959472,0,0,0,0,0,0,0,0.00876987125561486,0,0,0,0,0,-0.315476709697485,0,0,-0.296520711725479,0.236667383622787,0,0,0,0,-0.0193740826348088,0,0,0,0.143623390326394,0,0,0,0,0,0,0,0,0,0,0,0,0.092730078567249,0,0.069541345606714,0,-0.0356213470815332,0,0,0,0,0,0,0
X600299.SH,0,0,0,-0.192352848272075,0,0,0,0.0394630517331659,0,0,0.0386414682116219,0,0,0.0591755510745498,0,0,0,0,0,0,-0.00540845212984351,0,0,-0.107620569111541,0,0.0698752601623323,0,0,0,0,0,0.149030961190486,0,0.126936364074048,0,0,0,0,0,0.197070821763706,0,0,-0.0412586691188353,0,0,0,0.0640058826036731,0.0398423437422397,0,0,0,-0.0622467329334841,0.0668040351765006,0.0083161630215371,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.101187120300929,0,6.93889390390723e-18,0,0,-0.0091049997337386,0,0,0,0,0.121805260695458,0.286626631172016,0.00322254882031426,0,0,0,0.22840791240493,0,0,-0.173773472453825,0,0,0,0,0,0,0,0,0,0,0,0.0503043987910558,0,0,0.192050613192949,0,0,0,0.090183666040273,0.272705280293121,0,0,0,0,-0.00980524175473191,0.136716241119747,0,0,0,0,0
X002075.SZ,0,0,0,-0.346574768942475,-0.040124499536594,0,0,0,0,0,0,0,0,0,0,0,0.063083325844426,0,0,0,0,0,0.160272100008586,0,0.287469224688242,0,0.0734334283451364,0.214387539559809,0,0,0,-0.191557956370973,0.00140536467396513,0,0,0.119304724306255,0,0,1.38777878078145e-17,-0.206496122887211,-0.328048718502973,0,0,0,0,1.73472347597681e-18,0,0,0.157915951759755,0,0,-0.185885216302984,0.0780710556894829,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0295706219699442,-0.0235636370714913,0,0,0,0,-0.0139311296387765,0,0,0,0,0,0,0,0,0,-0.0638410819147809,0,-0.0212929993525088,0,0,0.38906143910604,0,0,0,0,0.213614022789705,0,0,0,0,0,0,0,0,-0.018166037986054,0.0948994497533123,0,0,0.118408777844061,0,0,0,0,-0.115879175828533,0.0906013869836629,0.208216721815671,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.00305539794330764,0,0.0167401421977243,0,-0.0390334415942891,0,-3.46944695195361e-18,0,0,-0.0468339708644892,0,0,0,0,0.0071925634737781,0,0.0559590841063988,0,0.196488956364903,0,-0.0341559020548594,0,0,0,0,0,0.207692699010942,0,0,0.39063656097305,0,0,0,0,0,-0.00929544369204195,0,0,0,0,0.0848495132990632,0,0.14276762888666,0,0,0,0,-0.119867971815774,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122682767779949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589086327052947,0.0864340016530271,0,0,0.26129414481687,0,0.143450085356713,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695756704675736,0.0584876617674018,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,-0.923565445809413,-0.8872757578364,0,0,0,0,0,0,0,0,0,0,0.0329165772569073,0,0,0.322414641811291,0.0151217676900397,0,0,0,0,0,0,0.59689228859522,0,0,-0.103573887049417,0,0,0.168359983707036,0.155988255965766,0,0,0,0,0,0,0,0,0,0,0,0,0.0530317823680436,0,0,0,0,0,0
X000983.SZ,0,0,0.0685848835094209,0,0,0,0,0,0,0,0.377822972694016,0,0,0,0,0,0,0,-0.0236523732110385,0,0,0,0,-0.0966373777236714,0.116375050720373,-0.116852981297218,-0.0943248848748146,0,0.126077910617162,0,0.173083207713569,-0.127580902992128,0,0,0,0,0,0,0,0,0,0,0,0,0.472105763754447,0.10788610953855,0,0,0,0,0,0,0.0160835592125122,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,-0.0337075314625995,0,0,0,0,0,0.316875275960738,0,0,0,0,0,0,0,0.15744917177647,0,0.246976782174034,0,0.108428740574088,0.083183116635254,0,0,0.156943683254963,0,0,0,0.00587858101699842,0,0,0,0,0.176782433206634,0,0,0.0663465055226078,0,0,-0.296753017784397,0.0431339820478242,0,0,0,0,0,-0.0360691093715674,3.46944695195361e-18,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0309794374252862,0,0,0,0,0,0,0,0,0,0,0,0.115409445330182,0,0,0,0,0.034075052484242,0,0,0,0.0369640795790973,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.119508378629105,0,0,0.0571652713939899,0,0.00387827318069513,0,0.0355539953899228,0.043796651604841,0,0.0229062784362717,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.139028977817336,0,0,0,0,0,0,0.00327933281421152,0,0.0288142566463842,0.100947414756521,0.348722568834365,0,0,0,0.131117176407594,0.0273079115193211,0,0,0,0,0,0,0,0,0,0,0,0,0.0698041514932321,0,0,0.0982717853385062,0,0,0,0,0,0,0.0336705939960192,0,-1.0842021724855e-19,0.0346461454815294,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.113472944353873,0,0,-0.0601642545595371,0,0,0,0,0,0.761310556336372,0,0,0,0.0927924863939851,0,0.0660499924544307,0,0,0.353190166918739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142332804961477,0,0,0,0,0.196152227238365,0,0,0.0713965371059822,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860703078656805,0.00524006047287692,0,0,0,0.0561945271497349,0.036951619585433,0,0,0,-0.0162320995194979,0,0,0,-0.00721211715204519,0,0,0,0.0101109767547534,0.0359208042363413,0,0.0812571974628062,0,0,0,0,-0.0167413923670218,0,0.0899907220415473,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0647321174361708,0,0,0,0,0.0532454034297366,0,0.00450946123790168,0,0,0,0.00864260165406734,0,0,0,0,0,0,0,0,0,0,0,0.0411350412199288,0.137462233917524,0,0,0.0532138791117959,0,0,0,0,0.0156975927791725,0.0480441354219009,0.00257452795504928,0,0,0,0,0,0,0,0,0,0.00129471613029001,0.0221769030317965,0.146086236243613,0,0,-0.00870808710723283,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21177134427463,0,0,0.264878361384916,0,0,0,0,0,0,0.171310062249992,0,0,0,0,-0.00883333573925977,0,0,0,0,0.0942727350784351,0,0,0,0,0.114733752823971,0.100873957383999,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227998361938601,0,0,0,0,0,0,0.0253096615368969,0,0.071996573395257,0.0520497735493963,0.134017623588901,0,0,0,0,0.060261917215269,0,0,0,0,0,0,0,0.0138736065482728,0,0,0,0,0.017100146823254,0,0.00811793738899819,0.109344167962346,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0614399687000718,0.126733713977521,0,0,0,0,0,0,0,0.192138208458997,0,0,0,0,-0.0480351178707155,0,0.0395886570396317,0.0812789879477128,0,0,0,0.068105681635083,0,0.106234371557367,0,0,0.221286633630202,0.0964995546072805,0.0388792433612775,0.434072410905929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512919374890696,-0.0623732526668866,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209258120515095,0,0,0,0,0,0,0,0,0.0556372402261317,0,0,0,0.0457904914900994,0,0,0,0,0,0,0,0,0,0,0,0,0.0212048941893059,0,0,0.119347258360572,0,0,0,0.0107046913703905,0,0,0,0,0.0792108646317401,0.0584861457823224,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.268358311952934,0.809293287745899,0,0,0,0.111079780809,0,0,0,0,0,0,0.138265705043142,0,0,0,-0.225151729243885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261832810453326,0,0,0,0.986879661891737,0,-0.715811293192989,0,0.0502286954533605,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.287562825171248,0.010611771904242,0,0,0,0,-0.0147221890941202,0,0,0,0,0,0,0,0,0,0,0,-0.0235039905319543,0.0487262965225823,0,0,0,0,0,0,0,-0.0201165673800725,0.102297245856939,0,0,0,0.385866797862835,0,0,0.0633460844748311,0,0,0,-0.0142744541490266,0,0,0.0338587477168821,-0.398089487016451,0,-0.0422955608905146,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.000772819166225281,0.497553901658745,0,0,0,0,0,0,0,0,0,0,0.115338495741626,0,0,0,0,-0.0668492059414897,0.0196722513715803,-0.301588576004753,0,0,0,-0.0290813502918422,0,0,0,0,0,0,0,-0.0507805251923668,0,0,0,0,0.0769092501025945,0,0.0350885003794752,0,0,0.227818200936795,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,-0.0473306919616297,0,0,0,0.103502762643987,0,0,0,0,0,0.300116640005214,0,0,0.297220538553712,0,0,0,0,0.00778100631193558,0,-0.00126593013161326,0.115904703047936,0,0.223976622551847,0,0,0,0,0.0266066772986556,0,-0.0876902526103552,0,0,0,0,0.213996945166436,0,0,0,0,0,0.127327773189294,0,0,0,0,0.0552224094722818,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0301316533611094,0,0,0,0.00937961605806436,0,0,0.137771172788763,0,0,0,0,0,0,0.0313115928975307,0,0,0,0,-0.0578530721834103,0,-0.0498896222526731,0,0,0,0,0,0.0408914883361928,-0.0752611561088409,0,0,-0.0780410987866786,0,0,0,0,0,0,0,-0.0122805329638205,-0.0334627191785075,0.0610560359133485,0,0,0,0,-0.0542559807425848,-0.0420188678633435,0,0,0,0,0
Slope,0,0,0,0,-0.0581514971434198,0,0,0,-0.0664287070247164,0,0,0,0,-0.240988907544616,0,0,0,0,-0.132064181250705,0,0,0,0,0,0,0.730027592551107,0,0,0,0,-0.822637471086423,0,0,0,0,3.46944695195361e-18,-0.149496402815807,-0.226235677097441,0,0,0,0,0,0,0,0,0,0,-0.214428084156055,0,0,0,0.525953728461196,0,-0.136320796919624,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0077378481792219,0,0,0,0,0,0,0,0,0,0,-0.130258664900021,-0.0808845736911119,0,0,0.0831162733329368,0,0,0,0,-0.0307561954366132,0,0,0,0,0,0,0,0,-0.249245118014726,0,0,0,-0.113907924327862,0.197885529167784,0,0,-0.563770858307184,0.585167641145168,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.415294406451866,-0.0505292178760014,0,0,0,0,0,0,0,0,-0.0622343793545782,0,0,0,0,-0.0987823201279693,0,0,0,0,-0.00859235017708385,0,0,0,0,0,0.0829077077894716,0.102921710046327,0.125617841015473,0,0,0.0347763377311283,0,0,0,0,0.0610790004056593,-0.13074001356821,0,0,0,0,-0.0179164545618116,0,0,0,0,0,0.0452970656328179,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0184392911246376,0,0.0345796265889302,0,0,0,0,0.0629669869256036,0,0,0,0,-0.0454930790167453,0,-0.0963515754006637,0,-0.0737890716010959,0,0,-0.0852394775178104,0.0299217273511123,0,0,0,0,0,0,0,0,0.0777659023167586,0.0587666941368042,0,0,-0.0307480274398124,0,-0.0355303873901004,0,0,0,0,-0.0198473324960641,0,0,0,0,-0.017606296997594,0.029245930813781,0.111453842466163,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000112482516645407,0.000687722183788215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00152380634366051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000610650483008278,0,0,0,0,0,-0.00296277331651831,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0255893487465531,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.00158361079588607,-0.00968711944005526,-0.0358906850694183,0,0,0,0,0,0,0,-0.00895279358224982,0,0,0,-0.033455636158141,0,0,0,0,-0.023390463435127,0,0,0,0,0,-0.0138482626294181,0.0267355956165849,0.0174060681878061,0.00331178989302748,0,0.084929448061224,0.0698782254414188,0.161354442083591,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0114183982708367,0,0,0,0,0.00649844861354595,0,0,0.00297583819627192,0,0,0.00070049039838456,0,0,0,0,0,0,0,0,-0.000667251450567838,0,0,0,0.00490102135756359,0,0,-0.00481905552714432,0,0,0,0,0,0,0,0,0,0.00333134483894478,0,0,0,0,0,-0.0018871844636562,0,0.00429273829579617,0,0,0,0.00486480637897949,0.0192345046670659,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00333893825096442,0,0,0,0,0,-8.62817738588147e-05,0,0,0,0,-6.7762635780344e-21,0,0.0378183656873955,0,0,0,0,-0.00043890771064613,0,0,0,0.0311983345156592,0.000758533439356452,-0.0402588161124506,0,0,0,0,-0.0737096488873646,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706535588745192,0,0,0,0,0,0,0.0632828315528645,-0.0391627594377288,0,0,0,0,0,0
