,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600795.SH,X600362.SH,X600111.SH,X600688.SH,X002466.SZ,X600188.SH,X600547.SH,X601991.SH,X600516.SH,X300072.SZ,X002460.SZ,X600660.SH,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600808.SH,X600339.SH,X600489.SH,X000959.SZ,X600549.SH,X000983.SZ,X600219.SH,X000723.SZ,X600352.SH,X002092.SZ,X000408.SZ,X601699.SH,X000807.SZ,X000825.SZ,X000630.SZ,X000553.SZ,X601158.SH,X600008.SH,X000883.SZ,X600299.SH,X000792.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0.025043811445679,0,0.00582951285240415,0,0,0,0,0,0,0,0.0782556056260179,0,-0.134504803729833,0,0,0,0,0,0,0,0.123652984258736,0.120193162622647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384684977336294,0,0.0342675222545406,0,0.613926079773741,0,0,-0.0565070791345784,0,-0.00814530064070614,0,0,0,0,0,0,0
X600795.SH,0,0,-0.678579533344891,0,0,0,0,0,0,0,0,0,0,-0.00567991397453734,0,0.00909146071495219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517328192277328,0,-0.00144383077281912,0,0,0.000614327754781745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000223026928532147,0.0005715556115019,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00935115646387363,0,0,0.241259518615216,0,0,0,0.0852357121830476,0,0,0.280900659573547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037438097600025,0.022127554160366,0,0,0,0,0,0.0679486287456086,0,0.0132725167734022,0.160895027321484,0.072099813002504,0,0,0,0,0,0,-0.0144730733217463,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0863276426088912,0,0,0,0,0,0.181729509511101,0,0.175765774073666,0,0,0,0,0,0,0.187129639673663,0.108928014225634,0.0654156457881786,0,0,0,0,0,0,0,0,0.0544656330984957,0,0.0790635139254644,0.0956337678693499,0,0,0,0,0,0,0,0.0149450175066923,0,0.0467132328608049,0,0,0,0,0,0,-0.0382085332636507,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.116121283384649,0,0,0.173181154148897,0,0,0,0,0,0,0,0,0,0,-0.00674502708353791,0,-0.044865050857474,0,0,-0.121769824618599,0,0,0,0.0458536758020786,0,0,0.0635284413980263,0,-0.0261337488118017,0,0,0,0,-0.277536618196131,0,0.105549915162495,0,0,0.00159617901562402,0,0,0,0.091224447728821,0,0,-0.00537644699798588,-0.0209786650060447,0.0929287520898344,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0261119106623847,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0512035955705421,0,0.379621296865568,0,0,0,0,0,0,0,-0.0676380896388086,0,0,0.179317389317455,0.0524361063566757,0,0,0,-0.0610018952137943,-0.134609762980884,0,0.00710366568129266,0,0,0,0,0.0137384015904264,0,0,0,0.147929918113143,-0.013035695563472,0.0158429577142553,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.105514912036688,0,0.123603154050791,0,0,0,0.118677279424092,0,0,0.0179030649084074,0,0,0,-0.0320987713281532,0,0.0702563057131112,0,0,0,0,0,0,0,0,0,0,0,0.274845374767783,0,0,0,0.0400533836990502,0,0.186510408964865,0.0155343561261991,0,0,0,0,0,0,0,0,0,-0.0187305735771857,0.014195489451473,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0203478932841744,0.0186136661008208,0,0,0,0,0,0,0,0,-0.00606243607275535,0,0,0,0,0,1.73472347597681e-18,0,0.603066320386967,-0.0359207416555185,0,0,0,0,0.0736661173436549,0,-0.0336200199022759,0,0,0,0,-0.0304738831224286,0,0,0,0,0,0,-0.00412970505013044,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127066550155466,0,0,0,0,0,0,0.113538850395969,0.0438042685946489,0,0,0,0.0419647614016007,0,0,0.140872378512214,0,0,0,0,0,0,0,0,0.0324052417785036,0,0,0.0655403230903415,0,0.0364016196242555,0,0,0,0,0.00859688734601921,-0.01857933872832,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.403944736467178,0,0.300668552484646,0,-5.55111512312578e-17,0,0,0,0,0,0,-0.361305344056407,0,0,0,0.306292977027451,0,0.336864053954815,0,0,0,0,0,-0.293750895499691,0,0,0.420372305261432,0,0,0,0,-0.171748844989825,0.166105916483338,0,0,0,0,0,0,0,0,0,0,0,-0.011308048102614,-0.0621938396340543,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0.0938406826389885,0,0,0,0,0.160479754193246,0,0,0.231505566305766,0,0,0,0,0,-0.144732365046876,0,0.162982009649822,0.129216577526177,0,0,0,0,0,0,-0.289021547560941,0,-0.402325860770762,-0.305929608160641,0,0,0.207378755791629,0,-0.124770618381103,0,0,-0.0693525234994111,0,0.587403075661039,0,0,0,0,0,0,0,-0.0103599285621751,0.0995435184633624,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0360240399359067,0,0,0,0,0.191420546344554,-0.263191444391718,0.329404983676807,0.0532027461180036,-0.0873262992313351,0,0,0.115765397104772,0,0,-0.136293245561212,0,0,0,0,0,0,0,0,0.241232672594377,0.0315880428894703,0,0,0.0264907353824512,-0.0107855124017704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129988215391295,0.0272090246894089,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.18000853718265,0.0826833094083534,0,0.0178352228818298,0.102904826803119,0,0,0,-0.158520478611973,0,0,0.0816265474511236,0,0,0,0.0359215679365594,0.0364244278613437,0,0,0,0,0,0,-0.0308128653059384,0,0,0,0,0,0,0,0,0,0.055459400576612,0,0,0,0,0,0,0,0,0,0,0,0.024037328065846,-0.0364172156786929,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.181032850521934,0,0,0,0,0,0.00276293264861887,0,0,0,0,-0.0406977469242598,0,0.0350887765167154,-0.0609937292679594,0,0,0,0,0,0,0,0.494007863789149,0,0,0,0.00994707390805083,0,0,0.0371978448174927,0,0,0,0,0,0.0648615192239997,0,0,0,0,0,0,0,0,-0.0216024184528759,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0564287230768993,0,0,0,0,0,0,0,0,0.0943813652007727,0,0,0.0859795300477309,0,0,0.0445891665919049,0,0,0,6.93889390390723e-18,0,0,0,0,0.132043295991649,0,0,0.124873812615136,0.0349457807372911,0.0814035808982154,0,0,0,0.121659103174576,0,0,0,0,0,0.0743556020999836,0,0.137742027192199,0,0,0.00102218886696619,0,4.33680868994202e-19,0.0143079380070413,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0939919594540856,0.0215639610687437,0.249978293943711,0.0420704391450372,0,0.0475369526240538,0,0,0,0,0.0178514540748122,0,0,0,0,0.0203806898009099,0,0,-0.0138991975324742,0,0,0,0,-0.101499832048497,0.119266588231932,0,0,-0.0486638331976739,0,0,-0.019343645430563,0,0,0.00355553584669524,0,0,0,0,0,0,0,0,0,0,-0.0191518904995104,-0.00109246892378411,-0.00391141327832406,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0427646520296212,0,0,0,0,0,0,0.100840060804571,0,0,0,0,0,0,0,0,0,0,0.0069167219515503,0,0,0,0.0346142526013058,0,0,0,0,0.0301397103363661,0,0.0694471932466259,0,0,0,0,0,0.0669773946480074,0,0,0,0.00718707799204012,0,0.150115773489163,0.0207683420374457,0,-0.0101344364175606,0.0177901549935388,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0690907632608146,0,0,0,-0.0289729065777864,0.141856624174273,0.0372349803152435,0,0,0.0314622878761302,-0.0397084397159574,0,0,0,0.0794772511549499,0,0,0,0,-0.00067304953178491,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0253640153346597,0,0,0,0,0,0.173400835292824,0,0,0.00497956535082128,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0432488871858075,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0190471968022397,0,0,0,0,0,0,0.158169596179557,0,0,0,0,0,0,0,0.294623134891305,0,0.127925732595665,0,0,0,0.149920638479828,-0.218344470182545,0.178770455678706,0,0.12592753803333,0,0,0,0,0,0,0,0,-0.0072299654883489,0.00824092165509727,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.0356068682121873,0,0.0212163988241267,0.062701015189686,0,0,0,0,0,0.0897392609037895,0,0,0,0,0,0,0,0,0,0,0.00526040952438346,0.203096538826951,0.0012833969483413,0,0,0,0,0,0.0121725116576987,0,-0.0306524174077621,0,0,0,0,0.197028584432146,0,0,-0.0952997049528842,0,0.0244221920259625,-0.0294202059722245,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0207701251918369,0,0,0.0142136058132817,0,0.0171650416674494,0,0,0,0,0.496455770968517,0,-0.0474039771414262,0,0,0,0,0.0233543777356538,0,0,0,0.00952779578867003,0,0,0,0,0,0,0,0,0,0,0.0917382253300831,0,0,0.0619041149972013,0.0767662307473677,0,0,0,0.0784658257537362,0.0198500811535265,0,-0.00578880935526919,0.00476400070980594,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437606421894596,0,0,0,0,0,0,0,-0.0295719596411131,0,0.104812388673002,0,0,0,0,0.143101600304348,0,0,0,0.0917202306940779,0,0,0,0,0.0492619073911131,0,0,0,0,0,0,0,0.0094043853278738,0,0.123786745493124,0.169977372915703,0,0,0.0354583076666566,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.177539748650869,0,0,0,0,0,0,0.46865186262243,0,0.0101973420808206,0,0,0,0,0,0.0448559548914157,0,0,0,0,0,0,0,0.00914584249071098,0,0,0,0,0,0,0,0,0,0.241900075681039,0,0.0651874451503554,0,0,0,0,0,0,0,0,0.0102060401229095,0.0228035987793395,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.112359183268759,0,-0.0366236365363059,0.206378876679428,-0.0237914065815445,0,0.0892688994091174,0.0751334562614728,0,0,0.00779372270509238,0,0,0,0,0,0,0,0.0438623669492776,0,0,0,0.109063295247189,0,0,0,0,0,0,0,0,0,0,0.339659945131462,0,0,0,0.228742459373777,0,0,0,0,0,0,-0.0108033607586371,0.0252936819261264,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0635989545394499,0,0.340813580077692,0,0,0,0,0,0.00787503446147585,0.0433302325594748,0.018126953870904,0,0,0,0,0,0,0,-0.0307574363298884,0,0,0,0,0,0,0,0,0,0,0,0,0.0686441481094849,0,0.0455717008380654,0,0,0.0386167749339154,0,0,0.0490200132826536,0,0,0,0,0,0,-0.0234482282785134,0.0308164545442859,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0510606672338448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837549580048629,0.157394515520403,0,0,0,0.226727425269241,0,0,0,0,0,0,0.190121151912721,0.129812438519226,0,0,0,-0.221252891074921,0,0,-0.230385802734649,0,0.074687617090012,0,0.11871798820864,0,0,0,0.0628635872656882,-0.01900798511036,0.0298513236948645,0,0,0,0,0,0
X600352.SH,0,0,0,0.0376297664453027,0,0,0,0,0,0,0,0,0.176647622860779,0.0288087740720601,0,0,0.0018954409021634,0,-0.0192562288757895,-0.060541712194039,0,0,0.0887000219673632,0.0228917373794338,0.163835212028153,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.110313263783428,0,0,0.0567629062828584,0,0.0646429068468066,0,0,0.0488874507706648,0,-0.0171098783701724,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0.264144943899156,0,0,0,0.155191389921219,0,0,0,0.0367563561935441,-0.26867299685261,0,0,0,0,0,0.236968530373933,0,0,0,-0.133056369594959,0.545608232712225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364367733474647,-0.129725819887717,0,0,0,0,0,0,0,-0.0620760261546683,0.130151685671455,-0.033185343715663,0.0514818250164689,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.130222783210764,0,0,0,0,0,0,0.100655941644808,0,0,0,0,0,0.102562734282563,0,-0.0626031771295143,0.128056981180806,0,0.0725175432003166,0,0,0,0,0.127608124602725,0,0.0530126803846574,0,0,0,-0.106166007229723,-0.120586789501868,-0.0888659648123712,0,0,0,0,0,0,0,0,0,0,0,0.201126341062675,-0.00153807732995594,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303014088288505,0,0,-0.0394309845259867,-0.0458843962951998,0,0,-8.67361737988404e-19,0,0,0,0,0.207532997332004,0,0,0,0,0.309759010766913,0,0.030615065721519,0,0.0892796258664216,0,0,0.0108334506519362,0,0,0,0,-0.0545379112148834,0,0,0,0,-0.00921130915322383,-0.00034151887023967,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.226145948314147,0.988337170273043,0,0,0,0,0,0,-0.0288179896289424,0,0,0,0,-0.0612679868988939,0.0380995696507054,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.123205700021969,0,0,0,0,0,0,0,-0.133180848719638,-0.00852298281413401,0.0940597186387063,0,0,0,0,0,0,-0.0594305731604246,0,0.183496771834089,0,0,-0.0227984195155717,-0.0222953278553158,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.306574541096713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268611971652519,0.0718599854162796,0,0,0,0.0879419937229697,0,0,0.0742699508522541,0,0,0,0,0.0863653654683861,0,0,0,0,0,0,0,0,0,0,0,0.0893390882102564,0,-0.00803511310496454,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0073768727675469,0,0,0,0.383586937183979,0.0516475470897849,0,0,0.0337871251022721,0,0,0.00438170984493574,0,0,0,0,0,0,0,0,0.11122957796343,0,0,0,0.0546690095663897,0,0,0,0,0,0,0,0,0.0318361432023772,0,0,0,0.0177132324192586,0,0,0,0,-0.00486202857334833,-0.000416497945169976,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0854898444531341,0,0,0,0,0.102781342137664,0,0,0,0,0,0.013699135094371,-0.0119915182323395,0,0,0,0.0751479212353763,0,0,0,0,0,0,0,0,0,0,-0.0693002063223996,0,0.0435914582336769,0.119762856229586,-0.0501015087548847,0,0,0,0,0,0,0,0.421472098019659,0,0,-0.0170319908915308,0.0341107854168274,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0146640094631865,0,-0.0188230467957845,0,0.0952648519822936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646300042386667,0,0,0,0,0.00752749512170112,0.176466943425125,0,-0.00968345120933048,-0.0171289050407199,0,0,0,0,0,0,0,0.00075514585286323,0,0.0107871949520018,0,0.00709473619645218,0,0.0585155190572674,0,0,-0.00378459913467894,0.00919239251340842,0.0203988051075149,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0136370807573204,0,0.349017306568063,0,0,0,0,0.0867308456519621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402604539611253,0,0,0.0246892235148596,0.018367023190544,0,0.0396644552231109,0,0,0,0,-1.73472347597681e-18,0.1503331542692,0,0,0,0,0,0.343030850182546,0,0,-0.00540917946812213,0.0166542039091328,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.00704388955874177,0,0,0,0,0,0,0,0,0,0.0167298128304989,0,0,0,0.0568309405504999,0,0,0,0,0.0465023291438381,0,0,0,0.188157901004347,0,0,0,0,0,0,0,0,0,0.010676238039738,0,0,0,0.0326007555350188,0,0,0,0,0,0.144045634366751,0,0,-0.0102709643517361,0.001167991336817,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.123544571845167,0,-0.0143029426587356,0,0.0132489410075393,0,0,0,-1.0842021724855e-19,0,-0.0413326047770253,0,0.23687905120821,-0.0170813095266445,0,0,0,0,0,0,0,0,0.0271575665862598,0,0.191936030338648,0.105761876378794,0,0,0,0,0,0,0,0,0,0,0,0.303593495018905,0,0.180323352346691,0,0,0.1573531076565,0,-0.01062376077712,0.00367997179661357,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371885518463327,0,0.0635435803928468,0,-0.0797289829593592,0,0,0.194735403964141,0,0,0,0.187034275196118,0,0,0,0,0,0,0.32654973551014,0,0,0,0,0,0,0,0,0,0.0387503733545731,0,0,0,0.204761407240233,0,0.206142262730513,0,0.0474488444929868,-0.0193334780977174,0.0559422781740725,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.226507806611377,0,-0.105007474165128,0,0,0,0,0.0961118432301056,0,0,0,-0.0710590067028793,-0.00234125454792271,0,0,0,0,0,0,0,-0.0490180331127103,0,0,0,0,0,0,0,0,0,0.0358690262736607,0,0,0,0,0,0,0,0,0,0.13495108114351,0,0.0236340511234467,-0.0510282770503127,0.123411156526078,0,0,0,0,0
Slope,0,0,0,0,0,0.589018894385042,0,0,0.296378153119895,0,0,0,0,0.554371921129825,0,0,0,0,0,0.0749973296387905,0,-0.100024151192383,0,0,0,0,0,0,-0.18718522489409,0,0,0,0,-0.0474154115813267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.344746154970176,0,0,1.82707313415523,0,0,0,15.6408269466311,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.578496887879072,0,-0.0175082520358363,0,0,0,0,0.303158643140193,-0.0658317349712547,0,0,-0.496172306316437,0,0,0,0.52842128089024,0,0,0,0,0.392341364105996,0,0,0,-0.659299406294233,0,0.095919959929625,0,0,0,0.221500976855236,0,0,0,0,0,0,0.378649148639758,0,0,0,0,-3.93986677722728,0,0
RealEstate_excess,0,0,0,0.157475196560441,0,0,0,-0.057986796845157,0,0,0,0,0,0.0275523849089111,0.196856359301807,0,-0.157002066120663,0,0,-0.101605840647265,-0.00670072137754798,0.0546523285261771,0,0,0,0,0,0,0,0,-0.0410699662570626,0,0,-0.11850443029524,0,0.0236125940868758,0,-0.112382835662083,0,0,0.0238805666391901,0,0,0,0,0,0,0,0,0.245819969817645,-0.0200984510762688,0.0211807233777271,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0563632084206035,-0.00898431387415143,-0.0216147750464324,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0366298822790428,0,0.0454096929245888,0,0,0,-0.125280035395109,0,0,0.0172127341410576,0,0.0024637363823542,0.0112948810200685,0.109597948737019,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000253107191817361,0,0,0,0.000316617405134463,0,0,0.000118487648278604,0,0,0,0.000314928888963595,0,0,0,0,0,0,0,0,0.000754357166275878,0,0,0,0,0,0.00040593579005971,0,0,5.35511460104113e-05,0,0,-0.000675315225011626,0,0.000513857654995976,0,0,0,0,0,0,0,-0.000931343750871179,0.000753039887209903,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0247859066127613,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0121709530756345,0,0,0.022429532590162,0,0,0.00395776632710614,-0.0081249913068858,0,-0.0386330515561281,0,-0.0163272777932888,0,0,0,0.00737720903393065,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.00496049722724324,0.00259115357931585,0,0,0,0,0.0175133079126368,0,0,0,-0.0223723595804417,0.0300423699549069,-0.0434247641147246,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0264005884817411,0.00521993113666971,0,-0.00582157687590572,0,0,0,0,0,0,-0.00402625858965212,0,0,0,0,0,0,-0.00152607501552218,0,0,-0.00412570267820733,0.00546444283489638,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00748863739502649,0,-0.0110346155971397,0,0,0,0,0,0,0,0,0.0235232710337703,-0.0180700344742586,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00352519606720279,0,0,0,0,-0.0166342695123822,0,0,-0.0111350622680942,0,0,0,0,0,-0.00188359846084318,0,0,0,0,0,0,0,0,0,0,0,0,-0.000865701111748576,0,0,0.0104431338136601,-0.00257230551155064,0,0.0179389108173981,0,0,0,0,-0.00433882942703463,0,0,0,0,0,0,-0.000704784716723277,0.0104040725322325,0,0,0,0,0,0
