,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X000539.SZ,X600583.SH,X600352.SH,X000027.SZ,X600309.SH,X002466.SZ,X600660.SH,X600160.SH,X000630.SZ,X600098.SH,X000792.SZ,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X002470.SZ,X000060.SZ,X600578.SH,X600863.SH,X600489.SH,X600315.SH,X600547.SH,X002004.SZ,X300072.SZ,X000629.SZ,X601918.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.413349101082959,0,0,0,0,0,0.0618069415691611,0,0,0,0,0,0.0302198687044614,0,0,0,0,0,0,0.0869891056230306,0,0,0,0,0,0,0,0,0.0672291197975347,0.0381432722213401,0,0.0103879230952484,0,0.0078717782510905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.523035945591023,0,0,0,0,0,0,0.00689981951889945,0,0,0,0,0,0,0,0.0361976745422307,0,0,0,0,0,0,0,0,0,0.0246187342174164,0,0,0,0,0,0,0,0,0,0,0,0,0.084335949978182,0,0,0,0,0,0,0,0,0,0,0,0.00738573935576962,-0.00554927498942927,0,0,0,0,0,0
X601088.SH,0,0,0,0.307128816402512,0,0,0.153078568808801,0,0,0,0,0,0,0,0.0832334853734829,0,0,0,0,0.0864867162046081,0,-0.0456502719256594,0,0.181298726157368,0,0,0,0.0307888677322939,0,-0.0488564730096921,0,-0.00620343600249906,0,0,0.0342997723754001,0,0,0,0,0,0,0,0,0,0,0,0,-0.045288163004826,0,0,-0.00152882572393578,-0.0181006107840863,0,0,0,0,0,0
X600011.SH,0,0,-3.46944695195361e-18,0,0.0471716455093665,0,0,0,0,0,0.403548290312814,0,0.176123182841798,0,0.12782939870848,0,0,0,0,0.0227477596931759,0,-0.105649592792597,0,0,0,0,0,0.0167583256456201,0,0,0,0,0.0157078213093412,0.160178986227432,0,0,0,0.0549306498490126,0,0,0,-0.0130690655930395,0,0,0,0,0,-0.0428981628607396,0,0,-0.0168653337660765,0.0157990977367433,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524711502228845,0.224890292949584,0,0.230265678593527,0,0,0,0,0,0,0,0.0772616120362981,0,-0.0289981609072638,0,0,0,0,0.0392962083325328,0,0,0,0.0944257608669228,0,0,0,0,0,0.0711654020442546,0.14188991319524,0,0,0,0,-0.007045169008577,-0.0199018372652045,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0431966453292283,0,0,0,0.107369014672258,0,0,0,0,0.0732516272951344,0,0,0,0.131152022218591,0,0,0,0,0,0,0,0,0,0,0.190966564999282,0.0738507139110194,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00322503698008302,0,0,0,0,0,0,0
X600585.SH,0,0,0.353875693276959,0,0,0,0,0,0,0,0,0,0,0.178059109629786,0.0431364548035071,0,0,0,-0.0610817928036129,0,0.0359628733170343,0,0,0,0,0,0.119472535385207,0,0,0.0081085249118661,0,0,0,0,0.0660346715057711,0,0,0,0.0848659105880413,0,0,0,0,0,0,0,0,0,0,0,-0.00311218878975551,-0.00532120059963354,0,0,0,0,0,0
X601898.SH,0,0.053236285133273,0,0,0,0,0,0,0,0.418710821853668,0,0,0,0,0,0.085354106190143,0,0.0200537622581633,-8.67361737988404e-19,0,0.0930944601007675,-0.00937779466328788,-0.0626642214350842,0.136057635961182,0,0,0,0,0,0,0,0,0,0,0,0,0.225501401010061,0,0,0.0831667099350891,0,0,0,0,0,0,0,0.0572840846318453,0,0,-0.00777140460051441,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.108444920896584,0,0,0,0.0685112584530359,0,0,0,0,0,0,0,0.12842311221383,0,0.043166446974031,0,0,0.0163894319851143,0,0.00444336557560348,0,0,0,0,0,0.102701181135533,0.0718007698173434,0,0.0174093987113716,0,0.0673714786147156,0,0,0,0,0,0,0.053449456643511,0,0,0.00020695455990279,0.00358681542563651,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00888692017637746,0,0,0,0,0,0,0,0.209835513185959,0,0,0.0320645297026312,0,0.10790531126502,0,0,0,0,0.0111115511073296,0,0,0,0,0,0,0,0,0,0,0.0329866318773077,0,0,0,0,0.192871711678413,0,0.0611603987225312,0,0,0.1883464112517,0.0871799467395642,0.0193281327613173,0,-0.00344313914163469,0,0,0,0,0,0,0
