,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600010.SH,X601898.SH,X600176.SH,X600362.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X002353.SZ,X600529.SH,X600486.SH,X600219.SH,X002075.SZ,X000723.SZ,X002409.SZ,X000027.SZ,X601158.SH,X600315.SH,X600612.SH,X000898.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.13652442211511,0,0,0,0,0,0,0,0,0.0357981081123782,0.0109130549615523,0,0,0,0,0.0128292543343074,0,0.094534784576753,0,0,0,0,0,0,-0.0158516475469835,0.0284614303015039,0,0,0,0,0,0,0,0,0.0240483051276128,-0.0573100914289164,0,0.10638112823781,0,0,0,0.0293892292674476,0,0,0,0,0,0,0,-0.00645476613900748,0.00924962240376734,0,0,0,0.0322455129462215,0,0
X600028.SH,0.156253485455762,0,0.0198418804918767,0,0,0,0,0,0.0269347031270069,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.021664802054995,0,0.0352645033822267,0,0,0.0447642894385195,0,0.052691587192583,-0.00538766418704335,0,0,0,0.03228868048465,0,0.000131614309801926,0,0,0.005208228921982,0.0386249780363137,0,0,0,-0.0170452947547953,0.0115581019382437,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00753828032623144,0.0409954150317106,0,0,0,0,0,0,0,0,0,0,0,0.333746070670665,0.160074125102158,0,0,0,-0.00943893461111444,0,0,0,0,-0.0192319449671461,0,0,0,-0.0325784224098625,0,-0.0158997745886498,0,0.00573689063516633,0,0,0,0,0,0,0,0,0,0,0,-0.00237637078615701,0.0085539559030163,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0442046483862497,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0033663345306133,0,0,0,0.100705677896657,0,0.116788925869195,0,0.156305207963094,0,0,1.73472347597681e-18,0,0.0483690400896843,0,0,0,0,0.0517177965069528,0,0,0.03216560578103,0,0,-0.0111520404550249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.195921923946736,0,0.167425460304683,0,0.094704288904302,0.225781762925261,0,0,0,0,0,0,-0.0634761403835274,0,0,0,0,0,0,0.324049010801636,0,0.0314357216367749,0,0,0,0,0,0,0,0.161801966258458,0,0.0274172591422192,-0.0763587187697488,0,0,0,0,-0.0231004478338763,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0363562447293013,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0824580826046219,0,0.0365415133099988,0,0.00904680904230962,0,0.0046725144497321,0,0,0,0,-8.67361737988404e-19,0,0.43058767982652,0,0,0,0.0159389608646564,0,0.0251988088556022,0,0,0,0,0.041532428907166,0,0,0,0.0375376936998241,0,0,0,0.0432689851279272,0,0,0,0,0,0,0.236401137414116,0,0,0.0387896853244024,0,0,-0.0207953024360308,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0603871062665385,0,0,0.0153600494707127,0,0,0,0,0,0,6.93889390390723e-18,0.0420224318735512,0,0.0999643442100862,0,0,0,0,0,0,0,0,0,0,0.191472151418751,0,0,0.00430052914910276,0,0,0,0.038371584398245,0,0.0803963876000462,0.0325956831473441,0,0,0,0,0,0,0,0,-0.00259609619317983,0.00383347371754981,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.110838642563441,0,0,0,0,0,0,0.292830806168837,0,0,0,0,0.0194943943519648,0,0.218702086259948,0,0.14215131612014,0,0,0,0,0,0,0,0,0.068936557237573,0,0,0,0,-0.0273169954895218,-0.10034138156739,0.0759702589170399,0,0,0.204959895944334,-0.0990182551849516,0,0,0,0,0.044054203228621,-0.00759932758920526,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.157343571747448,0,0.207061174902767,0,0,0,-0.0212946846535545,0,0,0,0,0,0,-0.142214132091446,0,0.0948368377726952,0,1.04161870765267,0.0476634051944584,0,0,0,-0.193511662756925,0.0356083745904889,0,-0.00601245388270568,-1.73472347597681e-18,0,0,0,0.147628329582508,0,0,0,0,0,0,0,0,0,0.00714462405742664,0.0322056669107173,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0352549603912508,0,0,0,0.0969388952143585,0,0,0,0,0,0,0,0,0,0,0.102584141305513,0.0936343969042222,0,0,0,-0.10734549307849,0,0.169112523257817,0,0.081005636585867,0.0747134681623749,0.161501896572637,-0.0696081651074987,0.0193705637290886,0,-0.034395158579433,0,0.0624629189226072,-8.67361737988404e-19,0,0,0,0.159268506336954,0,0,0,0.108085338159546,0,0,0,0,0,0,0.0174573128818512,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.175824153706362,0,0,0,0,0,0,0,0,0.0931310079181098,0,0,0,0,0,0,0.0824022285672261,0,0,0,0,0,0,0,-0.0382062914287687,0,0,0.0281406888500324,0,0,-0.0451671281466488,0,0,0,0,0,0.0979127178295353,0,0.0955341129833017,0,0,0,0,0,0,0,0,-0.0107315600862513,0.0197566385320116,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0624274559243637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14180145052358,0,0.0118387720668122,0,0,0,0,0,0,0,0,0,0.502902192625319,0.117552527280657,0.0474058668035105,0,0,0,0,0,0.253240775506896,0.12399883415653,0,0.0166610544212589,0,0,0,0,0,-0.0712401246946575,0.00443448459223196,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0130322138278059,0,0.00562249995140522,0,0,0,0,0,0,0.0361069268146911,0,0,0,0.086900642476577,0,0.231758480677154,0,0.139895936756593,0,0,0,0,0,-0.0213986516139741,0,0,0,0,0,0,0,0,0,0,0,0.059819875404151,0,0,0.0659024258342727,0,0,0,0,0.00691782372773243,-0.001013586260633,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.15665772247824,-0.124439786211243,0.0898697906522123,-0.0781683882055847,0,0,0.265435240747943,-0.221994862989589,0,0.219503331152444,0.0962957921986535,0,0,0,0,0,0.309567018438799,0,0,0,0,0,0,0,0,0,0,0,-0.0691777412100353,0,0,0,0,0,0,0,0,0,-0.0342049043896185,0,0,0,0,0.0551849495662319,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234243406700057,0,0,0,0,0,0,0,0,0.0288048826943393,0,0,0,0,-1.38777878078145e-17,0,0,0.0246058613026916,0,0,0.0427499296472721,0,0,0.0463453313622304,0.031510977944741,0.132609902316829,0,0,0,0,0,0,0,0,0,0.0169032150406547,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.212011397815661,0,0,0,0,0,0,0,0,0.0870904251545815,0,0,0,0,0,0.216056879486099,0,0.162916037450861,0,0,0,0,0,0,0,0,0.0781611721856214,0.0236071399748301,0,0,0,0,0,0.217870345949943,0,0,0,0.0493668147817192,0,0.233945500914577,0,0.144629092826905,0,0.0393125795242256,0.0206733245319758,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0190171209742764,0,0,0.0138486173259213,0,0,0,0,0,0,0,0,0,0,0,0.14941333238726,0,0.259887775300565,0,0.0684528682363242,0.030333109760961,0,0,0,0,0,0,0,0.0350898593504801,0,0,0.0144838465798728,0,0,0,0.0677561816370611,0.0198677721936171,0,0,0,0,0,0,0,0,0,0,-0.0140157476745408,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331957972545698,0,0,0,0,0.262336051363579,0,0.0525297531695681,0,0,0,0.112651020339237,0,-0.0655148546388012,0,0.103163187629485,0,0,0,0,0,0,0,0.141024922226723,0,0,0.0523808417065985,0,0,-0.0744728371808131,0,0,0,0,0,0,0.131879821187013,0,0.0390175174970458,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.150643519606836,0,0.131171579391974,0,0,0,0.0794391692469978,0,0.00153341511198176,0,0,0,0,0,0,-1.38777878078145e-17,0.183509563232572,0.0900246340212952,0,0,0,0.150862664511805,0,0,0,0,0.049603433732012,0.121320616104079,0,0,0,0,0.0200429862380251,0,0,0,0.153809894507866,0,0,0,0,0,0,0,0,0,-0.0266409953740783,-0.0237201074696154,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870300641837018,0,0.0132147461739761,0,0,0.0167142884851741,0.210456227320611,0,0,0,0,0,0,0.023114261877962,0.0580325869691231,0,2.16840434497101e-19,0.0156106420488968,0,0,0,0.0790964615438687,0,0,0.039831235014399,0,0,0,0,0,0,0,0.0865334918311081,0,0.366892169724389,0,-0.0158836951278929,0.00969999207287402,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0602849116171913,0.954270605572945,0,0,0,0,0.0611154225184166,0,0,0,0,0,0,0.0389364256328786,0.100546159103227,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.113136293931842,0,0,0.0269186127037424,0,0,0,0.0486899536709673,0.0430260689058775,0,0,0,0.0051259967752578,0,0,0,0,0.0100599715649294,0,0,0,0,0,0,0
X600188.SH,0,0,0.160872532130494,0,0.045373321024022,0,0,0,0,0,0,-0.0171889560157704,0,0,0,0,0.425622051459541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263583318038153,0,0.00176341461129502,0,0,0,0.108086593987817,0,0,0,0.10595779220543,0,0,0,0.00220565390877813,0.0507363861139806,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-4.33680868994202e-19,0,0.0573678694851609,0,0,0,0.0970011965690633,0,0.0345139000037135,0,0,0,0,0.19005468720059,0,0,0,0,0,0,0,0.265974947125319,0,0,0,0,0,0,0,0,0,-0.0917526793942595,0.0678997534619017,0,0,0,0,0,0,0,0,0.181876033387536,0,0,0.0903442329092821,0,-0.0199878283355691,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0606553770679214,0,0,0,0.172779134213627,0,0,0.189510359137438,0.167867862183773,0,0,0,0,0,0,0,0,0.0224825460060582,0.105374451098023,0,0,0,0,0,0.0745092532832839,0,0,0.0831626003045427,0,0,0,0,0,0,0,0,0,0.0205257104754564,-0.0124282142386107,0,0,0.0284800190118566,0,0.0280222326259174,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.32749046652678,0,0,0,0.0929319632946811,0,0,0.0401672494626626,0,0.175923441241304,0,0,0,0.0271011827075179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178469723835089,0,0,0,0,0,0.155732071726065,0,0.0310658853227442,0,0,0.138157094345322,0,0,0,0,0,0,0,0,0.00744019272359205,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.106172385612314,0,0,0,0.0864549674976511,0,0,0.0955865107079614,0,0,0,0,0,0,0,0.189896661502405,0,0,0,0,0,0,0,0,0,0,0.0916467869247046,0.0667231635837651,0,-0.00453460574522474,0,0,0.0617269334318771,0,0,0,0,0,0,0,0,0,0,0.00139266156167721,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.102382243329742,0,0.077845635559781,0,0,0,0,0,0,0,0,0.179440602895122,0,0,0,1.73472347597681e-18,0,0.0139987610942147,0.0985059895532342,0.403086346472869,0.0419396001876168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271787485645439,0,0.137222572599626,0,0,0,0,0,0,0.284975902420773,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0725476934835379,0,0,0,0.0142866694781347,0,0,0,0,0.123775874697752,0,0.155471122688193,0,0,0,0,0,0,0,0,0.044615917685856,0,0,-8.67361737988404e-19,0,0.0315192206725719,0,0.102270712899167,0,-0.0410560605932461,0,0,0,0,0,0.111245092251286,0,0,0,0,0,0,0,0.00159867014176296,-0.000701187747862827,0,0.0474726952360111,0,0,0,0
