,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600309.SH,X600157.SH,X600027.SH,X600886.SH,X601992.SH,X600660.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X601158.SH,X000709.SZ,X000792.SZ,X600583.SH,X000723.SZ,X600339.SH,X002466.SZ,X000408.SZ,X600098.SH,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X600021.SH,X000825.SZ,X000027.SZ,X002092.SZ,X000983.SZ,X600623.SH,X601699.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.326734407759486,0.0454918950149567,0,0,0,0,0,0,0,0.0162908275951316,0,0,0,0,0,0,0,0,0,0.0103452008880869,0.0170131092612154,0,0.00208967745924175,0.0462661287584564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548320825398852,0,0,0,0.110741988235118,0,0,0,0,-0.000447734812925808,0,0,0,0,0,0
X600028.SH,0.724677778324004,0,0,0,0,0.218588660527808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300877285737867,0.076821242538057,-0.0918724012981157,0,0,0,0,0,-0.0326401740231011,0,0.0196094815839557,0,0.124887160612169,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0857857737450561,0.180432409741637,0,0.00555073417433305,3.46944695195361e-18,0.0507522882599342,0,0,0,0,0,0,0,0,0,0.0701125070398864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926780657607975,0,0,0,0,0.0222174722680435,0.0885282229238999,0,0,0.0949595800996035,-0.15897780172411,0,0.0366347912519912,0,-0.00800354116572077,0,0,0,0,0,0,0
X600019.SH,0,0,0.180255223012559,0,0,0,0,0,0,-0.0727808582138958,0,0,0.0201356186737715,0,0,0,0,0,0,0,0,0,0.0975600625291146,0,0.1371628727975,0,0,0,0,0,0,-0.025095905412575,0,0,0,0,0,0,0,0,0,0.142204702260413,0,0,0,0,-0.0545568075610573,0,0,0,-0.0344661506058833,0.0374926489743266,0,0,0,-0.157970735002554,0,0
X600011.SH,0,0.029521973495737,0,0,0,0,0,0,0,-0.0182711162331726,0,0.192616484986131,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0484956457309371,0,0,0,-0.049418748064511,0,0,0,0,0,0,0,-0.0394681157737618,0,0,0,0,0,0,0,0.113271261307079,0,0,0,0,0.0456488585320965,-0.020407299452989,0.0222729587582964,0,0,0,0,0,0
X600585.SH,0,0.311961490601708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148912679020764,0.120208102900817,0,0,0.116805035648467,0,0,0,0.106789746712829,0,0,0,0,0,0,0.070828833614403,0,0,0,0,0,0.052337457797747,0,0,0,0,0,0,0.0899894615092493,-0.235439233502544,-0.0260479389224442,0.0141894089887056,0,0,0,-0.353469798195937,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0911430436248509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200164017037876,0,0,0,0,0,0,0,0,0,0,0.0205568349236829,0,0,0,0,0,0,0,0,0.00128134807969324,0.0728206320796877,0.0956984376035554,0,0.00718621356037752,0,-0.0256474515478888,0.00766051198382462,0,0,0,0,0,0
X601898.SH,0,0,0.26834812825376,0,0,0,0,0,0,0,0,0,0.00234019667204546,0,0.145521913831647,0,0,0,0,0,0,0,0,0,0,0.00742895750554147,0,0,0,0,0.106042251992175,0,-0.0350045776287269,0,-0.121685178656282,0,0,0,0.280442987340645,0,0,0,0.0380971012774944,0,8.67361737988404e-19,0.281429456593484,0,0,-0.00907968635238023,-0.0441083982307221,-0.0039527354840179,-0.00646701089069525,0,0,0,0.0479627516527643,0,0
X600688.SH,0,0.293910670063275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156027183291133,0,0.0290603512477357,0,0,0.0905761942480894,0,0.0553420829704089,0,0,0,0,0,0,0,0,0,0,0,0.115785473503176,0,0,0.118540293468246,0.00907057997216898,0,0,0,0,0.00064385168950081,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0302983589706429,0,0,0,0,0,0,0,0,-0.0104044670871876,0,0,-0.122523055372153,0,0,0,0,-0.0103615494803558,1.01723380248114,0,0,0,0,0,0,0,0,0,0,0,0.0854388839353152,0.0392540522584107,0,0,0,0,0,-0.0710092179904317,0,0.168811173104397,-0.00438205873740387,0,0,0.0158189879073446,0,-0.0501719979660821,0.0260906937556157,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0707558446346975,0,0,0.286857092543238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207728771734814,-0.190384578769038,0,0,0,0.180689214510795,0,0,0,0,0,0.0618464763728256,0.0500563393741369,0,0,0,3.46944695195361e-18,0.095876128813903,-0.16796043060553,-0.00363197920011211,-0.00955540975641365,0,0,0,0,0,0
X600795.SH,0,0.0301025185527133,0,-0.148695301545832,0.0605544130912695,0,0,0,0,0,0.105036784956008,0,0.0591217243285723,0,0,0,0,0,0,0,0,0,0,0.0408566940429778,0,0.0741209323995254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617094260219779,0,0,0,0.0434561264108807,0,-0.0152856333308115,0.0158327030340587,0.129375202503588,0,0,0,0,0
X600362.SH,0,0,0,-0.0456588095979786,0,0,0,0,0,0,0.110539060128193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23846552486821,0,0,0,0.448726495412608,0,0,0.0753743290269099,0,-0.0638697517138873,0.0465099800970821,0,0.0707546441326283,0,0,0.206038031974197,0.153175790744686,0.0337941329932941,0.00835644789669613,-0.0230592386445547,0.0436836577994091,0,0,0,0,0
X300072.SZ,0,0,0,0.152137948261792,0,-0.04607071580177,0,0,0,-8.67361737988404e-19,0,0,0.153098130478356,0,0,0,0,0,0,0,0,0,0,-0.0222585659095049,-0.00862621273856344,0,0,0.0397748716538079,0,0,0,0,0.0662201875380609,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-6.93889390390723e-18,0,0.131781418461919,0.10367968395918,0.0259388963165642,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.403649411303583,0,0.114561140804614,-0.149176411295292,0,0,-0.100225203962784,0,0,0,0.127170933638328,0,0,0,0,0,0,0.1087506619069,0,0,0,0,0,0.239764468085983,0,0,0.0403584231379028,0,0,0,0,0,0,0,-0.0794429489212612,8.67361737988404e-19,0,-0.0221821097011365,0,0,0.121307830068199,0.121834117125507,0.0326809949602002,0.0012723298222996,0,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0207563246957432,0,0,0,0,0,0,0.0464990586575245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401500772351067,0,0,0,0,0,0,0.0992479834355566,0,0,0,0,0,0,0,0.0944642278643218,0,0.0614312146778341,0,0.0411081325597298,0,0.067863977103807,0.0218278706625224,-3.46944695195361e-18,0,0.0152733031264186,-0.0198332003157145,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0708421904024054,0,0,0,0,0,-0.0289322430952902,0,0,0,0.0129966151467131,0,0,0,0,0,0,0,0,0,0,0,0.358681900675891,0,0,0,0,0.127401373274814,0,0,0,0.10329879834535,0,0,0,0,0,0,0,0,0.327333883554692,-0.109190100958286,-0.088667039583976,0,0,0.0907459815886974,0,-0.0167713105442987,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.485087971032484,0,0,0,0,0,0,0.0800097576548158,0.144826247666988,0,0,0,0,0,0,0,0,0,0.282166452119881,0,0.155610917756419,0.0262369262161154,0,0,0,0,0,0,0,0,0.0152039864695455,0,0,0,0.0509401736153096,-0.0168493338868841,0.0311457928786264,-0.018939192326887,0,0,0,0,0,0
