,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X002460.SZ,X600801.SH,X600188.SH,X002466.SZ,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X601158.SH,X000709.SZ,X600612.SH,X000883.SZ,X000553.SZ,X000792.SZ,X000027.SZ,X000630.SZ,X000629.SZ,X600808.SH,X000825.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0.161619680138219,0,0,0,0,0,0,0,0.0313085480549307,0,0,0,0,0,0,0,0,0.44950549438263,0,0,0,0,0,0,0,0,0.105551857107926,0,0.122414965690769,0.0133478563361898,0,0,0,0,0,0.0502937189732636,0,0,0,0,0,0,0.0470765825213264,0,0,0,0,0,0,0,0,-0.0435760272952354,0.033840360201918,0,0,0,-0.0592524064323192,0,0
X600886.SH,0,0,0,0,0,0,-0.227631637395142,0,0.094778145739979,0,0.268208835576881,0,0,0,0,0,0.085979652586857,0,0.0249242440945588,0,0,0,0,0,0,0,0.108486896652249,0,0,0,0,0,0,0,0,-0.035481534669894,0,0,0,0,0,0,-0.0111955167717023,0.129647056318839,0,0,0,0,0,0.0128029634232149,0,0,0.00924678330194714,0,0,0,-0.0131479053214895,0,0
X600010.SH,0,0,0,0,0,0.177374593468673,0.0147924457703158,0,0.156193375692084,0,0.0772716907247919,0.00864013846476854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241969166045883,0,0,0,0,-0.0804845410272646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282356179474904,0,0,0,0.00429505227210838,0.0247756159086155,0,0,0,0.00707372131056021,0,0
X601600.SH,0,0,0,0,0.00539239740561076,0,0,0,0,0,0,0,0,0,0.170595995827091,0,0.0122701856144554,0,0,0,0,0,0,0,0,0.184300784806449,0,0.424273923396182,0,0,0,0,0,0.0261527848292397,0,-0.0313830123958943,0.019905512638254,0,0,0,0,0,0,0,0,0,0,0.00265656063878974,0,4.33680868994202e-19,0,0.0599301622332061,-0.0387883720604231,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0332634555365026,0,0,0,0.0278804054196946,0,0,0,0,0,0,0,0,0,0,0,0,0.0792307977722737,0,0,0.0970629906855672,-0.00335910968581567,0,0,0.0155410875848611,0.146196495705105,0,0,0,0,0,0,0,0,0,0,0,0,0.0996409460492756,0,0,0.0831388041992981,0,-0.00742956475953928,-0.020091339854114,0,0,0,-0.0064130672690902,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0723678947251585,0,0,0,0,0,-0.281332681658598,0,0,0,0.202289171101382,0,0,0,0,0,0.101550631054274,0,0.0410181277793079,0,0.0904564751983063,0,0,0.553300329249279,0,0,0,0.0936758454529291,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0284243463706116,0,0,0,0,0,0,0.0503902536998741,0,0
X600801.SH,0,0,0,0.530459465074952,0,0,0,0,-0.124210588832062,0,0.150627031422094,0,-0.121058342177898,0,0,0,0,0,0,0,0,0,0,0,0.100242350590448,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.736614627115988,0,0,0,0,0,0,0,0,0,0,0,-0.108193426732,0,-0.034420945962057,0.0149555304438499,0,0,0,0.0093771871877366,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0487961269140751,0,0.379894150355538,0,0.178863359225833,0,0,-0.0266596426857273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721986654053403,0,0,0,0,0,0,0,0,0,0,0.29614967321749,0.104727459912876,0,0,0,0,0,0,0,0,0.00996182929441383,0,0
X002466.SZ,0,0,0,0,0.19257075043989,-0.392410829790697,0.0336764677618969,0,0.0979343613281709,0,0,0.339027303048488,0,0,-0.229002248574994,0.684853240729417,0,0,0,0,0,0,0,0,0,0.22857583822465,0,0,0,-0.101805695486714,0,0,0,0,0,0,0.0124318558839466,0,0,0,0,0.151124879799593,0,0,0,0,0,0,0,0,0,0.0400695643371966,0.0327240361685967,0,0,0,0.0980104779730201,0,0
X600352.SH,0,0,0,0,0.157498953471662,0.0048799370068559,0,0,0.0701791581689119,0,0,0,0.0488573359189435,0,0,-0.0131929288051052,0.0706201902242147,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.31650849924539,0.0608249764949346,0,0.0325370111017404,0,0,0,0,0,0,0,0,0.0378392458562815,0,0,-0.0608182509500029,0,0,0,0,0.0933012936349054,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.00773855282431855,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.23429765019168,0,0,0,0,0,0,0,0,0.188524934866316,0,0,0,0,0,0,0,0.0601201272921688,0,0,0,0,0.29252867692646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138169600643658,0,-0.00599264029080072,0,0,0,0,0.0552165027201182,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0428158543242755,0,0,0,0,0.12698099055573,0,0.0147985608576238,0,0,0,0,0,0,-0.0365833350699419,-0.0016027099839571,0,0,0,0,0.0981059693471151,0,0.178145726935762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182131340621439,0,0,0,0.0100293161531144,-0.0210268484921226,0,0,0,-0.037823355039728,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00583016156007943,0,0,0,0.188019769975109,0.108598991963695,0,0,0.00492199146511615,0,0.02627389990089,0,0,0,0,0,0,0,0,0,0.0235987185467989,0,0.0935023693111732,0,0,0.0533804197906308,0.0542175029058123,0.0907514649918073,0.0130061091531342,0,0,0,0,0,0,0,0,0,0.0406649300653768,0,0,0.0552222988031646,0,-0.0130064298198935,0.00512917508599068,0,0,0,0,0,0
X600688.SH,0.36481594866154,0,0,0,-0.032454485305039,0,0,0,-0.0839864643419876,0,0,0,0,0,0,0,0,0,0.019458542729726,0,0,0,0,0,0,0,0.0659761740340293,0,0,0,0,0,0.0255449070867884,0,0.0625713659830463,-0.0452436913794178,0.0611088166268921,0,0,0,0,0,0.129546742433815,0,0,0,0,0,0,0,-0.0254831484110883,0.0180492627968772,0,0,0,0,0.0649528965352109,0,0
X002271.SZ,0,0,0,0,0.123423737332923,0,0,0,0,0,0,0,0,0,0,0,0.168913932939243,0,0,0,0.0504109501560507,0,0,0,0,0,0.121064231731054,0,-0.0756763870513883,0,0,0.0484714196947239,0.20994302567106,0.09211388535251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729774634263933,-0.00232521252104705,0,0,0,0.070597046628634,0,0
X600111.SH,0,0,0,0,0,0.039508989967944,0,0,0.0601085775873239,0,0,-0.172356408611465,0,0,0.0462608727872452,0.193043019640113,0.116268722052719,0,0,0.28300920117202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140560938826705,0,0,0,0,0,0,-0.0226928733282347,-0.0943842040647491,0,0,0,0,0,0,0,-0.00551909751966717,0.00471999024849622,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.070201224424778,-0.0365994241640802,0,0,0,0,0.0538980602398978,0,0,0,0,0.0613379646565402,0,0,0,0,0,0,0,0.206636825689899,0,0,0,0,0,0,0,0.0312060696410458,0.172829326617898,0.0574344979378427,0,-0.0893850579459626,0,0,0,-0.044297202450211,0,0,0.095776238515765,0,0,0,0,0,0,0,-0.000916407991468814,0,0,0,0,2.16840434497101e-19,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0387135492670286,0,0,0.137107934362213,0.0135229058934049,0,0,0.0626158565772149,0.109643046603018,0,0,0,0,0,0,0,0,0,0,0.0996472683969752,0,0,0,0,0,0,0.0971239775704125,0,0,0,0,0,0,0,0,0.212661856038837,0,0,0,0,0,0,-0.00935682805749121,0.00655859102520598,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.0755499608502736,0,0,0,0.0557895808690616,0,0,0,0,0,0,0.139880273212544,0,0,0,0,0,0,0,0,0,0,0,0.427205585922131,0,0,0,0,0,0.329510500571424,0,0.0681039686549268,0.252247067315743,0,0,0,0,0,0,-0.0543621607674294,0,0,0,0,0,0.225011566947974,0,-0.0176264967452741,0,0,0,0,0.0533040773331225,0,0
X002353.SZ,0.354591912720695,0.031973606716702,0,-0.118008378702455,0,0,3.46944695195361e-18,0,-0.137845391126062,0,0.0767166448943203,-0.162785560850036,0.161481141744635,0,0,0,0,0,0.0697434425450977,0,0.191194272338178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252903142167754,0,0,0,0,0.266593152382712,0,0,0,0,0,0,0,0,0,0,-0.030059623547352,0.0509494206077764,0,0,0,0.0300210418551764,0,0
X600027.SH,0,0,0,0,0,0,-0.0370615852452157,0,0.0249373266201254,0,0,0,0,0,0,0,0,0.157213709205708,0,0.0302193802270132,0,0,0,0,0,0,-0.0562389031507394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201711508837338,0,0,0.0426544421009032,0,0,0.169381523758613,0,0,0,0,0.029641992819765,0,0,0,0,0,0,0
X600583.SH,0,0,0,-0.0758673351933339,0.00673177672132422,-0.0834715927977672,0.0941044187892184,-0.0768989418789353,0,0,0,0,-0.116784018412551,0,0,0.126317596666635,0,0,0.114413325759704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262416767261914,-0.0187611406228453,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.132566639283466,0,0,0,0,0,0,3.46944695195361e-18,0,0.148897113744384,0,0,0,0,0,0,0,0.051304111870338,0,0,0,0.147152611745196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142150067596007,0,0,0.0503247322195936,0,0,0,0,0.00196922708387601,0.00149611208981306,0,0,0,-0.0260957039609821,0,0
X600516.SH,0,0,0,0,0.0513093005183945,0,0,0,0,0,0,0,0,0.360328039802833,0.229722571322469,0.0207470649183967,0,0,0,0,0,0,0,0,0.035168267985258,0,0,0,0.0299374668637557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627204160086294,0,0,0.00310691620764267,0,0,0,0.0127415876992953,0,0
X000898.SZ,0,0,0,0.0105817818362653,0,0.243926531670706,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339348427699194,0,0,0,0,0,0,0,0.133027143777035,0,0,0,0,0,0.00707358594730381,0,0,0,0,0,0,0,-0.113129293630621,0,0,0,0,0,0,0,0.503495119159095,0,0,0.0314650922514291,-0.00701437566044237,0,0,0,0.0103858391371571,0,0
X600299.SH,0,0,0,0,0,0,-0.00721607663616209,0,0,0,0,0,-0.060026705047917,0,0,0,6.93889390390723e-18,0.00938959064463697,0.0632973595017548,0,0,0,0.237257466219409,-0.265672757489459,0,0,0,0.367867328950175,0,0,0,-0.0234659288971906,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.1697271979397,0,0,0,0,0.0644901958252433,0,0.0656783585920876,-0.0298712290552087,0,0,0,0,0,0
X600489.SH,0,0,0,0.0716016238996932,0,0,0.7146105962589,0,0,0,-0.00239154061915748,-0.0344914807781972,0,0,0,0,0,0,0,0,0.026543086851196,0,0,0.108880852037238,-6.93889390390723e-18,0,0,0,0.119433416204645,0,0,-0.0470919852213148,0.0264534211099405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146163566734532,0.0673408296256612,-0.0374311424123966,0.0328837252629698,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.00362192329669092,0.0688111173145161,0,0,0,0.206445830696406,0.126838224666995,0.0124242056421817,0.071881009974356,0,0.0193819248505034,0,0,0,0,0,0,0,0,0,0.0504086159271471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234461898181899,0.00727765255405417,0,0,0,0,0,0
X601158.SH,0,0,0,0.0463650117129557,0,0,8.67361737988404e-19,0,0,0.122153869945274,0,-0.00986047115298404,0,0.0645757992777763,0,0,0,0,-0.072067770674791,0,0,0,0,0,-0.0305571804418969,0,0,0.0890552841792542,0,0.0787547547081787,-0.121744105661601,0,0,0,0,0,0,0,0,0,-0.0573581265921957,0,0,0,0.193087622765329,0,0,0,0,0,0,-0.00531633240327998,0.0158615507908509,0,0,0,0.00960213243637366,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.113825614432175,0,0.129961889958362,0,0,0,0,-2.16840434497101e-19,0.00817293330313186,0.0675133099567926,0,0,0,0,0,0,0,0,0,0,0.169976621494551,0,0,0,0.282019167091619,0,0,0,0,0,0,0,0,0,0,0,0,0.113973843023551,0,0,0,0.00501266462797015,0,0,0,0,0.0025757130566399,0,0
X600612.SH,-0.122450998696087,0,0,0,0,0,0.369550734105569,0,-0.00931281410900878,0,0,-0.0225154540603692,0.0250534114610626,0,0,0,0.0509145654090122,0,0,0,0,0,0,0,0,0,0,0,0,0.062264037771484,0.0641086597475938,0,0,0.0413617717096136,0,-0.0437353199124583,0,0,0,0,0,0,0,0.043081175251662,0,0,0,0,0,-0.0657304698621579,0,-2.09183119828358e-05,0.0251977624247025,0,0,0,2.16840434497101e-19,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969078366163829,-0.0396335663041214,0,0,0.0574478165446074,0,-0.103565636956631,0,0,0,0,0,0,0,0,0,0,0,0,0.0039659014319491,0,-0.0498130960687213,0,0,0,0,0,0,-0.00876252940433755,-0.0576239078598612,0,0,0,0.140318422186518,0.114669694262802,0.0909694753646199,0,0.00880428008477659,-0.0138006600413933,0,0,0,-0.0123639837417018,0,0
X000553.SZ,0,0,0,0,0,0,-0.0130584918973482,0.0367336233930475,-0.00286755179873327,0,0,0,-0.0335194368152894,0,0,0,0.0709209051110717,0,-0.039618718865577,0,0,0,0,0.325642256529493,0,0,0.0701546298725325,0,0,0,0,0,0,0,0,0.206377042105176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159147140596654,0.00606714463628255,-0.0130596703923178,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0866354726873546,0,0,0,-0.135818288110016,0,0,0.169287796091488,0,0,-0.0686595580112418,0,0,0,0.228578230286037,0,0,0,0,-0.502797858487359,0,0,0.05650424389935,0,-0.0871501033388224,0,0,0.633517634297668,0,0,0,0,0,0,0,0,0.300918737042526,0,0,0,0,0,0,-0.440224691528425,0,0,0,-0.026884664779293,0.016243826949379,0,0,0,-0.0510176341004713,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.021942753541649,0,0.0847425447369738,0,0,0.205313027492822,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.196335425816086,0,0,0,0,-0.0140374184081275,-0.0908498784533733,0,0.0400995088527002,0,0,0.274691009619704,0,0,0,0,0,0,0,0,0,0,0,0.0102063412055142,-0.0166304781136048,-0.00464573158574759,0,0,0,-0.0386555684299245,0,0
X000630.SZ,0,0,0,0,0,0.105475204454176,0,0,0.0201117861847599,0,0,0,0,0.0635574797273776,0.0514761773216752,0,-0.00999902009161429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356363593523375,0,0.171274814074131,0,0.00721867858831715,0,0.0847706052673841,0,0,0,0,0,0,0,0,0,0,0,-0.0112688694771402,0,-0.0102739083256119,0,0,0,0,-0.0158528001333554,0,0
X000629.SZ,0,0,0.240025420790387,0,0,0,0,0,0.0481730922728269,0,0,0,0,0,0,0,0,0.135512483317496,0.0689040174566668,0,0,0,0,0.111960247722901,0,0,0,0,0.0223410337962705,-0.135506195152935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785362887887485,0,0,0,0.00323849361474534,0.00188367603900906,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0491032191835236,0,0.0233862127193762,0,0.0275413296252814,0,0,0,0,0.0245597491176986,0,0,-0.199238809571269,0,0,0.0626711391399434,0,0,0,0,0,0,0,0,0,0.315237116236794,0,-0.0621798033228214,0,0,0,0,0,0,0,-0.0251651885909646,0,0,0.0565381599531028,0,0,0,0,0.00512544471246841,0,0,0,0,0.034329929256654,0,0
X000825.SZ,0,0,0,0.0255210454953035,0,0,0,0,0.0158656867742304,0,0,0,0,0,0,0,0,0.0766366629633966,0,0.174894183740992,0,0,0.171353728644891,0,0,0,0,0,0.0114158892904357,-0.0050359340963918,0,0,0,0,0.298152397822499,0.0306600424008821,-0.0475589341647489,0,0,0,0,0,0,-0.0132062763629741,0,0,0,0,0,0,0,0.02981071068566,-0.0213304633252424,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,-0.0236964852884617,0,0.0292880766077143,0,0,0,0,0,0.102756730754956,0,1.73472347597681e-18,0,-0.0581216135810978,0.151830394710636,0.332019542957342,0,0,0,0,0,0.335139818598645,0,0,0,0,0,0.129752660906973,0,0,0,0,0,0,0,0,0.0690561748335567,0,-0.0735565353512773,0,0,0,0,0,0,0,0.0195145579276118,0,0,0,0,0.0201935472203589,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.00355545701530972,0,0,-0.0610117374142189,0.0851014733396777,0,0,0,0,0,-0.00689488296477059,0,0,0,0,0,0,0,-0.10983621957006,0,0,0,0,0,0.00701032586444952,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0462754477913572,0,0,0,0,0,-0.0267096252923012,0,0.00829728678647636,-0.186956189025485,0,0,0,-0.254217736833728,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153397193390868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759791659074262,0,0,0,-0.0433927504697149,0,0
TED,0,0,0,-0.131457443526653,0,0,0,0,-0.0116905097454248,0,0,0,0.437154241497113,0,0,0,-0.101285777925432,0,0.213495691104752,0,0,0,0,0,0,0,0,0,0.555262631249766,0.105294494501876,0,-0.108398842080956,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.378467274090161,-0.336289721346544,0,0,0,0,0,-2.17145185182875,0.115962058163496,0,0,0,0,-1.40579459951473,0,0
RealEstate_excess,0,0,0,0.0441115702949424,0,0,0.0130578026874518,0,1.0842021724855e-19,0,0,0,0,0,-0.0123669561038116,-0.0120041648314335,8.67361737988404e-19,0,0,0,0.0616093743421835,0,0,0,0,0,-0.00772799971874318,0,-0.0423358963978827,0,0,-0.115490690107939,0,0,0,0,0,0,0,0,0,0,-0.0741436376442122,0.0510330268332708,0,0,0,0,0,-0.0709996775430419,-0.0884973207500086,0,0.00827431732479037,0,0,0,-0.00273561724672176,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0411073432896206,-0.0289735609665101,0,0,-0.0815462666058542,0,0,0,0.0500640399904566,0,0,0,0,0,0,0,0,0,0,-0.0183052165118362,0,0,0,0,0,-0.0957812476899522,0.0354140613275296,0,0,0,0.0220857991981873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00054695543755049,0,0
MKvol,0,0,0,0,0.00112616695360825,-0.000248877065897079,0,0,0,0,0,0,0,0,0,-0.000694001658639363,0,0,0,0,0,0,0,0,0,0,0,0,0.000822342505637883,-0.000368260146153645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315603841854481,0.00413780055192367,-0.00207161330625723,0,0,0,0.00499649253993963,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.159610123184816,0.225988543975847,0,0,0,0,0,0,0,0,0,0,0,0.0979579499712992,0,0.202273625069514,0,0,0,0,-0.0881017116389881,-0.072876969833283,0,0.302068572705485,0,0,0,0,0,0,0,0,0,0,0,-0.112811536830995,0,0,0,0,0,0,0,0.267051604695615,0.0539120364828051,-1.7828977647048,0.0193272714358151,-0.624854339765584,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,6.78725743231925e-05,0,0,0,0,0,0,-0.000357841549867722,0,0,-5.42101086242752e-20,0,0,0,0,0,0.00128944415779997,0,0,0,0,0,0.0036191956043255,0,0.00222135516753308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934865469967056,0.00183009472053482,-0.00288980450922765,0.000432716325597393,0,0,0,0.0159831816383962,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00177744893197534,-0.00928120204983171,0,0,0,0,0,0,0,0,0.00070189513614755,0,0.00592776780568829,0,0,0,-0.00389685718855359,0,-0.0033764527890086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206557980188163,0,0,0,0,0,-0.000638772550218561,0,0.0028173374401744,0,0,0,0,-0.0177009242050617,0,0
