,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X600362.SH,X601600.SH,X600801.SH,X600010.SH,X601898.SH,X600489.SH,X000786.SZ,X600352.SH,X600111.SH,X600176.SH,X600188.SH,X601991.SH,X600299.SH,X600426.SH,X600795.SH,X600529.SH,X600688.SH,X002466.SZ,X002080.SZ,X600027.SH,X601992.SH,X600612.SH,X002409.SZ,X600315.SH,X002353.SZ,X600219.SH,X000301.SZ,X600126.SH,X600486.SH,X000932.SZ,X000878.SZ,X000723.SZ,X000027.SZ,X600516.SH,X601158.SH,X002075.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0.193414758710279,0,0,0,0,0,0,0.00785280810726298,0,0,0,0,0,0,0,0,0,0.0630707636998766,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0.0661543614065901,0.0965459737270061,0,0,0.0724909110728799,0,0,0,0,-0.0854832946737928,0,0,0,0,0,0,0,0,0,0,0.00808898461542181,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.190707893462363,0,0,0,0,0.113118004521318,0,0,0,0.189501643997027,0,0,0,0,0,0,0,0,0,0,0,0,0.00496769442632758,0,-0.075448996713332,0,0.0286173470533741,0,0,0,-0.0462611342849832,0,0.0117268798792227,0.0515550610535107,0,0,0,0,0,0.00519204302718413,0,0,0,0,0,0.0798858749967822,0,0.00770022542301854,0.013660470934861,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.0378057384219812,0.152724344090435,0,0,0,0,0.0606957533911818,0,0.0683439364129463,0,0,0,0,0,0,0,-0.0183961668451177,0.0622188980674631,0.0688395735409881,0,0,0,0,2.71050543121376e-20,0,0,0,0.113377204278722,0,0,0.0036373291808614,0,0,0,0,0,0,0.0596705112784586,0,0,0,0,0,0,0,0,-0.000387776879201592,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3102355980769,0,0,0,0,0,0,-0.0160538224622429,0,0,0,-0.0415064107431218,0.0252674845072399,0.0267257325191731,0,0,0,0,0,0,0.473435336049611,0,0,0,0,0,0,0,0,-0.0033049865493912,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.048442284663239,0,0,0,0,0,0,0,0,0,0.230188690996482,0.0394080336544256,0,0,0,0,0.199802446974008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105299144220267,0,0,0.00492586659196792,0,0,0.228389409869323,0,0,0.00101309935236832,0,0.0233483432503362,0,0,0.00919816365006445,0.000350069851549528,0,0,0,0,0,0
X600801.SH,0,0,0.394503010714184,0,0,0,0,0,0.0744087012559186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229430470150591,0,0,0,0,0,0.0760110704811035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382771643670708,0.042603085738502,0,0.117960773535314,0,0.0923621254611432,0,0,-0.0183948480372072,0.0159787302169134,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159811188185633,0,0,0,0,-0.0566553929756911,-0.0197207832284671,0,0,-0.0500591137821844,0,0,0,0.0154901506257178,0,0,0,0,0,0.70882897788079,0,0,-0.0103813685429758,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.039849117340239,0,0,0,0,0,0,0.0107031753694338,0,0.00326453163225736,0,0,0,0,0,0,0,0,0,0.506542003808577,0,0,0.0957975477066853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222515334561041,0,0,0,0,0,0,0.0100096802004882,0,0,0.00177323578344005,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0704643985275705,0.899981728691206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242805230464869,0,0,0,0,0,0,0.105175692389291,0,0,0.0624239312160547,-0.00363504540155651,0,0.036780120472928,0,0,0.153726246863646,0,-0.00566209473438071,0,0,0,-0.00702014023199831,0,0,0,0,0,0
X000786.SZ,0,0,0.0781993521114343,0,0,0,0,-0.0393962448868495,0,0,0,0,0,0,0,0.0568911586179887,0,0,0,0,0,0.145621151448885,0,0,0,0,0.11877200731747,0,0,0,0.00268309098933236,0,0,0,0,0,0,0,0,0,0,-0.0350487445762973,0,0.0844059832468959,0,0,0,0,0.0682409636455597,0,0.0105925406451873,-0.00434651186802632,-0.00618835811811557,0,-0.131857290673145,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0770009219940854,0,0,0,0,0,0,0,0,0,0.00885032757231453,0,0,0,0,0,0,0.0120402842171261,0,0,0,0.0029967847618793,0.0393469923851396,0,0,0,0,0,0,0,0,0,0,0.190653263357025,0.0692359570282123,0,0,0.0852829503247418,0,0,0,0,0.00461201512425806,-0.00388012211066858,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209037409346571,0,0,0,0,0,0,0,0,0,0.00312888541137695,0,0,0,0,0.0943706181208333,-0.13324136973336,0,0,0.0652926443638544,0.0674276331592608,0,0.137452906925215,0.0413653728428741,0,0,0.412857230967297,0,0,0,0.0332921522656405,0,0.0100251866884736,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.181173538245547,0,0,0,0,0,0,0,0,0,0,0.23684313037321,0,0,0,0.030240429621605,0,-0.0470595775447476,0,0,0,-0.0398502690989791,0,0,-0.0282288119280125,0,0,0,0,0,0,0,-0.0442360187791964,0.115912044959168,0,0,0,0.0535702156568149,0,0.0825451111269418,0,0,0.026929659439114,0,0,0.0793229574443421,0,-0.00269581369713517,-0.0184606188023293,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.174999998500876,0,-0.0309069615437931,0,0,0,0.36161689580153,0.0176980814560663,0,0,0,0,0,0,0,0,0,0,0,-0.00690588793366659,0,0,0,-0.024907092409687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775020950854662,0,0.0511975186677735,0,0,0,0,0.00887774428561588,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0384428489934501,0.00152609688036948,0,0,0,0,0,0,0.0487154542341296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12243817643548,0.0437654860317357,0,0.0978563218752678,0,0.0208376742336179,0,0,0.00604779663937138,-0.0117990192028951,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.146653020956649,0.0614857979001314,0.102866190723228,0,0,0,0,0.0869585682454711,0,0,0,0,0,0.0663726808218704,0,0,0,0,0,0.132398036263323,0,0.0421141373871966,0,0.00671311931728822,0,0,0,0,0.0825645831819749,0,0.00687049360298447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109758984138565,-0.00579677982220898,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.03775854567052,0,0,0,0,0.0224882594938182,0,0.101041497520581,0,0,0,0,0,0,0,0,0.0479616121018378,0.0571856483265788,0,0,0,0.0742597014391814,0,0,0,0,0,0.369839271665752,0,0,0,-1.73472347597681e-18,0,0.295921189546024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220420350106609,-0.000602481305589058,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0888038086174981,0,0.0108535913336173,0,0,0,0,0,0,0,0,0,0.13589869477923,0,0,-0.0115642798063877,0.18825672642655,0,0.0722803465450366,0,0,0,0,0.0318833496534626,0,0,0,0,0,0,-0.0251658556684249,0,0,-0.042809763923074,0,0,0,0,0,-0.0138659425471801,0,-0.0163744333591761,0,0,-0.00181071749879846,0.00783702215069255,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.0173276388263234,0,0,0,0,0,0,0,0,0,0,0.218457994006133,0,0,0,0,0,0,0.150845336623668,-0.0553701639897682,0,0,0,0,0,0,0,0.538824830295372,0,0.296346355117796,0,0,0,0,0.582933436078893,0,-0.473467162384051,0,0,0,0,0,0,0,-0.00182093095581675,-0.0344150800845908,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0206869450467748,0,0,0,0,0.00410575344347655,0,0,0,0,0.0389062925050778,0.16076743183425,0,0,0,0,0,0,0,0,0,0,0.0423391183598216,0,0,0,0,0,0,0,-0.00956368334270733,0,0,0,0,0,0,0,0,0,0.0939014611033991,0.020518116329706,0.0269075075578863,0,0,0,0,-0.00443220249359941,-0.00186977746708299,0,0.0565178974136493,0,0,0,0
X002466.SZ,0,0,0,0,0.0803747911706861,0,0,0.574310963051479,0,0.178335067789221,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0495892575303616,0,0,0,0,0,0,-0.314925847818241,0,0,0.520214893245188,0,0,0,0.134389373970251,0,-0.221077579611961,0,0,0,0,0,0,0,0,0,0,0.293656938904293,0,0,0.0275467358546964,0.0106556406881345,0,0,0,-0.0414135735347721,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0507587624985656,0,0,0,0.0901263978492669,0,0,0,0.133881960876632,0,0,0,0,0.0197516067889727,0.0405379255666775,0.269556671555472,0,0,0.173877786401332,0,0,0,0,0,0,0,0,0,0,-0.0130502782499366,-0.0181071892888481,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.427371238780912,0,0.345384623902017,0,0.143956506300501,0,0,0,0,0,0,0,0,0.0545073942730654,0,0,0,0,0,0,-0.0367984484285681,0,0,0,0,0,0.0472219416483124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319738075337181,-0.00344717994989999,0.0102250340068614,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0561737993531306,0,0.0328835040106973,0,0,0,0,0.0396464445315686,0.0905704560341204,0,0,0,0,0,0,0,0.173915625322149,0,0,0,0,0,0,0.0133065102201558,0,0,0,0,0.0455208949052097,0,0,0,-0.0148826196851101,0,0,0,0.0486771082634333,0,0,2.16840434497101e-19,0,0,0,0,-0.00157504068156763,-0.00863319594634963,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.102547911555817,0,0.143840689821864,0,0.0384470163158807,0,0,0,0,0,0,0,0,0.167792774077427,0,0,0,0.00479377806269749,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466147365610457,0,0,0,0,0.0297905039998158,0.0701556471870491,0,0.186490408241472,0,0,0,0,0,0,0,0.0110483288482541,-0.011827586057752,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.0966340908954295,0,0.369702537194496,0,0,0,0,0,0,0,0,0,0,0.0947370098690307,0,0,0,0,0,0,0,0,0.222214091074918,0,0,0,0,0,0.0650854115722422,0,0,0.126376641090242,0,0,0,0.144477103708075,0,0,0,0.167962824853925,0,-0.254236085619621,0.00766488992033252,8.67361737988404e-19,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,-0.175294746312421,0,0,0.62434236181283,0,0,0.135614809642372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271479401973749,0,0,0,0,0,0,0,0,0,0,0,0.0671707694343016,0,0,0,0,-0.0651311476174725,0,0,0.165973927315962,0,0.299989778108481,0.0343490229939569,0.0282806280466075,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0495676300358479,0,0,0.17971267347552,0,-1.73472347597681e-18,0,0.170276595175699,0,0,0,0,0,0,0.0718390795457339,0,0.161995183698894,0,0,0,0,0,0.026418653578516,0,0.112712816565312,0,0,0,0,0,0.0232113486350608,0,0.0539835055233521,0,0,0,0,0,0,0.0666552558761174,0,0,0,0,0.00950133210328173,0,-0.0155802582880432,-0.0144102957083639,-0.0198812134988868,0,0,0,0,0,0
X600219.SH,0,0,0.125345079963991,0,0,0,0,0,0,0,0,0,0,0.0475486413870824,0,0,0,0,0,0,0,0,0,0.252846242007729,0,0,0,0,0,0,0.00707268026863506,0,0,0,0,0.139460358301597,0,0,0,0,0,0,0,0.0209863330834789,0,0,0.0850946543520658,0,0,0,0,0.00887780959909128,-0.0174813466058377,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213019735133703,0,0,0,-0.0272325594469073,0,0.057816001907216,-3.46944695195361e-18,0,0,0,0,0,-0.0240056339324615,0,0,0,0,0,0,0.0760712787535842,0,0.071431181061288,0,0,0,0,0,0,0,0,0,0,0.0999030143801606,0,0.0281552259305131,0.0171850830438499,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.133809715315901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589327156567832,0,0.273030308155919,0,0.0115489286409713,0.264847669910337,0,0,0,0.237845172372473,0.282806907154649,0,0,0,0,0,0,0,0.101454188874364,0,0.0130637403965265,0,0,0,0,0.0261963282428104,-0.00343578864962847,0,0,0,0,0,0
X600486.SH,0,0,0,-0.0411794625703313,0,0,0,0,0.400952935302727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336796773933987,0,0,-0.127143229350482,0,0,0.169768506108013,0,0.139013913235993,0,0,0,0,0.0236842399360627,0,5.42101086242752e-20,0,0,0.102005421963259,0,0,0,0,0,0,-0.0095873452582846,0,0,0,0.0109632989851233,0.0266474720739751,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.0714363750066677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471203625318618,0,0,0,0,0,0,0.0538113892439326,0.0792248852786448,0,0,0,0,0.0123006907034113,0.0162357225119177,0,0,0,0,0,0.072544613247539,0,0,0,0,0,0,-0.0574439474130882,0.00631294379372965,-0.0155257241148924,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561529530220013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481105786062105,0,0,0,0,0,0,0,0,0.0582151277997811,0,0.176826233188196,0,0,0,0,-0.00313027416459151,0.0183534370619821,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0199852999359845,0,0.0620402862390507,0,0,0.31870492696538,0,0,0,0,0,0,0,0,0,0,0.0357414103662252,0,0,0,0,0,0,0,0,0,0.104605586445253,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.155599833844653,0,0,0.119431445745237,0,-0.00155769858710361,0.00171260013954693,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.180159170770624,0,0,0,0.0869168127549268,0,0,0,0,0,0,0,0,0,0.162797693059306,0,0,0,0,0.0105701365120389,0,0,0,0,0,-0.0180458698190586,0.0787040148657711,0,-3.46944695195361e-18,0,0,0,0,0,0,0.090486959021345,0,0.162149418371437,0,0,0,0,0.00457862470654286,-0.0031935203055434,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,3.46944695195361e-18,0,0.0109902337911465,0,0,0,0,0,0,0,0.0322449216709737,0,0,0,0,0,0.11705571617523,0,0,0,0,0,0,0,0,0.107674662568789,0,0,0,0,0,0,0.148149908144147,0,0,0.0561715361462755,0.0564758622271597,0,0.0796912893132523,0.173978541752412,0,0,0,0,0.0717926219271345,0,-0.0145459801691432,0.0179506060309996,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156027630778149,0,0,0,0,0,0,0,0,0,0.104802372665668,0,0,0,0,0,0,0.0571803688514384,0,0,0,-0.137244082704365,0.0143252628686464,0.00530728440052739,0.0116711118325861,0,0,0,0,0,0,0,0.0110032295377385,0,0,0,0,0,-0.000872497878172328,0.00623948860436978,0,-0.0776710206494114,0,0.049181100259205,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209242344193024,0.183943066294144,0,0,0,0,0,-0.081476200250973,0,0.191841495466574,0,0,0,0,0.105422347644647,0.275130634654155,0,0,0,0,0,0,0.150703005050206,0,0,0,0,0,0,0.000599159363704225,-0.0193301331637585,0.0188021637603666,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15421156573998,0,0,0,0,0,0.107411397445353,0.0255709650382432,0,0,0,0,-0.0187337796980164,0,0.0118263058014802,0,0,0,0,0.0483041851129817,-0.0540935897081818,0,0,0,0,0,-1.73472347597681e-18,0.182746151581134,0,0,0.0127054128996639,0,-3.46944695195361e-18,0,0,0.0117229444727269,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.184932427226888,0,0.136360881564618,0,0,0,0,0,0,0,0,-0.163283097553204,0,0.392315601895115,0,0,0,0,0,-0.281733964123456,0,0,0,0,0,0,-0.21635888074815,0.0432528602575165,0,0,0,0,-0.100295157203514,0,0,0,0,0,0,0.0260843438008464,0,0,0.0463190830465708,-0.0783512221570111,0,0,0,0,0,0
Slope,0,0,0,0,0.0610578286778086,0,0,0,0,-0.0981520956203111,0,0,0,0,0,-0.380577126441672,0,0,0,0,0,0.157312574014433,0,0,0,0,0,0,-0.215870203482835,0,0.151474918816209,0,0,0,0,0.682361277002399,-0.0785686066928253,0,0,0,0.0333524953412868,0,0,0,0,0,0,0,0,0,0.743034702642227,0,0.538080310060835,0,0,0,7.94150107469852,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70262086988297,0.741541017677819,0,0,0,0,0,-0.561524610445092,0,0,0,0,-0.0325418556836591,-1.63985477492772,0,0,0,0,0,-0.718643468148788,0,0,-1.29823001159475,0,0,0,0,0,0.731727660035085,0,0.38917464687087,0,-1.31484705961157,0.495455870751887,0,0,0,0,-3.09996109277773,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0636501151785318,-0.047004766118555,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466754014221129,0,0,0.0232046406390581,-0.00516332269216675,0,0,0,-0.0284804420850942,-0.115567024576451,0.0578177165273487,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669495336629232,0,0,0,8.67361737988404e-19,-0.00566917755410617,-0.0185114899779294,0,0.035873033860211,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.136007538375736,0,0,0,0,0,-0.140949335337148,0,0,0,0,0,0,0,0,-0.261265348233196,0,0,0,0,0,0,0.127150609409062,0,0,0,0,-0.108703700637329,-1.73472347597681e-18,0,0,0,0,0.0320394509935764,-0.0231164823730778,0,0,0.285464384151112,0,0,0,0,0,0.03256604549613,0.00101714363194192,-0.00396228159117542,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139934284218103,0,0,0,0,0,0,0.000639585616740808,-5.42101086242752e-20,0,0,0,-0.00283173693803384,0,0,0,0,0.00281859191120263,0,0,0,0,0,-0.00208792173950532,0,0.00142604712653999,0,0.00137486693648242,0.0084160639449136,-0.00591075407302684,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0334651376729616,0,0,0,0,0,0,0,0,0,-0.0713147103620516,0,0,0,0,0,0,0,0,0,-0.0181888576451458,0,0,-0.0226644548907727,-0.0306304110378871,0,0,0,0,0,0,0,0,0,0,0,0,0.0677585094142947,0,-0.0115173465758454,0.0661749439487603,-0.00555145411636258,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00163898324796596,0,0,-0.00355107711391877,0,0,0,0,0,0,0,0,0,0,-0.00325317415684866,0,0,0.00276989242065956,0,0,0,0,0,0,-0.000227467628457603,0,0.000777747550198123,0,0,0,0,0,0,0,0,0,0,0.000610945050790571,0,0,0,0,0,0,0,0,0,-0.00347263226463428,0.00225317983592895,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020372584651583,0,-0.00855058105738673,0.00513333481555601,0,0,-0.00587163316042412,-0.00632927884530085,0,0.00856386659482797,0,0,-0.0013281208704076,0,0,0,0.00123134149624033,0,0,0,0,-0.0046681964727644,0,0,0,0,0,0,0,0,0,-0.00195086166546357,0.00637332281393667,-0.00690336929647378,0,0,0,0,0,0
