,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000301.SZ,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X600795.SH,X600362.SH,X000983.SZ,X000786.SZ,X000723.SZ,X600096.SH,X000408.SZ,X600803.SH,X601991.SH,X600801.SH,X600486.SH,X601699.SH,X600219.SH,X600141.SH,X600027.SH,X002080.SZ,X600295.SH,X300073.SZ,X000932.SZ,X000807.SZ,X000830.SZ,X600157.SH,X600985.SH,X600688.SH,X600489.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.14317512206193,0,0.0563301088204683,0,0,0,0,0,0,0,0,0,-0.0257212020940074,0,0,0,0,0,0.173972277837596,0,0,0,0,0,0,0.208718936027776,0,0.0643289141890239,0,0,0,0,0,0,0.0111184080036848,0,0,0,0,0.0248403553409912,0,0,0,0,0,0.271118979822523,0,0,0,0,0,-0.0376333132207067,0,0,0,0,0,0
X600111.SH,0,-0.093403816725638,0,0,0,0,0.316809452943469,0.00625294839330115,0,0,0,0,0,0,0,0,0.0168530171131517,0,0.390590244231317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122076803310641,-0.0579688981317036,0.0181231216813561,0,0.12640478221014,0,0,0,0,0,0,0,0,0.0476359219926594,0,0,0,0,0,0
X002271.SZ,0.132110719674241,0,0,0,0,0,0,-0.132304300488827,0,0,0,0,0,0,0,0.141844498990096,0.117419047398071,0,0,0,0,0,0,0,0,0,0,0.461889548128536,0,-0.0424488061383641,0,0,0,0,0,0,0,0,0.0608412325811717,0,0,0,0,0,0,0,0.147922068234246,0,0.0845134362323926,0,-0.0554844207942944,0.00475434580866113,0.0731793786043531,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186156162363764,0,0,0,0,-0.0663650181110184,0.0249730105146166,0,0,0,-0.058080501196975,-0.031125540139673,0,0,0.370528645460956,0,0,0.35510470692135,0,0,0,0,0,0,0,0,-0.22197654258497,0.0806431401689303,-0.0259614472871773,0,0,0,0,0,0
X000877.SZ,0,0,0,0.109318439769698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303201768691753,0,0,0,0,0,0,0.0307868464457001,0,-0.0829802339847398,0,0,0.057256092445122,0,0,0.130012076420441,0.111107888950736,0,0,0,0,0,0,0.0240790229416277,0,0.286647297535694,0,0,0,0,0,0,0,0,0.0566040812492971,0.0108316442084148,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0199853032163993,0,-0.119309478249017,0,0.134905757061413,0,0.026299871353489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549917449853609,0,0.0787944173724146,0,0.235343254266703,0,0,0.243681294799556,0,0,-0.275425578133196,0,0,0,0.21873491738622,0,0,0,0,0,0,0,0,0,0.0286743531018091,0.021891070737326,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621239965041233,0,0,0,0.237772862052499,0,0,-0.042263657471121,0,0,0,0,0,0,0,0,0.0556170322671754,0,0,0,0,0,0,0,0,0,0.127719509768367,0.0456942838765005,0.673832829875448,0,0,0,0,0,0,0,0,0,0,-0.0188570915440941,0,0.152931241259991,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.122250682404024,0,0,0,0,0,0.25594027291924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111027433940992,0,0,0,0,0.139305203961364,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0181017628375767,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.265817064546985,0.0510423098382635,0,0,0.0162596532517723,0.0236429250268956,0,0,0,0,0,0,0,0,0,0,0,0.143518332393574,0,0,0.0975309755924554,0,0,0,0,0.0866045219163007,0,0,0,0,0,0.215464380415657,0,0,0.0250917067639125,0,0,0.0701038236574774,0.0119282336598974,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0174012776902911,0,0,0,0.0721230847111051,0,0,0,0,0,-0.0269447757517853,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.199353494142817,0,0,0,0.00742869491321506,0,0,0,0,0,0,0,0,0.0255748068303693,0,0,0,0,0.47415555480648,0,0,0,-0.0445983051520908,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00835664270503544,0,0,0,0,0,0.0732456146971016,0,0,0,0,0,0,0,0,0,0,0,0.563848023605632,0,0,0,0,0.0592396517371972,0,0,0,0,0,0.109005748300022,0,0,-0.0268480786791237,0.0570611684266318,-0.0266882152429232,0,0.258938239321341,0,0,0,0,0,0,0,0.0186232957420907,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-8.26326342938406e-05,0,0,0,0,0,0,0,0.223047886415754,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.00909647250710301,0,0,0,0,0.15655458062212,0,0,-0.0229896970144327,0.0389742348736422,0,0,0,0,0,0,0,0,0,0.0928591678791191,0,0.156538066299295,0,-0.00611862765312181,0,0,0,0,0,0
X600426.SH,0,0.203168016639646,0,0,0,0.0599014366233442,0,0,0,0,0,0.164143059765331,0,0,0,0,0.0483182732844727,0,0,0,0,0,0,0,0,0,0,0,0,0.0517968532790976,0.102061426689736,0,0,0,0,0,0,0,0,0,0,0,0,0.080791288643679,0,0,0,0,0,0,0,0,-0.0480110690740797,0.0469003347110674,0,0,0,0,0
X600176.SH,0,0,0,0,0.196639317617,0,0,0,0,0.00389365861645167,0,0,0.0807716088445351,0,0,0.0199472318193515,0,0,0,0,0,0,0,0,0,0,0,0,0.0259842711694429,0,0,0,0,0,0.0985564127905431,0,-1.38777878078145e-17,0,0.00861288498837618,0,0,0,0,0,0,0,0,0,0,0.269206628681098,0,0.0281719256726126,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0427382459353378,0,0,0,0,0,0,0.043403001213396,0,0,0,0,0,0,0.0070967783520736,0,0,0,0,0,0.0234116510041504,0.0669618850745911,0,0,0,0,0.301594709214993,0,0,0,0,0,0.0222035480288993,0,0.180263062250598,0,0,0,0,-0.00275626668959778,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.278801062118553,0,0,0,0,0,0.049540489534579,0.0721020714903398,1.0842021724855e-19,0.0870464569254251,0.0345038037973855,0,0,0,0,0,0,0,0.0857762176295976,0.0967764826128868,0.151457290597849,0,0,0,0.0181498466107417,0,0,0,0,0,0,0,-0.0298086961272492,0,0,0,0,0,0
X000983.SZ,0,0.19690125660868,0,0,0,0,0,0,0,0.222127921523498,0.502970956822455,0,-0.118947013521164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438744765814147,0,0,0,0,0,0,0,0.350841921838951,0,0.136168074461372,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,-0.0325280195126674,0.0746172070536186,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.237992914823162,0.298534151743596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112813930506467,0.0741202069394724,-0.132632271705398,0,0,0,0,0,0,0,0,0,0,0,0.283939278708126,0,0,0,0,0,0,0,0,-0.0370513849066687,0.028665452394602,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0157572674433388,0,0,0,0,0,-6.93889390390723e-18,0,0.127204207745603,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0212023478842192,0.138283335021626,0.0532960263641278,0,0.235368680886994,0,0,0,0.22132898536606,0,0,0,0,0,0,0,0.0189037335083508,-4.33680868994202e-19,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.140674283381466,0,0,0,0.10938756970451,0,0,0,0.141820227130903,0.0928961401778157,0.00587294925301467,0,0.194288428957461,0,0,0.146190101471641,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.122633664798502,0,0.495476878777196,0,0.0331820098347186,0,0,0,0,0,0,0,0,0,0,-0.287742315597377,0,0.0665402603263028,0,0,0,0,0,0
X000408.SZ,0.157253333656406,0,0,0,0,0,0,0.397297696694968,0,0.382430326488769,0,0,0,0.0857942004296465,0,0,0,-0.0453252660294066,0,0,0,0,0,0,0.161935451780275,0,-0.0532255541071992,0,0,-0.067710704187395,0,0,0,0,0,-0.079954062387824,0.127168952657109,0,0,0,0.119584330892139,0,0,0,0,0,0,0,0,0,0,0.00457206096780807,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.019835804239082,0,0,0,0,0,0.118929637478545,0,0.190841631080395,0,0,0.0956117475374974,0,0,0,0,0,0.0271757719121236,0.162636241618053,0.0319232520713457,0,0,0,0,0,0.14302312528685,0,0,0,0,0,0,0,0,0.065639513607317,0,0,0.0397049670382849,0,0,0,0.013877303311839,0,0,-0.201536612127544,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720578457850312,0,0,0,0.0961719918505427,0.0215182207566414,0,0,0,0,0,0.129527870347325,0,0,0,0.0354506595304352,0.0371209528385036,0,0,0,0.00125136993142555,0,0.116378483073093,0,0,0.295944409532012,0,-1.73472347597681e-18,0,0,0,0,0,0,0.054774462554762,0,0.110932375375026,0,0,-0.0152035204893169,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.356747010461189,0,-0.0754174737108474,0,0,0,0,0,0,0,0.160155697900729,0,0,0.00300333489976201,0,0,0,0,0,0,0,0,0.119437003281334,0,0,0,0,0,0.127900571506951,0,0,0,0,0,0,0,0.0624606949168416,0,0,0,0,0,0,0,0.101531581002245,0,0,0,-0.0137485344870036,0,0.178115758878751,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0703734241723205,0,0.107288208101922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800863343499989,0,0.20103397638907,0,0.0952693118713663,0,-0.0717139778681836,0.00245938139411717,0,0,0,0,0,0,0,0,0,0.0358229826612826,0,0,0,0,0,0,0,0,0,0.251393664710356,0.0445313629152531,-0.0703221205661661,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056582261301955,0,0,0.214095907184427,0,0,0,0,0,0.407133372160144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141509171218387,0,0,0.447178394081721,0,0,0,0,-0.0379253904638285,0.00836267625159771,0,0.303388831801829,0,0,0,0
X600219.SH,0,0.03219441234714,0,0,0,0,0,0.167714320379541,0,0,0,0,0,0,0,0,0,0,0,0.00343762063823869,0.343475616295031,0,0,0,0.0456987797846572,0,0,0,0.0908288586917315,0,0.0133735543530273,0.144282479330285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728025231703167,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,-0.154906704844785,-0.091155222190071,0,0.0595530128410782,0,0.120689880382591,0,0,0,-0.0516043465209111,0,-0.0284258539814342,0,0,0,0.0541965681265779,0,0,0,0,0,0,0,0,0,0.281338180055705,0.274500781833116,0,0,0,0,0.0510467789841827,0,0,0,0,0,0,0,-0.0432681410632332,0,0,0,0,0,0,0,0,-0.0938344455889899,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.046432332882172,0.0141832368399205,0,0,0,0,0,0,0,0,0,0,0.300222226193464,0,0,0,0,0,-0.0246219057433374,0.0973210576572153,0.232049412549821,0,0,0,0,0,0,0,0.022537531660479,0,0.0149885887123977,0.0588905487051328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.213062265624152,0,0,0,0.220747867379881,0.0964307268950667,0,0,0,0,0,0,0,0,0.225889824286456,0,0,0.0306590177991126,0.00282017447057192,0,0,0,0,0.00318471522456969,0,0,0,0,0,0,0,0.01621393196648,0,0,0,0,0,0,0,0,0,-0.0121045572555233,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.0317824489682917,0,-0.092212106908194,0,0,-0.0268796103375305,0,-0.197273712811032,0,0,0,-0.00539822475830312,0,0,0,0,0,0.208694165205644,0,0,0,0,0.120702881332226,0,0,0,0,0.312122523473376,0,0,0,0,0,0,0.352076313831706,0,0,0,0,0,0,0,0,-0.0990989263762881,-0.0567031407711765,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.111938906031902,0,0,0.0572679826163636,0,0.177454734675108,0,0.0880259762680181,0,0,0.302174723508127,0,0,0,0,0,0,0,0,0,0,0,0.088768988328569,0.0781266782110854,0,0.037677911514837,0,-0.0532898287757817,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0198362822027474,0.0125435590320309,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.598061214049993,0,0,0.0975326980262619,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181678638571511,0.00277533358453875,0.0607317919560869,0,0.119220146522709,0,0.165136369816769,0,0,0,0,0.0158533081375263,0,0,0,0,0,-0.0473275636956264,0.0223219535042713,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852575433857755,0,0,0,0,0,0.221954669857452,0,0.211331616084995,0.198009643072808,0,0,0,0,-0.170302593194819,0,0.0261563674218706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281312437996428,-0.0266419244809865,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0.00695518737697907,0,-0.0478414697915045,0.0487323806045279,0,0,0,0,0,0,0,0,0,0,0,0,0.00204526702500727,-1.0842021724855e-19,0,0,0,0,0,0,0,0.313000451096637,0,0,0,0,0.0493919494803518,0,0,0,0.061969454880573,0,0,0.153720122293469,0,0,0,0,-0.0395336394002624,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0543641084586438,0,0,0,0,0,0,0,0,0,0,0,0,0.256758574234162,0,-1.38777878078145e-17,0,0,0,0.0956613004338751,0,0,0.177166859575586,0.094228548923487,0,0,0,0,0.0397526377621185,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0436392773576013,0,0,0,0.0397799419114996,-0.0100337954691147,0,0,0,0,0,0
X600985.SH,0,0.363323106958456,0,0,0,0.148466522851266,0,0,0,0,0.0653320887208095,0,0,0.166398437389904,0,0,0,0,0,0,0,0,-0.0478925968223618,0,0,0,0,0,0,-0.011287587945226,0.0734530603820444,0,0,0,0,0.228017521791362,0,0,0,0,-2.77555756156289e-17,0,0,-0.0233801692607652,0,0,0,0,0,0,0,0,0.014231254506159,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336536101093776,0,0,0,0,0,0,0,0.0523440195526577,0,0,0.03336686289126,0.0598195155384008,0,0,0,0.084845851197898,0,0,0.209203041972598,0.023182870202663,0,0,0,0,0,0,0.15588551637957,0,0,0,0.0340719556135106,0,0,0,-0.0314279274701654,0,0,0,0,0,0
X600489.SH,0.0783461554065263,0,0,0,0,0,0,0,0,0,0.00110685352344855,0,-4.33680868994202e-19,0,0,0,0,0,0,0.397975410921646,0.0289324575328789,0,0,0,0,0,0.0101207373222013,0,0,0,0,0.0489685868685245,0,0,0,0,0,0,0,0,0,0,0.152578271551275,0.140230025472706,0.0998940271567632,0,0.0530824442800054,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0577907991127485,0,0,-0.0277240050040213,0,0,0,0.112904886084425,0,0.0431381201906713,0,0,0,0,0,0,0.124126983493021,0,0,0,0,0.0571269099139467,0,0,0.163787678146839,0,0.0869057254234389,0,0,0.0429108854828485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062857090103299,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.124564042344443,0,0,0.0895083587829066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117156699511084,0,-0.0131272357776542,0,0,0,0,0,-0.00251646115865495,0,0,0,0,-0.0364785701799566,0,-0.15572184594321,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287165553720468,0,0,0,0,-0.079009216481906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303334338902358,0,0,0,0,0,0,0,0,0,0,0,0.793907663819454,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.164572143723698,0,0,0,0,0,0,0,-0.0851898276990347,0,-0.0611301748357757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134806544914986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220972100646561,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.00617165167578574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16928799524509,0,0,0,0,0,0.201487560908036,0,0,0,0,-0.100382744330008,0,0,0,0,0.0326760724282847,0,0,0,0,0,0,0,0,0,0,-0.0357324422960382,-0.0440507808635772,0.0285420504841992,0,0.117618366677138,0,0,0,0
MKreturn,-0.108019386633886,0,0,0,0,0,0,-0.000421317044658812,0,0,0,0,-0.0980909244344096,-0.0251017241722634,0,0,0,0.164741778552942,0,0,0,0,0,-0.268558417557796,0,0,0.1038659827253,0,0,0,0,0,0,0,0,0,0,0.0208644787710084,0,0,0.190255074314348,-0.0855424927702069,0,0,0,0,0,0,0,0,0,0,-0.00642442949273829,0.0468681910358235,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00280986413544653,0,0,0,0,0,-0.00210747154239901,0,0.0111054451066478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153254323009144,0,0,0,0,-0.0102500929751348,0,0,-0.00537003605410247,0,0,0,0,0.00512644825514334,0,-0.00756938872247184,0.0232637851070196,-0.032073596254666,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00820735972207593,0,0.0102720973933468,0,0.000775232551105016,0,0,0,0,0,0,0,0,0,0,-0.0219429597009683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357922548808643,0,0,0,0,0,0,0,0,0,-0.0731329348508175,0.0587528342681901,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000557378519978277,0,0.000777806737026203,0,0,0,0,0,0.00721014784811359,0,0,0.00774697060491304,0,-0.0243152309577368,0,0,0,0,0,0,0,0,0,0,0,0,0.0122222934447827,0,0,0,0,0,0,0,-0.00477046172644768,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503740896456627,0.0308926614819596,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021932712052534,0,0,0,0,0,0
