,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601600.SH,X601991.SH,X600188.SH,X600362.SH,X600111.SH,X600010.SH,X600795.SH,X600886.SH,X600688.SH,X601992.SH,X600027.SH,X600309.SH,X600583.SH,X000898.SZ,X601158.SH,X000792.SZ,X000709.SZ,X000883.SZ,X002353.SZ,X600489.SH,X600547.SH,X000629.SZ,X601699.SH,X000539.SZ,X000630.SZ,X000831.SZ,X000825.SZ,X000027.SZ,X000983.SZ,X600315.SH,X000937.SZ,X600660.SH,X600352.SH,X600549.SH,X002470.SZ,X600808.SH,X600578.SH,X600307.SH,X000959.SZ,X601168.SH,X000960.SZ,X600008.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0228930496080477,0,0.0952627214725653,0,0.178604783025748,0,0.0130245583393632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05521430020772,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738384292215675,0,-4.33680868994202e-19,0,0,0,0.0170331836107054,0,0,0,0,0,0.00389674120069168,-0.00789430341176684,0,0,0,-0.00864326046638984,0,0
X600028.SH,0,0,0.017281201607787,0,0,0.106700203042771,0,0,0,-6.7762635780344e-21,0,0,0,0.0658521589480211,0,0.042721697232401,0,0,0.0200546237496686,0,0,0,0,0,0,0.131730052021924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512092528377168,0,0,0,0,0,0.190765302463513,0,0,0,0,-0.0216804564821456,0.0173536974008467,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0996249881077203,0.161105737151636,0,0.204376426013451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141382641717144,0,0,-0.0195520775080254,0,0,0.0405637985138941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247060466011029,-0.014402238299037,0,0,0,0,0,0
X600585.SH,0,0.187645830374558,4.33680868994202e-19,0,0,0,0,0.183464555574031,0,0,0,0,0.0534342767536934,0,0,0,0,0.0478836891793777,0,0,0,0,0,0.0074538670480605,0,0.00456226948336586,0,0,0,0,0,0,0.0860989420643438,-0.0160196284692228,0,0,0,0.0465197376027249,0,0,0,0,0,0,0,0,0,0,0,0.0532032301168083,0,-0.0151718290942507,0,0,0,0,-0.0935634295498417,0,0
X600011.SH,0.0834145711160137,0.0107037149648144,0,0,0,0.274791220601287,0,0,0,0,0,0,0.00112903062858257,0,0,0.221244764750064,0,0.398662770396199,0,0,-0.0380646964480116,0,0,0,-0.026873388973559,0,0.072635704449358,0,0,0,0,0,0,-0.0689277755478478,0,0,0,0,0,0,0,0,0,0,0,0.0221718240347358,0,0,0,0,0,0.0204850368897372,-0.0481854724219791,0,0,0,0,0,0
X600019.SH,0,0,0,0.184981467415411,0.123096763224199,0,0.0162562628396174,0,0,0.0599087426495312,0,0,0,0,0,0,0,0,0,0,0.0383571324182286,0,0,0.231486376929516,0,0,0,0,0.145037327947724,0,0,0,0,-0.0740814343630192,0,0,0,0,0,0,0,-0.040660638991583,0,0,0.0416182034163376,0.0750015579670489,0,0,0,0.0204385229881127,0,-0.00769667930630177,0.00793072890030385,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.262892601871803,0.0496743333676632,0.199772398787112,0,0,0.0736092969724447,0,0,0,0.026296994629598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116060885399007,0,0,0,0,0,0,0,0,0,0,0,-0.0267787244505654,0,0,0,0.0891029757774136,0.0452658613003546,0,-0.00201257020977789,-0.0258473633030185,-0.0864762780779244,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0386123040319414,0,0,0.0537033918074255,0.297130468340181,0,0,0,0,0,0,0,0,0,0.0157451148208619,0,0,0,-0.0285612448763527,0,0,0,0.0816955711753986,0.0363115132429395,0,0.094516903442244,0,0,-0.0292882093688343,0,0,0,0,0,0,0,0.0240764828507981,0,0,0.0775623076470943,0.0184000229087079,0,0,0.112467901989571,0,0.00292669417074737,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0310331618270457,0,0.00052625640482382,0,0,0.0544205093997364,0,0,-0.0186620243428622,0,0,0,0,0.148295366096287,0,0,0,0,0,0,0,0,0,0,0.127251434966967,0,0,0,0,0,0,0,0,0,0,-0.0102134180487389,0,0,0,0.163424657463142,0,0,0,0,0.109276447037478,0,0,0.0107289778444473,-0.0283289501402711,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.289771147206388,0,0,0,0,0,0,0,0,0.245088155726539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194378594571888,0,0,0,0.0765477766006636,0.455361098588962,0,0,0,0,-0.0297640238388197,0,0,0,0,0,-0.0088861024992061,0,0,-0.0294140509538395,0.0547686986242965,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0600716157810904,0,0,0,0,0,0,0.00738830624982025,0,0,0,0,0.0714348115989614,0.154625594261106,0,0,0,-0.0489285345401026,0,0,0,0,0,0,0.275015871696618,0.0686491618754888,0,0,0,0,0,0,0,0,0.00300882534881375,0.0477072670621625,0,0,0,0,0.0397695259408314,0,0.191148368428325,0,0.0107291565164617,-0.00847024584730733,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.00217779685556481,0,0,0.0503523852413987,0,0,0,0.0473472483593222,0,0,0,2.16840434497101e-19,0,0,0,0.051604464849602,0.027370532469819,0,0,0.0230219826521575,0,0,0,0.0182559718443511,0.0668813224718532,0,0,0,0,0,0,0.23803312390614,0.000753190289278142,0,0,0,0.0234175079315638,0,0.0759451612156896,0,0.0703734462238289,0,-0.00816551784434266,0.00172434572716909,0,0,0,0,0,0
X600010.SH,0,0,0,0.258256337625739,0,0,0.351513411725959,0,0,0,0,0,0,0,0,0,0.0688299984685532,0.289548979980749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028534102094702,0.119790989762736,0,0,0,0,0.583429360668311,0,0,0,0,0,0,0,0,0,0,0,-0.0779820899956937,0.0134405411940417,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068647717878315,0,0,0.0686672789382387,0,0,0.12724136476353,-0.047113574210758,0.00389142427150899,0,0,4.33680868994202e-19,0,0,0,0,-0.0392863442955913,0,0,0,0,0.0921731872394711,0,0,0.0381707072997569,0.0989517804218316,0,0,0.110003686473006,0,0,0,0,0,0.00802881995002516,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0320854468242139,0,0,0,0,0.135319022848127,0,0,0,0,0,0,-0.0699650651244538,0,0,0,0,0,0.0168569789239891,0,0,0,0,0,0,0,0,0,0.246297867921255,0,0.148736763454511,0,0,0,0,0.174801907721164,0,0,-0.0640611281785394,1.73472347597681e-18,0,0,0,0,0,0,0,0.0051390022729456,0,0,0,0,0,0,0
X600688.SH,0,0.220633603951813,0,0,0,0,0,0,0,0.0760055203503271,0,0,0,0,0.160249535830389,0,0,0,0,0,0,0,0,0,0.0778706748150894,0,0,0,0,0.0504591747250502,0,0,0,0.0418043487889443,0.195279837264628,0,0.128907636475836,0,0,0,0,0,0,0,0,0,0,0.0181677441155016,-0.0386915543039517,0,0,0.00985027668360319,-0.00411590278802912,0.00383037363848746,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213020945163119,0,0,0,0,0,0.0852738123718602,0.00696730809339515,0,0.0159919832334063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146573246712032,0,0.0413411622952275,0,0,0,0,0.068540044620728,0,0,0,0,0,0.0118210076697729,-0.0133627884995375,0,0,0,0,0,0
X600027.SH,0,0,0,0.192147137003667,0.223679033640644,0,0,0.0178619294133466,0.330095347394748,0.0478725344621257,0,0,0,0.054527575724587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555051424544935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177104414958711,-0.0305528751244065,0,0,-0.0320834129140047,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852686244234405,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.103033679565127,0,-0.00878556745157126,0,0,0,0,0,0,0.099400139396301,0,0,0,0,0.1356746152674,0,0,0,0,0,0.0453090279291293,0,0,0.18529165562156,0,0,-0.00882523524486299,0,0,0,0,-3.46944695195361e-18,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0502559192198112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197276199940302,0,0,0,0,0,0,0,0,0,0.14060375243901,0,0,0.0784150043866231,0,0,0,0,0,0,0,0,0.104878114446274,0,0.0238787987239263,-0.0166493294298869,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.100045367059475,0,0.0876847604882967,0,0,0.21113936623007,0,0,0,0.0473621146221693,0,0,0,0,0.106042037680836,0,0.125257696056158,0,0,0,0,0.0140685547810699,0,0,0,0,0.0764489108214194,0,0,-0.134215685761471,0,0,0,0,-0.0674122050019092,0.0886784623543609,0,0,0,0,0,0,0,0,0.0123823426039773,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0426138550552114,0,0,0,0,0,0,0,0,0,0,0.0615003520979179,0,0,0,0,0.0800418944112606,0,0,0,0,0,0.0306849974215912,0,0.0230424342083055,0,0,0,0.0306619380234029,0,0,0.0559588848622854,0.0423886978498836,0.0658155742515991,0.117349369634909,0,0,0,0,0,0,0,0.00611287804537848,0.00830545804990799,0,0,0,0,0,0
X000792.SZ,-0.104457034077655,0,0,0,0,0,-0.0780898005308989,0,0,0,0,0,0.102399407677571,0,0,0,0,0,0,0,0,0,0,0,0,0.0662807294344864,0,0,0,0,0,0,0,0,0.169104553546569,0,0.0827442545259423,0,0,0.105357700199502,0,0,0,0.181153913550258,0,0,0,0.216874317889501,0,0,0,0.00670359324392372,-0.0412254595974855,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.283429571846069,0,0,0,0.0752291133256051,0,0,0,0,0,-0.0599330714506395,0,0,0,0,0.248438311456669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505084566133661,0,0.0795887171328743,0,0.101219707551313,0,0.0507234089362391,0,0.0636020143832324,0.232780758208709,0,0,0,0,0,0.00578811545013691,0,0,0,0,-0.0914508722338004,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.238885998116838,0,0,-0.223515055856357,0,0,0,0,0,0,0,-0.0509841836798086,0.160897907678853,0,0,0,0.0834179937661598,0,0,0.12814346984288,0,0,0,0,0.0478678587913403,0,0,0.0383768841688005,0,0,0,0,0.295483695983453,-0.0220264571348577,0,0,-0.292946873977747,0,0,0,0,0,0.0423225329310754,-0.0478192155390841,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.0317956622213441,0,0,0,0,0,0,0,0.0214449136713526,0,0,0,0.281050360794977,0,0,0,0.0881858313984201,0,0,0,0,-0.066353712975989,-0.110556106729678,0,0,0.297393972808989,0,0,0,0,0,0,0,0,0,0.128884668491689,0,0.173003367794499,0,0.0975940364086792,0,0,0,0,0,-0.010053122451518,0.00283831224581009,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,-0.0100390810839143,-0.27466985039241,0.280339812706286,0,0,0,0,0.0499915362305019,0,0,0,0,0,0,0.186334968268169,0,0,0,0,0,0,0,0,0,0,0,0.00258683395683234,0.0770428421233792,0,0,0,0,0,0,0,0,0.0977906630008521,0,0.0417812724901977,-0.0367209526402082,0.129360135387106,0,0,0.232105750245794,0,0,0,-0.0231247422681093,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0590778026621263,0,0,0.182039091789816,0,0.260676753562929,0,0,0,0,0,0.875221816875574,0.00616086110291277,0,1.73472347597681e-18,0,0,0,0,0,-0.172691707594875,0.277670065553704,0,0,0,0,0,0,0,0.149814574845319,0,0,0,0.00807321189812494,0,0,-0.0474256588978696,0,0,0.0440775483505536,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.111036742635643,0,0,0,0,0.0889484497296051,0.10156911072189,0,0,0,0,0,0,0,0,0.0587249784084264,0.0114583511681427,0,0,0.0197306292487461,0,0,0,0,0.0333335579813081,0.0259118706946534,0,0,0.297580208789778,0,0,0,0,0,0,0,0,0,0.0442613532422247,0,0.11417466314664,0,0,-0.0225655765430701,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0163420042670135,0,0,0.113312749610335,0.114953651854518,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120317140245953,0.0649760024515489,0.0464995578601726,0,0,0,0.0346229808521122,0.0671836819444818,0,0.00625949071297263,0,0,0,0,0,0,-0.0269783368916322,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514342142279669,0,0,0,0,0,0,0,-0.00124092217174962,0,0,0,0,-0.0346655151121839,0,0,0,0,0,0,0.225161609582198,0,0,0,-0.0694967007541916,0,0.00864192373250441,0.277996193225363,0,0.298162612577985,0,0.000577220571010061,0.00834919570389551,0,0,0,-1.73472347597681e-18,0,0
X000831.SZ,0,0,0.0712139878518338,0,0,0.160262981360774,0,0,0,0.0617417710495367,0,0.321034932003757,0.0219315203125414,0,0.162414459082151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109060380008655,0,0,0.0527769259732553,0,0,0.0536936068246311,0,0,0,0,0,0.0307873809709381,-0.0363604176384293,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157248054754746,0,0,0,0,0,0,0.0687489280448835,0,0,0,0.194747135598488,0,0,0,0.176850373408446,0,0,0,0,0,0.082840707377085,0,0,0,0,0,0,2.16840434497101e-19,0.0443538564812328,0.0645103757565401,0.0790917236185148,0.0307499986397911,0.247285269344217,0,0,0,0,0.0570774822122337,-0.0753367124398724,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292585515171093,0.0127995344040191,0,0,0,0,0.148284091637746,0,0,0.0829772560971967,0,0,0,0,0,0,0,0,0.0192002051498669,0,0,0,0,0,0,0,0,0.0761866313491949,0.188020025096886,0.044263581579023,0.0113409955270077,0,0,0,0,0,0.016369516164474,-0.0577890882069371,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0566650829166038,0,0,0,0,0.123662870947882,0,0,0,0,0,0,0,0,0.0821538509477616,0,0,0,0,0,0,0,0.354017514527003,0,0,0,-8.67361737988404e-19,0,0,0,0.107349664353505,0,0,0,0,0,0,0,0,0,0,0,0.00424500612849273,0,0.00698102938896239,0.000311912587360714,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0797404721562995,0,0,0,0,0,0,0,0,0,0,0,0.179029263643317,0,0,-3.46944695195361e-18,0.0925188022230752,0,0,0.0864812519131434,0,0,0,0,-0.241943476131747,0,0,0,0,0,0,0,0,-0.044730474894205,0,0,0,0,0.0855247422494363,0,0.0387460679811836,-0.287810304998718,0.0532742292478516,0,0,0,0,0.151649390412899,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0.140087744405662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739281410229351,0,0,0,0,0,0.412006862172833,0,0,0,-0.0172317525224986,0,0.0776898967478145,0,0,0,0,0,-0.0650423393135165,0.0212738100105448,0,-0.0328924343102928,0.122630626226334,0.00738222890412812,0,0,0,0,-0.00512278833887963,0,0,0,0,-0.00943661656805544,0,0
X600660.SH,0,0,0,0.138245851824771,0,0,0,0,0,0.0990509762243028,0,0,0.0123946699459682,0.0130012011458804,0.184392371173127,0,0.146890705872238,0,0,0,0.0803674025859075,0,0,0,0,0.0848495178827033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590955380032329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298382309458297,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.00717102802554885,0,0,0,0,0.0400509696182109,0,0,0,0,0,0,0.176705033079566,0,0,0,0,0,0,0,0,0,0,0.276492088007166,0,0.00264545074435231,0,0,0,0.0274126999840317,0,0,0,0.0174503588741074,0,0,0,0,0,0,0,0,0.0300685850038232,0.0167110735178841,0,0,0,0.0970647142040849,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.29607538848525,3.46944695195361e-18,0,0,0,0.0924513682815284,0,0,0,0,0,0,0,0.0111347030764829,0.097232115839054,0,0,0,0,0,0.104747612226503,0.0179836329245453,0.016807618129873,0,0.0838310025887355,0,6.93889390390723e-18,0,0,0,0,0.0148072159214551,0,0,0,0,0.0661223816156637,0,0.0964015318941045,0,0.0232543270185628,-0.0468743184209719,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.156060198041144,0,0,0,0,0,0,0,0,0,0,0.195529359085213,0,0,0,0.0554968052040153,0,0,0,0,0.078341657899877,-0.117307904767522,0,0,0,0,0,0.160890151535799,0.135058300392785,0,0,0,0,0.011211458782441,0,0,0.0515442305389291,-0.0372111465190555,0.0819517400399509,0.0294370176689585,0,0,0,0.0985035481049016,0,0.00140516994258722,0.0734592237452116,0,0,0,-0.0313489842966576,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106249651243707,0.103441798486954,0,0.181115955055298,0,0,0,0,0,0,0,0.282740609276313,0.18744467504126,0,0,0,0,0,0,0,0,0.178949411993692,0.11500278866797,0.144798389718591,0,0,0,0,0,0.0642855314447002,-0.0494016037451984,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0.312975210129198,0,0,0,0,0,0.0383860822370864,0.00890958399242213,0,0,0,0,0,0,0,0,0.0384311362533652,0.0264464449232695,0,0,0,0,0,0,0,0.0757073869891312,0.142930755394254,0,0,0,0,0,0,0,0.0188428527589945,0,0,0.157775831144889,0,0.145534601202696,0,0,0,0,-0.00323870489674092,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.0230894435491836,0,0,0,0,0,0,0,-0.0145437232075384,0,0,0,-0.000619133649700238,0,0.399957170422079,0,0,-0.0231182840323325,0,0.0831333902286563,0,0,0,0,0,0.220595495802419,0,0,0,-0.158678914979959,0,0,0,0.12403270110987,0,0,0.0980763508369179,0,0,0,0,0,0.0312204899469865,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,-0.0170428782493743,0,0,0,0,0,0,0,0,0,0.0452885596911724,0,0,0,0,0,0,0,0,0,0.141464126556153,0,0.0242360690501286,0,0,0,0,0,0,0,-0.0970421283976972,0,0,0,0,0.0661808052181271,0,0.127162993294656,0.250185522964903,0,0,0,0,0,0,0.0184114358056382,-0.0276873569413043,0.267103479312281,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.104804742322258,0,0,0.230061956284071,0,0.053289923822517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764452584384429,0.10046635918852,0,0,0,0.0340312740377986,0.0990299465654577,0,0,0.12228926537931,0,0,0,0,0.0799593938108817,0,0,0,0,0.0727853637209707,0,0,0,0.0153096469163515,-1.73472347597681e-18,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0828232992795102,0,0,0.110798291397954,0,0,0,0,0,0,0.0368526587636009,0,0,0,0,0,0,0,0,0,0.134178039392042,0,0,0,0,1.73472347597681e-18,0,0.321382695699709,0,0,0.0427864521935688,-0.0563498982935423,0.00811373899593734,0,0.0420235536630292,0.107590211613991,0,0,0,0,-0.0109606357408556,0.0156402737104538,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.134566411099565,0,0,0,0,0,0,0,0,0,0.0900310779587296,-0.0314593735514481,0.0798739024635085,0,0.0894460831295567,0,0,0,0.0255598693590288,0.177570558378298,0,0,0,0,0,0,0,0,0.102233953358138,0,0,0,0,-0.0184098506272312,0,0,0,0.0761243504201237,0.0537144982939686,0,0,0,0,0.0170059034914665,0,0.0150192286025255,0,0,0,0,0,0,0
