,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600011.SH,X601600.SH,X600660.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X600160.SH,X600426.SH,X000301.SZ,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600176.SH,X002128.SZ,X600219.SH,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X601168.SH,X000933.SZ,X000408.SZ,X600096.SH,X000883.SZ,X002353.SZ,X000932.SZ,X000027.SZ,X002271.SZ,X600378.SH,X600995.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.205605320783502,0,0,0,0.164927640782565,0,0,0,0,0,0,0,0,-0.0221378952584685,0.0296770957517039,0.072078924703755,0,0,0,0,0,0,0,-0.117088218752711,0,0,0,0.0734026623086888,0,0,-0.114594473505393,0,0,0,0,0.0763670860568551,0,0.206959500920923,0,0,-0.025937050291737,0,0.0797402124488981,0,0,-0.013073602376024,0,0,0,0,0,0,0,0,0,-0.0829778491390664,0,0
X600028.SH,0.388075510756636,0,0.133736937884485,0,0.00729647938563294,0,0.0796598198895703,0,0,0,0,0.125286545388459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123581054446495,0,0,0,0,-0.0114656323017133,0,0
X601088.SH,0,0.34514522100691,0,0,0,0.173652482058397,0.155062096167779,0,0.0395263979518714,0,0,0.179113701738516,0.0279402901884266,-0.0368402273456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378405594887502,0,0,0,-0.0859276837012269,-0.0260993545466332,0,-0.0764982566206728,0,0,0.0370427665430524,0,0,-0.0637209638384687,3.46944695195361e-18,0,0,0,0,0.034147188749841,0,0,0,0.00703825612712637,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125155439382476,0,0,0,0,0,0,0,0.00670768806182033,0,0,0,0,0.0290807584287255,0,0,0,0,0,0,0,0,0,0.0806064862512656,0.0748824365150672,0,0,0,0,-0.00793373908201014,-0.0548238119464827,0,0.124219951515237,0,0,0,0,0.0686714243049428,-0.196615447759672,0.0520873486549567,0,0,-0.00853913419853461,0,0
X601898.SH,0.155326429296669,0.047221637961683,0,0,0,0.0180087393933624,0,0,0,0.0576994489571395,0,0.191910244720297,0,0,0,0,0,0,0,0,0,0.0615450921462413,0,0,0,0,0,0,0,0.307791262164104,0,0,0,0,0,0,0,0,0,0.00566321190166894,0,0,0,0,0,0,0,0,0,0,0,0.0238475681248357,0,0,0,0,0,0,0
X600188.SH,0,0,0.383363760672509,0,0.127686164387825,0,0,0,0,0,0,0,0,0,0,0,0,0.0740633023727446,0,0,0,0,0,0,0,0,0,0,0.271042227676709,0.526072182123185,0,0,0,0,-0.204489234450041,0,0.179406068390181,0,0,0,0,0,0,-0.0936316521248639,0.0410182909686997,0,-0.000763586022817892,0,0,0,0,0,0.0166892568184965,0,0,0,0.0321315552488057,0,0
X600019.SH,0,0,0.142776942080618,0,0.141028413353178,0,0,0,0,0,0.142780449401074,0,0.0923677754557276,0,0,0,0,0,0,0,0,0.198729783343692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156933067063203,0.120686000838769,0,0.215221133732783,-0.110915300917887,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457653027648655,0.290391524045674,0,0.185031345082689,0,0,0.0683281041568115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317895334168204,0,0,0,0,0,0,0,-0.0386984169555363,0,0,0,0.10499534968848,-0.0754521254971811,0,0,0,0,0,0,0
X600585.SH,0,0,0.0100901994895387,0,0,0,0,0,0,0,0,0,0,0,0.101851345309488,0,0,0,0,0,0,0,0,0,-0.138290373189191,0,0,0,0,0,0,0.172401018537137,0,0.0720985136167027,0,0,0,0,0,0,0,0,0,0.0121410340482666,0,0,0,0,0,0.14853028808128,0,0,0.00164387164358411,0,0,0,0.00974268970100011,0,0
X600886.SH,0.245713028410451,0,0,0,0,0,0,0,0,0,0,0,0,0.0717815502812845,0,0.0866250026408721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486628558566348,-0.219866031233922,0,0,0.135999703519449,0,0,0,0,-0.0302322885432573,-0.198044786253956,0,0,0,0,0,0,0,0,0,-0.204426664829869,0,0,0.122289189490222,0,0,-0.0100110851669127,0,0
X600011.SH,0.00792866763361014,0,0,0,0,0,0,0,0,0,0,0,0,0.186631591118181,0,0,0,0,0,0,0,0.252553096866376,0,0.32992126906474,-0.0537100997452718,0,0,0,0,-0.102073781609687,-0.0337832675207227,0,0,0.199875934020258,0,0,0,-0.055882419018011,0,0,0,0,0.0360934624326009,0,0,0,0,-0.0257275301837523,0,0,0,0.0523164856368316,0,0,0,0,-0.0761620680721633,0,0
X601600.SH,0.197344570580405,0,0,0,0,0.00900830973519973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168645059357121,0,0,0,0,0,0,0,0,0,0.328180172808196,0,0,0,0,0.352428707595696,0.0386858043682317,0,0.136424692357301,0.21640644071899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.144740159084502,0,0,0,0,0,0,0,0.0515262029087024,-0.0202622312748275,0,0,0,0,0,0.0225507512222597,0,0,0,0.149285545571355,0,0,0,0,0.234221022644078,0.140299752056909,0,0,0,0,0,-0.0640445073388982,-0.103294665381551,0,0.0202395978163596,0,0,0,0,0,-0.0229932401971741,0,0,0,0,0,-0.0573250243769356,-0.276330453759407,0,0,-0.0276346148742045,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.11199588549944,0.185093750944892,0,0,0,0,0,0,0,0,0,0,0.188132021252732,0,0.00222887565315402,0,0,-0.130675277454637,-0.00540499344219315,0,0,-0.112619034084023,0,0,0,0,0,0,0,0,0,0,-0.0812159357547819,0.272843076145994,0,0,0,0,0,0.00695384697852957,0,0,0,0,0,0,0,-0.00292243832315767,0,0
X000792.SZ,0,0,0,0,0,0.00917228942646471,0,0,0,0,0,0,0,0,0,0.0521215548782418,0,0,0,0.0334040452722499,0,0,0.206411255403946,0,0.0335654875679992,0,0.19594633050864,0,0,0,0,0,0,0,0,0,0,0,0.0708034709686732,0,0,0,0,0,0,0,0,-0.0717568047555438,0,0,-0.000370608683858509,-0.0425761676468738,0,0,0,0,0.00305771106681046,0,0
