,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600795.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600219.SH,X600808.SH,X600489.SH,X600299.SH,X600801.SH,X002271.SZ,X000825.SZ,X601158.SH,X000553.SZ,X002110.SZ,X000883.SZ,X600583.SH,X600157.SH,X300072.SZ,X600985.SH,X002470.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0.159375806800037,0.296758287538782,0,0,0,0,0,0.101484603281977,0,0,0,0,0,0,0,0,0,0,0.0915542848535877,0,0.0161831780131787,0,0,0,0,0,0.142734086549524,0,0,0,0,0.113931234589279,0,0.0524907398910953,0,0,0,0.0493275986666487,0,0,0,0.0115522130472626,0,0,0,0,0,0.0179524373867198,0,0.0157852749112224,0.00869951178868961,0,-0.0249626323869751,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0105625000057513,0,0,0,0,0,0.234568326514106,0,0,0,0,0,0,0.268992914421326,0,0,0,0,0.00314936256599584,-0.0421772082903418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107750915731753,0.105004377322087,0,0.153280174579059,0,0.0878152268338807,0,0,-0.0132899384349872,4.33680868994202e-19,0.0105975345834431,0,0,0,-0.0492890055780395,0,0
X000709.SZ,0,0,0,0.00706995165658747,0.0353078087170858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137180348455693,0,0,0,0,0.101944970800606,0.136811897687631,0,0,4.33680868994202e-19,0,0.049097427722855,0,0.0400657342069569,0,0,0,0,0,0,0,0,0.00884660313271149,0.0470223026717592,0.0248610720800034,0,0,-0.0279209374504961,0,0,0,0,0,-0.0212127875622193,0.0247725911207711,0,0,0,0.0377093999627529,0,0
X600352.SH,0,0,0,0,0,0.0254092278502905,0,0,0,0,0,0.186024195872536,0,0,0,0,0,0,0,0.0423507922286298,0,0,0.090277849401084,0,0,0,0,0,0,-0.0298173946160426,0,0,0,0,0.332354085749029,0.163822547852208,0,0,0,0,0,0,-0.0405862094758299,0,0.161940309340857,0,0,0,0,0,0,0.0129342822100047,-0.0290851750132064,0,0,0,0,0,0
X002460.SZ,0,0,0,-0.121998521070045,-0.0238503619303753,0,0,0,0,0,0,0,0,0,0,0,0,0.0836019391282914,0,0.147647379019548,0.5702597548843,0,0.0399751632699406,0,0,0,0,0,0,0.120566418688046,0,0,0.280467639459515,0,0,0,0,0,0,0,0,0,0,0.192126176708235,0,0,0,0,0,0,0,-0.0334227884694819,0,0,0,0,0.0322467910018363,0,0
X000786.SZ,0,0.0559498873865287,0,0.299410043163016,0,0.0605772631146922,0,0,0,-0.0946430808585828,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.212080533678932,0,0,0,0,0,0,0,0,0,0,0,0.236077888631005,0,0,0.145647847612694,0,0,0,0,0.0212905185896832,0,0,0,-0.0796514362456898,0,0,0,-0.000273466840869337,0,0,0,0,-0.0355892774497555,0,0
X000629.SZ,0,0,0,0,0,0.0206598109856902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144985275738399,0.116628274796244,0,0,0,0.00830821921229814,0,0,0,0,0.299351203875646,0,0,0,0,0,0,0.0711589637047075,0,0,0.0314035776000305,0.0834921242922872,0.271947793353794,0,0,0.0981094838710079,0,0,0,0,0.031352106744957,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0716275679280893,0.186903448727484,0.301673319281186,0,0,0,0,0,0,0,0,0,0,0.00952795256546241,0,0,0,0,-6.93889390390723e-18,0,-0.0378324706672063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124933991788967,0,0,0.0225030969435674,0,0,0,0,0,-0.0118749477792021,0.0162276288996953,0,0,0,0.0992174046890281,0,0
X600808.SH,0,0,0.0596777625824532,0,0,0.118289658241053,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.087559121861703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232488749731953,0.154920653873822,0,1.73472347597681e-18,0,0,0,0,0,0,0.0743494601001744,0,-0.00664370626471537,-0.0112724439064999,0,0,0,0.0701497920769894,0,0
X600489.SH,0,0,-0.0767603473342544,0,0,0,0,0,0,0.611400136578715,0,0,0,0,0,-0.101387314800439,0,0,0,0.000818126459352257,-0.031480920664442,0,0.11269855131812,0,0,0,0,0.184094283453213,0,0.144149043276751,0,0,0,0,0,-0.0482451133914008,0,0,0,0,0,0,-0.00915785690320624,0.00960476044716171,0,0.080762655725899,0,0,0,0,0,-0.00551165225325567,-0.0226287637049245,0,0,0,0.0216989950625028,0,0
X600299.SH,0,0,0,0,0,0,0.208660154585068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780729977110858,0,0,0.274582726316361,0.13472117802339,0.124266636224135,-0.0138319975684889,0,0,0,0,0,0,0,0,0,0,0,0.0331069797668729,0.00758817128680426,0,-0.147069483462254,-0.0349991213071666,0,0,0,0,0,-0.00231472295393887,0.0103509311131081,0,0,0,0.0258833068829407,0,0
X600801.SH,0,0,0,0.345427703908596,0,0.0418662427824501,0,0,0,0,0,0,0,0,0,0,0,0,0.183080780201993,0,0,0,0,0,0,0,0,0,0,-0.132233544091949,0,0,0,0,0,0.190495143693046,0,0,0,0,0,0,0,0,0.0270938320598967,0,0,0,0,0,0,0.0176967062371922,0,0,0,0,0.0350252275514021,0,0
X002271.SZ,0,0.184649466137041,0,0,0,0,0,0,0,0,0,0.181469868334636,0,0,0,0.0618954937371423,0.197405336734085,0,0,0.0875633655202052,0,0,0,-0.0362016839591399,0,0,0.230944159294862,-8.67361737988404e-19,0.197362931144012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306878792380304,0.0236989658894197,0.0439314373836968,0.124832355566241,0,0,0,0,0,0.0218250526528395,0.0148506317253281,0,0,0,0,0,0
X000825.SZ,0,0,0.0476389135140035,0,0,0.0310268887731261,0.058199661059314,0.0363414418612693,0,0,0,0,0,0,0,0,0,0,0,0.00615944263695545,0.0191553019571268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270637996627153,0,0,0.00448961791647661,0,0,0,0,0,0.173955128687966,0,0,0.00804567440745673,0.00240324902091422,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0508289810020805,0,0,0,0,0,0,0,0,0,0,0,0,0.0132581639045573,0,0.0857888828446348,0,0,0,0,0,0.115044644810254,0,0,0.0355221684218335,0,0,0,0,0,0,0,0,0,0,0,0,0.00987929068821891,0.00721353673388394,0,0,0,0,0,0,0,-0.00372090835109133,-0.000997280474129551,0,0,0,-0.00958490745733298,0,0
X000553.SZ,0,0.108593319291038,0,0,0,0.037630789545929,0.0338859236947836,0,0.264889905994824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136627936850641,0,0.0470294841830718,-0.0225269633312084,0,0,0.0689087345133216,0,0,0,0,0,0,0,0,0,-0.00546973863386218,0,0,0,0,0,0,0.0579781205105071,0,0.00398552065466934,-0.0152980125240604,0,0,0,-0.0196908831288262,0,0
X002110.SZ,0,0,0,0.0315317454042387,0,0.168685692609765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705137136487005,0,0,0,0.239798448487437,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.284139363372678,0,0,0,0,0,0.0737147234490099,-0.0178292239111619,0.121226165119966,0,0,0,0,0,0,0.0220115344411148,0.0158011746100444,0,0,0,0.0428968303694665,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737719760783233,0,0,0,0,0,0,0,0,0,0,0,0.18584961891732,0.0994095684512145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346097364647109,0,0,0,0,0.0330852550368334,0,0,0,-0.00555496113587726,0.0496917948221746,0,0,0,0.0755146709747884,0,0
X600583.SH,0,0,0,0,0,0.227642285334503,0,0,0,-0.0611762548515062,0,0,0,0,0,0,0,0.0244736882666619,0,0,0,0,0,0.038750451117164,0,0,0,0,0,0.088670855145772,0,0,0,0,0,0,0,0,0,0.00963563402304251,0,0,0,0.11512706516733,0,0,0,0.00958368127637374,0,0.259601529631576,0.0198055590276599,-0.00343010983872373,0.0128073823572957,0,0,0,-2.71050543121376e-20,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668897880226602,1.00807782023137,0,0,-0.141886893811916,0,0,-0.134257726350961,0,0,0,0.362159035586746,0,-0.0674613439173889,0,0.479301052297806,0,0,0,0,0.441225196538676,-0.222797656765279,0,-0.0197288847147333,-3.46944695195361e-18,0,0.120603427667558,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140941428450045,0.0922196481832977,0,0,0,0,0,0,0,0.483758894204778,0,0.0240110684508083,0.163033876159455,0,0.0741053698278028,0,0,-0.176019826053151,0,0,0,0,0,0.308968673404656,0.0567044400371979,0,4.33680868994202e-19,0,0,0,0,0,0,0.0323431245503805,-0.0326853695431576,0,0,0,-0.0936983585682181,0.0297047434978758,0
X600985.SH,0,0,0,0,0,0.116767393336448,0.0597462861798265,0,0,0,0,0,0,0,0,0,0,0,0.250437850260211,0.146935050398856,0,0,0,0,0,0,0,0,0,-0.117302405097497,0,0,0,0,0,0,0,0,0.000296822607046276,0,0,0,0.0483908273748609,0.0578220738656391,0,0.11568268501889,0,-0.102727865791709,0.173468951097123,0,0,-0.00211528645863027,0,0,0.0435634022638121,0,0.012042553465477,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182078544901056,0,0,0,0,0,0.0640889724039223,0,0,0,0.296051935676595,0,0,0,0.0794861697600958,0,0,0,0,0,0,0.0216685292567496,0,0,0,0,0,-0.078076134731929,0,0,0,0,0,0,0,0,0,0.00334745166222298,-0.113299017613053,-0.423814008830656,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0141585617252529,0,0,0,0,0,0,0,0,0,0.042071093869657,0,0.0464587862867368,0,0,0,0,0.0963120834545113,0,0,0,0,0,0,0,0,0,0,0,0.0134529097456741,0,0,0,0,0,0,-0.000200119782648501,0,0,0,0,0,0,0,0,0.00223893497702805,-0.00806606964814428,0,0,0,0,0,0
X000027.SZ,0,0.121823722802143,0.332414555505597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400911984667137,0,0.31203524951768,0,0,0,-0.105424315220645,0,0,0,-0.00778044384085658,-0.0748697226245813,0,0,0,0,0,0,0,0,0.0175296771202252,0,0.117764581203559,0,0,0,-6.93889390390723e-18,0,0.0574227068232612,-0.00925071893759159,0.0207429689619496,0,0,0,0.0455804157415379,0,0
X601699.SH,0,0,0,0,0,0.00664242113054042,0,0,0,0,0,0,0,0,0,0,0.368269356735366,0,0,0,0.0748399031081042,0,0,0.0235965051057028,0.0763256549053653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366294111423435,0,0.0731470582792472,0,0,0,0,0,0,-0.007493555507317,0.067685419035002,0,0,0,0.0182948193617721,0,0
X600339.SH,0,0,0,0,0,0.0473981345589445,0,0,0,0,0,0.0035735391121987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312830324647157,0,0,0,0.116709096549899,0,0,0,0,0,0.336319246868399,0.0294690660401796,0,0,0.082871717767195,0,0,0,0,0,-0.0110544407327235,0.00500242772331254,0,0,0,0,0,0
Change_TY3M,0,0.304058115325367,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00321498870381803,0,0.0887490786610058,0,0,0.0428216435782168,0,0,0,-0.0592701225889623,0.165671943079171,-0.0374999718912201,0,0,0,-0.405286082817414,0,0.135542940090646,-0.348378022526845,0,0,-0.12716746664913,0,0,0,0,-0.182305884159027,0,-0.131897595533675,0,0,0,0,0,0.0456648682446081,-0.175825846339983,0,0,0,-0.210298026121516,0,0
Slope,0,1.10073154073057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292655325033867,0.489988230578847,0,0,0,0,0,0,0,-0.0373909822348966,0,-0.295936828626399,0,0,0,-0.380989627436848,0,0,0,0,0,0,0,0,0,0.779400944309422,0,0,0,0,0,0,1.91748078814361,0,0.900091749943526,0,0,0,-1.93803388752596,-4.98902048366925,0
TED,0,0,0,0,0.393645421910988,0,0.120657656913612,0,0,0,0,-0.436703102110174,0,0,0,0,0,0,0,0,0,0,0.745138724887601,0,0,0,-0.143914538303065,0,-0.165086056900722,0,0,0,0,-0.41866635481125,-0.41002531887034,0,0,0,0,0,0,0.365961812061698,0,-0.0767650631066215,0,-0.333004531367168,0,0,0,0,-0.957676798818217,0.391756958365116,0,0,0,0,-0.561716105410077,0,0
RealEstate_excess,0,0,0,0,0,0.049416351310338,0,0,0,0,0,0,0,0,0,0,0,-0.176696830523242,0,-0.078897329699174,0,0,0,0,0,0,0,-0.0601943339484015,-0.0628816847859459,-0.0700690360867334,0,-0.0225171769741513,0,0,0,0,0,0,0,0,0,0.0716677260282337,0,-0.0497661770536682,0,0,0,0,0,0,0.100690261286444,-0.00797894233538627,0.0269637610832819,0,0,0,0.0219291966215363,-0.0146471286501454,0
MKreturn,0,-0.0363240213119396,-0.0636769054252038,0,0,0,0,0,0,0,0,0.101315054510546,0,-0.118689138434764,0,0,0,0,0,-0.0750364214395313,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00311106339099986,0,0,0,0,0,-0.0675370915933403,0,0,0,0,0,0,0.0388506561444752,0,0,0,0,0,0,0,0.0111453469620383,0.00152729296454299,0.00341481711260501,0,0,0,0,-0.113922914024146,0
MKvol,0,0,8.80660238338023e-05,0,0,-0.00225861371816145,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031449641795501,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000448062090818346,0,0,0,0,0,0.000765233782074329,-0.00656687217368822,0,0,-0.00221526676430924,-0.00315094404200472,0,0,0,0.107690295896958,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.237224271358297,0,0,0,0,0,0,0,0,-0.00913523131388512,0,-0.245734469482739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582220339303083,0,0,0,0,0.243952797272783,0,0,-0.000549181295207249,-0.307618798642815,0.186685153127629,0,0,0,0,-2.22143860148896,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000333752615410498,-0.00239049225283193,0,0,0,0,0,0,-0.00705923359257532,2.16840434497101e-19,0,0,0,-0.319429931103717,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0126433875373914,-0.000522719710608664,0,0,0,0,0,0,0,0,0,0,0,-0.00865916785531206,0.00577391803126058,0,0,0.00260100357646305,0,0,0,0,0,0,0.00153556006334662,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148469431477018,0,0,0,0,0,-0.00503716496739847,0,-0.00780844409281511,0.00190127903680079,0,0,0,0,0.0251721361374167,-0.0277696641395597,0
