,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X002460.SZ,X600886.SH,X600362.SH,X600188.SH,X002466.SZ,X600801.SH,X600795.SH,X000786.SZ,X600352.SH,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X601992.SH,X002353.SZ,X600176.SH,X600027.SH,X000723.SZ,X600583.SH,X600516.SH,X600426.SH,X600299.SH,X000898.SZ,X600489.SH,X600219.SH,X601158.SH,X600612.SH,X000709.SZ,X000883.SZ,X000792.SZ,X000027.SZ,X000553.SZ,X000630.SZ,X000629.SZ,X002080.SZ,X000825.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0864829210050051,0,0,0.0105013065990641,0,0,0,0,0.0188573358100935,0,0,0,0,0,0.222775592471476,0,0,0,0,0.0260950826937657,0,0,0,0.0459372320316323,0,0,0,0.186495332676058,0,0,0,0,0,0,0,0,0,0,0.0125841798498452,0,0.00164305953033357,0,-0.00884347009789998,0.00619094620750417,0,0,0,-0.00429619833448982,0,0
X600028.SH,0.140033664453001,0,0,0,0,0,0,0,0,0,0.105141532091299,0,0,-0.0236777739577303,0,0,0,0.0414053243007628,0,0,0.0107074600302275,0,0,0.214752510140036,0,0,0,0.0557860804715301,0,0,0,0,0,0,-0.0246772354510438,0,0.0557062896341172,-0.0210606093066642,0,0,0,0,0,0,0.0081398464798762,0,0,-0.00220523809996353,0,0,0,-0.00788977642940442,0.00667422432353197,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0981713191686507,0,0,0,0,0,0,0.210899754729612,0,0.0251913798133515,0,0,0.0281910265633626,0,0,0,0,0,0,0,0,0.0993480219175918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063120934261083,0,0.0134640420433959,0,0,0,0,-0.00503794600355548,0.00556802603766619,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0914019639216102,0,0,0,0,0,0,0,0,0,0.048862650157949,0,0,-0.0308216765879858,0.374734956283731,0,0.114343998305744,0,0,0,0.0644494942756296,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0302419540167452,0,0,0,0,0,0.0289263462368669,0,0,0,0,0,0,0,0.0832716736348782,0,0,0,0.0117064982907053,0,0,0,0,0.0538834115631354,0,0
X600309.SH,0,0,0.154435985099914,0.109404822437567,0,0,0,0,-0.0184000618072591,0,0,-0.0529478649053283,0,0,0,0,0,-0.0204272454117777,0.170423412247356,0,0,0,0,0,0,0,0,0.0207897764775336,0,0,-0.270171859366074,0,0.155296652992183,0.0493153098808753,0,0,0.0573725776235241,0,0,0,0,0,0,0,0,0,0,0.0991985695641729,0,0,0.0118338163242468,0,-0.0360422051249384,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0543648520611028,0,0,0,0,0,0,0.100394879391403,0.0188579569055811,0,0.0430629777274366,0,0,0,0,0,0,0,0,0.0455467855428008,0.0318432016410539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053154892326474,0,0,0,0.00352957078495432,0.0263588692260792,0,0,0,0.0198760626642954,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014640623825206,0,0,-0.0955524712695285,0,0,0,0,0,0,0,0,0,0,0.0288269279089664,0.0359311733878808,-0.144207318832878,0,0,0,0.0315275062785968,0.0317389378759102,0,1.00296726688458,0,0,0.0482871098771665,0,0,0,0,0,0,0,-0.0544233807614029,0,-0.0605570398707492,0,-0.0229030562224023,0.0360520421172099,0,0,0,0.0323122606998705,0,0
X600011.SH,0,0,0,0,0,0,-0.169667349604539,0,-0.0900838123172033,0.0212146280180251,0,0,0,0,0,0,0,0,0,0,-0.0570940215918502,0,0,0.0366629285203974,0,0,0,0,0,0.201053000151801,0.125879600189334,0.0830360265572519,0.100985716180428,0,0,0,0,0,0,0,0,0,0,0,0.0455638280107598,0,0,0,0,0.0411709800049492,0,0.0233663582555425,-0.0193156037528189,0,0,0,0,0,0
X000708.SZ,0,0,0,0.168139533719457,0,0,0,0,0,0,0,0.490643939489137,0,-0.204700178494411,0,0,0,0,0,0,0.469025341038296,0.0938302039377708,0,0,0.027260253251956,0,0,0,0,0,0.290219036797664,0,0,0,0.13224106284859,0,0.0318084819867166,0,0,0,0,0,0,0,0,0,0,0.029488419784629,0,0,0,0,0,0,0,0,-0.0464174974923763,0,0
X601898.SH,0.181686746699339,0,0,0,0,0,0.0357021135937437,0,0.0497213810233977,0,0,0,0,0.00939793938665748,0,0,0.430790120985839,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0104888006818519,0.12481455492441,0,0.0925476041912433,0,0,-0.0321528706419465,0.0884575795678483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400588036985571,0.0361682067169937,0,0,0,-0.0451342861880975,0,0
X600660.SH,0,0,0,0,0,0,0.0767546763014601,0,0,0,0,0,0,0,0,0,0,0,0.00841273760968114,0,0.181154561858573,0,0,0,0,0,0,-0.107861561807362,0.00215820132208682,0,0.0604632013327136,0,0,0,-0.0243995278709675,0,0,0.0198600607732091,0,0,0,0,0,0,0,0,0.133740003100145,0,0,0,0,0,0.0238344419129748,0,0,0,0.0303011390701193,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.130588577439127,0.0921494599215921,0,0,0,0,0,0,0.037663025494952,0,0,0,0,0,0,0,0,0,0,0,0.00580766732382739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.315524634534728,0,0,0.0173433773308338,0,0,0,-0.0218708758683573,0,0
X601600.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.065201377919038,0,0,0.0121236142321842,0,0,0,0,0,0,0.198120808185514,0.408559123573272,0,0,0,0,0,0.0684709948884329,0,-0.0516771923327206,0,0,0,0,0,0,0,0,0.0237712528215062,0,0,0,0,0,0,0.00368276747116008,0.0545591510057177,-0.0342805082931887,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.144242552500064,0,-0.0999632159780466,0,0,-0.371440795957744,0,0.316221216340392,0,0,-0.123218429150947,0,0,0,0.176021520195678,0,0,0,0,0,0,0.203157540682797,0,-0.0462146777653474,0.0487801459195176,0,0,0,0,0,0,0,0,0,0,0,0,0.305594146865726,0,0,0,0.0158315168293648,-0.0548239552138234,0,0,0,0.00555563966473918,0,0
X600886.SH,0,0,0,0,0,0,-0.160074382550799,0,0.118135638680646,0.281280739943251,0,0,0,0,0,0,0,0.0568946730334491,0.106644502258777,0,0,0.103954423076753,0,0,0,-0.0165266124507872,0,0,0.0769551082521674,0,0,-0.0205628352149839,0,0,-0.026592118098282,0,0,0,0,0,0,0,0.166839888749185,0,-0.0668169490745085,0,0,0.0221348422233472,0,0,0,0,0,0,0,0,-0.0117871238139567,0,0
X600362.SH,0,0,0,0.0173536675742203,0,0,0,0,0,0,0,0,0,0,0.00613828148951165,0,0.0338180485439407,0,0.0384011362737851,0,0,0,0,0,0,0.185732020259945,0,0,0,0,0.0780618168450229,0,0,0.0566257110511636,0,0,0,0.341433746441528,0,0,0,0,0,0,0,0.177756748674625,0,0.0507215274484723,0,0,0,-0.014996239320314,-0.0149712414838124,0,0,0,0.0012322590295558,0,0
X600188.SH,0,0,0.0688054063764149,0,0,0,-0.00635198041583772,0,-0.0490340618365225,0.400852388417113,0,0.244534824656544,0,-0.017758931687747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090926888821992,0,0,0,0,0,0,0,0,0,0,0,0.245816040934471,-0.0249535489477156,0,0,0,0,-0.00186301419646835,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.155195150054628,-0.399566781758453,0.0246259046794459,0,0.187706475189699,0,0,0,0,0.723631338909052,0.272536228072755,-0.26677557726916,0,0,0,0,0.015523825086522,0,0,0,0,0.110636219612279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319296572380602,0,0,0,0,0,0.0254665430380844,0,0,0,0.0331435518360058,0.0512955329101638,0,0,0,0.125497901513573,0,0
X600801.SH,0,0,0,0.582034661446294,0.216291485592177,0,0,0,-0.0595301179120086,0,0,0,0,0,0.0510082279789387,0,0.218472274961055,0,0,0,0,0,0,0,0.421653599877423,0,0,-0.0256134667158129,0,0,0,0,0,0,0.0355463988165619,0,0,0.15857888137831,0,0,0,0,0,0,0,0,0,-0.179433908815492,0,0,0,-0.0125123116691057,0.00509215312603092,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0508440943916599,1.73472347597681e-18,0,0.0434947571502038,0,0,0.000392431294827214,0.125354674664099,0,0,0,0,0,0,0,0,0,0,0,0,0.0455510978364844,0.213191878833485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927031041462485,0,0.0177324428067623,-0.0286056185252271,0,0,0,-0.0338809887065605,0,0
X000786.SZ,0,0,0,0.315036886913766,0,0,0.0728010650837222,0,0,0,0,0,0.0230957470600308,0,0,0,0,-0.027479413770624,6.93889390390723e-18,0,0,0,0,0,0.0295304479178572,0,0,0.132558658756971,0.0290179586990894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131222336341538,0,0,0,0,0,0,0,0,0.104137376536129,0,0
X600352.SH,0,0,0,0.0292803429621822,0.113327437760287,0,0,0,0.0841990601337642,0,0,0.0156552417253979,0,0,0,0,0,0,0.0794433238619024,0,0,0,0,0,0,0,0.258998334438239,0,0,0,0.0567973776413273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462114421230387,0,0,0,0,0.187478610050884,0,-0.00114777933795995,0,0,0,0,-0.00760291382441291,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0417573503683863,0,0,0.110321203238915,0.0228369530750626,0.0184023002658483,0,0,0,0.00690530513412082,0,0,0,0,0,0,0,0,0.0965194600324344,0,0.00194435731748161,0.121888408611403,0,0,0.0755532370663808,0,0.0273268335349067,0.0869514651745253,0,0,0,0,0,0,0,0,0,0,0,0.023168844136157,0,0,0,-0.0290828631494496,0.0205407443898193,0,0,0,0,0,0
X600688.SH,0.550884260141996,0,0,0,-0.132791378274908,0,0,0,-0.136307892913511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592375396258058,0,0,0,0,-3.46944695195361e-18,-0.0610876024841578,0,0.0280605005435372,0,0,0,0,0,0,0,0.117838119060484,0,0,0,0,0,-0.00294000795803871,0.0305339370854228,0.0123953436823238,0,0,0,0.0841511832033659,0,0
X002271.SZ,0,0,0,0,0.0905463862498574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200597249157656,0,0.0719261929511533,0,0,0,0,0,0,-0.0633375549975448,0.136006516013222,0,-0.0895465040526536,0.138894253179423,0,0.0667024134484478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517334797805138,0,0,0,0,0.0197794364955289,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.134150073486794,0,0,0,0,0.166694751241122,-0.0243950877349606,0.0177149249673883,0,0,0.021976136852409,0,0,0.179155581078001,0,0,0,0,0,0,0,0,0.0172022861468576,0,0,0,-0.0673453220350761,0,0,0,0,0,0,0,0,0,0,0,0,0.112069399599752,0,0,0,-0.00654460127376607,0.011235186620165,0,0,0,0,0,0
X601992.SH,0,0,0,0.0112914716373201,0,0,0,0,0,0,0.044834690448599,0.140980333795504,0,0,0,0,0.114731134234176,0,0.0182374004729803,0,0,0,0,0,0,0,0,0,0,0,0.103675186926424,0,0,0,0.102521462227738,0,0,0,0,0,0,0,0,0.22053759989457,0,0,0,0.0651329369649863,0,0,0,-0.01546936240971,0.00944293495585631,0,0,0,-0.00224315571595053,0,0
X002353.SZ,0,0,0,-0.0633295302671203,0,0,0.0357799081288044,0,-0.196082039005054,0.113474623273105,0,0,0,0,-0.115446543458113,0,0,0.0512689693017259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592347158611941,-0.0390832450969553,0,0,0,0,0,0,0,0.0961809774913361,0,0,0,0,0.0638515489203669,0,0.037921812375557,0,-0.034189140829737,0.0324930187754423,0,0,0,0.0411355033330255,0,0
