,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X002460.SZ,X300072.SZ,X601992.SH,X600176.SH,X600547.SH,X600886.SH,X600111.SH,X000786.SZ,X600516.SH,X000898.SZ,X000709.SZ,X002271.SZ,X600352.SH,X600027.SH,X600299.SH,X000792.SZ,X000825.SZ,X000553.SZ,X000408.SZ,X601699.SH,X601158.SH,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000630.SZ,X000959.SZ,X600583.SH,X600426.SH,X002092.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.24532348036957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14512818932322,0.0167740011126087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148191412074044,0,0,0,0,0,0,0,0,0,0,0.183084984926394,0.0603651207619357,0,0,0,-0.00848970122719004,0,0,0,0,0,0,0
X600028.SH,0.487700247512509,0,0.124955876417097,0,0,0,0,0,0,0,0,0.265735625173491,0,0,0,0,0,-0.0104466789368438,-0.0570164097063134,0,0.182740002177766,0,0,0.16724392395476,0,0,0,-0.0578394534350426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12038967399755,0,-0.0351484149713182,0,0,-0.00846398626125004,0.0160037547563895,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0630600955400329,0,0,0,0,-0.0723506721636764,0.14446633790033,0,0,0,0,0,0,0,0,0,0.0888198372655081,0,0,0,0,0,0,0,-0.0772723386416833,0,-0.0361566194473113,0,0.00605044828606646,-0.0045776610793096,0,0.378512816898072,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0285463972022413,-0.0231846194386331,0,0,0,0,0,0
X600019.SH,0,0.0360082005743568,0,0,0.314706735615849,0,0,-0.0483234792441249,0,0,0.298016365048679,0,0,0,0,0,0,0,0,-0.102735728677006,0,0,0,0,0,0.0548608331379921,0,-0.0517454493649727,0,0,-0.0320308965983586,0,0.0604302673969171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737298887978334,0,0.0202978737209968,-0.0203999717181963,0,0,0,0,0,0
X600585.SH,0,0,0.197745605803586,0.330237365481992,0,0,0,0,0,0,0.163107195315082,0,0,0,0.0448161968389301,0,0,0,0,0.17420157850193,0,0,0,0.0577086363582138,0,0,0,0,-0.0510995808864084,0,0.0836645817209909,-0.23781456645399,-0.019554287449643,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0523939019909578,0,0.0783843646928309,0,-0.0458100731978165,0.0412179016694619,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.125095552538398,0,0,0,0,0,0,0,0,0,0,0,0.146509926476644,0.160330984684905,0,0,0,0,0.0563714213603998,0,0.00320557727592213,0,0,0,0,0.257364673934271,0,0.00621498863125174,0,0.152078091677285,0,0.0480643672135871,0,0,0,0,0,0,0,0.0394620022678296,0,0,0,0,0.0328761521825003,-0.0443615680480877,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12644881087397,0,0,0.159981137482816,0.0800937224940848,0,0,0,0,0,0,0,0,0,0,0.214430946658503,0,0.0666752872303449,0.0621581913070086,0,0,0.00235494002325634,0,0.0218304522153655,0,0,0,0,0,0,0
X601600.SH,0,0.231439068298126,0,0,0,0,0,0,0,0,0.0308769690605514,0,0,0,0,0,0,-0.415736627861667,-0.264873568599849,0,0,0,0,0,-0.233472835475339,0,0,0.500233798756133,0,0,0,0,0,-0.145691309995388,-0.145325758645217,0.165829845174877,0,0,0,0,0,0,0,0,0,0,0,0,0.271577623285724,-0.395445026312147,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775742036397595,0,-0.0123126599798266,0,0.0293757099601939,0,0.169847362993354,0,0,0,0,0,0,0,0,0.140228817561412,0,0.0209013967830855,0.00998834701245143,0,0,0.153505790978479,0,0.0477123005442682,0,0.0259713388867489,0,0,0.1501369277923,0.175790216322708,0,0.0761656006743118,0,0,0.00668292730135209,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.478311909230368,0,0,0,-0.127565225489738,0,0.0309287419378398,0.01103051152302,0.200124371004651,0,0,0,0,0,0,0,-0.0286225136349372,0.133880509641189,0,0,0,0,0,0,0,0,0,0,-0.0763694850531817,0,0,0,0,0.00286357027850536,0,0,0,0,0,0
