,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X600176.SH,X600027.SH,X600489.SH,X000983.SZ,X601699.SH,X000807.SZ,X600803.SH,X000786.SZ,X601991.SH,X600160.SH,X000630.SZ,X000932.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X300037.SZ,X600688.SH,X600612.SH,X000539.SZ,X600096.SH,X002409.SZ,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.04056105823341,0,0,0,0,0,-0.0398277191574939,0,-0.0482018707914338,0,0,0,0,0,0,0,0,0,0,0,0.158211604374317,0,0,0,0,0,0.209151710919376,0.0155161896051042,0,0,0,-0.0670670178943282,0,0.068757599313075,0,0,0,0,0,0.0269800157436038,0,0,0,0,0,0,-0.0918862081523698,0.0179771526353108,0.0541905033184744,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600028.SH,0.414689353767682,0,0,0.0508170604777547,0,0.000980677740935973,0,-0.0237185007688394,0,0,0.348746090983394,0,0,0,0,0,-0.00681358484016925,0,0,0,0,0,0,0,0,0,-0.069223991805413,0,0,0,0,0.0201102174812226,0,0,0,0,0,0.110440030012549,0,0,0,0,0,0,0,0,-0.281021157526269,0,0,0,0,-0.0046847039490501,0.0410904595156359,0,0,0,0,0,0
X601088.SH,0,0.0314213469768586,0,0,0.233765388754398,0,0,-0.0333064247505636,0,0,0,0,0,0,0,0,0.0583804534541597,0,0,0,0,0.0839015898419885,0,0,0,0,0,0,0,0,0.0497438201762832,0,0,0,-0.0842211544379552,0.263903096954297,0,0,0,0,0,0,0,0,0,0,0,0.0382007225289695,0,0.0336143770045294,0,0.0214751684117586,0.0303779572959732,0.0172036907603062,0,0,0,0,0
X600309.SH,0.0543537599778109,0,0,0,0,0,0,-0.0344030675540269,0,0,0,0,0,0.0394991665171131,0.16170522694318,0,0,0,0,0,0.132940831143773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440310066644874,0,0,0,0,0,0,0,0,0,0,0.0457103540691332,0,0,0,-0.00252927234853628,0,0,0,0,0,0,0
X600188.SH,0,0,0.72924009767148,0,0,0,0,0,-0.329893586815441,0.112217870858504,0,0,0,0,0,0,0,0,0,0,-0.0549712549857216,0,0,0,0,0,0,0,0.148564942525046,0.191158271541923,0.0457524649829989,0,0,0,0,0,-0.158269260757446,0,0,0,0,0,0,0,-0.0984222429909924,0.0561055381727608,0,-0.0294551056785578,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0204853322071752,0,0.0110965667209082,0,0,0,0,0,0,0,0,0,0.112044315544188,0.23711095330511,0.141624061928305,0,0.0567449425049998,0,0,0,0,0.0499707038803761,0.0208817371099052,0,0.0376359799276719,0,0,-0.0278261382424791,0,0,0,0,0,0,0,-0.170110650203023,0,0,0,0,-0.0777909562485184,0,0,0,-0.0473832188490829,0.0945468875540336,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0100191608723494,0,0,0,0,0,0,0,0,0,0,-0.014269822666861,0,0,0.112633205094059,0,0,0,0,-0.0105136363955842,0,-0.0873422265226368,0,0,0,0.130830393804331,0.037908757405755,0.0265216959446852,0,0,0,0,0,0,0,0,0.360298050277592,0,0,-0.256472817988729,0,0,-0.0191495680682799,0,0,0,0,0.0134532220463001,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.11149301800389,0,0,0,0,0,0,0,0,0,0,0.209981744305554,0,0,0,0,0,0,0,0,0,0,0.516053722855564,0,-0.176281917786338,0,-0.243705260183345,0,0,0,0,0,0,0,0,0,0,-0.074401475159964,0,0,0,0.0345321080987519,0,0,0,0,0,-0.0237073594107122,0.129828988647347,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250783901864588,0,0,0,0,0,-0.0757261819096069,0.121908023490225,0,0.851197414722445,0,0,0,0.16039062278539,-0.0812719470283434,0,-0.186445375145575,0,0.100870617039996,0,0,0,0,0,0,0,0,0,0,0.0227765321401318,-0.0952191791005072,0,0.0978966838757668,0,-0.0207193278047633,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0121326142758354,0,0,0,0,0,0,0,0,0,0,0,0.331487809290744,0,0,0,0.0995748746459934,0,0,0,0,0,0,0,0,0,0.343304317310821,-0.0127899019717488,0,0,-0.115130035342291,0,0,0,0,0,0,0,0,0,-0.185131320126549,-0.0500461096261519,0,0,0,0.057815292770891,0,-0.00142091788452739,-0.0230304046187693,0,0,0,0,0,0
X601898.SH,0.0843100388601741,0,0,0,0,0,0,0,0,0.0260010407109954,0,0,0,0,0,0,0,0,0,0,0,-0.0623666899897215,0,0,0,0,0,0,0.0664906643610775,0.289791778644443,0,0.158015723222707,0,0,-0.07327811045723,0.109924801518347,0,0,0.0433265079981652,0,0.075114479421526,0.043612837266917,-0.13369547709862,0,0,0,0,0,0,0.0617524269574464,0,-0.00701760368078779,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.067986965931058,0,0,0,-0.00803968624877698,0,0.0547780687393241,0,0,0,0,0.145956374262664,0,0,0,0,0,0,0,0,-0.0767534433714638,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.028414872287492,0,0.201711241116422,0.00581225679734545,0,0,0,0,0,0,0.115610952026631,-0.0516861281980294,0,0,0,-0.02654844414916,-0.0304350619785987,0,0.00384964233815854,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372406621658581,0,0,0.0070041306973615,0,0.142366721801249,3.46944695195361e-18,0,0,0,0,0,0,0.0190127774307818,0,0,0.0477673465086381,0,0,0,0,0,0.000292329936351175,0,0,0,0,0,0.0841258716091966,0,0,0,0,0,0,0,0,-0.106330198974619,0,-0.0123962877367136,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00250335600223566,0,0.81304628675963,0,0,0,0.108312338628721,0,0,0,0,0,0.0223849829441502,0,-0.0357939068272897,0,0,0,0,0,-0.0649225181126803,0,0,0,0,0,0,0,0,0,0.157989960165054,0,-0.0792847021904303,-0.017286387357201,0,0,0,0,0,-0.0761351196440483,0,0,0,0,0,0,0
X002466.SZ,0.00964790892906943,0,0,0,0,0,0,-0.0287277414313714,-0.0797457962484176,0,0,0,0.0417226927006684,0.692313775280029,0,0,0,0,0,0,0.0617373607256057,0,0,0,0,0,0,0,0,0.0308574083320645,0,0,0,0,-0.064500789158967,0,0,0,0,0,0,0.0406006858305655,0,0,0.117958749439144,0,0,0,0,0,0,0,0.0288354824047351,-0.0739147339252811,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.141401426567576,0,-0.100111586737705,0,0,0,-0.022066680085571,0,0,0,0,0,0,0,0,0,0,0,0,0.0511964214953065,0,0,0,0,0.335749388157586,0,0.100224878038237,0.0425151144419223,0,0,0,0,0,0,0,-0.0185808534449023,0,0,0,0,-0.0476978737254859,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0.0593132219059127,0,0,0,0,0,0,0.226920556793757,0,0,0,0,0.029963786906269,0,0,0,0,0,-0.0813955042375147,0.134949741150396,0,0,0.0170352344081302,0,0,-0.0324476996987125,0,0,0,0,-0.030406112586182,0,0,0,0,0,0,0,0.512894293019752,0,0,0,0,0.0673154655295243,0,0,0,0,0,0.0852785757340646,-0.0837026899817275,0,0,0,0,0,0
