,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X600803.SH,X000877.SZ,X600426.SH,X000786.SZ,X601991.SH,X002271.SZ,X600489.SH,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600612.SH,X600348.SH,X300037.SZ,X600219.SH,X601168.SH,X002128.SZ,X600157.SH,X002353.SZ,X600096.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.487819621515558,0.160178276819021,0,0,0.126128741534217,-0.396509601050023,0,0,0,-0.262341376735192,0,0,0,0,0.162785669583123,0.130921105362745,0,0,0,0,0,0,0,0,0,0.0622015019927629,0,0,-0.0390953243707454,0,0,0,0,0,0,0,0.0576799916996176,0,0,0,0,0,0,0,0,0.151200657771546,0,0,0,-0.0192678905908794,0.00518980294037851,0,0,0,0,0,0
X601088.SH,0.0286451103368819,0,0.193153518066666,0,0.159432114762635,0.0415750570401654,0.103437487879024,0,0,0,0,0,0,0,0,0,0,0,0.148358429270616,0,0,-0.0438901236640945,0,0,0,-0.183769637218385,0,0,0,0,0,0,0.0182459997629567,0,0,0,0,0.0671136066010203,0.00140838023159829,0,0,0,0,0,0,0,0,0,0,0,0,0.00945357057617123,0.0140149525423027,0,0,0,0.046193490993256,0,0
X600028.SH,0.611165398535151,0,0,0,0,0,0,0,0,0,0,0.0373117110497184,0,0,0,0,0,0.091173237531819,-0.0486039801765094,0,0,0,0,0,0.0901277311822359,-0.0179592017118022,0,0,0,0,0.048005967522824,0.0779520722975499,0,-0.156201362008743,0,0,0,0,0,0.0676066788584078,0,-0.0282906232212584,0.0108258523710822,0,0,0,0,0,0,0,0,-0.0114057694296706,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.305996983037235,0,0,0,0,0,0,0,0,0,0,0.184746262158286,0,0,0,0,0,0.230312490082896,0,0.0809029583750003,0,0,0,0,0,0.237938581946473,0,0,0,0.048281041445527,0,0,0,0,0.213517885936252,0,0,0.17392856487985,0,-0.210735478974254,0,0,0,-0.0435107652235836,0.0305128888234159,-0.053159340221159,0,0,-0.0654706059114815,0,0
X600188.SH,0,0,0,0,0,0.0486763402795027,0,0,0,0,0,0,0.0439623139679672,0,0,0,0,0,0.292043934769346,0,0,0,0,0,0,0,0,0,0,0,0.0230415523108884,0.071336600746202,0.0601268833251244,0,0,0,0,0,0,0,0,0.209589028002305,-0.0336876898953295,0,0,0,0,0,0,0,0,0,-0.00107645325688016,0,0,0,0,0,0
X601898.SH,0.106340348316244,0.0629148886221631,0,0,0.259909445463446,0,0,0,0,0,0.134136847079187,0,0,0,-0.00973314296437463,0,0.13371052910817,0,0.100103796852368,0,0,0,0,0.0480003722399173,0,0,0,0,0,0,0,0,0.0233845208464012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440569202215789,0.024013919173209,-0.0125297491802956,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.111937775837456,-0.00427759542858331,0,0,-0.0143065154761378,0,0,0,0,0,-0.0979837873081786,0,0,0,0.432319965872206,0,0,-0.0157041590609081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00912773336219308,0,0,0,0.00596938666497827,-0.00195532634574581,-0.0168647104011555,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.03215106048566,0,0,0.00901013656823629,0,0,0,0,0,0,-0.045403928458338,0,0,0,0,0,0,0,0,-0.119416991477539,0.0232180566755328,0,0,0,0,0,0,-0.048109649203205,0.30452576160412,0,0,0,0,0.288697166525152,0,0,0,0,0,0,0.00628195405965044,0,0.0354959484964875,0,0,0,0,0
X600585.SH,0,0,0,0.181660389773459,0,0,0,0,0,0,0,0,0,0,0.0520555648507108,0,0,0,0,0,0,0,0,0.0685867226469542,0,0,0.158060938529784,0,0.0764549659785066,0,0.134224100531148,-0.13285426397919,0,0,0,0,0,0.0450324704425751,0.0740348559322789,0,0,0,0,0,0,0,0,0,0,0,0,0.00539686788235119,0.00189451672056679,0,0,0,0.0210127917618638,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.111349737779464,0.221551740793074,0,0,0,0.191144460304599,0,0,0,0,0,0,0,0.0664023852637927,0,0,-0.0422955813417425,0,0,0,0,-0.133683388230253,0.221121462508666,0,0,-0.0290705576683548,0,0,0,0,0,0.0937992095209065,0,0,0,0,0,0,0,0,0.0203378196963844,0,0,0,0,0,0,0
