,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600547.SH,X000877.SZ,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X600096.SH,X600348.SH,X000629.SZ,X000723.SZ,X600995.SH,X000786.SZ,X600141.SH,X000933.SZ,X600219.SH,X600160.SH,X600985.SH,X600157.SH,X600489.SH,X002353.SZ,X300073.SZ,X002080.SZ,X600378.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.119457026416952,-0.0433016164654874,0,0,-0.0282404471604294,0,-0.0337801366466733,0.057020613643643,0,0,0,0,0.0731380650868047,0,0,-0.0256961329151431,0,0,0,0,0,0.0303903415456762,0.128069332597856,0,0,0.00690463434996502,-0.0261442313568599,0.0230044432692907,0,0,0,0,0,0,0,0,0,0.141987661847358,0,0,1.73472347597681e-18,0,-0.0793847167352923,-0.0471479312611766,0.00657341212911356,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.400573122597648,0.119146911441122,0,0,0.137567710452017,0,0.0778466929983127,0,-0.0184584797631461,-0.165425733851311,0,0,0,0,0,0,0,0,0,0,0,0,0.236755390404892,0,0,0.0506785137101437,0,0,0,0,-0.138300149657056,0,-0.114943800684404,0,0,0,0,0.045572968523904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.033374477997991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878478047297062,0,0,0.0141920741692247,0,0,0.0201395175543052,0.0267720253235109,0,0,0.000497683355826534,0,0,-0.00190120515332159,0.00207584393750866,0,0,0,0,0,0,0,0,0,0.133489087285172,0,0,0,0,0.0276508052274078,0,0,0,0,0,0,0,0,0
X600309.SH,0,0.0480093472036493,0,0,0,0,-0.0555312738183449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592173915741096,0,0.0352624209291614,0,0,0,0,0.0757915170917051,0,0,0,-0.0306894830906941,0,0,0,0,0,0,0,0.0509326024587657,0.142463259144109,0,0,0.0223144165990462,0,0,0,0,0.00255654874066765,0,0,0,0,0,0,0,0
X600188.SH,0,0.42246265506611,0,0,0,0,0,0,0.205181169140273,0,0,0,0,0,0,0,0,0,0,-0.0246491384590742,0,0,-0.021221078319185,0,0.137283702251577,0,0.0933725205265122,0,0,0,0.0446266806091261,0,0,0.00188122223782095,0,0,0,0,0,0.0919056604728779,0,0,0,0,0,0,0,0,0,0,0.144931173998027,-0.0912330202296,0.000360540388084496,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.69226007589581,0,0,0,0,0,0.0656669032006434,0,0,0,0,0,0,0,0,0,0,0,-0.0449542630195438,0,0,0,0,0,0,0.300998324773307,0,-0.0036338123054776,-0.0771372291245799,0,0,0,0.186174300571401,-0.0887688414182085,0,0,0,0,0,0.174768681424586,0,0,0,0,0,0.044183630833603,0,0,0,0,-0.0846132980673929,0,0
X002460.SZ,0,0,0,0,0,0.279771848044179,0,-0.149503855074619,0,0,0,0,0.0401077145252429,0,0,0,0,0,0,0.0591441988302813,0,0,0,0,0,0,0,-0.162949838855611,0,0,0,0,0,0.0495372716361466,0.0530065631367925,0.121083293072792,0,0,0.0768480019564086,0.0656120971674331,0,0,0,0,0,0.0795273670489039,0,0,0,0,0,0.0787967670083053,-0.0509367195140003,0,0,0,-0.0746718322917938,0,0
X600585.SH,0,0,0,0,0,-0.00941414227224987,0,0,0,0,0.0657500371224331,0,-0.000372297900273466,0,0,0,0,0,0,0,0,0.0887345156580346,0.0121628945617929,0,0.0230784612841375,0,0,0,0,0,0,0,0.0656615539187745,0,-2.16840434497101e-19,0,-0.0199228756082282,0.068187578817611,0,0.0339173413827025,0,0,0,0,0,0,0,0,0,0.417270498990692,0,0.0277369842901978,0.0256375879678955,0,0,0,0,0,0
X601898.SH,0,0.109083624985745,0,0,2.16840434497101e-19,0,0,0,0,0,0.0419945104745172,0,0,0,0,0,0,0,0,0,0,0.00475820126204555,-0.100848748080942,0.0187664828236928,0,0,0.298662716755182,0,0,0,0.0106759577114103,0,0.135330101755622,0,0,0,0,0,0,0,0.101063478643273,0,0.10119592536974,0.0128951932725502,0,0.197306949485102,0,0,0,0,0,0,-0.021028640429902,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.179814146489642,0.094597754726221,0,0,0,0.151787631442126,0,0,0,0,0,0,0,0,0,0.188260328643929,0,0,0,0,0,0,0,0,0,0,0.229351078879302,0,0.0550622806489999,0,0.00192266128052699,-0.000199213510042414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192889760706062,0.0201531561670822,0,0,0,0,0,0
