,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X000539.SZ,X000883.SZ,X000898.SZ,X600309.SH,X002466.SZ,X600583.SH,X000027.SZ,X600623.SH,X600578.SH,X600352.SH,X600160.SH,X000630.SZ,X600547.SH,X002470.SZ,X000629.SZ,X600489.SH,X600098.SH,X600021.SH,X600022.SH,X600176.SH,X300072.SZ,X600808.SH,X000060.SZ,X000825.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.113463133013859,0,0,0,0.0817010047022569,0,0,0.123384167710476,0,0,0,0.0121332567323909,0,0.0172992600704166,0,0,0,0,0,0,0.0624831302556422,0,0,0,0.0149030207640362,0,0,0,0,0,0,0.0160692013276146,0,0,0,0.107987511089252,0,0,0,0,0.00496930758865727,0.00366109297972025,0,0,0,0,0,0
X600028.SH,0.0326379642606415,0,0,0,0,0,0.0555707429385242,0,0,0,0,0.0651605641604342,0,0,0,0,0,0,0.019270653390296,0.219786597646875,0,0,0,0,0,0,0,0,0,0.0172732041063131,0.0963147183161609,0,0,0,0,0,0.00291738690926386,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0231250639857339,0.00674495473965432,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.301622907345304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964052197304006,0,0,0,0,0,0,0,0.00484201910211863,0,0,0,0.0189678578700764,0,0.107205316553132,0,0.0127606345686436,0,0,0,0.0658232264550208,0.354913229553483,0,0,0,-0.0164197887127267,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.109020215823403,0,0.0529091481930331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-1.73472347597681e-18,0.0843436176281495,0,0.0560291112211193,0,0.0203614733102639,0,0,0,0,0,0.0157146355373046,0,0,0,0,0,0.0659092240655076,0.226056810180309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0518260957215948,0,0,0,0,0,0,0,0.0454192166566625,0.0913217271166495,0.327239718555678,0,0.105200147218551,0,0,0,0,0,0,0,0,0,0.019201386933604,0,0,0,0,0,0,0,0,0,0.0928121658246909,0,0,0,0.0889493165026934,0,0,0.060598319604182,0.0759175342695601,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851547081833144,0,0,0.0470828921211015,0,0,0.0466253045494783,0,0,0.614529281417257,0.106127211362815,0,0,0,0.00477196285113235,0,0.0201748664672412,0,0,0,0,0,0,0,-0.0992375387649107,0,0,0,0,0,0.328580064869474,0,0,0.00730713087646643,-0.0362808790323099,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0907227026828453,0,0.202740987873419,0,0,0,0,0,0,0,0,0,0,0.0073115552024451,0,0,0,3.46944695195361e-18,0,0.134431822497695,0,0,0,0.0555688320577782,0.022749717246562,0,0,0.0357377428995993,0,0,0,0,0,0,0,0,0,0,0,0.0581954593322328,0,0,3.46944695195361e-18,0,0,0,0.00516122750588654,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.024236505711998,0,0,0,0,0,0,0,0,0,0,0.125247973786604,0,0,0.239977651409636,0.00850225716006541,0,0.028247923881969,0,0,0,0,0.023447948529569,0,0,0,0,0,0,0,0,0,0,0,0.0894641743058486,0,-3.46944695195361e-18,0,0,0,0,0,0.0450192216921544,0.274834245899311,0,0,0.0268652527424218,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0389924166773944,0,0,0,0,0,0,0,0,0,0.156687930270443,0.113027106584936,0,0,0.27138929064153,0,0,6.93889390390723e-18,0,0.0529283819530981,0,0,0,0,0.00616325378362225,0,0,0,0,0,0,0.0581141435561479,0,0,0.00781477817939234,0,0,0,0,0,0,0,0.0312752858275813,0.137157946351708,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436261527202426,0,0,0.0908349915867494,0,0,0,0,0,0,0,0,0.0280340708295056,0,0,0.0572725112684421,0.0118153275060539,0,0,0.0429253026385083,0.0983807261238358,0,0.101841169780437,0.186964231708628,0,0,0,0,0,0,0,0,0,-0.0223782283207927,0,0,0,0,0,0
