,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X601600.SH,X000786.SZ,X600176.SH,X601898.SH,X600886.SH,X600011.SH,X600188.SH,X000301.SZ,X002466.SZ,X600426.SH,X600352.SH,X600801.SH,X000932.SZ,X600219.SH,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X600489.SH,X000027.SZ,X600688.SH,X000807.SZ,X600486.SH,X000898.SZ,X600299.SH,X002353.SZ,X600516.SH,X601168.SH,X600027.SH,X000630.SZ,X601992.SH,X000723.SZ,X600157.SH,X600295.SH,X600315.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.241540907980622,0,0,0,0.0276332386685941,0,0,0,-0.0133967699763614,0,0,0.0123656570224114,0.0173738281055484,0.0188418278565333,0,0,0,0,0,0,0,0,0.0134175752583261,0,0,0,0.00861373129790464,0,0,0,0,0,0,0,0,0,0,0,0.0523567494151221,0,0.0605290230370023,0,0,0,0,0,0,0,0,0,-0.00201710850865995,2.16840434497101e-19,0,0,0,0,0,0
X600028.SH,0,0,0,3.46944695195361e-18,0,0,0.0701384618205325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345879846431704,0,0,0,0,0.0758577930239979,0,0,0,0,0,-0.00104234870294201,0,0,0,0,0,0.0380147978415492,0,0,0,0.0764330873861191,0,0,0,0,0,0.0234468910004999,0,0,-0.0279128663935526,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.063912344159063,0,0,0,0,0.154613928346472,0,0,0.258299862455891,0,0.0202971301040742,-0.0670282291384355,0,0,0.159328465355839,0.131689209140204,0,-0.047902571511209,0,0,0,0,0,0,0,0,0,0,0,0.0330057155714689,0,0,0,0,0,0,0,0,0,0.038036699266554,-0.0152654051833407,0,0,0,0.102237638618495,0,0
X600309.SH,0,0,0,0,0,0.11854142223711,0.0146729766643363,0.314789321383406,0.00803645355868769,0,0,0,-0.0403448415971924,0,0,0,0.0027776721700119,0,0,0,0,0.0628538356403841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143158835838122,0,0,0,0,0,0,0,0,0.138491377943516,0,0,0.173058905576353,0.137242107398199,0,0,-0.010755342361833,0,0,0,0.158675952648958,0,0
X600585.SH,0,0,0,0.00678494082392674,0,0,0,0.0252961762044743,0,0,0,0,-0.005246791588861,0,0,0,0,0,0,0,0.0904962170693476,0,0,0,0,0.211882963156196,0.0488917496305362,-0.000720288735781605,0,0,0,0,-0.0442848029146077,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0278874086762143,0,0,0,0,0,0,0.0611323196262037,0,-0.0390496647050419,-0.0159722925113368,4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0420029299465772,0,-0.0798669725597896,0,0,0,0,0.0803042082922129,0.0557820231551314,0,0.0085998851471489,0,0,0,0,0.113428906236433,0,0,0,0,0.349019699293238,0.0167128208770578,0,0,0,0.0421186619969158,0,0,0,0,0,0.214018384197515,0,0.0208752940502765,0,0,0,0,0,-0.085039373383837,0,0.241893433388031,0.0495347839837974,0,0,-0.0314663876759451,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0553867421429908,0,0,0,0,0.250527161359091,0,-0.654446527713303,0,0,0,0,0.172440924471784,0,0,0,-0.0480497593332352,0,0,-0.0643439810359861,0,0,0,0,0,0,0,-0.105772029957952,0.215554495113581,0,0.259401082509674,0.205230307015979,0,0.134486214295719,0,0,0,0,0,0,0,-0.366584461594606,0,-0.0314737983447669,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.249139745523445,0,0,0,0.125187091441285,0,0,0.0361391427409477,0.468861039559376,0,0,0,0,0.106279962331091,0.0639665306744403,0,0,-0.143493125707036,0,0,0,0.0426424001694643,0,0,0,0,0,-0.0793707694381445,0,0,0,0,0,0.492314129112895,0,0,0,0.092484332423496,0,0,0,0,0,-0.0223279482562597,0.0410082240859678,0,0,0,-0.0270395081221793,0,0
X600660.SH,0,-0.226436766534258,0,0,0,0,0,0.232864047635541,0,0.0345474613088591,0,0,0,0,0,0,0,0,0,0,0,0.0445620928065735,0,0,0,0,0,0.0486227821846597,0,0.069185457901851,0,0.0235651601905003,-0.157309729156305,0,0,0,0.170863316970782,0,0,0,0,0,0,0,0,-0.0856233047104676,0,0.00472114648216336,0,0.0766921423905514,0,-0.022418627335176,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.169166132647164,0,-0.2922995626477,0,0,0.187588509691374,0,0,0,0,0,0,0,0.0555545735077458,0,0,0,0,0,0,0,0,0,0,0.0562562648990844,0,0,0,0,-0.100014168146889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807760785109414,0,0.0190099176744249,-0.0590482479958541,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0192848958995031,0,0,0,0,0.0251890653501487,0,0.109575775060225,0,0.0285553164540468,0,0,0,0,0,0,0.0547621553495834,0,0,0,0,0,0,0,0,0,0.326526250187716,0,0,0,0,0,0,0.0283561987361918,0,0,0,0.0688832806944437,0,0,0,-0.00857010753974656,0.0419436897168993,0,0,-9.09484462538786e-05,0,0,0,0,-0.0799137425198733,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0306458207397967,0,0,0,0,0,0.0161615555182969,0,0.078575359831179,0.33063540512939,0,0,0,0,0,0,0,0,0,0.266724778171645,0,0,0,0,0,0,0,0,0.0714346673278929,0,0,0,0,0.152027401892192,0,0.480550543522437,0,0,0,0,0,0.0598959831119198,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0293655007993943,3.46944695195361e-18,0,-0.124826464094491,0,0,0,0,0,0.185268652831788,0,0,0,0,0,0.0443144276662373,0.168043452425891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116868737551328,0.137237234185756,0,0,0,0,0,0.0945154915896092,0,0,0,-0.0326048239605344,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.251577504977504,0,0,0.0292440570094252,0,0,0,0.325462197592066,0,0,0,0,0,0,0,0,0.206912861206266,0.110007068354566,0,0,0,0,0,0,0,0,0,0,0.103067953104779,0,0,0,0,0,0,0.166620534162811,0,0,0,0,0,0,0.276472370677558,-0.0685752681543775,0,0,-0.0373568450890459,0,0,0,0,-0.020650315227929,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.0370244998815988,0,0.0504688627313258,0,0.0276147303105794,0,0,0,0.0356301605668754,0,0,0.0308408696312356,0,0.0259186994159893,0,0,0,0.0640040667917269,0,0,0,0,0,0,0,0,0.286057322003496,0,0,0,0,0,0.110155314725351,0,0.230077217986513,0,0.0127474165471376,0,0,0,0,0,-0.020047549483694,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0190130697578548,-0.0254794638126321,0.00582683402415927,0.0831828424206056,0,0,0,0,0,0,0,0.0443029653931982,0,0,0,0,0.11589461581271,0,0,0.150414101444104,0,0,0,0,0.0304903455339138,0,0,0,0,0,0,0,0,0,0.164257091377477,-0.0336521992857172,0.0761635252769331,0,0,0,0,0,0,0,-0.169711832943016,0,0,-0.0331312145538076,0,0,0,0.00615202182149902,0,0
X600176.SH,0,0,0,0.169469266780909,0,0,0.0538133244608177,0.202135406853358,0,0,0,0,0,0,0,0.167738252155972,0,0,0,0,0,-0.14913203063323,0,0.149630071513007,0,0,0,-0.062591213731668,0,0,0,0,0,0,0,0,0,0,0,0.184969326983412,0,-0.0857042470362165,0,0,0,0,0,0.0942005112749816,-0.101035675069848,0,0,0,0,0,0,0,0,0,0
