,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600803.SH,X000708.SZ,X600489.SH,X000301.SZ,X600160.SH,X600027.SH,X002466.SZ,X601991.SH,X000807.SZ,X600426.SH,X000983.SZ,X000786.SZ,X600176.SH,X600219.SH,X601699.SH,X002128.SZ,X000877.SZ,X000630.SZ,X000408.SZ,X600096.SH,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.14043675120649,0,0.0965374152153374,0,0.122121238829645,0.252300689142882,0,0,0,0,0,0.0410074560838388,0,0,0,0,0,0,0.0380583652106436,0,0,0,0,0,0,0.105044251696537,0,0.0685536476312151,0,0,0.0624223053510581,0,0,0,0,0,0,0,0,-0.00684034600831988,0,0,0,0,-0.00593989260351817,0,0
X600010.SH,0,0,0,0,0,0,0.182556585942032,0,0,0,0,0,0,0.102902833849017,0,0,0.193287228035363,0,0,0,0,0,0.0622447006975962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229823247900636,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.116165266164293,0,-0.0417207520166707,0,-0.00183551545970114,0,0,0.0699257183827898,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.37551492707975,0,0,0,0,0,0,-0.00637642815292538,0,0.0903577180694386,0,0,0,0,0.390438992106769,0,0.0026631579853196,0.0267234200692149,0,0,0,0,0,0,0,0,0,0,0,0.00176231070843579,0,0,0,0,0,0,0,0,0,0,0,-0.000708520643986193,-0.0365962290845326,0,0,0,-0.000993981142602785,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109136932159993,0,0,0,0.260651503986271,0,0,0,0.186661708356522,0,0.187042571253198,0,0,0,0,0,0,0,0,0,0,0,0.130204060668169,0,0,0,0,0,0,0,0,0,0,0,-0.0337068856116428,0,0,0,0,0.0291947152561524,0,0
X002460.SZ,0,-0.0302896373776472,0,0,0,0,0,0,0,-0.0297764511227425,0,0,0,0.512119766771432,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.765236181251661,0,-0.0496109422177649,0,0,0,0,0,0,0,0,0,0,0,-0.0885255575633765,0,0,0,0,0,0,0,0,0,0,0,-0.0132236210759274,0,0,0.0370056635846067,0,-0.0497575362213687,0,0
X600362.SH,0,0,0,0.222257030423943,0,0,0,0,0,0.200197381276593,0,0,0,0,0,0,0,0.0779166267709338,0,0,0.114753697195258,0.0228324814499294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225365895577207,0,0,0.0127386721598618,0,0,0,0,0,0,0,0,0,0,0,-0.0197072845832587,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.540754764623571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190593511560205,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0411638941816773,0,0,0,0.0928757844628818,0,0,0,0,0,0,0,0,-0.0513906469286584,0,0,0,-0.0899071813973384,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118483028666015,0,0,0,0,0,0,0.162722579389069,0,0,0,0.148034827793035,0.329712884088478,0.0641169942411466,0,0,0,0.0331140048072133,0,0,0,0,0.0824382898512893,0,0,0,0,0,0,0,0,0,0,0,-0.0451210889094564,-0.0408887397535445,0,0,0,-0.0237780896022551,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.585709269276978,0,0,0,0,0,0.18543115193142,0,0,0,0.0552888030954769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10112629330623,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688222027241577,0,0,0,0,-0.00457040420439227,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149137316735723,0,0,0,0,0,0,0.114075722276948,0,0,0,0.11735297402767,0,0.432673301010128,0,0,-0.484854542982874,0.765122406325309,0,0,0,0,0,0,0,-0.279417338907535,0,0,0,-0.0682099291245464,0.276439084354963,0,0,0,0,0,0,-0.0554696386441967,0,0,0,0,0.0762346431700427,0,0
X600160.SH,0,0,0,0,0,0.030134018004921,0,0,0,0,0,0,0,0.218561844686406,0,0,0,0,0,0,0,0,0.128321930418866,0,0,0,0,0,0,0,0,0,0,0.0637125709367698,0,0,0,0.121252712703853,0,0,0,0.0891777553150563,0.0811913669471628,0,0,0,0,0.245231353593252,0,0,0,0,0,0,0,0,-0.0224771276257587,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.224859945456067,0,0,0,0.112453181517285,0,0.0110751932795259,0,0,0.0182929438587325,0.0655565178990226,0,0,0,0,0,0,0,0,0,0,0.244396417421479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0123397220499736,0,0
X002466.SZ,0,0,-0.229740549350606,0,0,0,0,0.279700014451689,0,0,0,0,0,0,0,0,0.0729860228249819,0.691458733919642,0,0,0,-0.0433410829725185,0,0,0,0,0,0,0,0,0,0.114142430589086,0,0,0,0,0,0.102791727523575,0,0,0,0,-0.150294105002672,0,0,0.182305665716853,0,0.0735077261588349,0,0,0,-0.0263539368469612,-0.109594231818501,0,0,0,-0.00613085333659353,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.373298997412187,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0258536467226958,0,0.0584923051150085,-0.00577548228003483,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.103972018680563,0.0101264081612888,0,0,0.033859106206463,0.326323269430833,0,0,0,0,-1.35525271560688e-20,0,0,0,0,-0.001959860124361,0,0
X000807.SZ,0,0,0,0,0,0,-0.0744714137583196,0,0,0.265156405014709,0,0,0,0,0,0,0.0992094350955643,0,0,0,0,0,0,0,0,-0.015066673549975,0,0,0,0,0,0,0.141883308068099,0,0,-0.0461040302572579,0,0,0,-0.045672655748337,0,0,0.538338775268716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131344111889402,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999645781393356,0.00768148457467036,0,0,0,0,0,0,0,0,0,0,0,0.0137794330180419,0,0.0392131627277222,0,0.186299894316746,0,0.0712524260686137,0,0,0,0.0851130055873165,0,0,0.208038441033337,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349117296506711,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457650864683446,0,0.114028902633072,0.141491393913891,0,0,0,0,0,0,0,0,0,0,0,0,0.0814510655026858,0,0.0514417399321122,0.0927563215151396,0,0,0,0,0,0.243762433793407,0,0,0,0,0,0,0,0,-0.0051118899216082,0,0,0,0,-0.0688956230393573,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0270839619013448,0.271763427653281,0,0,0,0,0,0,0,0,0,0,0,0.249750667053546,0,0,-8.67361737988404e-19,-0.0283568827837174,0,0,0.0824835459110638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744366901769897,-0.055725878348911,0,0,0,0,0,-0.0550460430497159,0,-0.025157935298698,-0.02367009905154,0,0,0,-0.013171946468597,0,0
X600176.SH,0.0227194380074314,0,0,0,0,0,0.0880856221510895,0,0,0,0,0,0,0,0,0,0,0.0462120365962351,0,0.0350057924874275,0,0,0.115517874390269,0,0,0.0479962827725405,0,0,0.149270485733837,-3.46944695195361e-18,0,0,0,0,0,0.0246894404677899,0,0,0,0.0814276863682461,0,0.110327611980547,-3.46944695195361e-18,0.0679954346893976,0,0,0,0,0,0,0,-0.0180359225186813,0,0,0,0,0,0,0
X600219.SH,0,0.0612839665684231,0,0,0,0,0,0,0,0.360940242489571,0.0096227162603654,0,0,0,0,0,0.0156892020747331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02681085985486,0,0,0,0.137236039870852,0,0,0,0,0.316694709599916,0,0,0,0,0,0,0,0,0,0,-0.0420705891852103,0,0,-0.168950743360057,0,-0.0113884871534503,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153888872627723,0,0,0,0,0,6.93889390390723e-18,0.0481624140334096,0.230813056468197,0.194493863894764,0,0,0,0,0,0.253065237300939,0,0,0,0,0,0,0,0.0760574053836285,0,0,0.17061916151938,0,0,0,0,0,0,0,0,0,0,-0.0587790706321502,0,0,0,0,0.0625214333306651,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101276725326865,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285415926851969,0,0.177425727603411,0,0,0,0,0.27386386015227,0,0,0.0522872066221834,0.300838806317502,0.00973555815737891,0,0.0496040686520393,0,0.0884187275387279,0,0,0,0,0,0,-0.0750649700240002,0,0.0464486021264071,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.17572394581746,0,0,0,0,0,-0.126851528416523,0,0.382699393239836,3.46944695195361e-18,0,0,0,0,0.00936809028487854,0.168419241573899,0,0,0,0,0,0,0,0.311080723290447,0.0636101661897907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473393608737736,-0.0321322325275147,-0.116255628366679,0,0,0.0307327866840386,0,0
X000630.SZ,0,0,0,0.0380501824443725,0,0,0,0,0,0.127819647199037,0,0,0,0,0,0,0,0,0.101823800826666,0,0.142941739478095,0,0,0,0,0,0,0,0.018516136800393,0.165312084166969,0,0,0,0,0,0,0,0,0,0.0190623042303525,0,0,0.0235444998438451,0,0,0,0,0,0.413414034284847,0,0,0,0,-0.0897536458177834,0,0,-0.00952303087393796,0,0
X000408.SZ,0.027179735893288,0,0,0.100449421962221,0,0,0,0,0,0.116533127362808,0,0,0,0,0,0,0,0.11280494570677,0,0,0,0.0396347404205302,0,0,0,0,0,0,0,0,0,0,0,0.038618748531069,0.12341135006854,0,0,0,0,0,0,0.0337552064184208,0.214997488214757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0021265451629374,0,0,0,0,0,0,0,0.238864626071098,0,0,0,0.0510243868343717,0,0,0,0,0,0.0174123560329788,0,0,0,0,0.0317042280822418,0,0.0757263473563722,0,0,0,0.248517005216644,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0124571287298378,0,0,0,0.0853372253975803,0,0,0,-0.067244679155421,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35180049741374,0,0,0,0,0.049233613219496,0,0,0,0,0,0.0455115343968098,0,0,0,0,0,0.0696197584873696,0,0,0,0.119488442781226,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.397861520732972,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.130221284615313,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281127442047965,0,0,0,0.19447615080611,0,0,0,0,0,0,0,0,0,0,0,0.157766132983458,0,0,0.122144099055528,0,0,0,0,0,0.183640958593734,0,0,0,0,0.146247534291003,0,0,0,0.0127243101479283,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0.374744953305496,0.0604820488219381,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0149502165548275,0,0,0,0,0,0,0,0,0.294097189579995,0,0,0,0,0.124862832632225,0,0,0.0436814779489573,0,-0.001926193244511,0,0,0,0,0,0,0,-0.108684330541786,0,0,0,-0.00415946587872538,0,0,0,0,-0.00415865301274787,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.13000357997099,0,0,0,0,0,0,0,0,0,0,0,0,0.133399221294126,0.0395777285891806,0,0,0,0.277807161577728,0,0,0,0,0,0.150015926352832,0,0,0,0.166432020718265,0,0,0.023834657426519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386020923481639,0,0,0,0,-0.104279348301753,0,0,0,0.0166065719730629,0,0,0.180251686369786,0,0,0.132641386444839,0,0,0,-0.107967408886517,0,0,0.430505002739431,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0218181414350715,-0.059262875543268,0.0553516410587221,0.193378710512943,0,-0.0565499757266819,0,0
X600352.SH,0,0.0816214993084948,0,0.019057861368353,0.0450980756084804,0,0.00776873055118219,0,0,0,0,0,0,0,0,0,0,0.0574627343050577,0,0,0.00791719605224428,0,0.0503380176224041,0,0,0,0,0,0,0,0,0,0,0,0,0.0190776334137535,0,0,0,0.104351206771028,0,0,0,0,0,0.0700577457355715,0,0.0568031570771542,0,0,0,-0.0251095402604359,0,0,0,0,0.00516342384974084,0,0
X600995.SH,0,0,0,0.091710288317765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440037300213366,0,3.46944695195361e-18,0.258974814345568,0,0,0,0,0,0.289679508817722,0,0,0,0,0,0,0,0.0143684388855662,0,0,0,0,-0.0304375523086486,0,0,-1.73472347597681e-18,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256233687347046,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587792036861596,0,0.0178523911615196,0,0,0,0.454248587484805,0,0,0,0,0,0,0,0.0422168691220714,0,0.0310987942350494,0,0,0.0191000236022673,0,0.000457338510569645,0.0158265917096001,0,0,0,0,0,0,0,0,-0.0191865778112836,0,0,0,0,-0.0212246173269483,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103774026113001,0,0.096854355712619,0.0990386257311445,0,0,0,0,0,0.460048369429398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992761302722732,0,0.0152680271344817,0,0,0,0.0494310980047587,0,-0.0574441083330906,0,0.0436128173911789,0.0342869630792509,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087067966033077,0,0,0,0,0,0,0,0,0,0,0.0602191180774639,0,0,0,0,0,0.331600739210575,0,0,0,0.0376306696067456,0.0635511100704552,0,0,1.73472347597681e-18,0,0,0,0,0,0.000297406123524423,0,0,0,0,0,0,0,0,0,0,-0.00654707342861065,0,0
X600549.SH,0.197033717121112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38931899569883,0,0.0038336010456209,0,0,0.123830512775164,0,0,0,0,0,0.0274735650196598,0,0,0,0,0,0,0,0,0,0.00152161545560108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232865115695439,-0.0961708583235744,0.0564859049957884,0,0,0.0380559724014383,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708490748807682,0.049184849692841,0,0,0,0,0,0,0,0,0,0,0,0,0.0787398016435229,0,0,0.0373604184565457,0,0,0,0,-0.0574298728879222,0,0,0,0.0773638102684663,-0.0790007382955708,0,0,0,-0.026072524749635,0,0
Slope,0,0,0,-0.79365574075705,0,0,0,0,0,0,0,0,0,0,0.358499379882974,0,0,0,0,-0.698783622994113,0,0,0,0,0,0.531614254849471,0,0,0,0,0,0,0,-0.0500925652733724,0,0.10933914387894,0,0,0,0.324298507852025,0,0,-0.0947649585839382,0,0,0,0,0,0.2777197066167,0,3.45276595561192,0,1.50593612704526,0,0,0,0.0609109805820353,0,0
TED,0,0,0,0.245662684457846,0,-0.0683822183297468,0,-0.0199336073919945,0,0,0,0,0,0,0,0,0,0.0428660826270647,0,0,0,0,0.100162900014734,0,0,0,0,0,0,0,0,0,0,0,0,0.0330763396301362,0,0,0,-0.327890390532192,0,0,0,0,0,0,0,0,0,0,0,0.334711776232677,0,0,0,0,-0.216122748207435,0,0
RealEstate_excess,0,-0.0385135740132263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.45855262241405,0,0,0.00680226189283581,0,0,0,0,0,0,0.185841139530104,0,0,0,0,0,0,0,-0.00956478939862937,0,0,0,0,0,0.45837305987318,0,-0.138787149093126,0,0,0,0.00394165279823467,0.0791826402913385,0,0.00107676984494188,0,-8.68812657871153e-05,0,0
MKreturn,0,-0.373818917690302,-0.259932162569795,0.0808736176257946,0,0,0,-0.260505831309191,0,0,0,0,0,0,0,0,0.13439893454724,-0.00884174851786932,0,0,0,0,0.0377829819473931,0,0,0,0,0.184175663068371,0,0,0,-0.106269897755519,0,0,0,-0.186331692551695,0,0,0,0.0571624416565599,0,0,-0.0296276450541616,0.218863529597677,0,0,0,0,0,0,0,-0.0390910060526688,0,0.13233224908089,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527705460996478,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154702878435285,0,0.00494982449077561,0,0,-0.0014894203498204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156840464214529,0,0,0,0,0,0,0,0,0,0,0,-0.00227949992759496,0,0,0,0,-0.0524772425133319,0,0
CarbonVol_Hubei,0,0,0,0,0.0260820943143019,-0.022049068662492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108130770596747,-0.00475911687810613,0,0,-0.00257732417135481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174704911436352,0,0,-0.0292787362014355,0.0217643839858862,0,0,0,-0.0467112283893846,0,0
