,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X300072.SZ,X600660.SH,X600362.SH,X601992.SH,X600795.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X600111.SH,X000898.SZ,X600176.SH,X600886.SH,X000786.SZ,X000709.SZ,X000792.SZ,X000553.SZ,X002460.SZ,X600157.SH,X600352.SH,X002271.SZ,X600027.SH,X601699.SH,X600489.SH,X600299.SH,X600219.SH,X600808.SH,X000408.SZ,X000959.SZ,X002092.SZ,X000983.SZ,X002110.SZ,X600583.SH,X600426.SH,X601158.SH,X000883.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.491932020155221,0,0,-0.125575397815943,0,0,0,0.0309680603522911,0,0,0,0,0,-0.01905578136008,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.108327174564257,0,-0.0221800413531192,0,0,0,-0.0455096570830735,0.0637492090363167,0,0,0,0,0,0,0,0,0,0,-0.00465138883948554,0,0.0710006460892868,0,0,0,0,0,-0.0157566401790977,0.0451892787907986,0,0,0.054600136195836,0,0
X300072.SZ,0,0,0,0,0,0,0.0467135672007871,0,0,0,0,0,0,0,0,0,0,-0.0419107292948561,0,0,0,0,0.141795093138901,0,0.0621165087681737,0,-0.0525668509835069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707159418648187,0,0,0.0302317023531654,0,-0.0241882339699105,0.0395001967647647,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.0292846009198682,0,0,0,0,0,-0.158208311110668,0,0,0,-0.0998792267517173,0,0.188025230795989,0,0.0759584273582098,0.0426645081120149,0,0.0660963546055909,0,-0.00389282464264854,0,-0.000748455725944807,0,0,0.197401865417211,0,0,0,0,0,0,0,0,0,0,0,0,0.0407449741725593,0,0,0,0,-0.00870928161615492,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.419256797825927,0,0,0,0,0.0151838854604954,0,0,0,0,0,0,0,0,0,0,0.0402558932496076,0.375728100623637,0,-1.73472347597681e-18,0,0,0,0,0.0652146639774389,0,0,0,0,0,0,0,0.0566809309612975,0,0,0,0,0,0,0,0,0,0,0,0.00103102208039913,0,-0.0112288870201559,-0.0371178130794764,0.174678804473631,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985782858901327,0,0,0,0,0,0,0,0,0,0,0.272917135307776,-0.0310922800050629,0,-0.192444290501185,0,0,0.102716968305703,0,0,0,0,0,0,0.0333774387425589,0,0,0.0490442195589419,0,0,0,0,0,0.000334670708895922,-0.0112808253940023,-0.0130987204680801,0,0,0,0,0
X600795.SH,0,0,0,0.253409642179755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021962525226936,0,0,0,0,-0.0365782030601,0,0.0870645787730061,0,0.103848793116321,0,-0.0135686871743235,0,0,0,0,-0.0100325423360611,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00496950214509453,0.0289288377506585,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.224732057469573,0,0,0.0848143687414295,0,0,0,0,0,0,0,0.0354590429251353,0,0,0,0.0325050846249929,0,0,0,0,0,0,0,0.683324611526025,-0.12820449744082,0,-0.0799944286724629,0,0,0,0,-0.00364061601416375,0,0,0,0,-0.09090851681388,0,0.0116451913066765,-1.73472347597681e-18,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0604177320820367,0,0,0,0,0,0,0,0,0,0,0.0396748567092683,0,0,0,0,-0.0526731328994134,0,0,0,0.716256883962419,0,0,0,0,0.115179261875713,0,0,0,0,0,0,0,0,-0.0754645957794557,0,0.0982902758674642,0,0,0,0,-0.0155906294501153,0.0413778995483534,0,0,0,0,0,0
X601991.SH,0,0,0.0524043138356159,0,0,0,0,0,0,0,0,0,0.130718986193292,0,0,0,0,0.0609288544971681,0,0,0,0,0,0,0.045639403000229,0,-0.0384419044544366,0,0.106611899475863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979578773903532,0,-0.114289570118854,0,0,0.00777408254907061,0,-0.00326416304818311,0.0182960794035167,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0237199775282916,0,0,0,0,0.263313672511254,0,0,0,0,0,-0.0622482582001848,0,0,0.428922795688862,0,0,0,0,0,0,0,0,0,0,0.201972100039926,0,0,0,0,0.195151377643902,0,0.368247704111582,0.351100998601296,0,0,0.107085663561876,0,0,0,0,0,0,-0.057642767567707,0.0507478629193722,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.076670111013084,0,0.175196372030294,0,0,0,0,0,0.0234894169527701,0,0.110698596059951,0,0,0.0643834227622342,0,0.217236937416302,0,0.192479527896688,0,-1.73472347597681e-18,0,0,0,0,0,0,0.270167952988905,0,0,0.0247812383479856,0,0.0187788825387784,0,0,0,0,0,0,0.00387686708437862,-0.00529010092596263,0,0,0,0,0,0
X000898.SZ,0,0,0,0.301985390608132,0,0,0.077967957255145,0,0,0,0,0,0,0,0,0,-0.0829920835697436,0,0,-0.0397827936542195,0.230537825085654,0,0.0430798711951983,0,0.000275483995882113,0,0.0593126668111654,0,0,0,0,0,0,-0.024706089084548,0,0,0,0.2647279253414,0,0,0,0,0,0,0,0,0,0,0,0.000572328167721713,0.00122407939795445,0,0,0,0,0,0
X600176.SH,0,0,0,0.132614459443126,0,0,0,0,0,0,0,0,0.696272716912514,0.236896011412198,0.176560610386176,0,0,0,0,0,0,0,0,0,0.325646151547035,0,0,0,0,0,0,0,0,-0.0241840864862337,0,0,0,0,0,-0.26733092786578,0,0,-0.0955065290735191,0.01573088184097,0.0737891269118569,0,0,0.0602728611439992,0,0,-0.0863448116460925,0,0,0,0,0,0
X600886.SH,0,0.0691073403532438,0,0,-0.0301692056652044,0,-0.147345387850369,0,0,0,0,0,0,0,0.0506375866942413,0,0.0459237923712065,0,0,-0.0544107476696977,-0.04656227042374,0,0,0,-8.67361737988404e-19,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0238440569739788,0,0,-2.16840434497101e-19,-0.0374067168016466,0,0,0,0,0,0,0,0,0,0,0.00127183957083013,-0.0346575480296261,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.231441146240011,0,0.350883639073954,0,0.136657016923978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401611720061607,-0.296246014481851,0,0,1.38777878078145e-17,0.0939362093164191,-0.119206912924768,0,0,0.439033384124615,0,-0.0375361134211109,0,0,0,0,0,0,0,-0.188692716173837,0,0,0,0,0,0.0457206459032725,0,-0.0250872387179632,0.0164775115269574,0,0,0,0,0,0
X000709.SZ,0,-0.126779924070702,0.0568275962553026,0,0,0,0,0,0.0742172734257482,0,0,0,0,0,0,0,0,0,0,0,0.00935819327114019,0.109585063314217,0,0,0,0,0.00420948831946555,0.000381652635728854,0,0,0,0,0,0,0,0,0,0.158196939712113,0.0294123931475682,0.164198415843881,0,0,0,0,0,0,0,2.71050543121376e-20,0,-0.00471667431117469,0.0120558265943225,0,0,0,0,0,0
X000792.SZ,0,0,-0.332308544992401,0,-0.0213042115571516,0,0,0,0,0,0,0,0,0,0,0,-0.247967902152123,0,0,0.0222833145942154,0.878944428254099,0,0,0,0,0,0,0,0,0,0,0,-0.231088150145962,-0.0678025400591112,0,0,0,0,0,0,0,0,0,0.564792448896521,0,0,0,-0.0135990997804741,0,-0.00583000376989345,-0.0270347110420598,0,0,0,0,0,0
X000553.SZ,0,0,-0.0151947375754319,0,0,0.18320678762127,0,0,0,0,0,-0.00593941332658835,0.0533122633948716,-3.46944695195361e-18,0,0,0,-0.0705301565402317,0,0.0932098529114217,0,0,0,0,0.0966014320813563,0,0.236296634951003,0,0,0,0,0,0,0,0,0.106217586866745,0,0,0,0,0,0,0,0,0,0,0,0.237935610979415,0,-0.00175470205478996,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.292259411202752,0,0,0,0,0,0,0,0,0,0,0,0.662243545667827,0,-0.0415321509175082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154009182339513,0,0.0834354474870276,0,0.00121954742614039,0,0,0,0,0.0715395868314987,0,-0.000271324233493504,-0.0481387655369542,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0435924711580294,0,0,0,0,-0.0398588172926696,0,0,0,0.0409770449892424,0,0,0,0,0,0.0254043656307892,-0.0127126181480056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128255336557474,0,0,-0.0144121988581408,0,-0.0107910569723673,0.0184251965031488,0,0,0,0,0,0
X600352.SH,0,0,-0.0255150383331223,0,0,0,0,0,0.140281964223233,0,0,0.0122330694719171,0,0,0,0,-0.195350172661028,0.0623999738309575,0,0,-0.124283525405414,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0181499732761716,0,0,0,0,0.27298188798877,0,0.0314856014991902,0,0.309853339383199,0,0,0,0,0.0607559156997388,-0.0891657862461544,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531587971382832,0,0.10083840874704,0,-0.111303552825208,0,0,0,0,0,0,0.0142242037123452,0,0,0,0,0.0930254292679852,0,0.218709707876297,0,0.0523174686084589,0,0.11485499996561,0,0,0,0,-0.0637071676322647,0.0439985497954602,0.10380246202368,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0444190314109918,0.117506718279822,0,0.0272360419947411,0.0191716944255958,0,0,0,-0.00913544171064602,0,0,0,0,0,0,-0.00126418697685769,0,0,0,0,0,0,-0.0784306504020541,0,0.086593250557716,0,0,0,0,0,0,0,0,0,0,0,0.0485140039239176,0.0989088323951251,0,0,0,0,0,0,0,0.0108843834711214,-0.00287023907468959,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.339333528271673,0,0,0,0,0.102205670278183,0,0,0,0,0,0.0278053678581871,0,0,-0.0384763459560784,0,0,0,0,0,0.0160860253715829,0,-0.133530084210743,0,0,0,0,-0.00810597126988432,0,0,-0.0351125081617949,0,0,0.351314647924169,0.130224672686252,0,0,0,0,0,0,-0.0106929701869558,0.0155601742730379,0,0,0,0,0,0
X600489.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0.0401973681868017,0,0,0.00642203435588399,0,0.149561015111815,0,0,0.286886225075705,0,0,0,0,0,0.0355513315946712,0,0,0,0.0269688135261874,0.0401945491638374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410839852255607,0,0,0,0,0.0112750596295317,0,-0.00303853750601512,-0.0102809026555509,0,0,0,0,0,0
X600299.SH,0,0,-0.0360964942820529,0,0,0,0,0,0.160188687263066,0,0,-0.0237076850549911,0,-0.0458424083785417,-0.0771499240050148,0,-0.403607364403716,0,0,0.0178517523867667,0.0380005596170885,0,0,0,0,0,0,0.16707521871967,0,0,0,0,0,0,0,0,0,0,-0.144996322899422,0,0,0,-0.00974731800424912,0,0,0,0,0,-0.616192198818145,0.0299949837773386,-0.00896215298401267,0.0469539213226286,0,0,0,0,0
X600219.SH,0,0,0.025173587100468,0.0613251712685547,0,0,0,0,0.12725381404992,0,0,0.0727340016359062,0,0,0,0,0,0,0,0.0590988547507676,0,0,0,0,-0.0716390903989514,0,0.0354328341031972,0,0,0,-0.170195454593137,0.0740519216816615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109893480102547,-0.00669759269214502,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.0692679727734759,0,0.0834762143267673,0,0,0,0,0,0,0,0,0,0,0,0.231372835217745,0.388340034108819,0,0,0,0,0.057620978068321,0.0632531909654173,0,0,0.00462781281985477,0,0,0.0750467514311513,0,0,0,0,0,0,0,0,0.0789001348508511,0,0,0,0,0,0,0.00778634337763459,0.00379667643600999,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249390965439918,0,0.06114475004125,0,0,0.0466820698039708,0,0.0552349705913442,0,0.147860685143956,0,0,0,0,0.082324701985643,0,0.130383077139783,0,0,0,0,0,0,0,0,0.0253621020851278,0,0,0,0,0,0,0.0120502541601459,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0377431670418755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100833904791388,0,0,0,0,0,0.572653536996955,0,0,0,0,0,0.0838328537222984,0,0,0,0,0,0.018125336823412,0.085151370429575,0,0,0.106993383346816,0.00344113176077141,0,0,0,0,0,0,-0.0466593796526807,0.0610410701831401,0.0478905676267345,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.00258621635455618,0,0,0,0,0.0194815498944136,0,0,0,0,0,0,0,0,0.410656433241814,0,0,0,0.115003190908784,0,0,0,0,0,0.124433344421713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048215049156855,0,-0.0162743116231474,0.032333103583446,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.234940513108477,0,0,0,0,0,0,0,0,0,0,0,-0.0915282412645154,0,0,0,0,-0.110111569303214,0,0,0,0.074190781265518,0,0,0,0,0,0,0.48817631684857,0,0,0,0,0.0315936803806188,0,0,0,0,0.10567480555635,0,0,0,0,0,0.011673808384387,-0.00753309547003313,0,0,0,0,0,0
X002110.SZ,0,0,0,0.256675205029693,0.107154761084173,0,0,0,0,0,0,0,0.0264546902449992,-0.0925192634590314,0,0.160425158008501,0,0,0,0.0873646900458871,0,0,0,0,0.100160600127767,0,-0.307753855264243,0,0.390406414501714,0,0,0,0,0,0,0.268790742514747,0,0.266203881305184,0,0,0,0,0,-0.182791844207457,0,0,0,0.17123508406503,0,0.0714112457338424,-0.0548043741996044,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699572545682812,0,0,0,0,-0.0656100394542892,0,0,0.206048380196572,0,0,0,0.052224557474653,0.0219556096713145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105899574465436,0,0,0,0,0,0.0139674137759852,0,-0.0158924442271644,-0.000216978208410605,-0.0259433263704641,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.155670388306346,0.00987767294217804,0.0744425495951761,-0.144212656864668,0,0,0.184188591640382,0,0,0,0,0.148280589574452,0,0,0,0,0,0,0,0.096543266654182,0.104873786856676,0,0.0156405998365735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321476047612138,0,4.33680868994202e-19,-0.00727999862419778,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.096895952040749,0.00803423886167526,0,-0.0315634029729516,0,0,0.0620025405226943,0,0,0,0,0,0,0,0.0122157887159359,0,0.0630435046001591,0,0,0,0,0,0.0556278657251633,0,0,0,0,0,0,0,0,0,0.0353458345165456,0,0,0.0601137251341231,0,0.0291564192568046,0,0,0,0,-0.0364229099224702,0,0.00323631075719998,0.000329396873563262,0,0,0,0,0,0
X000883.SZ,0,0,0.0383264805149463,0.0159278220345275,-0.00410487596387773,0,0,0,0,0,0,0.0297952627426891,0,-0.052490311203485,0,0,0,0,0,0.0408122141610384,0,0,0,0,0,0,-0.00373891903952871,0,0.114525163091434,0,0,0,0.115672019367771,0,0,0,0,0,0.0837047306924938,0,0,0,0.0534309944525315,0,0,0,0,-0.032605021088154,0,0.00245669269096975,0.00811317211703811,0,0,0,0,0,0
X000830.SZ,0,0,0,0,-0.191762372636003,0,0,-0.085829606097338,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.185780805923098,0,0.306092709147576,0.175611702376871,0,0,0,0.127303559656082,0,-0.179339033014399,0,0,0,0,0,0,0,0,0.213911796390534,0,0.196927377438868,0,0,0,0,0.0459130646813476,-0.00513772152604499,0,0,0,0,0,0
Change_TY3M,0,-0.175051835914102,-0.0443156999538827,0,0,0,0,0,0,0,0,-0.0274115232857836,0,0.0224782906513743,0,0,0,0,0,-0.083747149553478,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202453264170733,0.00588318895847075,0,0,-0.0278542920138382,0,0.0643867131278142,0,0,0.00512348667784798,0,0,-0.0545638128828364,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.639677020890207,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936606799117462,-0.351863282331619,-0.00567094917580162,0,0,0,0,0,0,-0.57319872275602,0,0,0,0,0,0,0,0,0,0,0,0.133995399148001,0,0,1.64399262069116,0,0,0,10.0023120300659,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944615101211985,0,-0.0241372396825391,-0.11806906147755,0,0,0,0,0,0,0,0,0,-0.236977085937827,0.0205526784140718,0,0,0,0,0,0,-0.206705042572779,0,0,0,-0.103157520797898,0,0.102487164957141,0,0,0,-0.265633111598169,0.499492603238465,0,0,0,0,-2.68894015271288,0,0
RealEstate_excess,0,0,0,0.213773654552693,0,0,0,0,-0.114321333110971,0,0,0,0,0,0,0,0,0,0,0.186894123802882,0,0,0,0,0,0,0,-0.0318848276579134,0,0,-0.0939138571053608,0,0,0,0,0,0,0,-0.170541377307116,0,0,0,-0.00869251551154953,0,0,0,0,0,0,-0.0117545297192153,-0.00626869191382658,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.005896209603998,0,0,0,0,0,0,0,0,0,0,0,0,0.110051043192963,6.45857413650308e-05,-0.0235382209092424,0,0,-0.0906967540814929,0,0.0188681996558523,0,-0.0733802825652503,0,0,0,0,0.0627033130281027,0,-0.0501741850909223,0,-0.0927973886543705,0,0,0,0,0,0,0,0,0,0,0,0.0370099540536626,0,-0.0116128002996092,0.0291875230686344,0,0,0,0,0,0
MKvol,0,0,0,0.0016870454371703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773204060237526,0,0,0.000376078645602939,0,0.00209244080419547,0,0,0,-0.000715054481607211,0,0,0,0,0,0,-0.000568513607648584,0,0,0,0,-0.000403055408262176,0,0,0,8.03040107624524e-05,0,0,0,0,-0.00199704814876602,0.00487641517920677,0,0,0,-0.0108413506478081,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0131393935639266,0,0,0,-0.0192414720683562,0,0,0,0,0,0,0,0,0.0693548037362427,0,0,0,0,0,0,0,0,-0.0725954628074276,0,-0.0287380009806504,0,0,0.0279682493476467,0,0,0,0,0,0,-0.0484848905129431,0,0,0,-0.0317923653284836,0,0,0,0,0.0054599234060301,0,0.0896432549257914,-0.128752669232634,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0167483078562654,0.001321553399964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283779370191306,0,0,0.0102503133399778,0,0.00207129152478998,0,-5.42101086242752e-20,0.00109322607935551,0,0,0,0,0,-0.0133135583818702,0.0337770649346164,-0.0151513633773053,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229920616503711,0.0468924406856221,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00954499847956766,0,0,0,-0.0090054722597445,0,0,0,0,0,0,0,0,0,0,0,-0.00519619452945266,-0.00667206413657307,0,-0.000159705098775781,-0.0206447711538168,0,0,0.0108608350671759,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000649397016836394,-0.0200199560032667,0,0,0,0.0201021454751786,0,0
