,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X601991.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X000898.SZ,X600547.SH,X600516.SH,X601992.SH,X002466.SZ,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X600299.SH,X600808.SH,X000709.SZ,X300072.SZ,X002110.SZ,X002460.SZ,X000553.SZ,X600801.SH,X000786.SZ,X600339.SH,X600583.SH,X000932.SZ,X600426.SH,X601158.SH,X000883.SZ,X000629.SZ,X000301.SZ,X600219.SH,X600489.SH,X000792.SZ,X601699.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.00505262346058227,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00023429996403315,0,0,0,0,0,0.0999195184466391,0,-0.0381284617920016,0.0867196025096655,0,0,0,0,0.18304361568287,0,0.0530500477923744,0.0165375933913403,0,0,0,0,0,0,0,0,0,-0.15782792112374,0,0.00453310334642147,0,0,0,0,0,0
X600028.SH,0,0,0.234299570491234,0.0803155696539776,0,0,0,0,0,0.130658539409014,0.184171433821944,0.00816233872919453,0,0,0,0,0,0,-0.028669133353779,0,0,-0.09870218380648,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770136198481332,0,0,0.0918660174547791,0,0,0,0,0,0,0,0,0,-0.117864961702108,0.00799848121245579,0.0137958188751922,0,0,0,0,0,0
X601088.SH,0,0.121786003667793,0,0.110210346947163,0.0233366414115809,0,0,0,0,0,0,0,0,0,0,0,0.0678349689243892,0,0,0,0,0.0681127474091931,0,0,0,0,0,0,0,-0.0379317901420511,0,0,0,0,-0.0301817253574648,-0.0311857979206401,0,0,0,0,0,0,0,0,0,0,0.388629470375111,0,0,-0.00849860951036862,-0.0314671119182794,0,0,0,0,0,0
X600585.SH,0,0,0.212150558853778,0,0,0,0,0,0,0,0,-0.092225540875422,0,0,0,0,0,0,0,0,0,0.0782655356625985,0,0,0,0,0,0,0,0,0,0,0.071445331588841,0.332635491539471,0.244775506719819,0,0.102258644730208,0,0,0,0,0,-0.100421198895104,0,0,0.00866423822432724,0,0,0,-0.00752841345008096,-0.0126984138984626,0,0,0,0,0,0
X600019.SH,0,0,0.258629075437923,0.102216713072133,0,0.128495384062908,0,0,0,0,0,0,0,0,0,0,0,0.0554787493930006,0,0,0,0.00763744662936869,0,0,0.0508712271360938,0,0,0,0,0,0.149201499369486,0,0,0.0713622318166057,0,-0.0545870366007459,0,0.248253550265061,0,0,0,0,0,0,0,-0.0315684795280502,0,-0.00672930177844704,0,6.7762635780344e-21,-0.00523639130054107,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.224780806077452,0,0,0,0,0.089279649806189,0,0.104975217022247,0,0,0.207357040227169,-0.0462928824714021,-0.108617174532021,0,0,0,0,0.273296920156933,-0.335376121051844,0,0,-0.0835749493953693,0,0,0.21945477241362,0.207922063662885,-0.0589207205519323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369308277114487,0.0405301805087333,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102989147466437,0,0,0,0,0.750692317208078,0,0.0541541295898774,0,0,0,0,0,0.025903917572919,0,0,0,0,0,0,0,0,0,0,0,0,-0.13611376177347,0,0,0.0289826575616967,0,0.00564585933875496,0.0200846678625632,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109399363106786,0,0.276998310276907,0.0255862214558884,0,0.0171586321717766,0,0,0,0,0,0.112349173118343,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.225583811490028,0.146882806505087,0.114058714961868,0,0,0,0.0118041289637633,-0.00445654634367141,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.295224972516048,0,0,0,0,0,0,0,0.078442823440451,0,0,0,0,0,0,0,0.109560497732016,0,0,0.079617779872946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801673860296791,0.0593621784438899,3.46944695195361e-18,0,-0.00987071601602242,-0.0026370588358612,0,0,0,0,0,0
X600660.SH,0,0.296458805529801,0,0,0,0.136535393071542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306309224125278,0,0,0,0,0,0,0,0,0,0,0,0,0.0159955208475663,0,0,0,0.0381075043755643,0,0,0,0,0,0,0,0,0,0.0439817079086581,-0.00791920549282675,0,0,0,0,0,0,0
