,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600111.SH,X000877.SZ,X002271.SZ,X600011.SH,X002466.SZ,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000786.SZ,X000723.SZ,X600803.SH,X600795.SH,X600096.SH,X000959.SZ,X601991.SH,X600295.SH,X600219.SH,X000408.SZ,X000807.SZ,X000932.SZ,X600801.SH,X000630.SZ,X000825.SZ,X600486.SH,X600489.SH,X600141.SH,X600985.SH,X600157.SH,X600688.SH,X000830.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.112510324305996,0,0,0,0,0,0,0,0.189446486775717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0218341137005973,0,0,0.100352015538525,0,0,0,0,0.157253119758503,0,0.035145963331795,0,0,0.0720844949132417,0,0,0.0565053637013,4.33680868994202e-19,0,0,0.0310920770718519,-0.0442364054699536,0.0259674768310488,0,0,0,0,0
X601088.SH,0.0493844849636219,0,0,0,0,0.0485412549895391,0,0,0,0.247379216709658,0,0,0,0,0,0,0,0,0,-0.0709538704764736,0,0,0,0,0,0,0,0,-0.0508653464461932,0,0,0.0170349445322981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376900988880122,0,0,0,0,0,0,0.024010432850654,0,0,0,0.152439743762232,0,0
X600028.SH,0.0982595961110797,0,0,0,0,0.0501173244929563,-0.0121491789735101,0,0,0.0543129151308951,-0.0360814436882531,0,0,-0.00689420090403464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249444926336592,0,0,0,0.0137954135506726,0,0,0,0,0,0.296768438602099,0,0,0,-0.00992748614570091,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0454387995420287,0,0,0.100197440040453,0.180685287546972,0,0,0.0210903947798756,0.176630728166978,0.0121679183455159,0,0,0,0,0,0,0,0.0520210708238496,0,0,0.0172998149225393,0,0,0,0,0,0,0,0,0,0.0209471298994722,0,0,0,0,0,0,0,0,-0.0225758105100928,0.0276270413816534,0,0,0,0,0,0
X600585.SH,0.0147688446025491,0,0,0,0,0,-0.00389023554297758,0,0,0,-0.0678031825268523,0.0339107378875625,0,0,0,0,0,0,0,0.0534322368218434,-0.121330816491912,0,0,0,0.197213909904346,0,-0.00903266484653603,0.122808666478822,0,0,0,0,0,0,0,0,0,0,0,0.371238631571086,0,0.0130486565797388,0,0,0,0,0,0,0,0,0,-0.00200285477413392,-0.00503208983771666,0,0,0,0,0,0
X600188.SH,0,0.242775203765852,0,0,0,0,0,0,0.0245257793526336,0,0,0,0,0,0,0,0,0,0,0,0.00195436440822094,-0.0239386811584542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174157892509808,0,0,0,0,0,0,0,0.610304206395012,0,0,0,0,0.0994213597655884,0,0.0555808722944219,0,0,0,0.254180944192093,0,0
X000792.SZ,0,0,0,0,0,0.0556889006690114,0,0,0,0,0.198682349355185,0,0,0,0.193035835941867,0,0,0.0603482380941209,0,-0.0568885798793286,0,0,0,0,0,0,0,0,0.344658510349396,0,0,0.220336616944392,0,0,0,0,0,0,0,0,0,-0.321110288955404,0,0,0.127264022901074,0,0,0,0,0,0,0,-0.0134210728452689,0,0,0,-0.00605938659663502,0,0
X600019.SH,0,0,0,0,0.176175237168703,0.107251572672241,0,0,0,0,0,0,0,0.112914475948132,0,0,0,0,-0.00106730540756532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106785171905171,0,0,0,0.216649084383833,0.0653307981695231,0,0.0743204711327843,-0.0700376537704099,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.00310190999750997,0,0,0,0,0,0
X002460.SZ,0,1.38777878078145e-17,0,0,0,0,0.0902796717863874,-0.0781927686692864,0,0,0.272888694701923,0,0,0,0.41176808613059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0924281210759741,0,0,0,0,-0.159258219430106,0,0,-0.062046009165795,0,0,0,0,0.291878465464012,0.0589943055551256,-0.0163239568420157,-0.0249482129414791,0.0340840839073715,0,0,0,0,0
X601898.SH,0,0.131854734022743,0,0,0,0,-0.00605562637939823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202698833277841,0,0.0266683386460967,0,0,0,0,0,0,0.0483830700517977,0,0,0,0.0199926833141323,0,0.0531211656515799,0,0,0.0591958405644936,0,0.311327139454208,0,0,0,0,0,-0.00218232521273151,0,0,0,0,0,0,0
