,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600489.SH,X600660.SH,X600309.SH,X000723.SZ,X600623.SH,X000792.SZ,X600299.SH,X601158.SH,X002466.SZ,X000959.SZ,X002075.SZ,X000898.SZ,X000709.SZ,X000408.SZ,X000983.SZ,X600583.SH,X000012.SZ,X000883.SZ,X000630.SZ,X600352.SH,X600549.SH,X000937.SZ,X000539.SZ,X002092.SZ,X000060.SZ,X601699.SH,X000027.SZ,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00626376493908402,-0.002207462889308,0.0564123047335852,0,0,0,0,0.0150557647674903,0,0,0,0,0,0,0,0.00585410501244425,0.0531564391499595,0,0.0330858330315982,0.00949549261786432,0,0,0,0,0,0,0.033133598203267,0,0,0.137593908881592,0,0,0,0,0.0259672720175355,0,0,0.0196506483456171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0.0184693024055871,0,0,0,0,0,0,0,0,0,0.0673923553036586,0,0.0456092856635333,0,0,0,-0.00143638355381243,0,0,0,0,0,0,0,0,0,-0.0230537092668921,0,0,0,0,0,0,0.0302434960025971,0.263236511985742,0,0,0,0,-0.0432422115097787,0,0,0.0715247748330527,0,0,0,0,0,0,-0.0106217907178443,-0.017704255817253,-0.0375609425529031,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.046002620524759,0,0.197157161622808,6.93889390390723e-18,0,0,0,0,0.0388842092734628,0,0,0,0,0,0,0,0,0,0.141941139555073,0.0136968234589037,-0.185740659388691,0,0,0,0,-0.0191628601845772,-0.0599813941745652,0,0.0913324323820782,0,0,0,0,0,0.0592432771291387,0,0.0386762098123763,0.0592805515215762,0,0,0,0,0,0,0,0,0.00270760747614452,-0.0651649946650201,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0360595719142101,0.0506642685438516,-0.0276755991212383,0,0,0,0,0,0.0549323691158057,0,0,0,-0.0272611995421222,0,0.148804190154194,0,0.0172877523214815,-0.0463988879927221,0,0.0433309046102398,0,0,-0.022935035455246,0,-0.0412355698088092,0,0,0,0,0.0281376061742251,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0473729151250682,0,0,0,0,0,0,-0.031835146071273,0.0350754101231093,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.605590655564677,0,0,0.0296168184698883,0,0,-0.128057542104206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383921463332393,0,0,0,0.0187215408802212,-0.07902437330991,0,0,0,0,0,0,0.106740838431065,0,-0.00865646154867288,0,0.103785343402853,0,0,0,0,0.0533212871801959,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0956200652310555,0,0,0.00686745451644803,0,0,0,0,0,0.125904485225352,0.0187967549678262,0,0.0742495394541199,0,0,0,0,0,0,0.0453407359276347,0,0,0.0735128083120081,0,0,0,0,0,0.105072569305623,0,0,0,0,0.0137857254827585,0.15738073337562,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.198770866787683,-0.0957025135082565,0,0,0,0,0,0.0594278289767441,0,0,0,0.0576643247909173,0,0,0,0.210012080582122,0.11766406026859,0.0892120218476177,0,0,-0.015133718205457,0,0,0,-0.0321247180809605,0,0,0,0,0,0,0,0,0,0,0,0,-0.116938052169121,0,0.108730122420823,0,0.0467983242328246,0,0,0.0649530281727385,0,-0.0384985110766968,-0.0305907228367226,0,0,0,0
X601898.SH,0,0,0.242930083793102,0,0,0,0,0,0,0,0,0.340875969754406,0,0,0,0,0,0,0,0,0,0,0.0553205271072197,0,0,0,0,0,0,0,0.031243674365334,0,0,0,0,0.184864267728953,0,0,0,0,0.208921708639969,-0.10057622051731,0.0552756483503209,0,0,0,0,0,0.04123039422006,0,0,0,-0.0120817251161065,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306357453784393,0,0,0,0,0,0.996433283655324,0,-0.00135064172877866,0,0,-0.0720757299925646,0,0.0357736821026578,0,0.00271403976706246,0,0,0,0,-0.021278762981785,0,0,0,0.0264267679286521,0,3.3881317890172e-21,3.46944695195361e-18,0,0.172272938561096,0,0,0,0,0,0,0,0,0,0,0,-0.206364051330115,0,0
X600362.SH,0,0,0,0,0,0,0,0.0683520661186396,0,0,0,0,0,0.0859555446735666,-0.0421319835176229,0,0,0,0.0162723978862521,0,0,0,0,0,0.0720414781242719,0,0,0,0,0,0.0741244211117307,0,0,0,0,0,0,-0.00558844318290547,0,0.578493879103066,0,0.0119851567351374,0.28635488446721,0,0.0994117668426199,0,0,0,-0.0387751693869489,0,0,0.0214552964096364,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592580860796538,0,0,0,0,0,0,0.00506305904107492,0,0.193991349084656,0,0,0.0610865076489658,0,0.0252260224288635,0,-0.010164972837997,0,0,0.141021519911205,0.019727784255513,0.0126376850395298,0.0200725715982031,0.0658587387829724,0,0,0,0.0741310851692919,0,0,0,0,0,0,0,0,0,0.00504115300523341,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0420857340847978,0.186692319978854,0,0,0,0,0,0,-0.0412730844874421,0,0,0,0,0,0,0,0,0,0,0.0100201379937043,0.107261151160737,0,0,0,0,0,0.0537742128720868,0,0,0.487031428073713,0,0.0144728578329759,0,0.0482558844598598,-0.221232473591646,0.0791139135311539,0,0,0,0.0503043739130374,0.00670959579681311,0,0,0,0,0.0252104907640546,0.0103495527151201,0,0,0,0,0,0
