,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600660.SH,X600010.SH,X600188.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X601600.SH,X000708.SZ,X600547.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X000408.SZ,X600803.SH,X300037.SZ,X002326.SZ,X600219.SH,X000723.SZ,X601991.SH,X600096.SH,X000786.SZ,X600795.SH,X600141.SH,X600399.SH,X002407.SZ,X300073.SZ,X600352.SH,X600489.SH,X000825.SZ,X600688.SH,X000831.SZ,X002409.SZ,X002353.SZ,X600486.SH,X000983.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552063134713958,0,0,0,0.0521909232041029,0,0,0,0,0,0,0.0788160905091205,0.0585294800194345,0.0492873988724023,0,0,0,0.0901560877462295,0,0.0635401151601737,0.0706464851219552,0.0101562170187562,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0778734153042165,0,0,0.0234825114181366,0,0,0,0.0235276449840032,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678377047338384,0,0,0,0,0,0,0,0,0,0,0,0,0.167198629472585,0,0.145752860335058,0.0709244623361154,0,0,0.599936577294563,0,0,0,0,0,0,0.0236000193955978,0.0306544757824514,0,0,0,0,0,0,0,0.00575356319762108,0.0254947515776943,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0734285749130624,-0.0985246508810537,0,-0.0677811303161362,0,0.209199824553763,0,0,0,0,0,0,0,0,0,0,0,0,0.0306344002408284,0.183453846783661,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162864304673416,0,0.245966314516275,0,0,0,0,0.0341406882571568,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.101323188311626,0,0.103464042319941,0.241053863811908,0,0.150801163339052,0,0,0,0,0.131707906044375,0,0,0,0,0.0804021900511957,0,0.0145957009741693,0,0.0831617065565085,0,0.1884493361226,0,0,0.0326342876940507,0,0,0.0747644284179014,0,0,0,0,0,0.0233297500076307,0,0,0,0,0,0.0450405208744936,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.235449298091802,0,0.375223417134085,0,0,0.0635727812774234,0.0938945392433362,0,0.0303176959687902,0,0,0,0,0,0,0,0,0,0,0,0.177238501110273,0.207991578390681,-6.93889390390723e-18,0,0,0,0,0,0.0299276427299841,0.0557186318506376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000398920676193576,0,0,0,0,0.124687987006063,0,0
X600803.SH,0,0,0.0558617962554824,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0156825275588245,0.0713001884922267,0,0.189520563026655,0,0,0,0,-0.193481560814959,0,0,0,0,0,0,0,0,0,-0.039511760383767,0,0.0483813502964675,0,0,0,-0.036035537974943,0,0,0,0,0,0,0,0.324700414613116,0,-0.234245637710496,0,0,0,0,0,0,-0.0107783808366394,0,0,0,0.000544165412125012,0,0
X300037.SZ,-0.0917473876203355,0,0,0,0.175700014226627,0,0,0,0,0,0,0,0,-0.138719010627507,0,0.113310490274428,0,-0.0422526286104778,0,0,0,0,0,0.365502637673211,0,0,0,0,0,0,0,0,0,0.0919418509386783,0,0,0,0,0,0.102734703412653,0,0,0,0,0,0,-0.237884019777654,0,0,0.0663763469064738,0,0,-0.0375810859360289,0,0,0,0,0,0
X002326.SZ,0,0,-0.0399963276294306,0,0,0,6.93889390390723e-18,0,0,0,0,0.294935578849043,3.46944695195361e-18,0,0.390539870667157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215021485140819,0,-0.218443333756051,0,0,6.93889390390723e-18,0,0.188404811541982,0,0,0,0.16168945037081,0,0.115436005990072,0,0,0,0,0,0,0.11400614636622,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.00500881752507839,0.0536948698622901,0,0,0,0,0,0,0,0,0,0,0,0.543207526559419,0,0,0,0,0,0,0,0,0,0.131543095314586,0.144603922716997,0,0,0,0,0,0,0,0.0231284372546373,0,0.177054360371951,0,0,0,-0.0519243340242757,0,0.0376277275143508,0,0,0.059009426739037,0,0,0,0,0.0959489065694014,0,0
X000723.SZ,0,0,0.129288025498258,0,0,0,0,0,0,0,0,0.0171097706475841,-8.67361737988404e-19,0,0,-0.267198164575599,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0812426657004175,0,0,0.0998939122717708,0,0,0,0,0,0.169199289285566,0,0,-0.0289573381519539,0.17313261378067,6.93889390390723e-18,0,0,0.254554958241994,0,0.0613975564784842,0,0,0,0,0,0.0803812789256706,0,0,0.0560792091963596,0,0,0,0.151957755034463,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0246244580745957,0,0,0,0,0,-0.0473593579493571,0,0.255134953575012,0,0,0,0,0,0,0,0,0.0100408724495861,0,-4.33680868994202e-19,0,0.0799147995400571,0.0348463017808992,0.00510833924956903,0.113767439127839,0,0,0,0.13026179320252,0,0,0,0,0,0,0,0,-0.00281518810828136,0,0.0349055313180755,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0813560413049056,0,0
X600096.SH,0,0,0,0,0,0,0.0420295406145509,0,0,0,0,0,0.207584272636671,0,0.0270007138575012,0,0,0.0904716974367898,0,0,0,0,0,0,0.296818111159406,0,0.0201420094010556,0,0,0,0,0,0,0,0,0,0.498611640589621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283643847797543,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0972868647086998,-0.0890847230089007,0,0,0,0,-0.311451832849846,0,0,0,0,0.302352104218306,0,0,0,0.00531978554035966,0.120380579023929,0,0,0,-0.0349821996366167,0,0,0,0,0.0998960886517622,0,0,0,0,-0.0215644062620402,-0.0607005403963028,0,0,0,0,0,0,0,0,0,0,0,0.197285534661555,0.0181106064571724,0,0,0,0,0,0,-0.047047661795065,0,0
X600795.SH,0,0,0,0,0,0.0712846403909797,0.0400645586398545,0,0,0,0,0,0,0.234984408064451,-0.0223470937234541,0.107396780447159,0,0,0,0,0,0,0,0,0,0.173895837126919,0.032428817317279,0,0,0,0,0,0.623283628102291,0,0,0,0,0,-0.0739584679978225,0,0,0,0,0,0.0151271836835088,0,0,0,0,-0.0448944760397932,0,0.00865744875179131,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273585465353654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176819627566127,0,0,0,0,0.45663404508321,0,0,0,0,0,0.172227645970584,0,0,0.0237704459167341,0,0.0691994578334715,0,0,0,0.0571585635936552,0.12857637808798,0,0.0942574811075002,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.0692956080335303,0.242672802520225,0,0.188455189787858,0,0,0,0,0,0,0,0,0.0391420687064594,0,0,0,-0.0473417846939022,0,0,0,0.0871609907848603,0,0,0,0,0.102128056104361,0.0549814202888124,-0.166183113651737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243663229141338,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.0729561616065326,0,0.153578801427366,0,0,0,0,3.46944695195361e-18,8.67361737988404e-19,0,0.0539127196859105,0,0,-0.167887576081314,0,0,0,0,0,0,0,0.143736436322846,0,0.110310512406522,0,0.122881177190763,0,0,0,0.105130729289627,0,0,0.13688818658791,0,0,0,0,0,0,0,0.164735543945224,0,0,0,0,0,0,0,-0.0245297093132,0,0,0,0.123951512654555,0,0
X300073.SZ,0,0,-0.0814420260805209,0,0.27652475883151,0,0,0.131709446145944,0,0,0,0.0400976043827653,0,-0.0196779016212744,0,0,0,0,0,0,0,0,0,0,0,0.0836315828438188,0,0,0.15026589448865,0.0325758182575397,0.143367196667513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555482976774623,0,0,0,0,-0.0774455201641536,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.346407199649077,0,0.0411925460271078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198933104004168,0,0,0.108492570208077,0,-0.0325685493362301,0,0.0563470020044744,0,0,0.056272820789494,0,0,0,0,0,0,0,0,0,0,-0.0309773545899487,0,0,0,0.0593154071587025,0.0535109501858598,0,0,-0.0153711970956652,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178004883214863,0,0.00242251536378307,0,0,0,0,0.202818075042113,0,0.255208327028924,0,0,0,0,0,0,0,0.00914513758143987,0.0632723203098037,0.0320311796276829,0,0,0.0200818474660616,0,-0.105946679899082,0,0,0,0.0367020469371565,0,0,0,-0.0258997798202573,0,0,0,0,0,0,0.032024231487859,0,0,0,0,-0.0223315028573078,0,0
X000825.SZ,0,0,0,0,0,-0.0133503560666876,0,-0.0937131296256113,0.2423948303889,0,-0.109322718940279,0,0,0,0,0,-0.0803038767225447,0,0,0,0.0796371515093857,0,0,0,0,0,0,0,0,0,0.204367167784142,0,0,0,0,0,0,0,0.0612913612346844,0,0,0,0,0.225243392698958,0.132986601400952,0,0,0,0.239341754612504,0,0,0,-0.0819346483180182,0,0,0,0.0261578002652611,0,0
X600688.SH,0,0,0,0,0.0520148826096356,0,0,0.0554978995369479,0,0.107136772387264,0,0,0,0,0.0523568585519738,0.0205177014923869,0.0813032036056846,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.179899394331267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708230933224197,0.0863376826059319,0,0,0.00720060020788042,0,0,0,-0.0867072876530733,0,0
X000831.SZ,0,0,0,0,0,0,0.410213836838749,0,0,0,0.00793677121416728,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564288729146507,0,0,0.0418707720337204,0,0,0.0135076515271785,0,0,0,0,0,0,0.161164508152,0.10099042662797,0.0394330283200227,0.170212901269828,0,0,0.0365077873068891,-0.0543039776109124,0,0,0,0,0,0,0,0.00790778343132468,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.0334853204055752,0,0,0,0.161433757464224,0,0,-0.0414109832672315,0,0,0,0,0.0612741667299298,0,0,0,0,0.0772265400979088,0,-0.169338354633722,-0.147822868957825,0,-0.125282842797561,0,0,0,0,0,0,0,0.244611268733953,0,0,0,0,0.0857503714604747,0,0,0,0.0895327057723263,0,0,0.0418996601023649,0,0,0,0,0.20533620661862,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221137861741186,0,0,0,0,0,0,0,0,0,0,0,-0.061444766134411,0,0,0,0,0.181128980132903,0,0,0,0,0.27015403873708,0,0,0,0,0,0,0,0,-0.0214561560251127,0,0,0,0,0,0,0.0103483558620262,0,0,0,-0.0542325251965277,0,0
X600486.SH,0,0,0,0,0,0.0360947570325722,0,0,0,0,0,0,0,0,0,0,0,-0.12655824494105,0.135725736886327,0,0,0,0,0,0,0,-0.128056299117899,0.0218646211273569,0,0,0,-0.0670486561933438,-0.0336289984803705,0.0775738948437368,0.0280162862887438,-0.07579972106491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139038148660489,0.0630784330657201,0,0,0,0,0.0691068757775612,0,0
X000983.SZ,0,0,0.344870637934,0,0,0,0,0.161003783356553,0,0,-0.120481549257408,0.140963543878522,0,0.150451225954167,0,0.118589927810541,0,0.024397657748274,0,0,0.29394893421278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774793362160595,0,0.0161477964643532,0.0932732700721217,0,0,0,0,0,0,-0.0334092759477767,0,0,0,0,0,0
X600295.SH,0,0,0.212008369121438,0,0,0,0,0.0999560709852065,0,0,0,0.135078615180848,0,0,0,-0.0256105073969449,0,0,0,0,0.0791612176336508,0,0,0,0,0,0,0,0,0,0,0,0,0.300463293662455,0,0,0.113961998761271,0,0,0,0,0,-0.0547798115812972,0,0,-0.207484339644746,0,0,0.073671178402547,0,0,-0.0876504593345069,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.031315410330538,0,0,0.0207656138784991,0,0,0,0,0,0,0,0,0,0,0.0697473124609643,0,0.0748027261636408,-0.120332952273986,0,0,0,0,0,0,0,0,0,0.166617329021339,0,0,0,0,0,0,0,0,0,-0.00690383481556755,-0.0024969907271544,0,0,-0.136365564628396,0,0,0,-0.0577470511771577,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0296485863594441,0.0597093372355438,-0.182670455815362,0,0,-0.0400189859621111,0.0386812044087109,-0.118704549781786,0,0,-0.16478510736886,0,0,0,0,0,0,0,0.0927233533506645,0,0,0,0,0,-0.112631299107235,0.233239188071577,0,0,0.896161173905736,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203626774330412,0.0540657981166427,0,0,0.16141255819804,0,0,0,0,0,0,0,0.0777246011238385,0,0,-0.076712419926046,0,0,0,0,0.148602550346122,0,-0.0396350574536761,0,0,0,0,0,0,0,0,0.0378623596414147,0,0,0.0477167963045606,-0.217297259220556,-0.0218483255904796,0.828483717650542,0,0,0,0,-0.283496210333599,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0698687593730203,0,-0.0995531326651481,0,0,-0.036082627770762,0,0,-0.0367618455008298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387810449055216,-2.16840434497101e-19,0,0,-0.0525143729208134,0,0,0,0,0,0,0,0,0,0.0363242440217667,0,0,-0.00769401640899225,0,0,0,0,0,0,-0.00179502350008604,0,0,0,-0.061162702109703,0,0
MKreturn,0,0,0,0,-0.0219724034366827,0,0,0,0,-0.0134324810712458,0.0338505146586868,0,0.0109664259983717,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927513681973605,-0.0413526732515471,0,0,0,0,0,0.0464281029817115,0,0,-0.00811588986949676,0,0,0,0,0,0,0.03134864587997,0.014965690334881,0,0,0,0,0,0,0,0.00228936261427631,0,0,0,-0.00132625423529225,0,0
MKvol,0.000512895312760097,0,0,0,0,-0.00400204748252213,0,0,0,0,0,0,0,0,0.000567632121739971,6.16447926577026e-05,0,0,0,0,0,0,0,0,-0.000916727213708188,0,0,0,0,0.00112473358829627,-1.23057617212963e-05,0,0,0.00145491666301374,0,0,0,0,0,0,0,0,0,0,-0.000991391385280403,0,0,-0.000909814598673802,0,0,0,0.00160396111989318,0,0,0,0,0.00388897441512306,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165710225647013,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148674664995371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233486557491427,0,0.00212211303299613,0,0,0.000103444607201845,-0.00245836251967762,0,0,0,0,0,0,0,0,0,-0.0031371839144804,-0.00155018290911029,0,0,0.00426104208163834,-0.00234890105791944,0,0,0,0.00397035874482665,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00455328500628582,-0.00843757412551075,0,0,0,-0.00567713626371004,0,0,0,-1.0842021724855e-19,0,0,0.00160725855777787,0,0,0,0,0,0,0,0.00336700974731782,0,0,0.00583569540705635,0.00419574387496069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181495148516249,0,-0.00522775433845274,0,0,0,0,5.42101086242752e-20,0.000146276196596547,0,0,0,-0.0210059754523212,0,0
