,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X000786.SZ,X600886.SH,X601898.SH,X600176.SH,X600010.SH,X600801.SH,X600362.SH,X601600.SH,X600489.SH,X600352.SH,X600188.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X002080.SZ,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002466.SZ,X000932.SZ,X000301.SZ,X600803.SH,X600529.SH,X300037.SZ,X600315.SH,X002075.SZ,X002353.SZ,X600219.SH,X000027.SZ,X600486.SH,X000723.SZ,X000883.SZ,X002409.SZ,X000898.SZ,X601158.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600489.SH,0,0,0,0,0.0983835964399801,0.9202288181716,0,0,0,0,0.0889301898997288,0,0,0,0,0.00630765175270744,0,0,0.127614939828094,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119815667312457,-0.0345525592579544,0,-0.0400885136702981,0,0,0,0,0,0,0,0,0.0245491265475464,0,0.0446310716900644,0,0,0.0155929569903841,0,-0.0327938651643806,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.0489680126161009,-0.0750190615194068,0,0.256354672656469,0.0389198080122311,0,0,0.145114327609413,0,0,0,0,0,0,0,-0.0578250607953892,0,0.377852009167941,0,0,0,0,0,0,0,0,0,0,0.120495400158556,0.00846005729613339,0,0,-0.193549992334608,0,0,0,-0.0299156250617829,0,0,0,0,0.0973440128298784,0,-0.00715842844808755,-0.011109928239285,0,0,0,0,0,0
X600188.SH,0,0,0.0144284280932063,0,0.037283403989795,0,0,0,0,0,0,0,0,0,0.436004737577956,-0.0301194996546208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100129113925841,-0.0501142420140871,0,-0.0373530214668191,0,0,0,0,0.037106488850722,0.1233288219314,0,0.225110052989061,0,0,0,0,0,0,0.0417351287260482,0.0264206092108362,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0252799886288324,0,0.0593367856143373,0,0.0860012973006314,0,0,0.0680585835865688,0,0,0,0,0,0,0,0,0.0791615886645997,0.137665193717495,0,0,0,0,0,0,0.0787127861146209,0,0.139822130265711,0,0,0.0207512465539692,0.0137067873109911,0,0,0,0,0,0,0,0,0,0,0,0.0425292775993979,0.0152965550419776,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.311312429983509,0,0,0,-0.0924310772051774,0,0,6.7762635780344e-21,0.339509997115449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136879419680414,0,0,0,0,0.00824717098918808,0,0,0,0,-0.0489791441690763,0,0,0,0.033221644647474,0,0,-0.0754325897512645,0.223885346948664,0.213527802186367,0,0,0,0,0.069820706139222,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.00666195636342304,0.3359661962455,0,0.0116371351827898,0,0,0,-4.33680868994202e-19,-0.0424005171398062,0,0,0,0,0.0618035545317267,0.0569647558430171,0,0,0.267378921706763,0,0,0,0,0,0,0,0,0,0,0.00429639214535804,0,0,0.0991418150495121,0,0,0,0.138595858764853,-0.0402848926238233,0,0,0,0,0,0.187192444583581,0,0,0,0,-0.109030230360037,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0583047577386231,0,0,0,0.044637447004301,0,0,0.117399771311178,0,0,0,0,0,0,0.134735364802864,0,0.054459183992979,0,0,0,0,0,0,0.089798515493427,0,0,0.113527030436855,-0.0204022989999001,0,0,0,0,0,0.0689437449568906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.109668542074245,0,0,0.327699817752552,0,0,0.156297654093124,0,0,0,0,0,0,0,-0.0499950339565854,0,0,0,0,0,0,0,0,-0.00455653160103077,0,0.380161239101577,0,0.208710755782623,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.122445445394418,0,0,0,0,-0.0193038577411093,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.0530563027670131,0,0.0647966361613309,0.0241332822540095,0,0,0.0488260937784189,0,0.0504017363119783,0.108906757188705,0,0,0,-0.0113595331385025,0,0,0,0,0,0,0.0167309356094376,0,0,0,0,0.0629284869350831,0,0.0451288445967971,0.0641122192174639,-0.0107792293803981,0,-6.93889390390723e-18,0,0,0,0.259313086018073,0,0,0,-0.0701691454696606,0,0,0,0,-0.00491806441821585,-0.00351687967462747,0,0.0592753939172463,0,0,0,0
X600027.SH,0,0,0.214428915338822,0,0,0,0,0,0,0.016645325118031,0.0354034607490658,0,0,0,0,0,0,0,0,0,0,0,0.0457937102082092,0,0,0,0,0.150611395172689,0,0,0.0272030948074269,0,0,0.057802049151452,0,0,0.0465575205813903,0,-0.0451579105475766,0,-0.00786026985958979,0,0,0,0.217772775256294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.160567983715162,0,0,0,0,0,0,0,0,0,-0.0713166893714145,0,0,0,0,0,0,0,0,0,0,0,0.224756405476992,0,0,0,0,0,0,0,0,0.132919355516744,0,0,0,0,0,0.204340903862525,0,0,0,0.126666903092601,0,0,0,0,0,-0.013614710445054,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.00480729251422834,0,0,0,0,0.0432748859715435,0,0.190364513845181,0,0,0,0,0,0,0,0,0.000861732841832559,0,0,0,0,0.0167053657218884,0,0,0,0,0.039138359029122,0,0.00468223431423528,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.000783101317490382,0.000557823884887958,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.521852400134403,0,0,0,0,0,0,0,0,-0.169813112359371,-0.18394235505143,0,0,0,0.154416093073085,0.513386297990364,0,0,0,0,0,0,0,0,0,-0.116153223790811,0,-0.160174589977794,0.0424580740975746,0,0,0,-0.125009025202316,0,0,0.243749753537729,0,0,0,0,-0.135717191722114,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,-0.053220821465229,0,0,-0.0540715403072316,0,0.225911512808309,0.0978024160197593,0,0.0286335363608102,0,0,0.0480620270007328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841416365755711,0.203209064635492,0,0,0,0.215613325758416,0.284283282112904,-0.219043924442748,0,0,0,0,0,0,0,0,-0.0174699218097145,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0517475368176626,0,0,-0.0687829721291747,0.0676120049549113,0,0,0,0,0,0,0.0305984849991994,0.109966331242283,0,0,0,0,-0.114256193790413,0,0,0,0,0.0872553952979708,0,0,0.201066133147696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227702922330553,0,0,0,-0.0570567597703664,0,-0.098157487887998,0.0518149598408459,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.396564565475559,0,-0.0499017399321733,0.0573492034168836,0.0856995905040273,0,0,0,0,0,0,0,0,0,0,-0.0601493153711062,0,0,0,0,-0.124360668992481,0,0,0,0,0,0.324593346775097,0,0,0,0,0.0529164353757399,0,0,0.252043121395764,0,0,0,0,0,0,0,0,0,0.0189056541103286,0.00799661123348481,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0395410923618083,-0.191983081799492,0,0,0,0,0,0,0.0871675867134621,6.93889390390723e-18,0,0,0,0,0,0.182708190749946,0,0,0.301958729159976,0,0,0.114681403752816,0,0,0,0,0.347332597523027,-0.0833749789783377,1.73472347597681e-18,-0.115058423467941,-0.0473768070185461,0.215976128755848,0,0,0.202951592050235,0,0,0,0,-0.192164906509336,-0.0831346227986092,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.572451030806829,0,0,0,0.299272316202768,0,0,0,-0.211405523951051,0,0,0,0,0,-0.0861630172076927,0,0,0,0,0,0.0205070052798236,0,-0.159494839780174,0,0,0,0,0,0,0,0,0.0943804817701944,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0609089823507553,0,0,0,0,0,0
X600315.SH,0,0,0,-0.0529762077334858,0.40890676154505,0,0,0,0,-0.0335728435812094,0,0,0,0,0,0,0,0,-0.027666582952483,0,-0.0989391692316524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743560484114352,0.116536909565808,0,0,0,0,0,0.251068972918605,0.210559356532737,0,0,0,0,0,0,0,0.071265683780732,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.352291734379112,0,0,-0.76125241187778,0,0,0,0,-0.237907044003602,0,0,-0.0339865753200586,0,0,0,0,0,0,-0.174370270151616,0,0,0.811469309392499,0,0.235520983464762,0,0,0,0,-0.262791410629439,0,0,0,0,0.0353566107246287,0.471862542416432,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-4.33680868994202e-19,0,0,0,-0.34884960369672,0,0
X002353.SZ,0,0,0,0,0.221756949526457,0,0,0,0,0,0.0340126853004912,0.192206110939113,0,0,0,8.24257815481566e-05,-0.0300576244085463,0,0,0,0.167498501189379,0,0,0,0.191424494735281,0,0,0,0,0,0.134888632996926,0,0,0,0.039315646506451,0,0,0.0193257361329192,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0368990360817279,0.00897691557252377,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.012293867663526,0,0,0,0,0.0223388006827169,0,0.0491493255049931,0.0112104571296404,0,0,0.0897627016776252,0,0,0.13266275561665,0,0,0,0.0539545712580987,0,0.14837444197005,0,0,0,0,0,0,0,0.108252519191661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812027726499633,0.0309278246559864,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00407772347887442,0,0,0,0,0,0.0918865866911884,-8.67361737988404e-19,0.046453571832621,0,0,0.255209045346836,0,0,0,0,0,0,0.0273887611301403,0.0265529889225611,0,0,0,0,0.097262546430956,0.013666429550574,0,0.0240740157919608,0,0,0,0,0,0.151482701485411,0,0,0,0,0,0,-0.0585515618906988,0.0268711512018513,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0482816902017405,0,0,0,0,0,0.0532538022368954,0,0,0,0,0,0,0,0,0,0.0297815110974037,0,0,0,0.0934575204374516,0,0,0,0,0.0980790462276831,0,0,-0.0135586125747709,0,0,0,0.0542800873049849,-0.0926070298066993,0.135325859894684,0.0341013325545259,0.134427667350392,-0.08896624102317,0,0,0,0,0,0,0,1.67543809193871e-05,0,-0.0509532404801882,0.0159831840550906,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.317693752100316,0,0,0,0,0,0.386511841758474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812638266248652,0.00644481551796121,0.0539193175186347,0,0,0,0,0,0.116490306562209,0,0,0,0,0.0463240578642836,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0288130637731574,0,0.130523405446051,0,0.0133190545806095,0,0,0.038843659816486,0,0,0,0,0.049868478866659,0.0561800624250721,0.0346071887632479,0,0,0,0,0,0,0.0204870126182032,0,0,0,0,0,0,0.0273250012731691,0,0.105847655555744,0,0,0,0,0.0528856304771797,0,0,0,0,0,0.0115165101408588,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,-0.168301570114922,0,0,0.302848388736123,0,-0.267412184320195,0,0,0,0,0,0,0,-0.108945493626962,0,0,-0.104438102598681,0,0.238339065400557,0,0,0,1.73472347597681e-18,0,0,0.26217721589301,0,0,0,0.448072517231287,0.192370635845701,0,0,0.237283718145733,0,0,0,0,0,0,0,0,0,0,-0.0122677241261264,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,-0.0997672119657618,0,0,0,0,0,0.028932215267344,0,0,0,0.0373162482827809,0.175882951646801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206576638831009,0.0545277344409429,0.0780381922932222,0,0,-0.00980383130434156,0,0,0.00640533677255655,0,0.0862998176835368,0,0,0.182413417511539,0,0.0475649936688969,0,0,0,0,-0.0308984244701677,0.0186664001407056,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602231541856787,0,0.0123155909819851,0.00421835157618454,0,0,0,0.010415078970807,0,0,0.0100689156721603,0,0.0464761064570288,0,0,0,0,0.0698161001768109,0,-2.16840434497101e-19,0,-0.00669746853603375,0,0,0.0174243824994423,0,0,0,0,0.0205642965693908,0,0,0,0,0,0,-0.0275584964448627,0.00825170640993024,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0517703947897568,0.0490532446067527,0,0.117176879016905,0,0,0.0511132307874322,0,0,0,0,0,0,0,0.178807757244047,0,0.143688213946056,0.0728571432735037,0.0392907579134402,0,0,0,0,0,0,0,0,0,0,0,-0.0307594678622246,-0.0423796142491523,0,0,0.0949793286556769,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0141469015377336,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00376247818596285,0,0.0668125579427752,0,-0.0781898766691921,0.0396143713807438,-0.113281863930206,0,0,0,0,0,0,0,-0.109894728140708,0,0,0.223956281120742,0,0,0.0969877659833959,0,0,0,0,0,0,0.0756538247399667,0,0,0.0392205831338152,0.0127150576878661,-0.0668720102559769,0.0634183321866457,0,0,0,0,0,-0.0434055917563425,0.213976383265536,0,0,0,0,0,0,0.00233289547298471,0,0,0,-0.185274003701643,0,0
Slope,0,0,0,0,0,-0.0415381434674513,0,0,0,-0.100579388440088,-0.037950791273753,0,0,0,0,0,0.381861620869763,0,0,0,0,0,0,0,0.447451063558315,0,0,0,0,0,0,0,0.030681254582187,0,0,0,-0.181159380681352,0,0,-0.235593881188921,0,0,0,0,-0.104684457816178,0,-0.116847904439273,0,0,0,0,0,0.632397206750586,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.472858613584602,0,-0.774130267309298,0,-0.527358240921297,-1.33051664264298,0,-0.0768781082322593,0,0,0,0,0.231774172640016,0,-0.244640267814965,1.69457563346428,0,0,0,0,0,0,0,0,-0.903866462838693,-1.5144213408352,0,1.70804166619293,0.598568493493943,0,0,0,0.460941085143631,0,0,0,0,0,1.33708194997799,0,0,0,0,-0.449356521053336,0,-1.22638914451044,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0566440590869687,0,-0.00998461719185026,0.0119708282544235,0,-0.0131796999984251,0,0,0.0231451281162917,0,0,-0.0186563012495973,0,0,0,0,0,0,0,0,0,0,-0.0625936907615568,0,0,0,0,-0.0629222598915803,0.12486861388626,0,0,0.0616427121059457,0,0,0,0.0656978885584837,-0.0310135943908715,0,0,0,0,0,0,-0.190763583761308,0,0,0,0.00855060246594467,0,0.105633265781521,0,0,0,0
MKreturn,0,0,0,0,-0.0249373124386266,-0.109430334543503,0,0,0,-0.120342273021076,-0.0869203757917882,-0.105018524622428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200719792664515,0,0,0,0,0,0,-0.0405409564835124,0,0,0,0,0.0601386122134762,0,0,0,0,0.144169380801944,0,0.0500290282917464,0,0,0,0,-0.201838063938781,0,-0.0477463808834206,0.0555968338055453,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00344027512871032,0,0.000254465944468094,0,0,0.0070410762375992,0,-0.00372723739597552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178389987357926,0,0,-0.00344056328566143,0,0,0,0.00425815226059738,0.00217927703123237,0,0,0,0,0,0,0,0,0,0,-0.010406581167136,0.00577826946211829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0208200906916192,0,0,0,0.0106542976836159,0,0,0,0.0609261890659996,0,0,0.0204896828072632,0,0,0,0,0,0,0,0,0,0,0,0.0340070425331339,0,0.00305267596604209,0.00823431883831907,0,0.111311904524666,-0.124423930492093,0,-0.0081537185212396,0,-0.0407302611266728,0,0,0,0,0.0500579636554127,0,0,0,0,0,0,0,0,0.086359977124091,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00566169292123499,0,0.0101036068549664,0.00303689888304918,-0.00559801241395208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104958889096515,0,0,0,0,0,0,0,0,0,-0.0100618797869867,0,0,0.00989876183783598,0,0,0,0,0,0,0,0,0,0,0,0,0.0120081328341568,0.00873935118224197,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155942579620037,0,0,0,0,0,0,0
