,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600362.SH,X600547.SH,X601600.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600660.SH,X600489.SH,X000723.SZ,X600623.SH,X000792.SZ,X600299.SH,X002466.SZ,X601158.SH,X000959.SZ,X000898.SZ,X002075.SZ,X000983.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000630.SZ,X600352.SH,X600549.SH,X000012.SZ,X000937.SZ,X601699.SH,X000060.SZ,X000539.SZ,X000027.SZ,X002092.SZ,X600176.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0360232870418388,0.000605155557302128,0,0.0172321283835732,0,0,0.00311822644492812,0.0501863714739192,0,0,0,0,0,0,0,0,0,0,0.00832513389074432,0,0,0.000619250539975701,0,0,0,0,0,0,0.185497135785349,0,0,0,0,0,0,0,0.050049906674758,0,0,0.0206094991591914,0,0,0,0,-0.0059918925414435,0,0,0,0,0,0
X600028.SH,0,0,0.047151474325863,0,0,0.0242250697368754,0,0,-0.0240166805846865,0,0,0,0,0,0.0333021439702248,0,0,0,-0.0200497712375183,0,0,0,0,0,0,0,0,0,0,-0.0181916854968182,0,0,0,0.0477117590024256,0,0,0.224344368067893,0,0,0,-0.0417573510492838,0,0,0,0,0,0,0.0844780075457209,0,0,0,0,-0.0133040085490969,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.248451579706695,0.0115424681711768,0,0,0,0,0,0,0,0,0,-0.0435926877362725,0,0,0.106285508236661,0,0,0.0292681707233738,-0.166512585185336,0.063502849662334,0,0,0,-0.0155588003571961,0,0,0,0,0,0,0,0.0595989557107661,0,0.0816578424421005,0,0.0227661562930055,0,0.048519834860957,0,0,0.0132178246258408,0,0,0,0,-0.0682142138793901,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0300232700607946,0,0.0392303678168863,0,-0.0407460378120855,0,0,0,0,0.0598816038978563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109964060779925,-0.0699457846500021,-0.0352238047175178,0,0,0,0,0,0.0665969342517374,0,0,0,0,0,0.000504478708227245,0,0,0,0.0456845961941121,0.0450653226099779,0.0408532452630522,0,0,-0.0536332314865834,0.0484902708919712,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.521286926867241,0,0,0.0566074971314926,-0.0118410092498598,0,0,-0.0856958227502947,0,0,0,0,0,0,0,0,0.0587976779647966,0,0,0,0.0263837293033044,0,0,0,0,0.0198738796676335,0,0,-0.0856017741883048,0,0.0241327106689931,0,0,0,0,0,-0.0150337926081152,0,0.268307517078599,0,0,0,0,0,-0.0304233574168467,0,0.0697377258858598,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.142640995277563,0,-0.0496289554290704,0,0,0,0,0.0729046445166806,0,0,0,0,0,0,0.0968336105701313,0.156454014854524,0,0.0472805313619503,0,0,-0.0160451628672919,0,0,0,0.157570067494532,0,0,0,0,0,0,0,0,0,0.12158335546893,0,0.117188794602326,0,0,0,-0.108867301795009,0,0,0,0.0360885303874556,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216528983445077,0.0251296425805229,0.0403984346019284,0,0,0,0,0,0,0,0,0,0,0.0811880654214282,0,0,0,0.0383561257893871,0,0,0,0.127055975430067,0,0.00795804765523023,0,0.087741087707666,0,0,0.0392120903626097,0,0,0.146421225613632,0,0,0.0144037315842075,0,0,0,-0.0374445464606213,0,0,0,0,0,0,0
X601898.SH,0,0,0.355291359208928,0,0,0,0,0,0,0,0,0,0,0.149796556457155,0,0,0,0,0,0,0,0,0.0474417313727669,0,0,0.084842033843529,0,0,0,0,0,0,0.0106789953931368,0.154860201913263,0,0,0,0,0,0.31644874681714,-0.131628080444986,0,0.0890684162235683,0.0298350249588996,0,0,0,0,0.0115466737614762,0,0,0,-0.0559279619072816,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.0995422188531647,0.145045417640896,0,0,0,-0.0362213429131174,0,0,0,0.20396837349748,0,0,0,0,0,0,0,0,0,0,0.0255018780402037,0,0.0891946026386512,0,0,0,0.0919858408354094,-0.0170996010165059,0,0,0,0,0,0,0.604948488496155,0,0.0288018661077566,0,0,3.46944695195361e-18,0,0,0,0.0817006830885109,0,0,0,-0.0958242667465684,1.73472347597681e-18,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253234550063268,0,0,0,0,0,0,0,1.01629201944383,0,0,-0.0505570583481267,0,0,0.0393229955096875,0,0,0,-0.0176953971014862,0,0,0,0,0,0,-0.0210161953467442,0,0,0,0,0,0,0.148791431169164,0,0,0,0,-0.0101348910881627,0,0,0,-0.224523885221074,0,0
