,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600011.SH,X002466.SZ,X600010.SH,X600188.SH,X000877.SZ,X600660.SH,X002271.SZ,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X600176.SH,X000408.SZ,X600426.SH,X601991.SH,X002080.SZ,X000786.SZ,X600219.SH,X600795.SH,X600803.SH,X600027.SH,X600688.SH,X002326.SZ,X300037.SZ,X600399.SH,X300073.SZ,X000831.SZ,X600516.SH,X000825.SZ,X600141.SH,X600157.SH,X600801.SH,X600486.SH,X000959.SZ,X600021.SH,X000807.SZ,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0.0819359770924096,0,0,0,0,0.0169972245503276,0,0,0,0,0,0.0708496658266878,0,0,0,0.162865307109076,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.274791252542819,0,0,0,0,0,0,-0.0711079135462793,0,0,0,-6.93889390390723e-18,0,0,0,0,0.310690418477065,0,0,0,-0.00176577019586295,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0,0.0623628300002849,0.318298435076747,0,0,0,0,0,0,0.050418534443032,0,0,0,0,0,0,0,0,0.0368115457484707,0,0,0,0,0,0.131305835280308,0,0,0.0866929075097816,0,0,0,0.0709356259827562,0.266552676447313,0,0,0,0.0241085607009356,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269519901619013,0,0,0,0.0966527751922306,0,0,0,0,0.0478361574012957,0,0,0,0,0,0,0,0,-0.1084517511832,0,-0.17340649357641,0,-0.051511444211614,0,0,0,0.064876928817307,0,0,0.337804552387525,0,0,-0.0690388957175759,0,0,0,-0.0396693633779008,0.0539740327702663,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372360506488338,0.307575637622394,0,0.153055560148101,0,0,0.0380017952860275,0,0,0,0,0.0332459325209126,0,0,0,0,0.0327252290791063,0,0,0,0,0,0,0,0,0,0.0192321490729546,0.00279549082266306,0,0.06723545884803,0,0.0992230466963434,0,0.0261825189803522,0,0,0.0197731733022459,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327307900767831,0.0663909885984592,0,0,0,0,0.284298194707369,0,0.0931129174770469,0.092087932969613,0,0,0,0,0,0.0245722203461783,0,0.144628179441003,0,0,0.0311765781530593,0,0,0,0,-0.0345328238711635,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.0318570145197384,-0.0377468344699054,0.143762918557456,0,0,0,0,0.105568579078557,0,0,0,0,0,0,0,0,0.169558433848704,0,0.128370454234917,0,0,0,0,0,0.0894647558144589,0,0,0,0,0,0,0.00221272374971134,0,0,0,0,0,0,0,0,0,-0.00982118153583919,-0.0226023205922813,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.341396215800351,0,0,0,0,0,0,0,0,0,0,0,0.0305551720966231,0,0,0,-0.0323727762666396,0,0,0,0,0,0.597614878884283,0,0,0,0,0.0182995446247253,0,0,0,0.126474167129828,0,0,0,0,0,0,0,0,0,0,0.0275690472508994,-0.0162364567525198,0,0,0,0,0,0
X600688.SH,0,0,0.145306102099681,0,0,0,0.0249793035012864,0,0,3.46944695195361e-18,0.0733800447060236,0,0.0771672150082212,0,0,0,0,0,0,0,0,0,0.294966847943992,0,0,0,0,0,0.0247415495424543,0,0,0,0,0,0,0,0,0,0,0,0.0833583350951985,0.130963286035175,0.0734067733454021,0,0,0,-0.0533640657623244,0,0,0,0,-0.00111372217957106,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.137867088328538,0.203116408030316,1.73472347597681e-18,0,0,0,0,0.503212405734089,0,0,0,0,0,-0.076640673398128,0,0,0,0,0,0,0,0,0,-0.0267330911735779,0,0,0,0,-0.22833456373314,0.196745935676629,0.143685291384269,0,0,-0.106644059441539,0,0,0,0,0,0,0,0,0.0225928478265514,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0227012028626315,0,0,0,0,0,0,-0.0625724741328276,0,0,0,0.200672617388467,0,0.0829097630241262,0,0,0,0,0,0,-0.191435267515958,0,0.0314366710866279,-0.290616334355552,0,0,0,0.129341578716486,0,0,0,0,0,0.00265196181334182,-0.0175244124432555,0,0.130312935119324,0,0,0,0,0,-0.199903750330362,-0.171553733002597,0,0,-0.0874764993340658,0,0,0,0,0,0
X600399.SH,0,0,0,-0.0464950793410235,0,0.30690316681664,0,0.018376105767331,0,0,0,0,0,0,0,0,-0.108908009615775,0.0360483006186494,0,0,0,0,0,0,0,0,0,0.160530554362706,0,0,0,0,0,0,0,0.0287156263207705,0.0337002385498942,0,0,0,0,0,0,0.097633515831769,0,0,-0.0307915801671489,0,0,0,0,-6.93889390390723e-18,-0.0542617152529976,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0.171486337826933,0,-0.0569922693271036,0,0,-1.73472347597681e-18,-0.0468411847425951,0.0152482354869658,0,0,0,0,0,0,0,0,0,0,-0.0101725765775166,0,0,0,0,-0.0272306958149098,0,0.271130721579661,0.119500657536239,0,0,0,0,0,0.0709336673437326,0,0,0.249639242822871,0.0396972611915199,0,0,0,0,0,-0.00753950538247602,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0762244293599607,0.4495108930363,0,0,0,0,0.0865702472789275,0,0.201840760790556,0,0,0.014233676102826,0,0,0,0,0,0,0,0,0,0,0.225547873134941,0,0,0,0,0.000274616285896419,0,0,0,0,0,0,0.0082270853276315,0.102003641341818,0.0696342793709385,-0.163201059980267,0,0,0,0,0,0,0,0,-0.042923181988047,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.179377918212454,0,0,0,0,0.28008498017843,0,0,0,0,0,-2.16840434497101e-19,0.0814899673745093,0,0,0,0,0,0,0.116727995107197,0,0,0,0,0,0,0,0,0.0346976236867698,0.162780373928607,0,-0.179559293588586,0,0,0,0,0.0513672204885844,0,0.0898879302365633,0,0.0348028616638939,-0.038999896969701,0,0,0,0,0.0212664830274964,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105739119529827,0,0,0,0,0.163133436904791,0,0,0,0,0,0,0.0532576628220729,0,0,0,0,0,0,0.292504252072003,0,0,0,0.0321075000323715,0,0,0,0,0.0362305066762318,4.33680868994202e-19,0,0.115855899614764,0,0,0,0,0,0.0174034140757186,0,0,-0.0399808207217412,-0.0521227052141905,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732212249317438,-0.138650718706947,0,0,0.372435276978512,0,0,0,0,0,0,0,0,0,0,0.110185021612041,0,0,0,0,0,0.0242727883727923,0,0.0312305222742773,0,0.375070835108437,0,0,-8.67361737988404e-19,0,0,0,0,0.0814824569285937,0.271058839102156,0,0,0,0.0371483908870415,0.0444795503365587,0,0,0,-0.217950114152203,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,-0.0294023804434509,0,0.12530166269558,0.0361333916741099,0,0,0.0721918535372834,0,0,0,0,0,0,0,0,0,0.160297777651872,0,0,0,0,0,0.0445998311651489,0,0,0.0950988796056774,0,0,0,0,0,0,0.0421003645501743,0,0.047830869586323,0,0,0.0879818593604252,0,0,0,0,-0.0197505522785707,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.163326102369445,0,0,-3.46944695195361e-18,0,0,0,0,0.0252984746005303,0.324913879325552,0,0,0,0,0,0,0,0,0,0.237060469802024,0.0352593383055667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751571615661593,0,0,0.011481440562284,0.0872295918161158,-1.73472347597681e-18,0.32247309462073,0,0.0128707577839602,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,-0.0569751677029616,0,4.33680868994202e-19,0.0306161453044608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399931329516223,-0.0394854810930583,0,0,0,0.0658071556295312,0,0,0,0,8.67361737988404e-19,0,0,0.120004622311749,0,0,0,-0.0861857497893954,0,0,-0.0804825540231027,0,-0.0288795929988602,0,0.0103900000765208,-0.00689483451846573,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0260274949260266,0,0,0,0.197276281053309,0.0798293652763272,0,0,0,0,0,0,0,0,0.0789709549023899,0,0,0,0.110660360862731,0,0,-0.00337479209068524,0,0,0,0,0,0,0,0,0,0,0,0,0.295824146779075,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0117699322476809,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.121221872392584,-0.00989240928224316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501079552557722,0,0,0,0,0.0104617504911723,0.213795623619538,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.150880966402255,0,0,0,0,0,0,0,0,-0.0612600918777061,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.0177541776144903,0.261355137569379,0.0547070381949671,0,0,0,0.150190191012027,0,0,0.0688736185373549,0,-0.0550175704290584,0.29677352812698,0.193747815024515,0,0,0,0,0,0,0,0,0,0,0.0269842170769585,0.00745383738335258,0,0,-0.0464318273057027,0,0,0.0377703553565396,0,0,0,0,0,-0.105456093719511,0,0,0,-0.0118185711092887,0,0,0,0,0,0,0
X600352.SH,0,0,1.73472347597681e-18,0,0,0,0.0415435781781495,0,0,0,0,0,9.11809602360276e-05,0.182507809767414,0,0,0,-0.0685002447421039,0,0,0,0.226890719882617,0,0,0,0.0235446653828054,0,0,0,-0.00340254839575747,0,0,0,0.0868031449117207,0,0.0176321710835665,0,0,0,-0.0518816655384155,0.0154343864967069,0,0,0,0.134857317875748,0,0,-0.118478860358243,0,0,0,0,-0.0643650959381258,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.000646039636579004,0.0327046834868219,0,0,0,0,0,0,0,0,0,0,0.0225323123104362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722538700109201,0,0,0,0,0,0,0,0,0,0,0,-0.0230377956078644,0,0,0,-0.0687898616038789,0,0,-0.0271710569508236,-0.123638142484416,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.15125075427115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219360456716395,0,0,-0.144426767212715,0,0.251914193727512,0.264644391886342,0,0,0,-0.352557357529696,0,-0.116950970728273,0,0,0,0,0,1.11953719840761,0,0,0,1.77332705993187,0,0
TED,0,0,0,0,0,0,-0.212444450468929,-0.0220254049494881,0,0,0,0,0.143603995304221,0,0,0.0746496695601146,0,0,0,0,0,0,0,-0.0379464505283786,0,0,0,0,0,0.00180482778441509,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.564514180259018,0,0,0,0,-0.737262929668004,0,0
RealEstate_excess,0,0,0,0,0,-0.0397688866217515,0,0,0,0.0080607134560184,0,0,0,0.00341156974977606,-0.0276566505108441,0,0,0,0,0,0,-0.0305698184405673,0,0,0,0,0,-0.0417732894204144,0,0,0,0,0,0,0,0,-0.0286994249419704,0,0,0.0656456499470309,0,0,0.00674705152151103,-0.0719965578046801,0,0,0,0,0,0,0.0649746594273836,-0.0023257382657722,0,0,0,0,-0.16011478215615,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.018718741767535,0,0,-0.0388851591498486,0,0,0,0,0.023834843467754,0,0,0,0,-0.0566242939535433,-0.0172779350569484,0,0,0,0.0563359408877036,0.0135307215472099,0,0.00483086319763342,0,-0.00978166403303314,0,0,0,-0.00239703645151956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017214705303153,0,0
MKvol,0,0,-6.7762635780344e-21,0,0,0,0,0.00273367948937653,-0.000609538731250677,0,0,0,-0.000274595612592594,0,0,0,0,-0.00162775150798398,0,-0.0015402228997843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000827626588546729,0,0,0,0,0,-0.000759446813824922,0,0,0,0,0,0,0,0,0,0,0,0.00349504695591707,0,0,0,0,0.0112745192228198,0,0
CarbonVol_Shenzhen,0,0,-0.0459869338067858,0,-0.022494449583133,0.0344386264359377,0,0,0,0,0.0142081421944801,0,0,0,0,0,0,0,0,-0.0030119602410386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120745311226942,-0.0556524673110331,0,0,0.0102917545230201,0,0,0,0,0,0,0,0.0514319990017476,0,0,0,0,0.107672411904287,-0.0686106186165787,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00497219351305789,0,0,-0.00840205173218927,-2.71050543121376e-20,0,0,0,-0.00279628521633309,0.000433895935077853,0,0,-0.00395198342147091,0.0062062314062808,0,0,0,0,0,0,0,0,-0.0066019740302499,0,0,0,0,0,0,0.00553820335124507,0,0,0,0,0,0.00721638460505774,0,0,0,0,0,0,0,0,0,0,0,0,0.00718929461884197,0,0,0,0,0.0398564769501094,0,0
CarbonVol_Hubei,0,0,0,0,0.00101750995348642,0,0,0,0,0,0,0.0139519224318454,0,0,0.00499202997055074,0,0,0,-0.0177847715339219,0.000920176630323062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504715152837965,0,0,0,0,0,0,0,0,0.00847163157699872,0,-0.00208432188436501,0.0216988540577494,-0.0188279826892193,0.0285813115647811,0,0,0,0,0,0
