,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X600315.SH,X000883.SZ,X000629.SZ,X600489.SH,X000709.SZ,X600490.SH,X600547.SH,X000825.SZ,X600352.SH,X000831.SZ,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600307.SH,X600549.SH,X002470.SZ,X000937.SZ,X000027.SZ,X000960.SZ,X600578.SH,X000959.SZ,X600863.SH,X600516.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.151742914312262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368658010969797,0,0,0,0,0,0.0146722417117102,0,0,0,0,0,0,0.0620368279849154,0,0,0,0,0,0,0,0,0,0,-0.00273901192640644,0,0,0.00462131452778936,0,0.0613831944287083,0,0.00199095247785293,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.104125410504726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390227409030379,0,0.0719254312566885,0,0,0,0,0,0,0,0,0,-0.000778258940975824,0,0,0,0,0,0.0549242510243124,0,0,0,0,0,0,0,0.125924779499132,0,0,0.0615274261493113,0.0185017386275401,0,-0.00388865393928075,0.00499187242896106,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0401089707839563,0,-0.0339401153833414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319738155378459,0.00332361552758074,0,0,0.0787048315735574,0,-0.0241049874914563,0.116327895611032,0,0,0,0,0,-0.00913244804719619,0.0158629692928077,0,0,0,0,0,0
X600585.SH,0,0.138998225789468,0.205861637867343,0,0,0,0.0601010149879826,0,0,0.0303819701117177,0,0,0,0,0,0,0,0,0,-0.046940950662792,0,0.220899709248198,0,0.0325466532338993,0,0,0,0.0634371829957621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296426983336735,0,0,0,0,0,0,0,0,0,-0.00639054719564949,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0505530058419515,0,0,0,0,0,0,0,0.23471079967521,0,-0.132194470394006,0.0614988375161896,0,0,0,0.275622975160016,0,0,0,0,-0.0600284092827059,0,0,0,0,0,0,0,0,0,-0.0175972607442863,0,0,0,0,0,0.0658677975480046,0.130948207942516,0,0,-0.0197425275996371,0,0.0160227667718539,0.0149208085969241,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0858901919391872,0,0,0,-0.15095289891933,0,0,0,0,0,0,0,0,0.125662407386378,0,0,0,0.171723084703374,0,0.222491580911181,0,0,0,0,-0.0343385719272199,0,0,0,0,0,0,0,0.0635454529069391,0,0,0.0197337193806777,0,0,0,0.10099030463945,0.145739105106422,0,-0.021631563773211,0,0,0.000847609476309944,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0354679931512842,0.117758777161066,0,0,0,0,0,0,0,0.0135429844743561,0,0,0,0,0,0,0.088343884590482,0,0,0,0,0,0.058260363499121,0.10554230536246,0,0,0,0,0,0.147726695528554,0,0.00164504818968475,0,0,0,0,0,0,0.118092645068558,0,0,0,0.0308438806287888,0,0,0.00380996105094702,0,0.00126840337810173,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0135125393063196,0,0.091153686081526,0,0,0,0.0827842906985343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267489509078287,0,0.0104815021296056,0,0.0547207659627754,0,0,0,0,0,-0.0203966251532269,0,0,0,0,0,0.150736873806579,0.0778080534596563,0.0174844190905597,0,0,0,0,-0.013064475134245,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0447777700774675,0,0,0,0,0.0456560603102227,0,0,0,0,0,0.0572994209018398,0,0,0,0,0,0.011950144556986,0,0,0,0,0,0,0,0,0,0.0863428224572681,0,0,0.0721771064511235,0.253398348852783,0,0,0,0.0629716969537754,0,0,0.00752655437293499,0,0,0,-0.00576380275181907,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326386230336327,0,0,0.0745360222160976,0,0,0,0,0,0.284905046069573,0,0,0,0.372665608318779,0,0.0644337054309274,0,0,0,0,0,0,0,0,0.0727355748482912,0,0.100375173706377,0.149464296363827,0,0,0,-0.195592951227493,0,0.0486585993669053,0,0,-4.33680868994202e-19,0,-0.0570743471721485,0.0575522824856973,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0783944658840014,0.0920740427538321,0,0,0,0,0,0,0,0,0,0,0.0363175256041355,0,0,0,0,0,0.0896410498446943,0,0.0330730632346993,0,0,0,0,0,0,0,0,0.204435618688342,0.0184423189592015,0.0952622052722944,0,0,0,0,0.0238628351994835,0.0887717597078562,0,0,3.46944695195361e-18,0.0163181578293504,0,0,-0.00801235699400066,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0560044279945385,0,0,0,0,0,0,0.0663288620446,0,0,0,0,0.0400027665999171,0,0,0,0,0.0598868944905758,0,0,0,0,0,0,0,0.0886542573735817,0.0651429685378112,0,0.338821991634023,0,-0.0336996692025879,0,-0.0220095494534866,0,0,0,0,0.0952213099996869,0,0,0,0,-0.0601967030513099,-0.418678720265531,0,-0.00876867993289668,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0657249609648309,0,0,0,0,0,0,0.0680148781573473,0,0,0,0,0,0,0,0,0,0,0,0.0620432902057271,0,0,0,0,0,0,0,-0.0376290835671215,0,0,0,0,0,0,0,0,0,0.0436997233306562,0,0,0.0162740984083687,0.205335749304355,0.0763513260420268,0,0.0809187954263919,0.0166806405340171,0,0.00139956846641025,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.151351372021941,0,-0.0482765482021121,0,0,0,0,0,0,0,-0.167472146794877,0,0,-0.361243341610804,0,0,0,0,0,0,-0.129740029368489,0,0,0,0.0843325144484253,0,0,0,0,0,0,0,0,0.110019515276107,0,0,0,0,0,0,0.231645489401917,0,0,0.0388330148384864,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1404967816782,0,0,0,0,0,0,0.090582894358132,0,0,0,0,0,0,0,0,0,0,0.0329831301807071,0,0,0.0584416840921929,0.0920422387119579,0.0656355511449176,0,0,0,0.190314690454182,0,-3.46944695195361e-18,0,0,0.239234424236673,0.0908472440494679,0,0,-0.0312595675444588,0.0498465576375393,0,0,0,0,0,0
