,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X000792.SZ,X600157.SH,X600583.SH,X601158.SH,X600352.SH,X000898.SZ,X000709.SZ,X000831.SZ,X600547.SH,X002353.SZ,X600489.SH,X000539.SZ,X600008.SH,X000630.SZ,X000825.SZ,X000027.SZ,X600660.SH,X002470.SZ,X600021.SH,X000629.SZ,X600549.SH,X600315.SH,X600808.SH,X600578.SH,X600307.SH,X600098.SH,X601699.SH,X000983.SZ,X600863.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.505582057184479,0,0,-0.00447265624907324,0,0,0,0,0,0,0.110833220140421,0.132713157032334,0,0,0,0,0,0.0429041072449902,0,0,0,0,0,0,0,0.0333668256079389,0,0,0,0,0.0352759439452402,0,0,0.0229526934339068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.345920176194803,0,0,0,0,0,0,0,0,0.0666938806489657,0,0,0,0.0601082911747386,0,0,0,0.498154801724369,0,0,0,0,0,0,0,0,0,0.0166407995622456,0,0.0527769228308609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168657526510537,0,0,0,0,0,0,0
X601088.SH,0,0.0952342763944146,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.126685058986676,0.0773162225280054,0,0,0,0,0,0,0,0,0,0,0,0.00606179607103457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486771329785025,0,0,0,0.162359627272227,0.38504750828716,0,0,0,0,0.00231870765728924,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.090830062158174,0,0,0,0.192133344010282,0.156852724550596,0,0,0.193729990054584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0102828992737689,0.14222857289842,0,0,0,0,0,0,0,0,-0.0133426096107504,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590461583507122,0,0,0,0,0,0,0,0,0,0,0.53224048317084,0.126860595691739,0,0,0,0,0.049343706015103,0,0,0,0,0,0,0.015322213012374,0,0,-0.0734719019236075,0,0,0,0,0,0,0,0,0,-0.0884335044328388,-0.0229584638265246,0,0,0,0,0,0
X600585.SH,0,0,0.152182779609114,0,0,0,0,0,0,0,0,0,0.0167009307594008,0,0,0,0,0.0894840393545447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869689906372356,0,0,0.0664701074206555,0,0,0,0,0,0,0,0,0,0.204206759093593,0.213369858802081,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.111421911529893,0.087411190658629,0,0,0,0,0,0,0,0.00327882621971157,0,0,0.0241635289027844,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0132010550401198,0,0,0.00781625545612206,0,0,0,0.144900575398302,0,0,0,8.67361737988404e-19,-4.33680868994202e-19,0,0.180507378194792,0.335940223100667,0,0,0,0,-0.00308021549773043,0,0,0,0,0,0
X600010.SH,0,0,0,0.0453105614358034,0.0313530866119486,0,0,0,0,0,0,0,0.0609376910500191,0.0590667494561933,0,0,0,0,0,0,0,0,0,0,0.337476790630961,0,0.142298391895179,0,0,0,0,0,0,0.109416858429186,0,0,0,-0.06359537798864,0,0.0619982885751904,0.229955009662624,0,0,0.109271243221606,0,0,0,0,0,0,0,-0.0240419944627666,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0984759756305921,0,0,0.326470348570498,0.0981592901931935,0.021630856748582,0,0,0,0.0581035466844117,0.0105055250667003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231666153565489,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244809307385756,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.225643142008896,0,0.134194552169742,0,0,0.191978614414314,0,0,0.0474302654360371,0.0881761761242717,0,0,0,0,0,0,0,0,0.0922467884306849,0,0,0,0,0.0675273205480768,0,0,0,0,0,0,0,0,0,0,0,0.0955805838007525,0,0,0,0,0,0,0,0,-0.0113366703334843,-0.0224905967925333,0,0,0,0,0,0
X600795.SH,0,0,0,0.0932879310241262,0,0,0,0,0.301740387274719,0.130131386226405,0,0.0928630917658766,0,0,0,0.158240186625899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259694159503613,0,0,0,0,0,0,0,0,0,0,0.0188805692577587,0,0,0,0,0,-0.0166391915361454,0,0,0,0,0,0
