,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600188.SH,X601991.SH,X600362.SH,X600547.SH,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000553.SZ,X000786.SZ,X600176.SH,X000408.SZ,X600339.SH,X000723.SZ,X600352.SH,X600219.SH,X600489.SH,X000959.SZ,X002271.SZ,X601158.SH,X600808.SH,X000883.SZ,X600299.SH,X600549.SH,X000630.SZ,X000825.SZ,X002092.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0.11265130120315,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016823543128536,0,0,0,0,0.0532133761006019,0,0.00605122956622081,0,0,0,0,0,0,0.0116499911840335,5.42101086242752e-20,0,0,0,-0.0429770106269556,0,0.0182219509994909,0,0,0.00765166147138923,0,0,0,0,0,0,0,0,-0.0145741019990225,-0.15945998426492,-0.00785505521289003,0.00221680934249326,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,-0.131721235846279,0,0,0,0,0,0,-0.0615449313616449,0.194069862758038,0,0,0,0,0,0,0,0.102046873689503,0,0,0,0,0,0,0.0254362595909429,0.182530189856935,0.0357101157946954,0,0,0,0,0,0,0,0,0,0,0.643584429408676,0,0,0,0.282315552097276,0,-0.0445528717021459,-0.00527493921286039,0,0,0,0,0,0
X000898.SZ,0,0,0,0.178446134568347,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.110953797988338,0.00961253168406602,0,0,0.104249799694773,0,0,0,0,0,0,-0.00285103165364231,0,0.0618245280044743,0,0,-0.0190123646433085,-0.0728089049869145,0,0,0,0.0312025256329332,0,0,0,0.117944064334247,0,0,0.51758688153226,0,-0.0410035878476275,0,0,0,-0.0264637988842987,0.130180098913704,0,-0.0268108699539379,-0.00547047340009583,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.169326078992944,0,0.596768820353255,-0.353946603952314,0.184526487739668,0,0,0,0,0,0.462428210029887,0,0,0,0,0,0.212156933645517,0,0,0,0.106807889678928,0,0,0,0.0487344588210511,0,0.0894442057252307,0,0.267463829618661,0,0,0,0,0,0,0,0,0,0,0,0,0.632759029861968,0,0.243026586593223,-0.0483576719017942,-0.00886956891142586,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.266792454276816,0,0,0.0107605721903248,0,0,0,0,0,0,0,0,0,0,0.0325166049804606,0,0,0,0.185415411068276,-0.0141540503535286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121801854101381,0,0,0.0622852972967994,0,0,0,0,0,0.0736599112515175,0,0,-0.00849102871318626,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.319352159066658,0,0,0,-0.226135501052324,0.0538548461502232,0,0,0,0,0,0,0,0.659831057038091,-0.0165712959684183,0,0,0,0,0,0,0,0,0,0.0161381791462751,0,0,0,0,0,0,0,0,-0.326630254067562,0.030311282822201,0,0,-0.364014195727324,0,0,0.231019059254661,-0.0809871839366035,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0334759770734191,0.0416307687528283,0,0,0.0207855898591994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478611544605493,0,0,0.0290536956808978,0,0,0,-0.0279958574398788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115105841936584,0,0.0546008854642855,0.0283899128185519,0.111803814671863,0,-0.0109313100777467,0,0,0,0,0,0,0
X600027.SH,0,0,-0.0389839487459419,0,0.0222266452080911,0,0,0,0,0.167550329815471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239633317294934,0.0627682808046178,0,0,0,0,0,0,0.0204115077983046,0,0,0,0,0,0,0,0,0,0,0.106356577258874,0.0351498166515396,0,-0.0646332586180138,0,0,0,-0.0149823051955227,0.012506588328522,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.134366839734694,0.0941708777166184,-0.0160990158810463,0,0,0,0,0,0,0,0,-0.101262117116453,0,0,0.131271658345105,0,0,0,0,0,0.0896206165810304,0.289750349146252,-0.0213124065743624,0,0,0,0.0533337652155985,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453709782907979,0,-0.0721108028627437,0.065581852015144,0,0,0,0,0,0
X000786.SZ,0,0,-0.046845337409693,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.488942197766401,-0.0836066730047561,-0.0991679917577385,0,-0.0118167317262403,0,0,0,0,0,0,0,0,0,0,0.240330816276228,0,0.530907613526953,-0.0622239683173202,-0.38895749477753,0,0.0887514904509445,0,0.389796699336917,0,0.0542235036167875,0,0,0,0,0,0,0,0,0,0,0,0.0177744922837136,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.125444460225751,0,0,0,0,0,0.0260633700287945,-0.0172304101767893,0,0,0,-0.073110635933448,0,0,0,-0.0144321600020056,-0.00495516319592035,0,0.0295258567353837,0,0,0,0.0950914173810975,0,0,0,0,0,0,0.188466944825605,0,0,0,0,0,0,0,0,0,0,0,0.132062859746993,-0.0271844022442561,0.0413655793522712,-0.0707338426936787,0,0,0,0,0
X000408.SZ,0,0,0.431799917197141,0,0,0,-0.617182784226114,0,0,0,0.387069173725107,0,0,0,0,0,0,0,0,0,0.594247391173352,0,0,0,0.0147436493260236,0,0.213372266192986,0,0,0,0,0,0,0,0,0,0.174063791091498,0,0,0,0,0.0528232142646781,0,0,-0.0675914911311848,0,0,0.175033733681382,0,0.0300555418064039,0.179296403612828,-0.0972635609919011,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,-0.044115694544468,0.10725702130471,0,0,0.0456584235331274,-0.0886824735326213,0,0,0.0819961911857292,0,0,0,0.00189566170718517,0,0,0,0,0,0,0,0.0239905998968598,0,0,0,0,0,0,0,0,0,0,0,0,0.128351295977852,0.217189687050629,0,0,0,0,0,-0.0287619914188889,0,0,0,0,0,0,0
X000723.SZ,0,0.175649362905413,0,0,0,0,0,0,0,0,0,0,0,0.0130205055585264,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935564032450388,0,0,0,0.0429555803974587,0,-0.0648723195037069,0,0,0,0,0,0.169543104381714,0,0,0,0,0,-0.0166738349393737,0,-0.157291520890175,0.0236453216275555,0.140977878779357,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0.111180321452333,0,0,0,0.038572982221688,0,0,0,0,0,0,0,0,-0.00540065315904288,0,0,0,0,0,0,0,0,0,0,0.121856791877635,0,0,0,0.055384046705024,0,0,0.297145605202273,0,0,0,0,0,0,0,0,0,0,0,0,0.0825540249313086,0.189953444338037,0,0,-0.0204271693439161,-0.0148836722435829,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0958245827449423,0,0.239416638489649,0,-0.00998339576134068,0,0,0,0,0,0,0,0,0,0.143315606331624,0,0,0,0.162259473887322,0,0.0271951212340722,0,0,0,0,0,0,0,0.072952328951799,0,0.0664407681862735,0,0,0,0,0,0,0,0,0,0,0,0,0.103756826885679,0.0546414084859429,0,-0.0221503535439253,0.00649393659625157,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0510085946879863,0,0,0,0,0,0,0,0,-0.0502791640425372,0,0,0,0.121067960587484,0.284935120379212,0,0,0,0,0,0,0,0,0,0.0717806662503238,0.0491580234127104,0,0,0,0,0,0,0,0.0180014693478878,0,0.0745792443271049,0,0,0.0230391709224775,0,0.015303731034742,-0.0417137707184435,0.115801882642495,0,0,0.00237539802441833,0.035121204206595,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279185412681766,0.0706167340313846,0,0.0443775518183447,0,0,0.0292684160994105,0.140623637378906,0.047429192393068,0,0,0,0,-0.240339469421813,0,0,0,0,0.0399150066400589,0,0,0,0,0.147688595113752,0,0.0722041544462876,0.0177468004504802,-0.0609745177094443,0.0726858060089878,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.104561612941728,0,0,0,0,0,0,-0.121613394615953,0,0,0,0,0,0,0.223736020195036,0,-0.0464936496199913,0,0.0388385118184552,0,0,-0.181755505341722,0.0197668965566773,0,-0.278589142895366,-0.135165094255841,0,0,0,0,0,0,0,0,0,0,0.113790949311139,0,0,-0.284217586227984,0.0770405253672981,0,-0.0106316339721088,0.0460534499485098,0.222123905672749,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,-0.0203417594040357,0,0.0907103567077309,0,0,0,0,0,0,-0.0281205597537085,0,0,0,0,0,0,0,0,-0.0383887398008581,-1.73472347597681e-18,0.0164749202292664,0,0,0,0,0.0598025437243864,0.0369808744367665,0.0141498698766714,0.0161447866811295,0,0,0,0.0233103412052476,0,0,0,0,0.0205476490086148,0,0,0,0.034063318458786,0,0,-0.0214549119783035,0.0148868296375867,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0784845838478561,0,0,0,0,0,0,0,0.0644710146506234,0,0,0,0,0,0,0,0,0,0,0.350601295092504,0,0,0.0589626677854376,0,0,0,0.121473334711116,0,0,0,0,0,0,0,0.559269302765478,0,0,0,0,0.110894057737827,-0.00327106243139851,0,0.0768836365330203,0,0.0433109019063203,0,0.0733899186057727,-0.0888460617948727,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0682505221896583,0.0390305196179592,0,0,0,0,0,0.0725629417500237,0,0.0332853567146459,0.0217655652474489,0,0,0,0.000270926860058816,0,0,0,0,0,0,0,0,0,0,-0.0132829049458653,0,0,0,0,0,0,0,0,0,0,0,0,0.0728698639811123,0,0,0,0.0449428831214704,0,0,0.00249028396280419,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0340861361662106,0,0.0605990433057242,0,0,0,0.146373287283151,0,0,0,0,0,0,0,0,0,0,0,-0.0518669444118742,0,0.0194357511207777,0,0,0,0,0,-2.16840434497101e-19,0.0201217021818245,0,0,0,0,0,0,0,0,0,0,0.0441701101720749,0,0,0,0.0452078955348845,0,0,-0.00477629433082852,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.101812647433122,0,0,0,0,0.0303918671454043,0,0,0,0.262657869942663,0,0,0.389384900917684,0,0.0198204203768223,0,0,0,0,-0.336771624480098,-0.0823385069398212,0,0,0,0,0,0,0,0,0,0,0.315150079669511,0,0,0,0,0,0,0,0,0,0.0166206762813194,0.26197992405762,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0370520073072007,0.0325472745990605,0,0,0,0,-0.00525122331322816,0,0,-8.67361737988404e-19,0,0.316291870809686,0,0,0,0,0,0.168326542834781,0,0,0,0,-0.0158157280912687,0,0,0,0,0,0.0395275598705236,0,0,0,0,0.00688437769545262,0,0,0.098491195180347,0,0,0,0.0282215802105605,0,-0.0373913024748624,0.020570725345724,0,0,0,0,0,0
X000825.SZ,0,0,0,0.509888331228646,0,0,0.138539045132383,0,0,0,0,0.0719420814742133,0,0,0,-0.0228624389036337,0,0,0,0,0,0,0,0.0815517691994672,0,0,0,0,0,0,0.110780991303958,0,0,0,0,0,0,0,0,0,0,0.130949833168029,0,0,0,0,0,0,0.131736730569806,0,0.00280348556582843,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0.295482516951105,0,0,0.0648894796827097,0,0,0,0,0,0,0,0,0,0,0.00731083514880079,0,0,0.0124097654636656,0,0.0856555104479835,0,0,0,0,0,-0.0245816071316846,0,0.011410235494865,0,0,0,0,0,0,0,0,0.168126750951929,0,0,-8.67361737988404e-19,0,0.184943511404138,0,0,0,0.0121771340817781,0.00102542939526672,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.09904643150558,0,0,0,-0.0709847739451665,0,0,0,0,0,0,0,0,0.111209880353397,0,0,0,0,0.220923656071557,0,-0.0372579788527101,0,0,0,0,0,0,0,0,0,0,0,0.0770491415162021,0,0,0.00421660046114398,0,0.340896249032578,0,0,0,0,0.108226656810342,0,0,0,-0.00343456316904483,0.0135196974319335,0,0,0,0,0,0
Change_TY3M,0,0,-0.0291769545953295,0,0,0,0,0,-0.0990661495226882,0,0,0,0,-1.73472347597681e-18,0.00924732458956162,-0.00343728926196989,0,0,0,0,0,-0.175347524856575,0,-0.0381209875109861,0.0114424773630862,0,0,0,0,-0.0285677223876497,-0.0109161988660718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551454032041169,0,0,0,-0.0407466759453186,-0.00847759925565036,0,0,0,0,0,0
Slope,0,0,0,0,0.352300240398985,0,0,0,2.16840434497101e-19,-0.402800985638063,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.115452577882832,0,0,-0.068537463796152,0,0,0,0,0,-0.0499640814198598,-0.409127210535246,0,0,0,0,0,0,0,-0.149287254716683,0,0,0,0,0,0,0.110907795266916,0,0,-0.237247190314135,0,0.631325271117096,-0.108663640249179,0,0,-0.859489088210455,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.310416865012384,0,0,0,0,0,0,0,0.652542069547389,0,-0.711125861961393,0,-0.245607622513557,0,0,0,0.23817853071496,0,0,0.863512038415576,0,0,0,0,-0.27199289616342,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206116104155894,0,0,1.23710123574533,0,0,0,0,2.20493498947256,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0329869220117665,0,0,0,0.0122539535379164,0.149123960405955,0,-0.164407414855553,0,0,0,0,-0.0944747651689593,0,0,0,-0.0829972540450208,0,0,0,-0.0609964321798713,0,0,0,0,0,0,0,0.260087558759,0.25625676152014,0,0,0,0,0,0,0,0,0,0,0.0824482404015593,-0.0564637389768142,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00335546565111082,0,-0.0259846823619378,0,0,0,0,-0.042798496117941,0,0,0,0,0,0,-0.0546192704924862,0.066357433535841,0,0,-0.00736870365138688,0,0,0,-0.0267925508792789,0,0.0210388556347279,0,0,0,0,0,0,0,0,0.0287800831505079,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00430544077847868,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000579912891629588,0,0,0.00190401544781738,0,0,0,0,0,0.000397358417678989,0.000750811849423612,0,0,0,0,-0.000678847261418798,0,0,0,-0.000907223834421255,0,0.00177549953273289,0,0,0,0.000673702406246015,0,0.000887016482893181,0,-0.000511595391684067,0,0,0,-0.00238177517013605,0,0,0.00113025289326258,0,-0.00349472868692487,0,0,0,0,0,0,-0.000540872788714248,0.0019784555812618,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205206102921234,-0.00760679248942794,0.0389572393058848,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000795578363818612,-0.00815626990989277,-0.00371471770349777,0,0,-0.0267046144737813,0,0,0,0,0,0,0,0,-0.00823500210819803,0,0,0,0.00962243519558967,0,-0.0373276657495501,0.0855408675453366,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00858309060048418,0,-0.00445461538486155,0,0.0117902563374178,0,-0.00775193841656321,0,0,0,0,0,0,0,0.0115176964213387,0.00572300866429884,0,0,0,0,0,0,0.00391440143457268,0,0,0,0,0,0.00187875192602814,0,-0.0269405468711339,0,0,0,0,0,0,0,0,0.0130264134173058,0,0,0,0,0,0,0,0,0.0223519060341627,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00270331209208411,0,0,0,0,0,0,0,0,0,-0.012766666978372,0,0,0,0,0,0.0119915608153123,0,0,0,-0.0158852130760462,0,0,0,0,0,0.00425340634738954,0,0,0,0,0.000482907368728604,0,0,0,0,0,0,-0.00719870692789251,0,0,-0.0105059871530661,8.73620895570426e-05,0,0,-0.0174605020561523,0,0
