,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600027.SH,X600803.SH,X601699.SH,X600426.SH,X000983.SZ,X601991.SH,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X000408.SZ,X600160.SH,X000629.SZ,X300037.SZ,X000539.SZ,X600096.SH,X600688.SH,X600985.SH,X002080.SZ,X000932.SZ,X000723.SZ,X600348.SH,X600157.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.09346865864811,0,0,0,-0.104303739025763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162882027049193,0,0,0,0,0,0,0.0511955841252238,0.0842048038305568,0.461173691955401,0.219739597414286,0.025178080624631,0,0,0,0,-0.0721106728301161,-0.0343644776014919,0.164726502676222,0,0,0,0,0,0,0,0,-0.0575254348324674,0.0807147727882135,0,0,0,0,0,0,0
X600886.SH,0.0917803283730236,0,0,0,0,0.0523134437740651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205977699238063,0,0.0282278047962905,0,0,0.0208902730229965,0,0.0218494976303747,0.0222274060949903,-0.0151624822768999,0,0,0,0,0,-0.0332980599550959,0,0.0166242174058552,0,0,0,0,0,-0.0185731012125226,-0.0281080701289936,0,0,0,0,-0.0109241544411074,0.0150092613113734,0,0,0,0,0,0
X600111.SH,0,0,0,-0.130943308897948,0,0,0,-0.0777377713107925,0,0,0,0.0280271578808772,0,0,0,0,0,0.429723870980987,0,0,0,-0.020411275587746,0,0,0,0.247662697732013,0,0,0,0,0,0,0,0,0,0.25147190842252,0.00778895198400334,-0.0487092875032391,0,0.0334649729598602,0,0,0,0,0,-0.10515725974285,0,0.491420134708505,0,0,0,-0.000860109734976106,0,0,0,0,0,0,0
X600660.SH,0,-6.7762635780344e-21,0,0,0.033622383088328,0,0,0,0.0653212053032866,0,0,0,0,0,0,0,0,0,0,0.0767938755255181,0,0,0.0562017066528983,0.11065831804054,0,0,0.0732111789711139,0,0,0,0,-0.171595418463734,0.0541694080816111,0,0,0,0,0,0,0,0.0853466019971443,0,0,0,0,0,0,0.0129092939558336,0,0.0624689299811767,0,0.00431185507103109,0.00650226615188751,-0.117986435101537,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946016705537619,0,0.100780465182385,0,0,0,0,0,0,0.0334352797085591,0,0,0,0,0,0.0483128550374436,0,0,0,0,0,0,0,0,0,0,0,0.0204299882087491,0.0415745426505532,0,0,0.0612310955316699,0,0,0,0,0,0,0,0.000260694695328764,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0332986554530764,0,0.0550227769760758,0,0.187609071621827,0,0.103211009526034,0,0,0,0,0,0,0,0,0,0,0.00811754072990965,0,0,0,0.133653474029597,0.24333837509073,0,0,0,0,0,0,-0.131320991592736,0,0,0,0,-0.103414332061344,0,0.0197782143403232,0,0,0.0135013098263513,0,0,0,0,0,0,0.018585221273872,-0.024074782460311,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103660259194363,0,0,0,0,0,0,0,0,0.0699297034899001,0.218869093109982,0,0,0.0880463700546132,0.0240277781665709,0.0540016578334746,0,0,0.0319852917290465,0,0,0,0,0,0,0,0,-0.076852386018925,0.18214495694231,0,0,0.0450176367365901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0.048826341191213,-0.0129055010385361,0,0,0.0931972546253522,0.0451455550020657,0,0,0,0,0,0.172179511836553,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127426756867651,0,0,0.124277439741979,0,0,0,0,0,0,0,0.792177604726929,-0.102691304706608,0,0.136207441163196,0,0,-0.0745404092927506,0,0,0,0,0,0,0.0260650169095671,-0.0383374525883575,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0450733028693875,0,0,0,-0.0977462701123259,0,0,0,0,0,0,0,0,0,0.0621635656376634,-0.0107924549286202,0,0.115959005322342,0,0,0.185720448774836,0,0,0,0.436552549674093,-0.0606193574406424,0,-0.0396745836559156,0,0,0,0,0.0696421757495417,0,0,0,0,0,0,-0.0231996158262648,0,0,0,0,-0.0118021733136922,0,0.0470151129749005,-0.0110019236540024,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.267216537697646,-0.106434954812696,0.376686321768592,0,0,0,0.00558117573311903,0,0,0,0,0,0.0394816204582604,-0.154839756941326,0,0,0,0,0,0,0.205473049722236,0,0,0,0.106949241254863,6.93889390390723e-18,0.580618883420623,0,0,-0.267979891117698,0,0,0.041761475257501,0,0,0,0,0,0,0.203748397064385,0,0,0.0450273328828827,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00831053523679822,0,0,0,0,0.0135590907826782,-8.67361737988404e-19,0.0704873986168205,0,0.234448874365094,0,0,0,0,0,0,0,0,0.0536602765928886,0,-0.0899496794163562,0,0,0,0.0735602305931561,0,0,0,0.207077405213493,0,0,0,0,0,0,0,0,0,0.0438512552445312,0,0,0,0,0.00853859790264759,0,0.00501900437069118,-0.0236396829965576,0.0147043633403522,0.0191430122774486,0,0,0,0,0,0
X600027.SH,0.100445427279347,0,0,0,0,0.334739890287054,0,-0.0231668475118972,0,-0.0511971395862177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669561572551234,0,0,0.229248709168591,0,0,0,-0.0850007092084981,0.448746390959609,-0.00174781418154169,0,0,-0.0537755816535757,0.0591187298499253,0,0,0,0,0.103775449568987,0.0191892137933264,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.000954381734649711,0,0,-0.176009100682071,0,0.158056273451141,0,0,0,0,0,0.0388434825104595,0,0,0,0,0,0.214566001752051,0,0,0,0,0,0,0,0,0,0.223352498193229,0,0,0,0,0,0,0,-0.201540348073412,0,0,0,-0.0346144147803019,0.0869697386784467,0,0,0,0,0,0,0,0
X601699.SH,0.230969455009106,0,0,0,0,0,0,0,0,0,0,-0.152126038506293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367854950487477,0,0,0,0,0,0,0,0,0.00307668241334249,0,-0.070747467139039,-0.0518978181567735,0.314041555483277,0,0,0.0143970334322542,0,0,0,0,0,0,-0.0199073861436334,-0.0449558651699326,0,0,0,0,0,0
X600426.SH,0,0,0,0.548788753279731,0,0,0,0,0.0292141139960412,0,0.222905498885319,0.102526784977492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259975060482465,-0.000302258470902177,0,0,0,-0.0758209526143033,0,-0.10678270566285,0,-0.0251436842901136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758596654466493,0.0742283774345623,-0.13027619362559,0.121529796735375,0,0,0,0,0,0
X000983.SZ,-0.0510250718479597,0,0,0,0.304990278468865,-0.0654567583845845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338539734481578,0.0619688802895399,-0.17775518194493,0,0.104777927496994,0,0,0,0,0,8.67361737988404e-19,0.144275234524319,0,0,0,-0.0708826277826906,0,0,0,0.162038636185044,0,0.0621072929977857,-0.0328802135764587,0.111965741410785,0,0.0778726825086709,0,-0.0367752890313273,0,0.0260499570830115,-0.0145805575937508,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0883738722390487,0.000472638536164897,0,0,0,0,0,0,0,0,0,-0.0121570202973682,0,0,0,-0.0189866076216213,0,0.732920189338839,0,0,0,0,0,-0.132667473140974,0,0,0,0,0.100323646710593,0,0.0825286387497369,0,0,0,0,0,0.0746796661065861,0,0,0,0.0109590029160841,0,0,0,0,-2.16840434497101e-19,0,0,-0.0431108943920912,0,0,0,0,0,0
X600176.SH,0.0367746732573711,0,0,0,0,0,0,0,0,0,0,0,0,0.125544914564857,0,0,0,0,0,0,0,0,-0.180592319558084,0,0,0,0.17263273819939,0,0,0,0,0,0,0.00498317576036674,0,0,0,0.0617767858154889,0,0.129540903439233,0,0,0,0,0.117833757537088,0,0,0,0,0.0916196965858511,0,0,0,0,0,0,0,0,0
X600489.SH,0,-0.103855530187714,0,0,0,0,0,0,0,0,0,0.634523153740397,0,0.0855637919076905,0,0,0,0,0,0.0641911298381291,0,0,0,0,0,0,0,0,0,0,0,0,0.104643129790145,-0.00433007272087254,0,0,0,0,0,0.0772876081541833,0,0,0,0,0,0,0,0,0,0,0.00977250986663069,0.0477492884311302,-0.0550204886948964,0,0,0,0,0,0
X000807.SZ,0.150190134559563,0,0,0,0.060199947770043,0,0,0,0,0,0,0,0,0.48840672095365,0,0,0,0,0,0,0,0,0,0.256761566059123,0,0.1554587729059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150514537419301,0,0,0.00540675915228665,-0.137513255305127,0,0,0,0,0,0,-0.0179128308902991,0.0458779843088338,0,0,0,0,0,0
X000786.SZ,0.0701434709951893,0,0,0,0.0246579761528081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185404189609312,0,0,0,0,0,0,-0.103458064287729,0.575832740783932,-0.0516943855526116,-0.00493943907362557,0,0.0276226170960154,0,0,-0.112087824873411,0,0,0.0572674687811423,0,0,0,0,-0.113716663838308,0,0,0,0,0,0.0913716825669164,0,0.0910949538033791,0,0,0,0,0
X600995.SH,0,0,0,0,0.0802124162929153,0,0,0.141975542660212,0,0,0,0,0,0.0829835136075585,0,0,0,0,0,0,0.0134318679257735,0,-0.0187318815730944,0,0.306644523374065,-0.0399846647341819,-0.31945778368816,0,0,0,0,0,0,0.502176158216391,0,0,0.575800925862272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112958225418162,0,0,0,0,0,0
X600219.SH,0,-0.0065288174526489,0,0,0.0134372377932853,0,0,0,0,0,0,0,0,0.0456800020005757,0,0.0227159665659,0,0,0,0.0682803883306221,0,0,0,0,0,0,0,0,0,0,0,0,0.251639653922532,0.0506282276065306,0,0,0.0696062053747373,0.0618081185695559,0.0941461953041959,0,-0.0147175995079949,0,0,0,0,0.0495060855882916,0,0,0,-0.0545222195103783,0,0,0,0,0,0,0,0,0
X000408.SZ,0,-0.0350692646475532,0,0,-0.00171044131164738,0,0,-0.0443288863773606,0.731372833601221,0,-0.0202529851485007,0,0,-0.0918428252976172,0,0,0,0,0,0,0,0,0,-0.00283900902429966,0.0549836651998042,0,0,0,0,0.013974936046084,0,0,0,0,0.0519775453798933,0,0,0,0.157736959472359,0,0,0,0,0,0,0,0,-0.10101924004398,0,0,0,0.0975377474824426,-0.0927195971157484,0,0,0,0,0,0
X600160.SH,0,0,0,0.0517760886872019,0,0,0,0.225331107245335,0,0,0,0,0,0,0,0,0,0,0,-0.143865703642901,0,0.351438826101572,0,0,0,0.0826872760262564,0.0999755126612688,0,0,0.0405244749894977,0.370202540486196,0,0,0,0,0,0,0,0,0.131128149774358,0.00446648529700869,0,0,0,0.294162986318918,0,0,0,0,-0.14497818172975,0,0,-0.0124757350764997,0,0,0,0,0,0
X000629.SZ,0,-0.084886591716056,0,0,0,0,0,0,0.250641923029679,0,-0.030667833823524,0,0,0,0,0,0,0,0,0,0.435487561541888,0,0.0716490266562008,0,0,-0.0228907812539862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113854662373506,0,0,0,0,0.0772338546856507,0,0.254727404752895,0,0,0.0273650799005096,0,0.0144829342249775,0,0,0,0,0,0,0
X300037.SZ,0,0,-0.00103938222403558,-0.136315074605671,0,0,0,0,0,0.104040392619093,0,-0.1161277004027,0.490510817768441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191692256385966,0,0,0,0,0,0,0.207294437100151,0,0,0,0,0,0,0,0,0,0.106381929637907,0,0.223741393324307,-0.443715394498837,0,-0.144948824484209,0,0,0,0,0,0
X000539.SZ,-0.0487608251516585,0,0,0,0,0,0,0,0,0,-0.170941200691935,0,0,0,0,0,0,0,0,0,0,0.0949881537738267,0,0,0.417482753243014,0,0,0,0,0,0,-0.11294756932396,0,0,0,0,0,0.013919004630006,0,0.0570286678748539,0,0.204735357484315,0,0,0,0,0,0,0,0,0.405764188521468,-0.0570173788494603,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0575803911938121,0,0.0441175000286674,0,0,0.095200224375957,0,0,0,0,0,0.0184518027612302,0,0,0,0.122365784530109,0,0,0,-0.039082772025553,0,0.0836920571170541,0,0,0,0,0.071718422504466,0,0.0196081577927401,0.0536504206944775,0,0,0,0,0,0,0.238393665163923,0,0.0611066017463743,0,-0.0077966839423377,0,0,0,0,0,0,0
X600688.SH,0,0.192126916988115,0,0,0,0,0,0.106400343212696,0,0,0.125000554116663,0,0,0,0,0,0,0,0,0.123830456373597,0.00742439442235651,0,0.0632307541659462,0,0.0191156951110704,0,0,0.0510596836156942,0,0,0,0,0,0,0,0,0,0,0.0103781416692991,0.0584080149959244,0,0,0,0,-1.73472347597681e-18,0.0787622205747052,-0.284373724275672,0,0,0.107894837291779,0,0.0496177457723524,0,0,0,0,0,0,0
X600985.SH,0.0555595170879794,0,0.114555746889742,0.00910682578915853,0.197347172538298,0,0,0,0,0,0.0427652997523169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234425099360898,0,0.123043508966123,0,-0.108930109017869,0,0.00275347158727093,0,0,0,0,0,0,8.67361737988404e-19,0.0380784890953244,0.025627294076824,0,0,-0.0137681683443163,0,0,0.0217363927283611,0,0,0,-0.0393619128655981,0.0243207261166758,0,0,0,0,0,0
X002080.SZ,0,0,0,0.0480283709603264,-0.0391153516847699,0.387975253179026,0,0,0,0.346216347879906,0,0,0,0,0,0,0,0,0.929818538678726,0,0,0,-0.128842957095524,0,0,0.216642755988874,0,0.0608792751098463,0,-0.0716528437343831,0.631316530292462,0,-0.191717016375274,0,0,0,0.0886786898198397,0,0,0,0,0,0,0,0,0,0,0,0,-0.13885025790577,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0.0642369585166969,0,0,0,0,0,0,0,0,0.182024815681943,0,0,0,-0.192998340687016,0,0,0,0,0,0.0880833559879364,0,0.0194070962693672,0,0,0,0,0,0,0,0,-0.0471583221459027,0.0846872903518114,0,0,0,0,0,0.022081353101179,0.0160699999906155,0,0,0,0,0.0176525883493104,0,0,0,0,-0.186592059585125,0,0.0314456974985634,-0.0311348476899489,0,0,0,0,0,0
X000723.SZ,-0.146262369739698,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.011190528038777,0,0.0894846311467851,0,0,0,0,0.0136231925718175,0.0155776746197907,0,0,0,0,0,0,0,-0.0399300653672867,0,0,0,0,0.12404652601481,0,0,0,-0.0926496615587665,0,0.408339608608514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323182025639837,0.0170245486001889,0.172067738573571,0,0,0,0,0
X600348.SH,0.111244811751697,0,0,0,0.0793576925590849,0,0,0,0.0249536495396408,0,0.0402909715006943,-0.00791007064526129,0,0,0,0,0.00200181672831623,0,0,0,0,0,0.121059829737513,0,0,0,0.074092056207776,0,0.152726691575976,0,0,0,0,0,0,0,0.312591921250642,0,0,-0.0141946146700523,0,0,0,0,0.10430332948576,0,0,0,0,0,0,0.0246589738848562,0,0,0,0,0,0,0
X600157.SH,0.00795362273423406,0,0,0,0,0.0105795424560176,0,0,0,0,0,0.0240927303263027,0,8.67361737988404e-19,0,0.159692453540833,0,0,0,0,0.0250661657702297,0,0.054962840943219,0,0,0,0,0,0,0.071539932407323,0.0431899088576478,0,0,0,0,0,-0.0370904593027358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00558179317413267,-4.96164467116921e-05,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167656065084731,0,0,0,0,-0.252660288446236,0,0,0.174924926220249,0,0,0,0,0,0,-0.199411903113757,0.34889058124171,0.213910559924639,0,0.031550760460852,0,0,0,0,0.323944690271632,0,0,0,0,0,0,0,0,0,0,0,0,-0.176861594485421,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0835223134595848,0,0,0,0.272076452934177,0,0,0,0,0,0,0,0.0617704391587825,0,0,0,0,0.0808124062284815,0,0,0,0,0,0,0,0,0,0,0,0,-0.190785763115097,0,0,0.0968370383069498,-0.0326119462946681,0,0,0,0.0325024641812489,0,0,0,0,0,-0.0597963026419611,-0.20246204793521,0,0,0,0,0,0
Slope,0,0,-0.586030925176093,0,0,0,0,0,0,-0.168773687481327,0,0,0,0.176733885205283,0,0,0,0,0,0.147302048382109,0,0,0,0,0,0.106933259159394,0.199370039290337,0,0,0,0,0.228573714842944,-0.0582504089528646,0,0,0,0,0,0,0.0510180140465027,0,0,0,0,-0.0157462319680721,0,0,0,0,0,0,0,0.895464697117764,0,0,0,0,0,0
TED,0,0,0,0,-0.554716181975911,-0.11985720090932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187030303109458,0,0,0.113072650415321,0,0,0,0,0.322369055633658,0,0,0,0,-0.376050304125011,0,0,0,0,0,0,0,-0.0138254447717238,0,0,0,0.145231515607489,-1.21936634533262,0.758252626242819,0,0,0,0,-3.1092292162265,0,0
RealEstate_excess,0.105730662727288,0,0,0,0,0,0,0,0,0,-0.0546135412273619,0.041603832975375,0,0,0,-0.194837998637422,0,0,0,0,-0.0299559456031906,0,0,0,0,0,-0.0442577871893327,0,0,-0.0935532916487577,0,0.00362520511689939,0.132913114191744,0,0,0,0,0,0,0,0,0,0,0,0.0342467356552113,0,0,0,0,0.0305821644183971,0,0.0597351705893514,-0.0590569858513957,0,0,0,0,0,0
MKreturn,0,-0.0310107059256183,0,0,0.0242132667978102,0,0,0,0,0.00721441780872904,0,0,-0.0300466239381634,0,0,0,0,0,0.179135197954196,0,0,0,0,0,0,-0.094571209294326,0,0,-0.0232912342741975,0.0732554332944653,0,-0.0194200693820064,0.00763412738330222,0,-0.19381063255185,0,0,0.0501815508467604,0,-0.00628739701118067,0,0,0,0,0,0,0,0,0,0,0,0.0299477566046585,-0.00766323145055774,0,0,0,0,0,0
MKvol,-5.03804082955174e-05,0,0,0,0,0,0,0,0,0,0,0.000822599498743799,0,0,0,0,0,0,0,0,0.0019070046748732,0,0,0,0,-0.00166397561824122,0,0,0,0,0,0,-0.00212225234121206,0,0,0,0,0,0,0.000989369024504679,-0.000157520508898276,0,0,0,0,0,0,-0.0018711221506412,0,0.000986454817126629,0,0,-0.00215589983430498,0.0022640210139141,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0319042994037221,0,-0.00634574409369754,0,-0.0174318238632228,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0139366915704949,0,0,0,0,0,0.00736516391387176,0,0,0,0,-0.00817433244694588,0,-0.00299314059900861,0,0,0,0,0.00474974397861832,0,0,0,0,0,0.00528401094379637,0,0,0,0,0,0,0.444318651272262
CarbonVol_Guangdong,0,0,0,0,0,-0.00351291413771736,0,0,0,0.00203129938546301,0,0,0,0,0,0,0,0,0,0,0,0,0.000281982168747036,0,-0.000642698842945828,0,0,0,0,0,0,0,0.00186776383395204,0,0,0,0,0.000474337332488014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832422469346819,-0.00561689658811705,0,0,0,0,0,0
CarbonVol_Hubei,0.000411116848165057,0,0,0,0,0,0,0.00274868589227404,0,0,0,0,0,0,0,0,0,0,-0.0115806087653844,0,0,0,0.0109344838444048,0,0,0,0,0,0,0,0,0.00860164695406798,2.16840434497101e-19,0,0,0,0,0,0,-0.0040540415936212,0.00401589065369116,-0.00186218603590911,0,0,0,0,0,0,0,0,0,0.018090287861637,0.00177712246956649,0,0,0,0.359417142773569,0,0
