,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X600111.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X600160.SH,X600489.SH,X000786.SZ,X600985.SH,X601991.SH,X000408.SZ,X002271.SZ,X000630.SZ,X000933.SZ,X000807.SZ,X600176.SH,X000932.SZ,X601168.SH,X600348.SH,X002128.SZ,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X300037.SZ,X600995.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.201551208801583,0,0.235902509390341,0,0,0,0.216977431794356,0,0,0,0,0,-0.24536214267583,0,-0.0802604276428814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18871958843163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990544002804965,0.0730720425557819,0.0142242166848978,0,0,0,0
X601088.SH,0.0659583549281786,0,0,0,0.148926008806588,0.139382906146552,0,0.0616289172108667,0,0,0,0,0,0,0,0,0,-0.0589416345567427,0,0.119658085134907,0,0,0,0.0565509432066318,0,-0.0406411675159076,0,0,0,-0.199507204673979,0,0.184300852607209,0,0,0,0,0.0426021849963142,0,-0.138837523494736,0,0.0903111833983147,0,0,0,0,0,0.00850191046348956,0,0,0,0,-0.0093628276236432,0.0111563361113573,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0995885150776908,0,0,0,-0.114438665660472,0,0,0.182366310085761,0,0,-0.0402279517056778,-0.0744351704922588,0,0,0,0,0,0,0,0.0757624010870756,0,-0.0800233583583754,0.0252596813832492,0,0,0,0,0,-0.179336272043152,0,0,0,0,0,0.366090254874481,0.132649613928255,0,0,0,0,0,0,0,0,0,0,-0.0205782165985409,0.0168836899993172,0.0146817998007441,0,0,0,0,0
X600309.SH,0.21406268148455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759766522355641,0,0.0170676606785076,0,0.057454644659307,0,0.0293787126311916,0.063612839744611,0,0,0,0,0.211125898369467,0.143590216392351,0,0,0,0,0,0,0,0,0,0.0134460220247423,0,0,0,0,0,0,0.0994996238796363,0,0,0,0,0,0,-0.0107035181366046,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.260531109742653,0,0,0,0,0,0,0,0,0,0,0,-0.0682697909071436,0,0,0,0,0,0.210345901470668,0,0,0,0,0.0347887366009542,0,0,0,0,0,0.00320081436845317,0,0,0,0,0,8.67361737988404e-19,0.216915609849483,0.0820009410680548,0,0,0,0,0,0,0,0,0.00447143350804739,8.67361737988404e-19,0,0,0,0,0,0
X601898.SH,0,0.0036613240165822,0.232661058332829,0,0.286137451345152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12643890594337,0.316195978489999,0,0,0,-0.0356336959651991,0,0.0829932100013512,0.0614779614204948,0,0,0,0,0,0,0,0,0.0761416732755565,0,0,0,0,-0.187329212333666,0,0,0,0,0,0,-0.0143757591770234,0.0762230187734624,0,0,0,0,0
X600019.SH,0,0,0,0,0.0357827061367314,0,0,0.171208045967063,0,0,0,0,0,0,0,0,0.0471475086761934,0.0319234234027573,0.0675583328878231,0,0,0,0,0,0.0303525122204386,0,0,0,0,0,0,0,0,0,-0.0939078179885565,0,0,0,0,0,0.172624676784242,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0140916403965636,0,0,0,0,0,0,0
X600011.SH,0.198442914987677,0,0,0,0.0955836330230797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39013281599694,-0.0650496927015216,0,0,0,0,0,-0.027636692725378,0.174438805376413,0,0,0,0,0,-0.0512084079777536,0,0,0.0373381656402931,0.0188329756633758,0,0,0,0,0,0.0396620305126023,0,0,0,-0.00255314465597721,0.0480621164952196,0,0,0,0,0
X600585.SH,0,0,0,0.0664410196057708,0,0,0,0,0,0,0,0.330181666055813,0,0,0,0,-0.0579219803706342,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0736108246897656,0,0,0,0.123084069568538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000571801091838577,0,-0.0284873754844186,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.103401606744239,0,0,0,0,0,0,0.0704521529117165,0,0,-0.0521065003825038,0,0,0,0,0,0,0,0,0.0473090832510559,0,0,0,0.038033387202679,0,-3.46944695195361e-18,0,0,0,-0.186213657940559,0.0790460834911657,0,0,0,0,0,0,0,0,0,0,0,0.096857684159291,0.0428896969556241,0,0,0.0222384595874582,-0.00567200938050446,0.105233455474072,0.178559439330516,0,0,0,0
