,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600362.SH,X600426.SH,X000983.SZ,X600803.SH,X000786.SZ,X600096.SH,X000723.SZ,X601699.SH,X000408.SZ,X601991.SH,X600486.SH,X600141.SH,X600801.SH,X600219.SH,X002353.SZ,X600295.SH,X000807.SZ,X600985.SH,X600027.SH,X000932.SZ,X601666.SH,X002080.SZ,X000830.SZ,X600157.SH,X000683.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,-0.0867154634914034,0,0,0,0,0,0,0.230983475292776,0.169223794232525,0,0,0.0543292753830274,0,0,0,0,0,0,0,0,0,0.425890274136704,0,0,0,0,0,0,0,0.0291608797246495,0,0,0.0255949054175889,0,0.117284546591036,0,0.0389067387283586,0,0,-8.67361737988404e-19,0,0,0,0,0.0372793973441605,0.0531744155402349,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.00148071972513285,0,0,0,0,0,-0.177694224275145,0,0,0,0,0,0,0.250373610215127,0,0,0,0,0,-0.163751001896591,0,0.0119220605365521,0.0977219457142845,0,0,-0.0287090047118757,0,0,-0.0511225640679327,0,0,0,0.708617767658646,0,0,0.132228955300304,0,0,0,0,0,0.0796825775830282,0.120502028234259,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0630068370098538,0,0.170822735520169,0,0,0.0566170315662426,0,0,0.0377014964058896,0,0,0,0,0,0.0946831990577791,0,0,0,0,0,0,0,0,0.315398700375123,0,0.046308640437344,0,0,0,0,0.128514366837364,-0.212239664228474,0,0,0,-0.0135073076783286,-0.0851794195805172,0,-0.00306555747376422,0,0,0,0,0,-0.127943730965077,0,0,0.041820232771297,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0.111018539100109,0,0,0,0,0,0,0,0,0.0437174896652811,0,0,0,0.0469977663424861,0,0,0,0,0,0,0,0,0,-0.100695681317817,0,0,0.139236459935748,0,0,0,0.106759359406971,0,0,0.103240073662628,0,0,0,0,0,0,0.29192699860468,1.73472347597681e-18,0,0,0,0,0,0,0.0457509647624503,0,0,0,0,0,0,0
X000708.SZ,0,0.0356320471503189,0,0,0,0,0,0,0,0,0.130126944849581,0,0,0,0.0390569119220461,0,0,0,0.18715395214396,0,0,0.361616995913943,0.0535559382788676,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.114388001835161,0,0,0,0,0,0.0346955768495913,0,0,0,0.0407220523813651,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.17323658773009,0.0381578111113699,0,0,0.136832191481553,0,0,0.00642230351902111,0,0,0,0,0,0,0,0,0.12622131194228,0,0,0.103290787541345,0,0,0,0,0,0,0.0642782037566915,0,0,0.0138582392785519,0,0,0.219455682775879,0,0,0,0,0.0186755397162831,0,0,-0.0120340699056164,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.616340770280261,0,0.0316340228794142,0,0,0.152992867044048,0,0,-0.131959899203924,-0.0804094578316754,0,0,0,0,0,0,0,0,0.0758328236286838,0,0,0,0,0,0,0,0,-0.151578384655031,0,0,0,0,0,0,0.400662942322551,0,0,0,0,0,0.00528359027732307,0,0,0.209573469491223,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0465530021009322,0,0.00566193105901873,0,0.0796634522194782,0,0,0,0,0,0,0,0,0,0,0.521936315107837,0,0,0,0,0,0,0,0,0,0.00109881168816156,0,0,0.048493177871366,0,0.0919601669761202,0.250593090767004,0,0,0,0,0,0,0,0,0,0,0.00576717184629059,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0304009764040096,0,0,0,0,0,0,0.138925410720564,0,0,-0.0265220603743531,0,0,0,0,0.236408377027331,0,0,0,0,0,0,0,0,0,0,0,0,0.116873809723756,0,0,0,0,0,0.0156219242249396,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0765725841246575,0,0,0.0350923616973407,-0.0715660735660403,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206580422840724,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462246733877236,0,0,0,0,0,0,0.172812974278016,0,0,0,0,0,0.0525107321470376,0,0,0,0,0,0,0,0.089316943810228,-0.0347794449743644,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0812933306568548,0,0,0.146066527161479,0,0,0,0,0,0,0,0.0416761376955854,0,0.0772441809173418,0,0,0,0,0.0227553154819653,0,0,0.00247676928673241,0.0691271896454677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216685847081824,-0.0973446034551462,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612144581674407,0,0,0,0,0.155368784793369,0.336306298183582,0.0701413578872925,0,0,0.0346363676892936,0,0,0,0,-0.0204629461585627,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0661946003534309,0,0,0,0,0,0,0.288450119057415,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0312626029584202,0,0,0.0359076772546606,0.102932970740764,0.13244519849217,0,0,0,0,0,0.0376619217825268,0,0.0920646329571795,0,0,0.0014971201786467,-0.0438938305417313,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.26544320560729,0,0,0,0.19643917256405,0,0,0,0,0.1595806466346,0,0,0,0,0,0,0,0,0,0,0,0.00481169196201995,0,0,0,0,0,0,0.0527188674593324,0,0.230040281356874,0.0818254527776698,0,0.164950956189286,0,0,0,0,0,0,0,0,0,0,-0.0403043470561513,0.0354475532129862,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.287753298883783,0,0,0,0,0,0,-0.0782362628024491,-0.0587296253463622,0,0,0,0,0,0,0,0,0,0,-0.0107532072778097,0,0.418467654760731,0,0,0,0.125482071344929,0,0.139042341937848,0,0,0,0,0,0,0.270599078350942,0,0,0,-0.106916576285757,0,0.0911338469733987,0.0290277343089028,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162115996541532,0,0.0809926864097686,0,0,0.086345883386957,0,0,0,-0.0239600234880636,0,0,0,0,0.114431216732722,0,0.0516827484069544,0,0,0,0.150474842691999,0,0,0,0,0,0,0,0,0.0677873283291938,0.105361178441588,0,0,0,0,0,0,0.0209834354495512,-0.0675891064822002,-0.199942545637941,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.174821500576777,0.0328719545798656,0.0930944897489116,0,0,0,0,0,0,0,0,0,0.213933409282175,-0.0513163646788292,0,0,0,0,0,0,0,0.0486824115420895,-0.118533993084987,0,0,0,0,0,0.0382757955657712,0,0.150595046455378,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.00425673680731964,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.174172577061611,0,0,0,0.0316090830602373,0,0,0.209249937049862,0,0,0,0.120352577719798,0,0.113612728146487,0,0,0,0,0,0,0,0,0,0,-0.125393673922215,0.0995720695673304,0,0,0.617575476868434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626639241556474,0.106184269541145,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.162246075665822,0,0.0830165519343413,0,0,0,0,0,0.0534727374605885,0,0,0,0,0,0,0,0,0,0,0.276513032872871,0,0,0.00482586147053953,0,0,0,0,0,0,0.0628525844895041,0,0.202272601255271,0,0,0.0390895746143834,0,0.00894102693965741,0,0.0936452819481983,0,0,0,0,0.0051245021691539,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.130250367306311,0,-8.67361737988404e-19,0,0,8.67361737988404e-19,0.108224202829643,0,-0.0273450160475664,0,0,0,0,0,0,0.193307057416435,0,0,0,0,0,0,0.41804721711979,0,0,0,0,0,0,0,0,0,-0.193082893285763,0,0,0,0.0503054211091507,0.140670144797114,0,0,0.151928112751066,0,0,0,0.0458024744902666,0,0,0,0.120210205983312,0,0.0733125711669607,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.516723319696864,0.290820972073445,0.35296628573561,0,0,0,0,0,0,0,0,0.0128702418912806,0,0,0,0,0,0,-0.0928439874026484,-0.0778842921329796,-0.174703399489002,0,-0.0498582060835664,0.122039953727159,0,0,0,0,0,0,0,-0.00225381717762186,0,0,0,0,0,0.0740342733702836,0,0,0,0,0,0,0,-0.0563037193667143,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216649512365628,0,0,0,0,0,0,0,0,0,0,0,0,0.0335395061741991,0,0.0675614549717657,0,0,0,0,0.0177028941680341,0,0.147863451715832,0.123993597586617,0,0,0.354687176571928,0,0,0,0,0,0,0,0,0.0196354483291443,-0.0417936597050194,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.179027769926184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932132318798597,0,0.28330425799457,-0.169087548655057,0,0,-0.0125418014127359,0,0,0,0,0,0,0,0.128895742737942,0,0,0,0,0,0.0156855203830863,0,0,0.172103932014542,0,0,0,0.324905240708288,-0.0231189752321059,0,0,0,0,0,0,0
X600141.SH,0,-0.146100687982113,0,0,0,0,0,0.0764456259766067,0,0.109948910729362,0,0,0,-0.107265201546784,0,0,0,0,0,0,0,0,0,0,0,0,0.0556958170698016,0,0,0.355347993010881,0,0,0.154110139422042,0,0.122131342732303,0,0,0,0,0.0818551410837873,0,0,0,0,0,0,0,0,0,0,0,0.0201913407349764,-0.00568793003891489,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,-0.028750331600884,0,0,0,0,0,0.178395422741618,0,0,0,0.258789554599072,0,0,0,0,0,0,0.0166054307122294,0,0,0,0,0,0,0,0.147949369766567,0,-1.73472347597681e-18,0,0,0,0,0.152690250970665,0.00467106364863303,0,0,0,0,0,0,0,0,0,0,0,-0.0300334045544812,-0.0826248538889453,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0284327488481411,0,0,0.0494136716296141,0,0,0,0,0,0.0409556705614226,0,0,0,0,0,0.398178306939248,0,0,0,0,0,0.0574638948170912,-8.67361737988404e-19,0.00991130045362007,0,0,0.145328691238165,0,0.0765817392469587,0,0,0,0,0,0,0,0,0,0.0585710167364871,0,0.0141112312038577,0,0,0,0,0,0,0,-0.0601295922270119,0,0,0,0,0,0
X002353.SZ,0.672590113924423,0,0,0,0,0,0,0,0.38039229425834,0,0,0,0,0,0,0,0,0,0.00594331173070272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485797555325342,0,0,0,0,-0.0802471390028951,0,0,0,0.151762107171623,0,0,0.00788315679688133,0,0.101928419235398,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,-0.0123762289713955,0,0,0,-0.140787445404204,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030707976685129,0,0,0.307638118263552,0,0,0,0.0537687678592162,0,0,-0.132217696750319,0,0.160635261160649,0,0,0.525462587905271,0,0,0,0,0.0135448243843039,0,0,-0.025014581879525,-0.146382522552962,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255840464032689,0,0,0.858015556417345,0,0,0,0,0,0,0,0,0,0.0928201001264245,0.0974654887818557,0.0438411883116385,0,0,-0.00526051009806045,0,0,0,0,0,0,0,0.0705260828549408,0,0.197277331148623,0,0,0,0,0,0,0.0247551528099292,-0.0766692655142109,0,0,0,0,0,0
X600985.SH,0,0.183097046879759,0,0,0.0446907230018673,0,0,0.0424604846186418,0,0,0.162401449159585,0,0.0631528803159349,0,0,0,0,0,0.00825351649600078,-0.0720399255156491,0,0,0,0.0612069918911112,0,0,0,0.0461476681213227,0,0,0,0.163577292492496,0,0,-0.0198483259231742,0,0,0,-0.0792059250492419,0.0318965429737678,0,0,0,0,0.264384215997577,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681667313312452,0,0,0.0521046917937281,0,0,0,0,0,0,0.294556938484734,0,0,0,0,0.19658812106472,0,0,0,0,0.19263258988128,0,0,0,0,0,0.0887724928486029,0.00410704902266827,0,0,0,-0.0486727938094888,0,0,0,0,0,0,-0.0123098635335294,-0.0196746954263081,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.598820514046668,0,0,0.161456898671811,0,0,0,0.096697918903091,0,0,-0.0825253200885092,0.0694497452269341,0,0,0,0,0,0,0,0,0,0,0,0.0504061828061798,0,0,0.174339356021428,0,0,0,0,0.1190498350794,0,0,0.0385971123265342,0,0,0,0,0.014768599244944,0,0,0,-0.0163662920594385,0.0572495905341661,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147345681923626,0,0,0,0,0,0,0,0,0.230882564890761,-0.0446677036476328,0,-0.139814982657691,0.684662148829376,0,0,-0.195711166321682,0,0,0,-0.112705447402886,-0.0234144261297018,-0.0232351255291083,0.162027711718717,0,0,0,-0.0251438809569753,0,0,0.218975970290326,0,0,0.0387855639795249,-0.197339053560583,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.155774842677984,0,0,1.73472347597681e-18,0,0,0,0,0.136848673707688,0,0,0,0,0.015879338434679,0,0,0,0,0.0555327262663509,0.114150727087817,0,0,0,0.0303415709154221,0.0199684628557873,0,0,0,0.0616526582038133,0,0,0,0,0.043690192741191,0,0,0,0,-0.00952229718703694,0,0,0,0.108603612315226,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0706160609943102,0.0577085312141546,0,0,0,0,0,0,0,0,0,0,0,0.0679616870999336,0,0.0331870248718025,0,0,0,0,0,0,0,0.270365511271291,0,0,0,0,0,0.0428322642179415,0.156921932490814,0,0,0,0.0210446449017437,0,0,0,0,0,-0.012507817461626,-0.0291425574685137,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0169731094015668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712935051320897,0,0,0,0,0,0,0,0,0.0453762082318242,0,0.104160628768982,0,0,0,0,0,0.0651836285569291,0.0755893446217371,0.110420764727707,3.46944695195361e-18,0,0,0.00182351475649764,0.10091778539639,0,0,0,0,0,0,0,0.0379782205748756,-0.00175542109074591,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.258839277285835,0,0,0,0,0,-0.174860732373033,0.021302283563386,0,0,0,0,0,0,0.0963231168274748,0,0.0581751973265813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303942226188397,0,0,0.090973828937611,0,0,0,0,0,0.226852461783357,0.0760516237243456,0,0,0,0,0,0,0,0,-0.0452574057351825,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191355961385209,0,0,0,0,0,0,0,0,0,0,0.0662920730222004,0,0,0,0,0.0490288556998736,0.088986979134324,0,0.139396863280035,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0548983393814721,0,0,0,-0.0530428075485638,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0485392558152938,0,0,0,0.0618406631630285,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.000361916351912976,0,0,0.253693238812732,0,0,-0.364654121444387,0.00845388702438448,0,0,0,0.0982173274287281,0.0183112387602395,0.109449390436551,0,0.0206393530941264,0,0,0,0,0,0.0213823077592796,0,0,0.0310263305255227,0,0,0,0,0,0,0,-0.0221859973645038,-0.064147004796396,-0.0347907368455578,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.089040403375759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582149838163081,0,0,0,0,0,0,0,0.752968630860875,0,0,0,0,0,0
TED,-0.172855889447155,0,0,0,-0.229150177955564,0,0,0,0,-0.102667446110742,0,0,0,0.147283397765617,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.135968251493665,0,0,0,0,0,0.160656571112538,0,0,0,0,0,0,-0.0849721847643993,0,0,0.16660503436654,0,0,0,0,0,0,0,0,-0.0582664666756397,0.165890079593893,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0610319021591227,0,0,0.0111230885155209,0,0,-0.0400241886693232,0,0,0,-0.130177150947249,0,0,0,0,0,0,0,0.0313026487420957,0,0,0,0,0,-0.0248617064896634,0,0,0.202389678495825,0,0,0,0,0,0,0,0,0,0.0944806094129714,0,0,-0.018096623095089,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.039532062534458,0,0,0,0,0,-0.141197863698947,0,0,0.139678664821633,0,0,0,0,0,-0.367284042830436,0,0,0,0,0,0,0,0,0.12103955480661,0,0,1.0842021724855e-19,0,0,0,0,0,0.0922783226760134,0,0,0,0.00672899047384272,0,0,0,0,0,0,-0.00631323041416341,-0.0435050616070045,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00821115626488699,0,0,0,0,0,0,0.0176572911366768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573359702139664,0,-0.020652873129018,0,0,0,-2.16840434497101e-19,0,0,0,-0.00711808713876884,0,0,0.00881953687433416,0,0,0,0,0,0,0,-0.0148845903533902,0.0137157868490178,-0.0307960890625447,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0145339604564868,0,0,0,0,0.0186086978108559,0,0,0,0,-0.0144314803563427,0,0,0,0.0401662562841957,0,0,0,0,0,0,0.00627566095604847,0,0,-0.0629698680535478,-0.0106801993300939,0,0,0,0,0.013626128170251,0,0,0,0,0,0.0394429472667596,0,0,0,-0.0509109328542301,0,0,0,0,0,0,-0.0971783706803989,0.0529765375702331,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.00257995939540339,0,-0.00945966441772851,0,-0.00556563169634558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584401787226099,0,0,0,0,0,0,0,0,0,-0.00206697995823043,0,0,-0.0590356179339475,0.0316940985601334,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00964954395191995,0.00441966607555393,0,0,0,0,0,0,0,0,0,-0.00181150772127614,0,-0.0417599882878815,0,0,0,0,0,0,0,0,-0.000374533953860504,0,0,0,0,0.0142721775538269,0,0,0,-0.00698837167891064,-0.0138583621134599,0,0,-0.0236907512876794,0,0,0,0,0,-0.00478016810180173,0,0,0,0,0,0,-0.0415631222026437,0.0220423008259855,0,0,0,0,0,0
