,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X600660.SH,X002271.SZ,X002460.SZ,X600886.SH,X000786.SZ,X600010.SH,X601898.SH,X600362.SH,X600801.SH,X601600.SH,X600176.SH,X600352.SH,X600489.SH,X600188.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X002466.SZ,X000301.SZ,X000932.SZ,X600803.SH,X002075.SZ,X600529.SH,X600219.SH,X300037.SZ,X002353.SZ,X000027.SZ,X600486.SH,X000883.SZ,X600315.SH,X000898.SZ,X601158.SH,X000723.SZ,X000878.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920297120489221,0.0108461129977351,0,0,0,0,0,0,0,0,0,0,0,0,0.0114494984389471,0,0,-0.00303773686180827,0.0251081292155973,-0.0252574008797935,0.0932786986928445,-0.0112390064932083,0.0258045303216205,0.130622511347973,0,0,0,0.055663710749742,0,0,0.0559656579633608,0,0,0,-0.0121555621599631,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00766917420044453,0,0,0,0,0.0547316448437448,0,0,0,0,0,0,0,0,0,0.0533369867208792,0,0,0.00696099223844658,-0.0141353023805494,0,0,0,0,0,0,0,0,0,0,0,-0.00535063506494803,0,-0.0464782621056041,0.0280975200725382,0,0.00459198339934651,0.0627784065521689,0,0,-0.0111437586169701,0,0,0,0,0,0,4.33680868994202e-19,-0.00487654874159602,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0266259771976601,0,0,0.112378380270986,0,0.0136542355934988,0,0,0,0,0,1.73472347597681e-18,0.0129496478089906,-1.73472347597681e-18,0.298519070747515,0,0,0,0,0,-0.010072879271647,0,0,0,0,0,0,-0.0477101755430823,0,-0.0130000569444527,0,0,0,0,0,0,0,0,0,0,0,0,0.0386305111162991,0,0.000840343909890026,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.158630907092161,0,0,0,-0.00994558621394653,0,0,0,0.155547996737223,0,0,0,0,0,0,0,0,0.016737621955364,0,0,0.00127533363876749,0.0807859458725729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583022333619482,0,0,0,0.0292374925133654,0,0,0.00681927059052889,-0.0104619571623897,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.252614145808281,0,0,0,0.076952311180712,0,0,0,-0.151366334870077,0,0,0,0,-0.12312382964201,0,0.230097491747175,0,0,0.27689671329928,0,0,0,0,0,0,0,0.16519677806885,0,0,0,0,-0.124249824469098,0,0.110222878465573,0.00114905702530094,0,0.0593105918213119,0,0.0540596835936517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.00755605134500033,0,0,0,0.0184632854255545,0.0409010747096755,0,0,0,0,0,0,0,0,0,0,0,0,0.0854839772488763,0,0,0,0,0,0.0564424780296685,0,0.00941206652315719,0.0162071030588634,0,0,0,0,0,0,0.454039500798688,0,0,0,0,0,0.0768106630438812,-0.0326821973522529,0,0,0,-0.220607177509643,0,0
X600547.SH,0,0,0,0,0,0,0,0.044468087200017,-8.67361737988404e-19,0,0.0598183176882365,0.0156160856407651,0,0,0,0,0,0,0,0,0,0.569140408153064,0,0,0.00615585429974064,0,0.0979822283645185,0,0.00853853994372053,0,0.0401344850909918,0,0,0,0,0,0,0.0389901363765695,0.0667661256479919,0,0,0,0,0,0.0598207239786184,0,0,0,0,0.0888764842629834,0,-0.0294862149869846,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.156472194832539,0,0.0870352656884036,0.131659105664878,0,0,0,0.0980781452916958,0,0,0,0,0,0,0,0,0,0,0,0,0.128480336183462,0,0,0,0,0,0.0640160504606159,0,0.0154527741776059,0.0387896627176406,-0.155187684071034,0.015835058171075,0,0,0,0,0,0,0.150573039092728,0,0,0,0,0,0.0134163103680308,-0.00180622416670504,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0453229888817614,0,0,0,0,0,0.0874692559079752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780138190944825,0.148728983180803,0,0.0316894195533519,-0.0544501650164059,0,0,0.124851470928059,0,0,-0.250272356183986,0,0,0,0,0,0,0,0.137994082574961,0.214841259394376,0,0,-0.0268299098076792,0.0409717022390355,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0274457165300187,0,0,0,0,0,0.181311675303993,0,0,0,0.116455869446662,0,0,0.0448308855032174,0,0,0,0,-0.14027957692132,0,0,0,0,0,0,0.0521470414504495,-0.0369562260580798,0,0.253602814773377,0.0751639976333504,0,0,0,0,0,0,0,0,0,0,0,0.0249597125929715,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0659755648941181,0,0,0,0,0.0715409395548087,0,0,0,-0.0531730133493095,0,0,0,0,0,0.298955583947578,0,-0.0732230486592466,0,0.0422820808544015,0.0579029628262952,0,0,0,0,0,0,0,-0.0517265696300058,0.164354333494904,0,0.185647906273587,-0.0613608286559944,0,0,0.339623722659491,0,0,0.212555901946407,0,0.00111300822586704,0,0,0,0,0,0,0.0616231523046598,0.0179332713911119,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0707285819942424,0.117959418603505,0,0,0.0535762802635668,0,0,0,0,0,0.0838599920792972,0.0623126789818489,0,0,0,0,0,0.0953823112508142,0,0.121765810164641,0,0,0,0.197908313122333,0,0,0.0267573043671402,0,0,0,0.154432952219712,0.163390488451272,0,0,0,8.67361737988404e-19,0,0,0,0.0389217269850504,0,0,-0.0131520398584766,-0.0771048864051555,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0876043053985804,0,0,0,0,0,0,0.141779452893835,0,0,0,0,0,0,0,0.0388382373805609,0,0,0.171951425709492,0.00979467232253101,0,0.127194782583289,0.0142085928240654,0,0,0,0,0,0,0,-0.0455556504504427,0.115219188348406,-0.0161248099807379,0,0,-0.111519055653305,0,0,0,0.116237818050188,0,0,0,0,0,0,0,0,0.00378331034074994,0,0,0,0,0,0
