,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X002271.SZ,X000301.SZ,X600011.SH,X000708.SZ,X000877.SZ,X600010.SH,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X600176.SH,X000629.SZ,X600426.SH,X600362.SH,X000408.SZ,X000786.SZ,X600096.SH,X601991.SH,X300073.SZ,X000983.SZ,X600803.SH,X000723.SZ,X002080.SZ,X600348.SH,X600027.SH,X600160.SH,X600141.SH,X600219.SH,X601699.SH,X600378.SH,X002407.SZ,X600157.SH,X600801.SH,X000155.SZ,X002353.SZ,X600549.SH,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.12832345429243,0,0,0,-1.73472347597681e-18,0.0404087839195673,0,0,0,0,0,0,0,0,0,0.100078420604477,0,0,0,0,0,0,-0.161690991038151,0,-0.0924528564493055,0,0.178428274500022,0,0,0,0.00630282232119208,0,0,0,0,0,0.0259910867318273,0,0.142108348896372,0,0,0,0,-0.0081753810949259,-0.0142778138428667,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.113760602408037,0,0.0616324319384531,0,0,0,0,0,0,0,-0.164973325204197,0,0,0,0,0,0,0,0,0,-0.125348786527978,0,0,0,0,0,0,0,0.126855050345721,0,0,0,0,0,0,0,0,0.213625412409621,0,0.187052733219286,0,0,0,0.00556654969030569,0,0,0,-0.0223863117760605,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0383195651289068,0,0,0,0,0,0,0,0,0,0,0,0.0126249735660997,0,0,0,0,0,0.0976415847674582,0.0313867625497084,0,0.019862605351277,0,0,0,0,0,0,0,0.0332287524555169,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0901558505850228,0,0,0.00692461696626428,0,0.0491262372101076,0,-0.0084276533074762,-0.00546490044032673,0,0,0,-0.00458247248667166,0,0
X600309.SH,0,0.0578756423604269,0,0,0,0,0,0,0,0,0,0,0,0,-0.012075898797711,0,0,0.140582736395269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498719025475697,0,0,0,0,0.12261823919486,0.0741896281157234,-0.0284200080199482,0,0,0,0.103822310733323,0,0.0036503946073693,0,0,0,0,0,0,-0.00996188389643582,0,0
X002466.SZ,0,0,0,0,0,0.498554223175248,0,0,0.0457772702987555,0,0,0,0,0,0.0240981130327647,0,0,0,0,0,0,0,0,0,-0.0527553580184859,0,0,0.0722978344503875,0,0,0,0,0,0,0,0.178802145543911,-0.0571373823415114,0,0,0.248776479468869,0,0,0,0.0348360966109843,0,0,0.0568340089972164,0,0,0.0613229340951527,0,-0.0183590103838644,0,0,0,0,0.0602246138978753,0,0
X002460.SZ,0,0,0,0,0.139882713614197,0,0,0,0,0,0,0.0782213524364907,0,0,0,0,0,0,0.188952051866446,0,0,0.0801927846568244,0,0,0,0,0,0,0,0,0,0.0861018390199179,0,0,0.0135232483986745,0.0164827627235697,0,0,0,0.0183263443384299,0,0.108464844443251,0,0.133034674159194,0,0,0,0,3.46944695195361e-18,-0.0178003337787891,0,0.000281188824581218,0,0,0,0,0.0551872262733815,0,0
X600188.SH,0,0.108306114589232,0,0,0,0,0,0.0343130637050742,0,0,0.256069739406747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10132765809965,0,0,0,0,0,0,-0.0175143743128985,0.0736195472478831,0,0,0,0.0529067171017907,0,0,0,0,0.328087424128171,0,0,0,0.0831244808978083,0,0.0618813272739378,0,-0.0575161371517253,0,-0.0143493872127108,-0.0375807401802398,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0131188867844605,0,0,0,0,0,0,0.189370263776534,0,0,0,0,0,0,0,0.0373354057059696,0,0,-0.0139338270538088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382281841076979,0,0,0.0183705135718412,0,0,0,-0.0466847869659725,0,0,0,-0.00355712544699501,0,0
X000792.SZ,0,0,0,0,0.218777150075887,0.17548008141355,0,0,0,0,0,0,0,0,0,0.0978123910871442,0,0,0.0527872372891494,0,0,0.0050467355974467,0,0,0.0889140136764976,0,0,0,0.032320557303942,0,0,0,0,0,0,0.0476333601859131,0.063014270693598,0,0,0,0.0447388816192305,0,0,0,0,0,0,0,0,0,0,-0.0597793701532253,0,0,0,0,-0.0194654081595715,0,0
X600019.SH,0.0958036142663348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126814218124269,0,0,0.0364183267906917,0,0,0.0713120181812032,0,0,0.0716421767437062,0,0,0,0.0693513987856982,0,0,-0.0400657350916906,0,0,0.101528094550711,0,0,0,0,0,0,0.0411635727076122,0,0,0,0,0,0,0,-0.010726578973746,0,0.0412085220897277,0,0,0,0,0.0264216470774859,0,0
X601898.SH,0.0437559303319621,0.27384603912307,0,0.0717204672553106,0.035388097581521,0,0.0278194160120319,0,0,0,0,0,0,0,0,0,-0.0250082332677848,0,0.0382782929482143,0,0,0,0,0,0,0,0,0,0,0.165344406278783,0,0,0.268562507880352,0,0,-0.0323168909872123,0,0,0,0,0,0,0,0.0823724253868065,0.0982130679779717,0,0,0.0240876959899822,0,-0.0716524623603651,0,-0.0114343933507643,0,0,0,0,0.018057503372564,0,0
