,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600795.SH,X600547.SH,X002271.SZ,X601600.SH,X601991.SH,X600803.SH,X600426.SH,X600176.SH,X600362.SH,X600027.SH,X000983.SZ,X000723.SZ,X000629.SZ,X601699.SH,X000408.SZ,X600348.SH,X600096.SH,X000786.SZ,X600141.SH,X600160.SH,X600219.SH,X002353.SZ,X300073.SZ,X002080.SZ,X600157.SH,X000933.SZ,X600801.SH,X600985.SH,X600378.SH,X600549.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0.240263975609024,0,0,-0.176711278593866,0,0,0,0,0.151755170747702,0,0,0,0,0,0,0,0.205245590520367,0,0,0,0.61401791627298,0,-0.365096923818577,0.1264709554925,0,0,-0.0254142128761187,0,0,0,0,0,0,0,0,0.508359052993109,0,0.133081805177849,0,0,-0.0078512990835241,0,0,0,0.00681845593368631,0,0,0,-0.246631637741424,0,0
X000301.SZ,0,0,0,-0.0553686236944131,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.174491812922253,0.114423608392703,0.0788404149089481,0,0,0,0,0,0,0,0.0610554018237338,0,0,0,0.131369363482219,0,0,-0.0421681270860563,0,0.0769122195303868,0.0405432171634592,0,-0.297692513498749,0,0,0,0,0,0.378299011530082,0,0,0,0,0,0,0,0,-0.0102455128561861,-0.10931500101669,0,0,0,0.224992729266669,0,0
X600019.SH,0,0,0,0,0,0.0410227519150294,0,0,0,0,0.0328356142312704,0.110689432141003,0,-0.0538566491349008,0,0.0143204639470845,-0.00909637151699045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102797814785778,0,0,0,0,0.241094846037844,0,0,0.0327102464724342,0,0,0,0,0.140730929285909,0,0,0,0,0,0,-0.0277032258318861,-0.0463427069365366,0,0,0,0.0348094418012881,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763778171359211,-0.218202717496692,0,0,0,0,0,0,0.189305066612491,0,0,0,0,0,0,0.114893606275565,-0.129220548176484,-0.04004320242461,0.621079944526097,-0.000372877101000704,0,0,0,0,0.0562466134397182,0,0,0,0,0,0,0,0.00362729116761858,0.146847282412347,0,0,0,-0.0511193703402598,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.00617545917626468,0.0781231649148129,0,0,0,0,0,0,0,-0.155930351693342,0,0.0508354653011399,0,0,0,0,0,0,0.039182083109171,0,0,0.0292280085989195,0,0,0.0517095450077624,0,0,0,0,0,0,0.198852226356133,0.030218753185015,0,0,0,0,0,0,0,0,-0.107338841906054,-0.0586017558162945,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0296367292644341,0,0,0,0,-0.0684548638065309,0,0,0.0495307315099393,0,0,0,0,0,0.0318015173882861,0,0,0.130270105610825,0,0,-0.0928220901053367,0,0,0,0,0,0,0,0,0,0.190259571170043,0,0,-0.0141601925707711,0,0,0,0.0880507092625809,0,0,0,0.0374720068538292,0,0,0,0,0,0
X600010.SH,0,0,0,0.143174892680364,0,-0.057553685488468,0,0,0,0,0,0.0791066428786173,0,0.163019207589892,0,-0.00250707543649944,0,0,0,0,0,0,0.0494440992810209,0,0,0,0,0,-0.0633903511764588,0,0,0,0,0,-0.0849669495761164,0,0.0409605971637985,0,-0.0735511533618258,-0.182854430176152,0,0,0.246056553080837,0.314944594221294,0.109294946872287,0,0,0,0.136825304420076,0,0,0,-0.0675218881725088,0,0,0,0.00754880933313522,0,0
X600886.SH,0,0.132752717875962,0,0.0663915118745537,0,0,0,0,0.0360426583822137,0,0.0577510236165746,-0.01895904900492,0,0,0,0,0,0,0,0.0463106168343139,0,0.0236650224126794,0,0,0,0,0,0,0.169059512871191,0,0,0,0,0,0,0,0,0,0.00963452650068292,0,0,0,0,0,0,0,0,0.0254453769440284,0,0,0,-0.0299240008773252,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.136103451690993,0,0,0,0,0,-0.0607809287924019,0,0,0,0.044176407000557,0,0,0,0.0460910698027508,0,0,0,0.0675157794172195,-0.160259920384419,0,0,0,0,0,0,0,0,0,0.12042992111047,0,0.23208479537646,0,0,0,0,0,0.0725055217410261,0,-0.20364394459095,0,0,0,0.023233827753075,0,0,0.0376835940017619,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00411576804172401,0.293526750569844,0,0.0652819823659369,0.173216585294507,0,0,0,0,0,0.0963525460802896,0,0,0,0,0,0,0.523623835845122,0,0,0,0,0,0,0,0,0,0,0.107341170226671,0,0,0.251963368968063,-0.169890917172246,-0.0277346161472715,0,0,0,0,0,0,0,0,-0.120541743456151,0,-0.114461998278204,0.0914105342023689,0.0523317060190947,0,0,0,0.106201566198663,0,0
X600547.SH,0,0,0,0,0,0.010088721248808,0,0,0,0,0,0.0063801649478063,0,0,0,0.0334428465321538,0,0,0,0.0198000866724012,0,0,0.0147091221042867,0,0,0.000719046474708986,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199045321183302,0,0,0,0,0,0,0,0,0,0,0.081945081923269,0,0,0.00903109752123923,0,0,0,-0.0415432026253483,0,0
X002271.SZ,0,0,0,0,0,-0.23528560783558,0,0,0,0,0,0,0,0.18926782291971,0,-0.0629729020432324,0,0,0,-0.224777718570152,0,0,0,0,-0.0941415613805911,-0.0712902359562976,0,0,0,0,0,0,0,0,0.161133960516238,0,1.00151144078114,0,-6.93889390390723e-18,0,0,0,-0.0813422720223483,-0.288447442747236,0,0,0,0,0,0,0,0,0.0428451689980646,0,0,0,0.0575535550521361,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.185318204833147,0,0,0,0,3.46944695195361e-18,0,0,0.0585587213919963,0,0,0,0,0,0,0,0,0,0,0,0,0.141285132285701,0,0.00051807143537828,0,0,0.00255144012056227,0,0,0,0,0.153146802059073,0,0,0.121711074549685,0,0.0100007328247822,0,0,0,0,0,0,-0.0536773135502936,-0.00792951048592122,0,0,0,-0.0219215956321784,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.134032879027032,0,0,0,0,0,0,0,0,0.194001250991951,0,0,0,0,0,0,0,0,0.188463349307629,0.0684422156543031,0,0.0252015582608996,0,0,0,0.00837493954932752,0,0,0.102647887311607,0,0,0,0.0663102280247292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396890687551555,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475641153416973,0,0,0,0.173587337946662,0,0.17330092684055,0,0.036417407354567,0.0705134003543539,0,0,0,0,-0.0393640869061981,0,0.0399386437240874,0.13251269195023,0.0276450849298898,0,0,0,0.00662424215856684,0,0
X600426.SH,0,0,0,0,0,0,-0.0280646980719259,0,0,0.0393663769769578,0,0,0,0.0361134365414553,0,0.225036848429597,-0.0493354567385738,0,0,0.0252414560480067,0,0,0,0.0686721994673544,0.0407944535532432,0,0,0,0,0,0,-0.0593522076869398,0,0,0,0.0759353849377032,0,0,0,0,0,0,0,0,-0.014198428454087,0,0,0,0.11135034574753,0,0,0.00936670469005752,-0.00637919217456286,0,0,0,0,0,0
X600176.SH,0,0,0,0.338857602882495,0,0,-0.0421824680231336,0,0,0.0512510596652237,0,0,0,0,0,0,0.0626666300184942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821690971684214,0.0422988062375942,0,0,0.00914883529831637,0.111579107039129,0,0,0,0,0,0,0,0,0,0,0,-0.0329426680803466,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0312133294579814,0,0.0349445532396893,0,0.0250973412484937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0525189936520241,0.0822770746446234,0.0221944360540694,0,0,0,0.133479123436969,0.0161240811532619,0.00275834121092168,0.031636766619333,0,0.0482745092044825,0,0,0,0.0299406918623121,0,0,0,-0.0249590986678263,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0922672674834034,0,0,0,0,0.0904661161075117,0.021690332889715,0,0,0,0,-0.1989461969808,0,0,0.172291853923225,0,0,0,0.254809173628639,0,0,0,0,0,-0.127381322987971,0,0.0751081801745426,0,0,0,-0.0635535480457162,0,0,0,0,0,0,0.12618917169324,0,0,0,0,0,0,0,0,0.128269082385491,0.0311418632407748,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.301236043483556,0,0,0,0,0.399712567390123,0,0,0,0,0,0,0,0,0,0,0,0.00531231209484892,0,0.0387157512407067,0,0,0,0,0,0,0,0,0.380152931538455,0,0,0,0.0680584651931662,0,0,0,0,-0.0229978869219663,0,0,0,0,0.156035773248423,0.0238307698743775,0,0,0,0.0721284863938796,0.05342312003251,0,0,0,-0.0293919761480662,0,0
X000723.SZ,0,0,0,0,0,0.0918443373041417,0,0,0,0,0,6.93889390390723e-18,0,0.0158236553423689,0,0,0,0,0,0,0,0,0.112263132582901,0,0.0720999974651307,0,0,0,0,0.0432553770169074,0,0.0309644582668175,0,0,-0.0183381622485233,0,0,0.17541233216688,0.201136181249753,0,0,0.0987072035577634,0.0791900599047837,0,0.153064043845635,0,0,0,0,0,0,0,-0.0482685094650992,0,0,0,0.0592893675618179,0,0
X000629.SZ,0,0,0,0,0,-0.0101405575138625,0.541298234477049,0,0,0,0.0205117830600052,-0.171846253558381,0,-0.573958114700329,0.360233529583594,-0.0936713405922913,0,0,0,-0.415676426052131,0,0,0,0.250520134011226,0,0,0,0,0.307178481401954,0,0,0,0,0,-0.0761523687301231,0,-0.134120431914142,0.435814475053806,0,0,0.242707275650992,0,0,0,0,0,0,0,0,0,0,0.0818311185894063,0,0,0,0,0.160290660774485,0,0
X601699.SH,0,0.0338815364870477,0,0,0,0,0,0,0,0.12682640951677,0,0.0133467168886734,0,0,0,0,0,0,0,0.0553096017469487,0,0,0,0,0,0,0,0,0,0.378171705456659,0,-0.0217315957913967,0,0,0.0996345709318812,0,0,0.0429018716474443,0,0,0,0,0,0,0.198708016994422,0,0,0,0.10232230519921,0,0,0,-0.0156402503334968,0,0,0,0.0297482109726487,0,0
X000408.SZ,0,0,0,0,0,0.499639728129101,0,0,0.1988949502764,0,0,-0.0912607866197664,0,0.157065143654052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431066043784363,0,0,0,-0.0818515294854294,0,0,0.0519440499571741,0,0,0,0,0,0.100357855150963,-2.16840434497101e-19,0,0,0,0,8.67361737988404e-19,0,0,0,0.0519096338421108,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.383315872962575,0,0,0,0,0,0,0,0,0,0,0.0422075478526378,0,0,0,-0.126379512344622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225705134361186,0,0,0,0,0.477494464918563,0,0.0488610697801261,0,0,0,0,0,0,0,0.132655336632529,0,0,0,0,0,0,0,-0.00683319474726085,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.180848641765619,-0.0423992384456717,-0.015897837743895,0,0,-0.119241135883195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246207782135825,0,0,0,0,0,0,0,0.868400858604613,0,0,0.219848851088546,0,-0.0340299569921439,0,0,0,0,0,0,0,0,0,0.0904218155442556,0,0,0,-0.016907469662885,0,0
X000786.SZ,0,0,0,0.0883084733237474,0,-0.0395090979732973,0,0,0,0.102016490253243,0.0198481584045579,-0.00347569131626969,0,0,0,0,0,0,0,0,0,0.471458378724726,0,0,0,0,0.278902237523951,0,0,0,0,0,0,0,-0.118509880387474,0,0,0,-0.0408128828720033,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406426766272832,0,0,0,0,-0.0208380080464811,0,0
X600141.SH,0,0,0,0,0.00458828221380264,0,0.138396731576706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576038221602209,0,0,0,0.0466565367569143,0.525194017662856,0,0,0,0,0,0,0,0,0.0219140757868406,0,0,0,0.0673011620557376,0,0,0,-0.0218451441926778,0,0,0,0,0,0
X600160.SH,0,0,0,-0.192883217555144,0,0,0,0,0,0,0,0,0,0,0,0,-0.100425755374488,0,0,0,0,0,0,0,0,0,0,0,-0.0324817437372674,0,0.041969510847122,0,0,0,0.164036093157142,0,0,0,0,0,0,0.091754167518091,0.128667204245255,0,0,0,0,0,0.23788348576678,0,0,0,0.127497128300158,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0580102974680487,0,0,0,0,0,0,0,0,0,0.0989156644486134,0,0,0,0,0,0,0.0167058917662526,0,0.000854649178279148,0.0422453889820513,0,0,0,0,0.0995392072105166,0,0.0771223183626206,0,0.135708324518491,0,0.0296190128379234,0,0.176442062371002,0,0,0,0,0,0.0107335706747443,-0.0208372949056231,-0.0075760447394777,0,0,0,-3.46944695195361e-18,0,0
X002353.SZ,0,0,0,0,0.0776404558970105,0,0,0,0,0,0,0.0529934647709726,0,0,0,0,0,0,0,0,0,0,0,-0.0740955132622318,0,0,0,0,0,0,0,0.0289447833492947,0.013730237063534,0,0.0914253940761286,0,0,0,0,0.0680801553365548,0,-0.0559110904326277,0,0,0.268599685732462,0,0,0,0.169042018020585,0,0,0,-0.0411415467925945,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.13181490453648,0,0,0,0,-0.119129378103321,0,0.0635260878038405,0.315981692852313,0,0,0,0,0,0,0,0,0,0.0488247499130123,0,0,0,0.16513508687762,-0.187319369671906,0,0.105577941508374,0,0.0429849470538833,-0.0347852606635506,0.22054598193191,0,0,0.0356636359286443,0,0,0,0,0,0,0,0,0,0.0174806180748283,0,0,0,0.0433147275679983,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.238919773805854,0,0,0,0,-0.0566162214301637,0,0,0,0,0,0,0,0,0,0,0,0.168246751585572,0.299929795465542,0,0,0,0,-0.0631344476327439,0.0947222348403705,0.0389050164343052,0,0,0.0350011755792345,0,0,0,0.0558349231745099,0,0,0.196315956601669,0,0,0,0,0,-0.05080722354069,0,0,0,0,0,0,0,0,0.0271733268591929,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0854788602987016,0.0784038207501577,0,0,0,0,0,0,0,0,0,0,0.180438132837039,0.052846019630616,0,0,0,0,0,0.0242762735153058,0,0,0,0,0.0496404657277968,0,0,0,0.0594178862914372,0,0,0,0,0,0,0,0,0,-0.0142791835239374,0,0,0,-0.0147206868293095,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00953410485806223,0,0.0920730932623697,0,-0.0219830590750848,-0.210114531874433,0,0,0,0,0.191713603244875,0,0,0.502826811536604,-0.04850500277522,0,-0.092965621441515,0,0,0,0.190441971312206,0.112869463052037,0,0.145617734723886,0,0,0,0,0,0,0,0,0.0674464920008374,0.0547393492548386,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.154593379739314,0,0,0.0661872643931187,0,0,0.0522913529843098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659533140494258,0,0,0,-6.93889390390723e-18,0.324071975583985,0.0331800389346834,0,0,0,-0.0831752036767746,0,0,0,0,0,0.0223728157161656,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0172934457052794,0,0
X600985.SH,0,0.0503693422568341,0,0,0,0,0,0,0,0.328394049516803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227777871239378,0,0,0.136110910642894,0,1.0842021724855e-19,0.0613399547783656,0,0,0,0,3.46944695195361e-18,0,0,0,0.0445160116405062,0,0,0,0,0,0,0,-0.0153941488879035,0,0,0,-0.0126938484995371,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298931745711376,-0.0845273909054311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133509919093512,4.33680868994202e-19,0,0.0187005537259745,0.00861071894171926,0,0,0.0316125628996415,0,0.00132706527102013,0,0,0,0,0,0,0,0.0125364564561269,0,0,0,-0.00674057024428226,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,-1.73472347597681e-18,0.0960111105336183,0,0,0,0.0086173634326186,0.226272705619807,0,0.0874053847132279,0,0.0775899356841044,0.0582025283596934,0,0,0,0,0,0,0,-0.463566280178413,0,0,0,0,0,0,0,0,0,0.290545630300769,0,0,0.110308294967385,0,0,0,0.27297521253553,0.0163930335280732,0,0,0,0,0,0,0,0,0,0.109223386213815,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0123575289712051,0,0.0449245840531589,0,0,0,0,0,0,0,0,0.568291884457683,0,0.0447345678838755,0,0,0,0,0,0,0,0,0.00765533763535912,0,0,0,0,0.0436843819237221,0,0,0.0119854555593423,0,0,0,0,0.0109794207282926,0,0,0.031703260432552,0.0222665973570027,0,0,5.42101086242752e-20,-0.0131486217576056,0,0,0,0.0113239900344603,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0769430135595518,0,0,0,0,0,0,0,0,0,0,0,0,0.0168724277565631,0,0,0,0,0,0,-0.114629686573199,0,-0.154761597208921,-0.00385252645763947,-0.0700590213704986,0,0,0,0,0.139966939861217,0,0.0851827758818723,0,0,0,0,0,0,0,0,-0.0639925005059943,-0.073383676778555,0,0,0,0.131486726046838,0,0
Slope,0,0,0,0,0,0,-0.0188351989634589,0,0,0,-0.074667089106735,-0.0578224547044629,0,0.127700250693175,-0.0859317649535849,0,-0.202090963500024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153087879727707,1.73472347597681e-18,0,0,0.0501285150163623,0,0.242032109816383,0,0,0,0,0,0,0.00448724543019483,0,0,-0.499765334734344,0,0.165253101411106,0,0.141653301991421,0,0,0,0
TED,0,0,0,-0.0770351044129667,0,0,0,0,0,-0.231832178855049,0.0354587760622167,0,0,0,0,0,0,0,0,-0.240714188017857,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.041313605304003,0,0,0.122705651171168,0,0,0,0.0961614678265595,0,-0.0439822254585304,0,0,0,0,0,0,0,0,0,0,0.256794531506921,0,0,0,0,1.19497085845646,0,0
RealEstate_excess,0,0,0,0,0,0.0161512894048391,0,0,0,0,0.0565177988319023,0.0402325458396321,0,0,0,0,0,-0.0255120262908532,0,0,0,0,0,-0.109550008208633,0,0,0,0,0,-0.0311811268344678,0,-0.0114188713105386,0,0,0.0619804680463329,0,0,0,-0.0272354047720172,0,0,0,0.00461021024779654,-0.0056481083982123,-0.107539783275192,0,0,0,-0.0159003307724545,0,0,-0.0370015246940844,-0.013788147387874,0,0,0,0,0,0
MKreturn,0,-0.110642018700084,0,0,3.46944695195361e-18,0.0496953981076299,0,0,0,0,0,0.0290333902231483,0,-0.121738492567832,0,-0.021555376787685,0,0,0,0.0672855178490523,0,0,0,0,0,0,0,0,0,-0.0082937191830705,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152365238702436,0,0,0,0.0165575746763141,0,0
MKvol,0,0,0,0,0,-0.00106844069896095,-0.000642617094918786,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102040000129008,0,0.00143416183277837,0,0.00125503601562105,0,0,0,0,0,0,0,0.00503250921428562,0,0,-0.000352297102254257,-0.00122197495521132,0,0,0,0,-0.00125430206882764,0,0,0,0,0,0,0,0,0,0,-0.00565254998673913,0.00684835786099102,0,0,0,0.0204670317289448,0,0
CarbonVol_Shenzhen,0,0,0,0.0696780112179098,0,0,0,0,0,0,0,-0.0323274078039463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680168408525497,0,0,0.0647598387373682,0,0,0,0,0,0,0,0,-0.343261272059093,0.274063296577902,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60791285142915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133520774424522,0,0,0,0.00136645966804123,-0.00129068252644998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474330226317474,0,0,0,0.0180730205223063,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.000550966861265974,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0.000479677146742802,0,0,0,0,0,0,0,0,0,0,0,-0.000114399283468194,0,0,0,0.000411762551610724,0,0,0,0,0,0,0,0,-0.00334835016830929,0,0,0,0,0,0,-0.000461836771160261,-0.00777517056876694,0,0,0,0.0135252773827194,0,0
