,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X601991.SH,X600188.SH,X600688.SH,X002466.SZ,X600660.SH,X600362.SH,X600547.SH,X300072.SZ,X600795.SH,X002460.SZ,X601992.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000786.SZ,X600176.SH,X000792.SZ,X002271.SZ,X600027.SH,X600352.SH,X000709.SZ,X600299.SH,X600157.SH,X000553.SZ,X600489.SH,X000408.SZ,X601158.SH,X000825.SZ,X601699.SH,X600219.SH,X002470.SZ,X000883.SZ,X600549.SH,X000630.SZ,X600315.SH,X600808.SH,X600583.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.113142145987567,0.173967979528064,0,0,0,0.00900121590055147,0,0,0,0,0,0,0,0.0702263034311469,0,0,0.0899522723018878,0,0,0,0,0.219828337604042,0.160392539079144,0.172384764027367,0,0,0,0,0.18283111446802,0,0,0,0,0.129967123486926,0,0,0.239997018301475,0,0,0,-0.00845895044719974,0,0,6.93889390390723e-18,0,0,0,-0.0227793786979923,0,0,0,0,0,0,0
X600688.SH,0,0.527885866384317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712761039273773,-0.0913458621291959,0.0180314317219363,0,0,0,0,0,0.0855276367409495,-0.0914232724655731,0,0,0,0,0.0250469878193774,0,0,0,0,0,0.0954458441590401,0,0,-0.0117613050489021,0.0449602314173781,0,0.0949543735170905,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.193696898310916,0,0,0.0250416598491543,0,0,-0.0830885988524886,-0.0949299069599893,0,0,0.455402456321922,0,0.022312387370374,0,0.188800339853626,0,0.0443717202897525,0,0,0,0,0,0,0,0,0,0,0,0,0.0124976338855556,0,0,0.0128404977356788,0,0.0794644109856505,0,0,0,0,0,0,-0.0070257335687964,-0.0204157617511665,0,-0.264936389115154,0,0,0,0
X600660.SH,0,0,0.170731044267561,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.133595159297436,0,0.0791743124409973,0,0,0,0,0,0.0800332941085487,0.136999295089981,0.0899906734101804,0,0,0,0,0,0,0.155509943526905,0,0.0386254464655442,0,-0.149364703519607,0,0,0,0,0.0582277373653265,0,0,0,0,0,0,0,-0.0174137490897205,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270559321472958,0.039813045620738,0,0,0,0,0,0.0202975160293057,0,0,0,0,0.0395210721466508,0,0.0253413472354754,0,0,0,0,0,0,0,0,0.457253462587626,0,0.0120396975183944,0,0.197067450501209,0,0,0,0,0,0,0,0.0560709188315272,0,0,0,0,0,0
X600547.SH,0,0.256126203526971,0,0,0.0864079043074049,0,0,0,0,0,0.201825545949126,0,0,0,0,0,0,0,0,0,-0.15627376841052,0,0,0,0,0,0,0,0,0,0,-0.0420491581720176,0,0,1.10835267587677,0,0,-0.147041403150479,0,0,0,0,0,0,-0.135829369443348,0,0,0,0,0.0313666954662055,0,0.101253805548155,0,0,0,0,0
X300072.SZ,0.32963586671719,0,0,0,0,0,0,0,0,0,0.0689909119209661,0,0,0,0,0,0,0,0,0.0180786526990284,0,0,0,0,0.0231492599409786,0.0960559236947945,0,0,0,0.0669690427446278,0,0,0,0,0,0.0604760606727524,0,0.0450282220783646,0,0,0,0,0,0,0,0,0,0.325625270809998,0,0.00552716969747694,0.0075335529750711,0.26945534332287,0,0,0,0,0
X600795.SH,0,0.0966154769206796,0,0,0,0,0,0,0.0246292998820625,0,0,0,0,0,0,0.0788793668669812,0,0,0,0.0720823545363132,0,0,0,0,0,-0.0184031945260193,0,0,0,1.73472347597681e-18,0,0,0,0.106869090847821,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0137224446947146,0.070954755672854,0,0,0,-0.00278920386542228,-0.00310782174293402,0,0,0,0,0,0
X002460.SZ,0,0.0370998449011692,0,0,0,0,0,0,0,0,0,0,0.772060446566672,0,0,-0.0604972707943306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174993886629343,0.107300589079393,0,0,0,0,0,0,0,0,0.0311499555140868,0,-0.0565228485943898,0.080004166358686,0.110539047360358,0,0,0,0,0
X601992.SH,0,0,0,0,0.00223771135685225,0,0,0,0.0544508115003496,0,0,0,0,0,0,0.0832220732698319,0.288768079461922,0,0,0,0.0516177419684683,0,0.025899873661532,0,0.0306352309552046,0,0.143594801703836,0,0,0,0,0,0,0,0,0,0,0.0528555860763949,0,0,0,0,0,0,0.0461346722980235,0.0528945743507989,0,0.0555526740678302,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874035248293758,0,0.0312066261069978,0.0949159734619438,0,0,0.135122037796033,0,0.0558384091205274,0,0.0567730079608072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152683141672451,0,0,0.22180223076683,0.0480835959240098,0.166448915261123,0,0.00323738540722868,0.000169852513238598,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0262864707808437,0.0362059006534862,0,0,0,0,0,0,0,0.0649892146798094,0,0,-0.0729438689139818,0.0498789263329463,0,0.0779084262111154,0.0406635708459973,0,0,0,0,0,0,0.00258683091705859,0.076372776502261,0,0,0,0,0,0,0,0,0,0,0,0,0.115636400026759,0.261975714448412,-0.027797740134873,0.0337738850132524,0,0,0,0,0,0
X600516.SH,0,0,-0.760723320331986,0,0,0,0.397716193261995,0,0,0,0.155760489214778,0,0,-0.0604274926015042,-0.322886677311103,0,-0.102727938173439,0,0,0,0.370537894778976,0,0,0,0.437742806767141,0.089510358599271,0.189591964706332,0,0,0,0,0,0,0,0,0,0,0,0.534356245487232,0.418494734025243,0.0510000405718268,0,0,0,0,0,0,0,0,0.0941266307464556,-0.0870580300619159,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0555002582266029,0.0989219339399222,0,0,0.103744392870209,0,0,0.0812377547500477,0,0,0,0,0,0,0,0,0,0.155403189005888,0,-0.0522985413534452,0,0,0,0.0164955432028915,-0.0433031386536347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543741756958334,0.0750758658328519,-0.0497124443444889,0,0.0226573089587268,-0.035763177373677,0,0,0,0,0,0
X000786.SZ,0,0.181033873304329,0,0,0.310162617991646,0,0,0,0,0,0,0,-0.0272228989187163,0,0,0,0,0,0,0,0,0,0.145382972132282,0.0116133741578975,0,0.133051886444434,0.00967911379772722,0.321872033549841,0,0,0,0,0,0,0,0,0,0.116117848769201,0,0,0,0,0,0,0,0,0,0,0,-0.00200816746085051,0,0.271450088924928,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0784537063801579,0,0,0,0,0,0,0.25377029166164,0.324386834744434,0,0,0,0.185929109672885,0,0,0,0.0680232684000436,0,0.331544869533228,0,0.0829642053696205,0,0,0.168705336425385,0,0,0,0.0051915608550761,0,0,0,0,0,0,0,0,0,0,0,0,0.0660639852371576,0,0,0,0.0510320168085395,-0.694388973902832,0,0,0,0,0
X000792.SZ,-0.0558758173854407,0,-0.0236451639133349,0,-0.165017110645281,0,0,0,0.221682244257954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261505085790316,0,0,0,0,0.309768325541437,0,0,0,0.179742333815345,0,0.49716086122343,0.0240934044418738,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0301557757220726,0.0532404350930674,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.00383828583360182,0,0,0,0,0,0,0,0,0,0.0162231638180188,0.019478694873969,0,0,0,0.0708332016681575,0,0,0,0,0,0.370117687730201,0,0,0,0,0,0,0,0,-0.11232636715983,0,0,0,-0.0834296415420785,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.377197080651758,0,-0.0101952209853938,0.00882707046134085,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.328422513571054,-0.0499651439624269,0,0.0131752547148683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867181858192128,0,0,0,0,0.0136917407545798,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.178195243720257,0,3.46944695195361e-18,0,0,-0.013016583759678,0,0,0,0,0,0
X600352.SH,0,0,-0.329414035197637,0,0,0,0,0,0,0,0.290733000047798,0,-0.00111300862850619,0,0.0086634707881856,0,0.149067521589178,0,0,0,0,0,0,0,0,0.0557775231131342,0,0,0,0,0,3.46944695195361e-18,0,0,0,-1.38777878078145e-17,0,0,0,0,0.19826150234078,0,0,0,0.0935397133549873,0,0,0.343738869456603,0,0,5.42101086242752e-20,-0.0611332320042138,0,0,0,0,0
X000709.SZ,0,-0.0125203160770603,0,0,0,0,0,0,0,0,0.173137156968536,0,0,0,8.67361737988404e-19,0,0,0,-0.0164391346099331,0.104373753059611,0,0,-0.0174327225997392,0,0,0,0,0,0,0,0,0,0.0586603140400948,0,0,0,0,0.0585705587087943,0,0,0.069793703427737,0,0,0,0,0.202755108870641,0,0,0,0.0177845460380738,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0652983417809549,0,0,0,0,0,0,0,0,0.10438874603601,0.0115690563841962,0,0,0,0,0.0844142024622641,0.137410821584887,0,0.195368931931669,0,0,0.0594446090512491,0,0.0839784383262028,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0343463738196639,0,0,0,0,0,0,0,0,0.146531049984421,0,0,-0.00212950782218795,0.000463981604082761,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0640244798268666,0,0,0,0,0,0,0.296539241302612,0,0,0,-6.93889390390723e-18,-0.02697028442604,-0.0942725437179961,0,0,0,0,-0.294285064081477,0.432685235370352,-0.343837439201059,0,0,0,0,0,0,0,0,0,0.0361132329341199,0,0,0,0,0,0,-0.184291648873963,0,0,-0.152435642562909,0,-0.2602221528399,0.24345998632407,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0.0884525566051685,-0.199535446086792,0,0,0,0.199580098306625,0,0,0,0,0,0,0.0581468145930755,0,0.229272823015989,0,0.172868038779192,0,0,0.0940234524005323,0.24351881259501,0,0,0,0,0,0,0,0,0,0,-0.0777911560308961,-0.0504129642804068,0,0,0,-0.0755984209610629,0,0,0,0.0750933765100057,0,0,0,0.0132766937026467,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591975328510944,0,0,0,0.096177364575817,0,0.0240718413770638,0,0,-0.015417432558039,0,0.0504743639401612,0,0,0,0,0,0,0,0,0,0,-0.069536668220373,0,0,1.73472347597681e-18,0,0,0,0,0,0.0514820293886661,0.0161500429800403,0,0,0.00491802336410775,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.16138305369505,0,0,0,0,0,0.0534761415480333,0,0,0,0.0887103148783827,0.03939457304333,0,0.0235262855976518,0.228064178844852,0,0,0.0868471183450944,0,0.0590400407816806,0,0.0394089833071504,0,0,0,-0.0300433923056364,0,0.111644574015022,0,0,0,0,0,0,0,0,0,-0.00453708670628269,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0219411078637765,0,0,0,0,0,0,0,0,0.069935440121558,0,0,0.0111591162006444,0,0,0,0.00106664988409015,0,0,0,0,0.0563995185365937,0,0.0469924637566812,0,0.0624540985707717,0,-1.73472347597681e-18,0,0,0.0636089209656664,0,0,0,0,0,0,0.0176338723561217,0,0,-0.00754888333198195,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,-0.0444696538671123,0,0,0,0,0,0,0,0,0,0,0,0.116627043846861,0.15281801752754,0,0,0.173234155859009,0.169907811802211,0.243448090150675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298360461554063,0,0,0,0,0,0,0,0,0,0,0.043271603372667,-0.0329781588786498,-0.0660860444850439,0,0,0,0,0
X601699.SH,0,0,0.0820024291094991,0.136038439147593,0,0,0,0,0,0,0.517121028321406,0,0,0,0.15941719101693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097039622247035,0,-0.10311761380194,0,0,0,0,0,0.194222580372076,0,0,1.73472347597681e-18,0,0,0,0,0.0890481633281427,0,0,0,0,0.00518132787052277,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348981896611479,0,0,0,0,0,0,0,0.0419155548824731,0.0787844931320121,0,0,0.139416231856546,0,0,0.0590762018949998,0,0,0,0,0,0,0,0.0742097353924916,0,0,0.079003428577964,0,0.178543933361174,0,0,0,0,0,0,0.00426085905476991,0.000647962307859969,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0997433468798533,-0.374019972291812,0.219768157507832,0,0.118747437502471,0,0,-0.354297588847805,0,0,0,0,-0.645005682725416,0,0,0,0.401528865849126,0,0,0,0,0,0,0,0,0.333549467538351,0,0,0,0,0,0,0,0,0,0,0.413718407278875,0,-0.172980872407504,0,0,0,0,0.0333522755925549,0.0243433802186318,-0.532740089139562,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666044272665295,0.0104239644583932,0,0,0.0589635988438462,0,0,0,0,0.0248789783275566,0.12127766578099,0.0561741053296349,0,0.0256233525261708,0,0,0,0.0810147321557412,0,0,0,0,0.0952004890655797,0,0,0,0,0.112758700177516,0,0.0100917561135642,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191747817433984,0,0,0,0.158763142327829,0,0.229964378561276,0,0.0729082021920818,0,-0.0263507591986438,0,0.0240569453320027,0,0,0,0,0,0.0363496145970044,0,0,0,0,0,0,0,0.119865187367987,0,0,0,0,0,0.0304014217583813,0.312386038756414,0,-0.0173884706121696,0.025911932011554,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0806884640109525,0,0.143096137319544,0.0665972383695359,0.0301415345493895,0,0.00317639429971061,0.0596217172486468,0,0,0,0,0,0.00400894059703259,0.0546265613327012,0,0,0,0,0,0,0,0,0,0,0.0597102578246255,0,0,0,0,0,0,0.035529379503898,0,0,0.034909711795827,0,0,0.018444306826892,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552314767233108,0,0,0,0,0,0,0.00422927339445972,0,0,0,1.73472347597681e-18,0.0816458720897302,0,0,0,0,0,0,0,0.247340939136774,0,-0.00278256623050923,0,0,0,0,0.0940940654326274,0,0,0,0,0,0,0,0.0277876654350387,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.200012747740898,0,0.101775223332492,0,0,0,0,-0.0879364854276301,0.000531752118014004,0,0,0,0,0,0,0.400312318472887,0.0972896591382187,0,0,0,0,0,0.179325254706757,0,0,0,0,0,0,0,0,0.0657060550383821,-1.73472347597681e-18,0,0,0,0,0,0,0.0163210024637532,0,0.0205368809150955,-0.0158680270442905,0,0,0,0,0,0
X600583.SH,0,0.210766178515725,0,0,0,0,0,0,0.152989759077305,0,0,0,0,0,0.0646109653206476,0.0319158772438217,0.185895209977882,0,0,0.0866144902384941,0,0,0.0451843752262186,0,0,0.138845985079173,0.0707821451635792,0,0,0.0211975611997675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136343241844754,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0.162600585471971,0,0,0,0,0,-0.302994602752751,0,0,0,0.149612271715569,0,0.381967412486656,0,0.146957581313527,0,0.147036017283822,0,-0.0891225568274623,0,0,0,0.100406245762992,0,0,0,0,0.00529198922044954,0,0,0,0,0,0,0,0,0.197651091074758,0,0,0,0,0.338243783287823,0,0,0,0.0136280559802762,-0.0571232413915983,0,0,0,0,0,0
Change_TY3M,0,0,-0.0274196047830658,0,0,0,0,0,-0.139184346159189,0,0,0,0.0607774187062137,0,0,0,0,0,0,0.135216379132804,0,0,0,0.0374476211053621,0,0,0,0,0,-4.33680868994202e-19,0,-0.275862161106425,0.0413729004388023,0.0628888620768912,0,-0.155745831536459,0,0,0,0.132208014518423,0,0,0,0,0,0,0,-0.154758142826389,0,-4.33680868994202e-19,0.0173327729653994,0,0,0,0,0,0
Slope,0,0,0,0,-0.505065730267855,0,0,0.365192564031967,0,0,-0.512416213992492,-0.369319050789363,0,0,0,0,0,0,0,-0.326669572354219,0,0,0,0,0,-0.671291791028653,0,-0.0536828594122748,0,0.141000242233636,0,0,0,-0.404680001863195,0,0.513349975676363,0,0.925970029450811,0,0,0,0,-0.175421070272579,0,0,0,0.199017020586797,-0.0915206032064258,0,0,0.918457317109121,0,0,0,0,0,0
TED,0,0,0,-0.188854943081565,-0.144702467282324,0,0,0,0,0,0,0,0.0756435930874281,0,0,0,0,0,0.251812552087071,0,0,0,-0.0695114296577318,-0.172124987165271,0.330786325115088,0,-0.170225712364993,0.298036973157421,0,0,0,0,0.891084006578677,-0.13426195290187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776813690291358,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.0756248169989534,0,-0.251003556043843,0,0,0,0,0,0,0,0,0,0.218591350595248,0,-0.00277045359156938,0,0,0,0,-0.150920339246946,0.0316984641593758,-0.0400696067273423,0.0132681472522463,0,-0.0379666001439322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807921249961018,0,0,0,0,0.0400988668616331,0,-0.0483492874031462,0.0281254607146904,0,0,0,0,0,0
MKreturn,0,0,0.0731445593414055,0,0,0,0,-0.0994518374793684,0,0.0834682916599736,0.0444126224976925,0,-0.207515040950757,0,0,0,0.00978896146788534,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00873124077244421,0,0,0,0,0,0,0,0.0156380931725958,0,-0.0823770927810355,0,0,0,0,0,0,0,-0.0196820169227166,0.2520842984826,0,0,0,0,0
MKvol,0,0,0,0,0.00759787055867185,0,0,-0.00704863128881741,0,0,0,0,0,0,-0.0062166483975775,0.00923136899066248,0,0,0.00593834166528318,0,0,0,0,0,0,0,0,0,0,-0.000383158021462366,0,0,0,0.00178812082574724,0,0,0,0,-0.00311844292177521,0,0,0,0,0,0,0,0,0,0,0,0.0140070451799268,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0332427235441629,0,-0.0223367577441433,0,0,-0.0117684838779998,0,0,-0.012285464874508,0,0,0,0,0.0199871435938258,0,0,0.0105242832230659,0.0135714708582361,0,0,0,0.0432476593120776,-0.026531902493495,0.03729531183669,0,0,0,0,0,-0.0601726817543378,0,0,0,0,0,-0.0179846157809078,0,0,0,0,0,0,0,0,0,0,0,-0.0268047727056576,0.0294350022274874,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0113453442762072,0,0,0,0,0,0,0,0,0,0,-0.00289521806296678,0.0112143655214866,0,0,-4.37440183141454e-05,0,0,0,0,-0.00684832870309112,0,0,0,-0.00216000191166428,0,-2.16840434497101e-19,0,-0.0124404492375472,0,0,-0.0043372384405128,0,0,0,0,0,0.00641611478063653,0,0,0,0.0133096273560855,0.00513791317976935,-0.00366279925124666,0,0,0,0,0,0
CarbonVol_Hubei,-0.010708273003884,0,0,0.0326862301989575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145825514337068,0,0,0,0,0,-0.00720714463421789,0,0,0,0,0.00289338396845629,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332577296781644,0,0,0,0,0,0,-0.0115820669936449,0.0635683093245041,0,0,0,0,0,0
