,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600111.SH,X600019.SH,X600011.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X000708.SZ,X000301.SZ,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X601699.SH,X000807.SZ,X601991.SH,X000983.SZ,X600795.SH,X002353.SZ,X600803.SH,X600096.SH,X002080.SZ,X300073.SZ,X600141.SH,X600688.SH,X000630.SZ,X000825.SZ,X600801.SH,X600157.SH,X600489.SH,X600027.SH,X000932.SZ,X600160.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788950870234856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121563315862117,0,0,0,0,0,0.0232681999564488,0,0,0,0.164739705261423,0,0,0.322410832935619,0,0,0,0,0,0,0,0,-0.0245542703198025,0,0,0,0.0284706176306464,0,0
X600028.SH,0.152984899293482,0,0,0,0,0,0.0687534210018344,0,-0.0436395829797575,0,0,0,0,0,0,0.00134968850548923,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240836915397968,0.00224904494013312,0.00923141170050302,-8.67361737988404e-19,0,0,0,0,0.0273232706799784,0,0,-0.00650413503377087,0,0,0,0,0,0,0
X601088.SH,0.202723117792483,0,0,0,0,0,0.0620423074570498,0,0,0,0,0,0,0.0417302967951081,0,0,0,0,0,-0.109741752429368,0,0,0,0,0,0,0,0,0,0.13627547641469,0,0,0.274277256371053,0,0,0,0,0,0,0,0,-0.114447654007629,0,0,0,0.0313481976230422,0.0120539982482322,0,0,0,0,-0.0872223588239345,0.117643389315149,0,0,0,0.0375622390575362,0,0
X600309.SH,0,0,0,0,0,0,0.0342570537277516,0,0,0,0,0,0,0,0,0,0,0.0869817031872402,0.0540910852906732,0.252684950849004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126377374721124,0,0,0,0,0,0.0834179987376692,0,0,0,0,0,0.0196319423755565,0,0.0257018842142912,0.000183130218764903,0,-0.00609027225312438,0.000678481123968672,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198754514217889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987148499888545,0,-4.33680868994202e-19,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0138436277056729,0,0.0240498774045305,0.470298059916844,0,0,0,0,0,0,0,-0.00412357148488979,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.146332808904544,0,0,0,0,0.471205392300128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109257602097584,0,0,0.0097054767820456,0,-0.00570850125499922,0,0,0,0,0,0,0.0887709250756983,0.265759722660714,0.186447993547911,0,0,0,0.111256578083236,-0.194694425004408,0,0,0,0,0,0,0,-0.032827105978523,0,0,0,0,0,0
X600188.SH,0,0,0.115386092478688,0,0,0.133756462890875,0,-0.0275267367227854,0,0,0.177771261159996,0,0,0.0804279208187749,0,0,0,0,-1.73472347597681e-18,0,0,0.0269829704323295,0,0,0,0,0,0,-3.46944695195361e-18,0.206891904743387,0,0,0.349700854708678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08505226293067,0.120578683264227,0,0,0,-0.0269606989636948,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.345103335190382,0,0,0.24369058519484,0,0,0,0,-0.0454931204006574,0,0,0,0,0,0,0,0,0.323477831397748,0,0,0.0202635505130903,0,0,0,0,0,0.0292175970605598,0,0.0530691301196219,0,0,-8.67361737988404e-19,0,0,-0.179296008472464,0,0,0,0,0,0.12943592102549,0,0.013169984703771,0.0205325842889048,0,0,0,0,0,0,0
X600111.SH,0,0,0.0287276312070159,0,0,0.241612876878396,0,0,0,0,0,0.13352672027763,0,0,0.246616928984818,0,0,0,0,0.0843916998551844,0,0,0,0,0,0.0846623988314764,0,0.0386520607106486,0,0,0.158622297794233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716690869725005,0,0,0.0115992005747924,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0329493975087507,-0.0254041935386324,0,0,0.134218873034604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384643041926574,0,0,0,0,0,0,0,0,0.0363246977776405,0,0,0,0,0,0,0.167832860215374,0,0,0.0576391327443244,0.308990026174662,0,0,0,-0.00163237317176034,0,0,0,0,0,0,0
