,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X600111.SH,X600803.SH,X600010.SH,X601699.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X000883.SZ,X002353.SZ,X600096.SH,X000027.SZ,X002271.SZ,X600995.SH,X600612.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0743348213406986,0.417016634348587,0,0,0,0,0.0932777159788999,0,0.172717286480133,0,0,0,0,-0.176372572653673,0,0,0.0255998337606211,0,0,0,0,0,0,0,0,-0.0676581160036726,0,0,0,0,0.0437552476497303,0,0,0,0,0,-0.0105329186314442,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00982089164287007,0.00238647386214969,0,0,0,0,0,0
X601088.SH,0.242394976398796,0,0,0,0.0132885662609255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362008179144049,0,0.270618193725867,0.0139245279068354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458202060182304,0.00743211883126416,0,0,0,0,0,0,0,0,0,0,0,0.0634282706775814,0,0
X600028.SH,0.374410553711325,0.0959977530987985,0,0,0,0,0.0486792922664923,0,0,0,0,0,0.0587684256212791,0,0,0,0,0,0,0,0,-0.00448307722593489,0.0174110770243485,-0.164785862849989,0,0,0,0,0,0,0,0.0235838545913125,0,0,-0.0382282598850501,0,0,0,0.128715173432797,0,0.00766717413230251,0,0,0,0,0,0,0,0.0402860982967879,0,0,0.0110379817431917,0,0,0,0,0.011712065683077,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237053778081758,0.109946239493959,0,0,0,0.00117256864625435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840973359120804,0.0410730316311118,0.0168216555224362,0,0.00790974254366671,0,0,-0.10003545628266,0,0,0,0,0,0,0,0,0,0,0,0,0.0454840071408006,0,0
X600188.SH,0.171442495808916,0.014703781234573,0,0,0,0.0276738039160285,0,0,0,0,0,0,0,0,0,0,-0.167692240351556,0.058513846417155,0,0,0,0,0.278395732434247,0,0,-0.038660616016966,0,0,0,0,-0.0413946338463303,0.0836697715911575,0.173021603617568,0,0.123632097430279,0,0,0,0,0,0,0,-0.0949623400200447,0,0,0,-0.187939840431853,0,0,0,0.027078087270801,-0.0652287785494268,0,0,0,0,0,0,0
X601898.SH,0,0.134404821117378,0,0,0.0428189599252819,0,0,0,0,0,0,0,0,0,0,0.0410457733445029,0,0,0,0,0,0,0,0,0,0.0129383068021283,0,-0.0975981011148828,0,0,0,0,0.0178280189590521,0,0.45950499616075,0,-0.101790608720211,0,0,0,0,0,0,0.0610129068227045,0.30196338823839,0,-0.0238417120641853,0,0,-0.0262458287303167,0,0.198513740086335,-0.0302761875289448,0,0,0,0.15052197575766,0,0
X600019.SH,0,0,0,0,0,0.0742971074952305,0,0,0,0,0,0,0,0,0,0,0.251410473132387,0,0.241698103211943,0,0,-0.0106951550080735,0.0528083226521408,0,0,0,0,0,0,0,0.0798774248129112,0,0,0,0,0,0,0,0,0,-0.116848097693812,0,0,0,0,0,0.031437344937031,0,0.123768347184088,0,0,0,0.0428331332081301,0,0,0,0,0,0
X600011.SH,0.0270790330302878,0,0,0,0,0,0,0,0,0,0,0,0,0.264598740044248,0,0,0,0,0.0809910022939609,0,0,0,0,0,0,0,0,0.338723891208466,0,0,-0.104332195353459,0,0.193367864449035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218428665572684,0.0374805458802873,0,0,0,-0.0971326240742573,0,0
X600886.SH,0,0,0,0,0,0.0919060970446376,0,0,0,0,0,0,0,0.268832142788094,0,0,0,0,0,0,0,0,0,0,0,-0.0270287105804679,0.00751447306948807,0,0,0,-0.15669764411668,-0.108652599343569,0,0,6.93889390390723e-18,0,0.0862217639209014,0,0,0,0,0.063018121753605,0,0,0,0,0,0,0,0,-0.185938926662502,0,0.0270516498816439,0,0,0,0.0519961469107391,0,0
X601600.SH,-8.67361737988404e-19,0,0,0,0,0,0,0.0284940331801128,0,0,0,-0.015315363020304,0,0,0,0,0,0,0,0,0.0888919211719454,0,0,-0.0381657296066693,0,0.164736646588579,0,0,0,0,0,0.299569028560339,0,0.13324048902833,0.168030022834887,0,0,0,0,0.178323448494772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
