,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X601898.SH,X600011.SH,X002271.SZ,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X600362.SH,X600795.SH,X000786.SZ,X000983.SZ,X600096.SH,X600803.SH,X600801.SH,X000723.SZ,X601991.SH,X600486.SH,X601699.SH,X000408.SZ,X600027.SH,X600219.SH,X000932.SZ,X600141.SH,X600295.SH,X000807.SZ,X300073.SZ,X002080.SZ,X600489.SH,X000630.SZ,X600157.SH,X000830.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,-0.222399595215374,0,0,0,0,-0.0527224437216113,0.959129476797993,0,0,-0.0973807300594888,0,0,0,0,0,0,0,0,0.0734922294035758,0,0,0,0,0,0,0,0,0,0,0,-0.18367784017157,0.0242215649644746,0,0.115641448488422,0.101956133123072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.378785202733094,0,0,0,0,0,0,0,0,0,0,-0.0389503169182171,0,0,0,0,0,0.101213642835772,0,0,0,0,0,0,0,0,0.222282831144511,0,0,0,0,0,0,0,0,0,0,0.112124938506698,0,0.0266858133644054,0,0,0,0,0.105141456047427,0,0,0,0,-0.0147464934621381,-0.0291641083531625,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38884607305983,0,0,0,-0.316877919054441,0,-0.110085955002748,0,-1.24213656832722e-05,0,0,0.883275075446889,0,0,-0.124518367736821,0,0,0.342815239613916,0,0,0,0,0,0,0,-0.207656941011212,0.0494123655051397,0.0115639247938655,-0.153914372454895,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0935275909423339,0,-0.064884285676703,0.0817930220948342,0,0,0,0,0.0087480482193202,0,0,0,0,0,0,0,0,0,0.0568264449466815,0.5909551613287,0,0,0,0,0,0.218652474113067,0,0,0,0.0340847989471069,0,0.0244040035815345,0,0,0,0,0,0.178364832554416,-0.16491013326397,0,0,0,0,0,-0.0298400117806156,0.0544261526679725,0,0,0,0,0,0
X000877.SZ,0,0,0,0.0532483192220241,0,0,0,0,0,0,0,0,-0.00131518662592985,0.0728761328888822,0,0,0,0,0,0.0558082781762289,0,0,0,0,0,0,0,-0.0827091453425517,0.0485973473261741,0,0.134321113269246,0,0.185349903631262,0,0,0,0,0,0.237390331437025,0,0.0496815552234341,0,0,0,0,-0.0510981023985343,0,0,0,0,0,0.0562389351185271,0,0,0,0,0,0,0
X600660.SH,-0.0291314580377908,0,0,0,0,0,0,-0.0536759401263107,0,0,0.145959232022359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111413942400369,0.262160021849043,0,0,0,0.0368221485558756,0,0,0,0,0,-0.0365163314211319,0,0,0,0.464064891801546,0,-0.247808665254251,0,0,0,0,0,0,0.00747060821091127,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0473627099789601,0,0,0,0,0,0,0,0.0386148427819517,0,-3.46944695195361e-18,0.221427703167754,0,0,0,0,0.143294785884053,0,0,0,0.11333784309282,0,0,0,0.00756579009144164,0,-1.73472347597681e-18,0,0,0,8.67361737988404e-19,0,0,0.137942096594436,0,0,0,0,0,0,0,0,0,0,0,0.08503046949179,0,0,-0.0307753264714792,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.204030977862208,0,0,0,0,0.0799518760425915,0,0.0662741464418798,0,0,0,0,0,0,0,0,0,0,0,0,0.0203081559985273,0,0,0,0,0,0,0,0.0493095655226344,0.372378000473131,0,0,0.00729463118596271,0,0,0.0319919489499283,0,0,0,0,0,0,-0.017328867064075,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0956567966226194,0,0,0,0,-1.38777878078145e-17,-6.93889390390723e-18,0,0,0,-0.0118377160583915,0,0,0,0,0,0,0,0.25173026715949,0,0,0,0,0,0,0,0,0,0,0,0.0869861495575824,0,0,0,0,0.0483689676034909,0,0,0,0.167585765481091,0.0797405832907836,0,0,0,0,0,-0.0112228479494699,-0.0179662168351442,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253871029239851,0,0,0,0.301203512522449,0,0,0,-0.000420289002718974,0,0,0,0,0,0,0.0135429931931018,0.051733398453248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560090156391865,0.153703773934652,0,0,0,0,0,0,0,0,-0.00388119838297169,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0117046406283519,0,0,0,0,0,0.0156760058675332,0.100082504393218,0,0,0,0,0,0,0,0,0,0,0,0.392633830203214,0,0,0,0,0,0,0,0,0.0596554344350668,0,0,0,0.0383789057136358,0,0,0.0798109957006344,0.380206077005467,-0.0194417707308541,0,0,0,0,0,0,0,0,0,0.0127903517857693,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0397798780886979,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.23213880491774,0,0,0,0,0,0,0,0,0,0.163175890560784,0,-0.0423452101263205,0,0,0,0,0.0727026810246922,0,0,0.104179770765715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602097172529294,-3.46944695195361e-18,-0.0179013952333796,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.251184061969693,0,0,0,0,0,0,-0.00329455663348232,0,0,0,0.00138346411686709,0.0591629677107636,0,0,0,0,0,0,0,0,0,0.0792157334422062,0,0,0,0,0.0156349386076561,0,0.129433880934024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179508456265756,0,0,0.0299511378266601,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.185985411601795,0,0,0,0.0804376136499272,0,0,0,0,0,0,0,0,0.0799185130053133,0.0110556090986365,0,0,0,0,0,0,0,0,0,0,0.0800813611370002,0,0,0,0,0,0,0.0879941542344858,0,0,0,0,0,0.0927548749156355,0,0.109172454403723,0,0,0,0,0,-0.0262986690833688,0,0.100499361137366,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0149230756169574,0,0,0,0,0,0,0,0,0,0.209974456694096,0,0,0,0,0,0.0453536250371179,0.0272679066396923,0.0279688906384919,0,0,0,0,0,0,0.00700957594547196,0,0,0,0,0.153422866368214,0,0,0.156186196886522,0,0.170107773005046,0,0.120274600271047,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0537247895380868,0.112269995339388,0.0101195808107794,0,0.0816657308238449,0,0,0,0,-0.0211044361836908,0,0,0,0,0,0,0.0455848773401429,0,0,0,0,0.289579562990115,0,0,0,0.194274813599583,0,0,0,0,0,0,0,0,0,0,0.0854832706592507,0,0,0,-0.0594873113276919,0.0502998743002485,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108432248727586,0,0,0.000117862756956385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132792945398594,0,0,0,0.0293954333138447,0,0.245048175058477,0,0,0,0.171050217281132,0.017878599820581,0,0,0,0,0,0,0,0,0,0,-0.0300899390859907,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.586524678206802,0,-0.128897305391832,0,0,0,0,0,0,0,0,0.0574694871272563,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0395141010591851,0.389422724331951,0,0,0.130713727277985,0,0.201700630888095,0,0,0,0,-0.159233336854813,0,0,0,0,0,0.139882717107211,-0.0119959946139609,0.0185045425237636,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.0286836070782807,0,0,0,0,0.0218382950018986,0,0,0,0,0,0,0.307673133941444,0,0,0,0,0,0,0,0,0,0.218098910989086,0,0,0,0,-0.115737698881274,0.176864954542749,0,0,0,0.384628972455325,0,0,0,0.0924297861994702,0,0,0,0,0,0,-0.357118250708206,0.00863369210040211,0.0320172939846664,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.0675433255403671,0,0,0,0.114703995621462,0.144958625194244,0,0,0,0.0637831297163484,0,0,0,0,0,0.101026286781111,0.0224172514625571,0,0,0,0.143994522941852,0,0.191113521678101,0,0,0,0,0.0458147992212312,0,0,0,0,0,0,0,0,0,0,0,0.0214710082172994,0,0,-0.160301901870182,0,0,0,0,0
X600801.SH,0,0,0,0,0.550574668048545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476423998440327,0,0,0,0,0,0,0.126120975423309,0,0,0,0.0778879079836899,0,0.0917597114571191,0,-0.0825133540654743,0,0.157508154672903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0206208575959605,0,0,0.0235302264483293,0,0,0,0.097771585603895,0,0,0.269572990748144,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0342772009208746,0,0.0798774860065394,0.00550254876979616,0.175930819202934,0,0.0442086892234109,0,0,0,0,0,0,0,0,0.0143366371839684,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0323442432564802,0,0,0,0.0996989581924948,0,0,0,0,0,0,0,0,0.111487210562501,0,6.93889390390723e-18,0,0,0.00806283166274532,0.0244559728577138,0,0,0.131033756761249,0,0.296678408275552,0.0513620742085491,0,0,-1.0842021724855e-19,4.33680868994202e-19,0,0,0,0,0,0,0.202446987800536,0,0,0.0167784996223999,-0.0101623952208454,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.062800495696068,0,0.0112585232982977,0,0,0.126677737029888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289729006349041,0,0,-0.0490070929188483,-0.131688072566562,0,0,0,0,0,-0.0427676968073418,0.0960272343353637,0.0515699378641,0.0130721994819472,0,0,0.101584443314026,0,0,0,0,0,0,0,0,0,0.139952669825215,0,-0.0161115427463281,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.134993624580248,0,0,0,-0.349987190478927,0,0,0,0,0,0,0,0,0,0,0,0.619922388759261,0,0,-0.0839468030028762,0.265575656988442,0.093041872980335,-0.0155125707829524,0,0,0,0,0,0,0.048911609241346,0,0.120902638731814,0,0,0,0,0,0,0,0,-0.0606533670072897,0,0,0.159597867633492,0,0,0,0
X000408.SZ,0.186304525212331,0,0,0.0576815544526046,0,0,0,0.214987654756306,0,0,0.461745219044278,0,0.170085798060535,0,0,0,0,0,0.0186000030045421,0,0,0,0,0,0,0,0,0,-0.0461173291045966,0,0,0,0,0,-0.0849630105827601,0,0,0,0,0,0.144108276820173,0,0,0,0,0,0,0,0,0,0,0,0.0263236939981571,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.040537229399422,0.14069948490899,0,0,0.124365927292763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701377586908594,0,0.196052210623105,0,0,0,0,0,0,0,0,0.0935534596478672,0,0,0,0.0765798651356036,0,0,0,0,0,0,-0.0263804128299079,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0544723186833279,0,0.0778866464221102,0,0,0,0,0.0368945429516006,0,0,0,0,0,0.0472682606308609,0,0.29028596335529,0,0,0.0374749877488717,0,0,0,0.0542368534276668,0,0.24795019213621,0,0.0595871001372515,0,0,0,0.0573663557507887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996436755020337,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.457165225031741,0.122871380086575,0,0,0,0.0474951697964362,0.0589929507970542,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.161070893968036,0.0576727166979046,0,0.0699010757651482,0,0,0,0.173562513598274,0,0,0,0,0.0142634920337611,0,0,0,0,0,-0.0619827450204915,0.0299024769496744,0,0,0,0,0,0
X600141.SH,0.258058932458866,0,0,0,0,-0.0907802581285419,0,0,-0.0621196004276288,0,0,0,0,0,0,0,0,0,0.0534011036111587,0,0,0,0,0,0,0,0,0,0.163594647167938,0.0954176651340195,0,0,0,0,0,0.725156276907362,0,0,-0.257711968312699,0,0,-0.0269595752292314,0,0,0,0,0,0,0,0,0,-0.00930251373894282,-0.0154809429836367,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0231347127601372,0,0,0.192385561859704,0,0,-0.0602895051104181,-0.059254853833521,0,0,-0.1079182517298,0,0,0,0,0,0,0,0,0,0,0,0,0.207899822162073,0,0.114575466523024,0,0,0,0.242520572523141,0,0,0,0.217395896340599,0,0,0,-0.0196955753451249,0,-0.0146905149642258,0,0,0.0593494536313146,0,0,0,-0.1669861482967,0.0421546259047384,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774885940859684,0,0,0,0,0,0,0.220397763132157,0.0577609145900407,0,0,0.216207618731136,0,-0.16002961936322,0.0521680741759296,0.159424286993728,0,0,0,0,0,0,0,0,0,0.0555125641403418,0,0,0,0,0,0.0282789099562946,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.0840980659132841,0,0,0.0341438480474668,0,0,0.109007024543679,0,0,0,0,0,-0.151023241512135,0.27780813267935,0,0,0,0,0,0,0,0,0.111505800646191,0,-0.17412715944025,0.0407337296526039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206504276481347,0,0,0,0,0,0.0800606042373787,-0.138651119330466,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.287544709853894,0,0,0,0,0,0.147083119905135,0,0,0,0.0335818948808527,0,0,0,0,0.119667704409824,0,0,0,0.00430188633377205,0,0,0,0,0,0,0.0535352307918776,0,0,0,0,0,0,0.0526826512455605,0,0,0,0,0,0,0,0,-0.0245277116299873,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0526296494796493,0,0,0,0,0,0,0.407250062590411,0,0.0108771690845258,0,0,0,0,0,0,0.0254438360200132,0,0.0056621576935612,0,0,0,0,0,0,0,0,0.183649457104717,0,0,0.130541852306622,0,0,0,0.0904352958613215,0,0.0574257964114681,0,0,0.00224924111232073,0,-0.00765819752573854,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0131188435687855,0,0.127925714940295,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0450945024959449,0,0,1.73472347597681e-18,0,0.212848907665863,0,0,0,0,0,0,0,0.130802811718482,0,3.46944695195361e-18,0.0699900119075633,0,0,0,0,0,0,0.187611308475841,0.124026157096797,0,0.102453282637284,0,0,0,0,0,0,0,0,0,0.00135477425658628,0.0177263361010872,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477229390120326,0,0,0.111627062395375,0,0,0.180456035668677,0,0,0,0,0,0.115673094412527,0,0,0,0.0689022075410163,0.0713749332333949,0,0,0,0,0,0,0.00609519185610291,0,0,0,0,0,0,0,0,0,0,0,0,0.0296306876801281,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.161728811279775,-8.67361737988404e-19,0,0,0,0,0,0,0.0922478014490843,0,0,0,0,-0.0587709761733484,0,0,0,0,0,0,0.0214535634557689,0,0.0333309364685697,0.0201622459110189,0,0.0234207604487988,0,0,0.314499466382504,1.38777878078145e-17,0,0,0,0,0,-0.0135312845649015,0.0595776328955635,0,0,0,0,0,0,0,0,0,-0.0389181121187246,0.0140312859373456,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0341458383917705,0,0,0,-0.0333567576437475,0,0.00278454187509966,0.111451070075806,0,0.0188365983033836,0,0,0,0,0,0.123133442892447,0.0444430918485352,0,0,0,0,0.0204230595192619,0.233326723543395,0.0551537530369893,0.0538648927899052,0,0,0,0,0,0,0.00596903387967678,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0649309294676459,0,0,0.00351709151232139,0,0,0,0,0,0,0,0,-0.0238344016403327,0,0,0,0.0621422041122666,-1.73472347597681e-18,0,0,0,0,0,0,0.221210981861445,0,0,0,0.0385547342820443,0,0.16438238014108,0.0765976794989278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754900236717006,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0.0124132729816135,0,0,0,0,0,0,0.0484096543724286,0,-0.0010337720971883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1710456120117,0,0,0,0,0,0,0,0,0,0,0,0.0987518138258041,0,0,0.159829404767112,0,0.0306360488978294,0,0,0,0,0,0,0,0,0,0,0,-0.11728259938643,-0.15234237652101,0,0,0,0,0
Slope,-0.178860783595764,0,0,0,-0.208543276633471,0,0,0,0,-0.323719886558983,0.0807022264523703,0,0,0,0,0,-0.133755336454494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554446560547339,0,0,0,0,-0.200965096437036,0,0,0.116321240901153,0,0,0,0,0,0,0,0.213536175075207,0,0.708882223445582,0,0,0,0,0,0
TED,-0.264585147241901,0,0,-0.359687227289492,0,0,0,0,0,-0.0521604304476243,-0.513847102167818,0,0,0.294767161663815,0,0,0,0,0,-0.483570730889209,0,0,0,0,0,0,0,0.177404724831557,0,0,0,0,0,0,0,0,-0.351810942629077,0,0,0,0.419279499784913,0,-0.0308963711784705,0,0,0.41751812031542,0,0,0,0,0,0.483945374858479,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0140587443383917,0,0,0,0,0,0,0,0,-0.00792313406809869,-0.0550870932258541,-0.238679459490721,0.0262083674250694,0,0,0,0,0.209030830575546,0,0,0,0,-0.0355798208471545,0,0.0096892234613444,0,0,0,0,-0.0371507806577635,0,0.056445527641556,0,0,0,0,0,0,0,-0.0802835801072647,-0.0449926140409357,0.0338998222073097,0,0.128516587259548,0,0,0,0
MKreturn,-0.0572818916350169,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0520647978082023,-0.101839095107876,0,0,0.157089434556195,0,0,0,0,0,-0.20987704769938,0,0,0,0,0.114456821327781,-0.00269690047968295,0,0,0,0,0,0,0,0,0,-0.0696080640373322,0,0.206157022670093,0,-0.0729898930453317,0,0,0,0,0,0,0,0,0,0,0.0527494137058269,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00220469991851903,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0183604700080568,0,0,0,0.0119280914632518,0,0,0.00423244803936265,0,0,0,0,0,0,0,0,0.00633104149609218,-0.0290885941765959,0,0,0,0,0.020873441596798,0.00348028414192969,0,0,0,0,0,0,0.00788911958058768,-0.0135832120305522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324010353411509,-0.0612273346377015,0.0503810752040114,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00717128145527871,0,0,-0.0152522421689789,0.00948878825392774,-0.0212045856979093,0,0,-0.0257307796080694,-0.00640716266730354,-0.0175729162432456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461064851957375,0,0,0,0,-0.00285216870435702,0.005335687970464,0,0.01305704947167,0,0,0,0,-0.0117773003038853,0,0,0,-0.0213959155594313,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219326824960675,0,0,0,0,0,0
