,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600547.SH,X601600.SH,X601898.SH,X600111.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X600886.SH,X002271.SZ,X000877.SZ,X600362.SH,X600426.SH,X600795.SH,X600803.SH,X600176.SH,X600027.SH,X601991.SH,X600489.SH,X601699.SH,X000807.SZ,X000983.SZ,X600160.SH,X600995.SH,X000786.SZ,X000933.SZ,X000629.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000932.SZ,X000723.SZ,X600378.SH,X600688.SH,X600096.SH,X000408.SZ,X000831.SZ,X000630.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.186048824755482,0,0,0,0,0,-0.0702957264895556,0,0,0,0,0.0902624496087698,0,0,0,0,0,0,0,0.0645946590459421,0,0,0,0,0.00246231120422626,0.0449390393260791,0,0,0,0.0673632248391115,0,-1.73472347597681e-18,0,0,0.0791369860645529,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464997887670941,-0.0509637737279302,0,0,0,0,0,0
X600028.SH,0.365369868179355,0,0.139790014256229,0.10302285632096,-0.0668198051089924,0,0,0,0,0,0,0,0.0692646445267421,0.158933687646724,0,0,0,0,0,0,0,0,0,0.0673409121150189,0,0,0,0,-8.67361737988404e-19,0,0.0309376170299131,0,0,-0.0278050616649396,0,-0.0594711815773931,0,0,0,0,0,0.131340426185775,0,0.0831951942876595,0,0,0,-1.73472347597681e-18,0,0,0,0.025957376839975,-0.051436760996146,0,0,0,0,0,0
X601088.SH,0,0.166780325946832,0,0,-0.170045008639411,0,0,0,0,0,0,0,0,0.276986715459712,0,0,-0.160985825474059,0,0,0,0.0239922664348961,0,0,0,0,0,0,0,0.123492108772211,0,0.105892401653309,0,0,0,0,0.0422925000850141,0.13719923386317,0,0,0,0,0,0,0.0130040136916364,0,0,0,0,0.0574586258075535,0,0,0,-0.0057464207652169,-0.102351402729932,0,0,0,0,0
X600309.SH,0.0859358550805297,0,0,0,0.0632265449263089,0,0,0,0,0,0,-0.0849041459640084,0,0,0,0,0,0,0,0,0,0,0,0.287670145779803,0,-0.0191347174067396,0,0,0.0381118526343625,0,0,0.0270230911201807,0,0,0,0,0,0,0.0526622953386377,0,0,0,0,0,0,0,0,0,0,0,0,-0.00961918584498012,0.0348621897888026,0,0,0,0,0,0
X600188.SH,0,0,0.522625489389903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395856022371892,0,0,0,0.0890204823059489,0,0,0,0,0,0,0,-0.17400295777759,0,0.118514815542204,3.46944695195361e-18,0,0,0,0,0.271061505440086,0,0,0,0,-0.0524142416062185,0,0,0,0,-0.0133186675772777,0,0,0,0,-0.0334926247052463,0.00249942437612406,0,0,0,0,0,0
X600019.SH,0.257321193985086,0.117134324576107,0,0,0.105832082320092,0,0,0,0,0,0,0,0.0909401842359528,0,0,0.0240151010698004,0,0,0.0661831088376154,0,0,0.344453353167487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636213474039293,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140331988969851,-0.0182791983361295,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.00882148944685198,0,0,0,0,0,0,0.114845644129421,0,0.107063341133349,0.428341273612819,0,0,0,0,0.0041423661344945,0,0,0,0,0,0,0,0,0,0.0840152278339423,0,0,0,-8.67361737988404e-19,0.0422662166061535,0,0,0,0.0587458119385198,0,0,0,0,0,-0.00128273107609312,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0710569908336076,0,0,0.0139773378691373,0,0,0,0,0,0,0,0,-0.0513451165128222,-0.106261712592506,0,-0.0183211596044704,0,0,0,0.422236472444607,0,0,0,0,0,0,-0.0715973559826813,0.0360006653570314,0,-0.102436417162293,0,0,0,0,0,0.113101323259132,0,0,0,0,0,0,0,-0.00723543108918584,0.0228390155920427,0,0,0,0,0,0
X002460.SZ,0,-0.0306619103545599,0,0,0,0,0,0,0,0.731846402262564,0,-0.0103325825562069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189566123796793,0,0,0,0.0763754446908506,0,0,0,-0.14818685948323,0,0,0,0,0,0,0,0,0,0,0.0529550531396973,0,0.0407870485993475,0,0,-0.00211482013202658,-0.0106986093556461,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.541741213315229,0,0,0,0,0,0.144140258666233,0,0,0,0.0312944555162845,0,0,0,0.0715312409332093,0,0,0,0,0,0,-0.0148473445206547,0,0,0,0,0,0,0,0,0.0392397293409579,0,0,0,0,0.0611286250472676,0,0,0,0,0,0,-0.0173569891079706,-0.0116631789476617,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.102686687396089,0.0384419705684129,0,0,0,-0.0694901906676602,0.100666930959012,0,0,0,0,0,0.0429893480705759,0,0,0.0132756635103921,0,0,0,0,0.167731421234355,-0.0376901719800147,0.0483246263380223,0,0,0.0533915389817308,0,0,-0.069260815692657,0,0,0,0.0732868489937352,0,0,0,0,0,0,0,0,0,0,0.0177024789939048,0,0,0,0,0,0,0
X600547.SH,-0.0308441475806442,0,0,0,0,0,0.0200043979010054,0.0764914697277726,0.14161099277255,0,0,0,0,0,0,0,0,0,0,0,0.112707680413442,0,0.105263886633218,0,0,-0.145059364181187,0,0,0,0.616013318526731,-0.0198376683175868,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0318775347456584,0,0,0,0,0,0,-0.0107280341693033,0,0,0,-0.0350505832813343,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,-0.0946867501091476,0.167453727351889,0,0,0,0,0,0.136154904455916,0,0,0,0.111495043430301,0,0,0,0,0,0,0.332297408846296,0,0,0,0.0339573002221196,0,0,0,0,0.300719625761857,0,0.0849545193827132,0,0.226074660652613,0,0,0,0,0,0,0,0.0342874823108074,0,0,0,0,0.118725500860674,0,-0.0105818710870593,0.0304760384785856,0,0,0,0,0,0,0
X601898.SH,0,0.435830178227066,0,0,0.0758375390736899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357190371764667,0,0,0,0.141709794384878,0,0.000757795010728836,-0.0147487997118938,0,0,0,0,0,0,0,0,0,-0.020257828710559,0,0,0,0,0,0.0589596251980325,0.226357655682187,0,0,0.111049166456701,0.039599604988091,-0.0224554550533101,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.037705708631052,0,0,0,0,0.107942128697496,0.0308092497839708,0,0,0,0,0,0,0,0,0,0,0.0460729675847934,0,0,0,0.0855761640394089,0.0536067786142967,0,0,0,0.0149999358637428,0.034011653865264,0,0,0,0,0.00156181455056089,0.168999735615307,0,0,0.0261810762210442,0,0,0.0320338599412973,0,0,0,0.40971994428885,0,0,0,-2.16840434497101e-19,-0.0312454770365907,0,0,0,0,0,0
X000708.SZ,-0.0692112783004459,0,0,0,0,0.0528502113425221,0,0,0,0,0,0,0,0,0,0,0,0,0.0713139572865198,0,0.0989153655511243,0,0,0,0,-0.0372784195565223,0,0,0,-0.00912366555463157,0,0,0,0,0,0.0483721771547594,0,0,-0.0412548712277206,0,-0.153604809007537,0,0,0.011436757951209,0,0.0777098430186992,0,0.140109618409955,0,0,0,0.0133758973532766,-0.0187992640427059,-0.0722206265669321,0,0,0,0,0
X600660.SH,0,0,0,0,0.00956042850866009,0,0,0,0.0980594530618562,0,0,0,0,0,0,0.0611651409341264,0,0,0,0,0.0621513632068315,0,0.266802407043578,0,0,0,0,0,0,-0.0921341288315892,0,0,0,0,0,-0.0459027984187803,0,0,0.132252885436766,0,0,0,0,0,0,0.0343628389396253,0,0,0,0,0,-0.0182638134773598,-0.0145445209042826,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.00902483529309518,0,0,0,0.0356477877019706,0,0,0.00507484370253575,0,0,0.148777748640956,0,0.0246803791721077,0,0,0,0.106654121053571,0,0,0,0,0,0,0,0,0,0,0,0,0.0272736695540532,0,0,0.0393770765688569,0,0.00785270770475486,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.102691837553741,0,0,0,-0.0117513006543584,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0438582996397329,0,0,0.108006500346649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586470816308086,0,0.0802112442320687,0,0,0,0,0,0.0351729694193814,0.307708881051281,0,0,0.00193778306425972,0,0,0.031718668608839,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0809733874343303,0,0,0.0365993241959821,0,0,0,0,0,0,0,0,-0.197351539915024,0,0,0,0,0,0,0,0,0.0716341738708643,0,0,0,-0.0380811795714483,-0.0622323284391239,0,0,0,0.0778699412651685,0.0203556928717828,0.00785312785587241,0,-4.33680868994202e-19,0,0,0,-0.0109983858248647,0,0,0,0,4.33680868994202e-19,0.0134616999148261,0,0,-0.0176361031778812,0.0253167558682213,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113304104645628,0,0,0,0,0,0,0,0,0,0,0.0635530961837222,0,0,0.052143711720634,0,0,0,0.0575619724360189,0,0,0,0,0.119102278436136,0,0,0.263373919523559,0,0.174952364764705,0.206880428973095,0,-0.102262880374847,0,0,0,0.00212418777196819,0,0,0,0.0126784816759001,-4.33680868994202e-19,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.0773776633089725,0.298167295658894,0.491913308840432,0,0,0,0,0,0,0,0.142746769747019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304775562458852,0,0,0.0531682116008599,0.0395741605016856,0,0,-0.0507948421121858,0,-0.00911514723979463,0,0,0,0,0.0792009816611807,0,0,0,0,0,0.0106115777604533,0.00272500411894228,0,0,0,0,0,0
X600362.SH,0,0,0,-0.037862859743709,0,0,0,0,0,0.0695729790783461,0,0.0701859259918155,0.305165278987999,0.109533536148554,0,0,0,0,0,0,0.0688676297444977,0,0,0,0,0,0,0,0,0.0202998254814463,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,1.87475119487399e-05,0,0,0.0222392025956323,0.183071763001656,0,-0.00538543651077069,0.0165670919042545,-0.0226370370104838,0,0,0,0,0,0
X600426.SH,0,0.196670190861602,0,0.721798444944182,0.331826309764018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111010267239873,0,0,0,0,0.0587836168430986,-0.0853007289705538,0,0,0,0,0,0,0,0,0,-0.374070648452013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23949716836993,0.0279341704529549,0.0309305778649925,0,0,0,0,0,0
X600795.SH,3.46944695195361e-18,0.00529479253465493,0,0,0.00319731434574005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145119928396843,0,0,0,0,0.0756001224436078,0,0.136132932469801,0,0,0.0963609682291915,0,0,0,0,0,0,0,-0.0959395755264664,0,0,0.00411360700999678,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0299487256000698,-0.00916280886559606,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0481574250756907,0.172382838944275,0,0,0.106472717271979,0,0,0,0,0,0,0.209294591874378,-0.0667982415231116,0,0,0,0,-0.119589494453065,0,0,0.26096373418701,0,0,0,0,0,0,0.041085887363196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814814081846157,0,-0.0259807598347877,0.0145055860248533,-0.00677129161615644,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0462121420504518,0,0,0,0,0,0.080860903282938,0.00502984519069686,0,0,0,0,0,0.0829660478280265,0,0.0118751664154527,0.327525234462647,0,-0.0711754021059413,0,0.0255420787709638,0,0,0,0,0,0,0,0,0,0.0893561461831282,0.0224534774297084,0,0,0,0,0,0,-0.0438798336144995,0,0,0,0,0,0,0,0.0137317257635825,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.389307990022119,0,0,0,0,0,-0.0862056636652064,-0.110842057990657,0,0,0,0,0,-0.0971195302209483,0,0,0,0.658998829296539,0.064582835161924,-0.0651823074998777,0,0,0,0,0.146981390091663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150959470424219,-0.00522196426794814,2.16840434497101e-19,-0.0642929826214762,0,0,0,0,0
X601991.SH,0,0,0.0161768840677131,0,-0.100992063464138,0,0,0,0,0,0,-0.0576634795981939,0.129272838046252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145842935311186,0,0,0,0,0,0,0,0,0.147694060548387,0,0,0,0,0,7.54150282864102e-05,0,0,0.0251845798128952,0,0,0,0,0,0.00868891989371938,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.650046996722876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400201705302047,0,0,0,0,0,0.130555463915886,0,0,0,0,0,0,0,0,0.0592414132205632,0,0,0,0,0,0,0,0,0,0,0.0417990927402672,-0.051494881720111,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.131756794353204,0,0,0,0,-0.026222944683129,0,-0.0695624461984458,0,0,0,0,0,0,0,0,0,0,0,0.0127584356761539,0,0.151207062755058,0,0,0,0,0,0,0.485753714847732,0,0,0,0.123506734367424,0,0,0,-0.0792289242738537,0,0,0.14359634558825,0,0.34158080457715,0,0,0.142361778285505,0,0,-0.0409754216697323,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.219714829978516,0,0,0.357460737439143,0,0,0,0,0,0,0,0,0,0,0,0,0.222043295834316,0,0,0,0,0,0,0,0.0245808148594304,0,0,0.340464456768837,0,0,0,0,0,0,0,0,0,0,0,0.141855021279713,0,0,0,0.0115603606692454,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.271793216657829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04993819488675,0,0,0,0,-0.254572440276438,0,0,0.3651668673061,0.000315863282278128,0,0,0,0.0075813298227315,0,0,0,0,-0.0375365733230258,0,0,0,0,0.0460921734019294,0,0.017118321175497,0,0,0,0.0305466089077283,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.000497339551891914,0,0,0.027565851901985,0,0,0,0,0,0,0,0,0,0,0.0647604521793201,0,0,0.13344338427257,0,0,0,0,0,0,0,0,0.0963492254445402,0,0.353176378642376,0.0446513763494179,0,0,0,0,0,0,0.0996768913807472,0,0,0,0,0,-0.0295183110642489,-0.0270247032739315,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.181803172536573,0,0,0,0,0,0,0,0.0677396176504537,0,0,0,0,-0.0970753918579822,0,0.0261832086752034,0.176845065110213,0,0,0,0,0.124525401605839,0,0,0.0659328408844494,0,0,0,0,-0.0301770099818888,0,0.0214825366124003,0,0,0,0,0,0,0,-0.00962019319561185,0.0363825780322939,0,0,0,0,0,0
