,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X601991.SH,X600111.SH,X600362.SH,X600157.SH,X600489.SH,X600027.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000709.SZ,X000723.SZ,X600352.SH,X000898.SZ,X002460.SZ,X000983.SZ,X002407.SZ,X000539.SZ,X000060.SZ,X000630.SZ,X000027.SZ,X002470.SZ,X600612.SH,X600176.SH,X000012.SZ,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0393272209984597,0,0,0,0,0.0465268792415533,0,0,0,0,0.00655888137449579,0,0,0.00257435007985619,0,0,0.0943713986673272,0,0,-0.0163290955083175,0,0,0.13101706606496,0,0,-0.0325587204413714,0,0,-0.0500059060614513,0,0,0,0.00519675291025287,0,0,0,0,0,0,0,0,0,0,0.0297316230975839,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.00452663143831394,0.138391223252589,0.0035573717533586,0,0,0,0,0,-0.0243910845963076,0,0,0,0,0,0.0187442155543451,0,0,0.0331297203987915,0,0,0,0,0,0.113217368818807,0,0,-0.09204029525647,0.0528324034485747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.141085702729184,-0.0231441196091304,0,0,0,0,0,0,0,0,-0.0016844351417029,0,0,0,0,0.0471079953879635,0,0,0,0,0,0,0,0,0,0,0,0.00944935102637232,0.0532280760600827,0,0,0.09801917666928,0,0,0,0,0,0,0,0,0,0,0.0177741082536677,0,0,0.0361583110677454,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0864995051161081,0,-0.0889359929703059,0,0.104338834190244,0,0,0,0.0427962640560275,0,0,0,0,0.00203927387092124,0,0,0,0.037909099133066,0,0,0,0,0.0266384684934102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367367787270596,0,0,0.00823784762048953,0,0,0,0,-0.0301225347499574,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399672060908674,0,0,0,0,0,0,0,0.00847554523293662,0.0361833987500279,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.186880019303083,0,0,0,0,0.0130321584159892,0,0,0,0,0.0401921568628378,0.0122773093256728,0,0,0,-0.0104662633829069,0,-0.0214404541570398,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0541831533325365,0,0,0,0,0,0,0,0,0,0.00748524958048571,-0.0341262797668265,0,0,0,0,0,0,0.0326947897942467,0,0,0,0,0,0.0687592656069043,0,0.113543063074337,0,0,0,0.0092493137716769,0,0.175744999443248,0,0,-0.0885440064975558,0,0,0,0,0,0,0,0,0,0.0265621058185156,0,0.0236081470151534,0.0713282297179567,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0127514903550805,0.155708606709606,0,0,0,0.151757842091373,0,0.0662972220536197,0,0,-0.0846991178765534,0,0,0,0,0.0353364745254979,0,0,0,0.0713853718806379,0,0,0,0,0.102446711066984,0,0,0,0.132318368521192,0,0,0,0,0,0,0,0,-0.279101615480532,0,0,0,0,-0.026870579425513,0,0.0544412398653609,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.17239220194309,0,0,0,0,0,-0.00685817958093334,0,0.0239408846965709,0,0,0,0.103169372577073,0,0,0,0.0502632209538849,0.0086306458577145,0.0236880597694578,0,0,0,0,0,0,0,0,0.201386490914936,0,0,0.0471067996736102,0,0,0,0,0,0.0964972168075173,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550303759860726,0,0.0119247549143249,0,0.206061129282021,0.0490654522903153,0,0,0,0,0,0.00927818150575905,0,0,0,0,0,0,0.0451093955652231,0,0,0,0,0,0,0,0,0,0,-0.136827017364026,0,0.178746349406015,0,0,0,0,0,0,0,0.046517290714639,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0437927322091162,0,0,0,0,0,0,0,0,0.0392258608200432,0,0,0.00568990819155995,0.0547730987134263,0.148452858224838,0,0,0.142005896760455,0.0453271423227988,0.210364961597013,0,0.0798053389004251,0,0,0,0,0,0,0,0,0,0,0,0,0.0255618127868025,0,0.0818155568165405,0,0,0,0,0,0.017100651467379,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457462177730518,0,0,0.0176181496863286,0,0.259295188381047,0,0,0,0,0.0796341424953175,0,0,0,0,0,-0.0310046888916155,0,-0.0113175099205202,0.569451854224941,-0.0455492168464071,0,0.139320914208328,0,0,0,0,-0.0164945908444886,0,0,0.0542358992729385,0,-0.0440699730492446,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.031969353998163,0,0,0,0,0,0.151618280634593,0,0,0,0,0,0,0,0.0685181459542794,0,0,0,0,0,0.100878995997726,0.074553333884557,0,0,0,0,0.102571112508795,0,0,-0.0028393519514998,0,0,0,0.227078143361764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.160279595796639,0,0,0,0.042808230853893,0,0,0,0.0401623647603726,0,0.012663257369582,0,0,0,0,0,0,0,0.0392062373222029,0,0,0.00722176353846102,-0.0102977369080061,0,0,0.0166164751693177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887450073826763,0,0.0241785042724344,0,0,0,0.0419398812099314,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0117884338845513,0.0437255423515471,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828861498728677,0,0.123909983470812,0,0,0.0549717211826418,0,0.0153648185908069,0,0,0,0,0,0,0,0,0.0436856086812803,0,0,0.00503776517104669,0,0.221865752404133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,-0.061917969839316,0,0,0.57594410735281,0,0,0,0,0,0,0,0,0,0,0.102798465605956,0,0,0,0.104775878774189,0,0,0,0.202193514205408,0,0,0,0,0.234945944592226,-0.0774622019241234,0,0,0,0,0,0.172381165628909,0,0,0,-0.156136179476669,0,0.0405193206766701,0,0,0,0.0469006166366349,0,0,0,-0.0245725864879206,0,-0.0185144820783835,-0.0433979932808885,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,-0.016417894898204,0,0.244485035015438,0,0,0,0.048332494473189,0,-0.0437445387966776,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.124102904808654,0,0,0,0,0,0,0,0,0,0,-0.0338673355472842,0,0,0.351940410368092,0,-0.069149558857588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0973199814749539,0,0.124529876212712,0,0.1044042069856,0,0,0,0,0,0.0163205603808702,0,0.126095154563405,0,0.257128381446919,0,-8.67361737988404e-19,0,0,0,0,-0.0185354121805281,0.0384038117948964,0,0,0,0,0.109801192990537,0,0,0,0.00383113229731664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145270453158053,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0999186314889838,0.577748810482727,0,0,0,0,0,-0.0764454040759021,0,0,0,0,-0.1338851160949,0.18742400174321,0,0.123307276471877,0,0,0,0,0,-0.0405229007566744,0.0448702505170233,0,0,0,0.0949442641538324,0,0,0,0,0,0.081506318026696,0,0,0,0,0,0.0907972055623227,0.0427614827956177,0,0,0,0,0.0755973405795816,0,0,0,0,0.121713996764132,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0106589257010562,0,0.0892478025952283,0,0,0,0.0301038232670448,0,0,0,0,0.039096497545843,0,0,0,0,0.0425716606814871,0,0,0,0.0223600232566054,0,0,0,0,0,0,0,0,0,0,0.00409361899943406,0,0.0301206365447256,0,0,0,0,0,0,0,0,0,0,0.0707746977545092,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.191118065535115,0,0,0,0.059360230979043,0,0,0,0,0.0675351502598613,0,0,0,0,0,0,0,0.183158596643437,0.0942256838282458,0,0.029190608424225,0,0,-0.095950119662244,0.0482636502383013,0,0,0,0,0,0,0,0.540281629357148,0,0.416435409421011,0,0,0,0,0,-0.0712875788848607,0,-0.0511677990700978,0,0,0,-0.067269894276473,-0.00966637628276556,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0505422433338309,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137020335523583,0,0.0288182258454269,0,0,0,0.0246849780055347,-0.0254617798459436,0.128622682600873,0,0,0,-0.0823014460823892,0,0,0,0,0,0,0.130260028659206,0,0,0,0,0.0976125206726413,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.271768769551264,0.024669438138272,0,0,0,0,0,0,0,0.159972887739602,-0.14273962087085,0,0.080582359530843,0,0,-0.00335504453480838,0,0,0.0126183514752235,0,0,0,0,0,0,0,0,-0.0468249388849265,0,0,0,0,0.0177403129882856,0,0,0,0,0.0963567259124581,0,0,0,0,0,0,0,0.251352092658641,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.0270097970615809,0,0,0,-0.119413513501159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203908711924684,0,0,0,0.464410024309575,0,0.14070666226644,0.1957418000896,0,0,0,0,0,0,0,0,0,0,0.127831160614086,0,0,0,-0.119478745172856,0.0883786765371408,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.250231503087204,0,0,0,0,0,0,0,0,0,0,0.0525794798420792,0,0,0,0,0.0510897367648992,0.0382895871322398,0.031335670741779,0,0,0,0.0383817190950021,0,0,0,0.229872997749173,0.033285763672352,0,0,0.0183829250579856,0,0,0,0,0,0.174580713303066,0,0,0,0,-0.0705922767345473,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.372596603875217,0.144977966238129,0,0,0,-0.0436828086615014,0,0.0304048461183496,-0.00760872239664201,0,0.0584804662073626,0,0,-0.133893388132012,0,0,0,0,0,0,0.0104099323476568,0.210421807180466,0,0,0,0.14912242372305,0,0,0,0,0,0,0,0,0,0,0,0,0.0306812844822535,0,0,0,-0.0109863401996463,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0331327219809702,0,0,0,0,0,0,-0.0211330072939982,0,0,0,0,0,0.116021466483521,0,0,0,-0.0149372186290072,0,0.0584325815870282,0,0,0,0,0,0.0208318264149803,0,0,-6.93889390390723e-18,-0.0156504793749559,0,0.178409279962729,0,0,0,-0.0175852034256793,0,0,0,0,0,0,0.0471847011245872,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0225971495813753,0,0.0481530828933378,0,0,0,0.0431689277782816,0,0.0264588157677692,-0.00595347189249471,0,0,0,0,0,0,0,0,0,0.0246271461860334,0,0,0,0,0,0,0,0,0,0.0474469201486308,0,0,0,0,0,0,0,0,0,0.0334880860858963,0,0,0,0.00211048801754154,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0637445668782043,0,0,0,0,0,0,0,0.199298539078827,0,0,0,0,0,-0.0320428305800297,0,0,0,0,0,0,0.0184253869738029,0.197529977793199,0,0,0,0,0.159446595600799,0,-0.0260467929990389,0,-0.051996022408853,0.0922030171857315,0,0,0,0,0,0.141710459145747,0,0,0,0,0,0.106373347777535,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,-0.0288993330641838,0,-0.134701115358515,0,0,0,0.766696414185669,0,0,0,0,3.46944695195361e-18,0.39600158074439,0,0,0.0305254129673617,0,0,0,0,0,0.262794377610508,0,0,0,0,0,0,0,0.112274722107119,0,0,0,0,0,0,0,0,0,-0.159360025065741,0,0.0435893156690981,0,-0.0173806452824699,-0.00884947207191827,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0.157401346466793,0,0,0,0,0,0,0,0.0461907260637959,0,0,0,0,-0.0917419725888373,0.0991650364192557,0,0,0,0,0,0,0.693495749429559,0,0,0,0.129552378059842,0,0,0,0.0349397517046377,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563234889286747,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0449125326544335,0,0,0,0,0,0,0,0,0,0,0,0,0.0350527719555458,0,0.235836340637807,0,0,0.0292634497771185,0.0997934309293141,0.0990896287492974,0,0,0,0,-0.0150304208536969,0.0360154965678603,0,0.0463367831107394,0,0,0,0,0,0,0.0251583105881785,0,0.169518670400904,0,0,0,0,-0.0157876119165535,0.000882871682885833,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.259402334485902,0.022059311489042,0,0,0,0,0.0903145009955734,0,0,0,0,0,0,0.0594212069279267,0,0,0.170190172251301,0,0,0,0,0,0,0,0,-0.0267016607396693,0.0146055523898375,0,0,0,-8.67361737988404e-19,0,-6.93889390390723e-18,0,0,0,0.0345635479906741,0,0.111345225770618,0,0,0,0,0.00930250521693451,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112842961921398,0,0,0.0649881149077487,0,0.00984279859049989,0.00607782086512032,0,0,0,0,0,0,0,0,0,0,0.0899454310074927,0,0,0,0,0.144298762539702,0,0.178534664037645,0,0,-0.0191364522974997,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0098381724711056,0,0,0,0.169947819037726,0,0,0,0,0,-8.67361737988404e-19,0.0194120328338093,0,-0.00367759067368002,0,0,0.0877636312516839,0,0,0,0,0.131028817911949,0.0741990161794076,0,0,0,0,0,0.0180972164266467,0,0.234801057616269,0,0,-0.0172531684634468,0,0,0,0,0,0,0,0,0,0,0,0,0.00528641516533017,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233986128512259,0,0,0,0,0,0,0.143713118984068,0,0,0,0,0.0320601478124676,0,0,0,0,0,0,0,0.0107667332059955,0,0.273784922103249,0,0,0.0387788650028789,0,0,0,0,0,0,0,0,0,-0.0944369081828241,0.0506957791540391,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.130460425613059,0.0447489443692191,0,0,0,0,0,0,0,0,0,0,0,0.0127905408707974,0.0361054160414678,0,0,0,0,0.0901754470361673,0.110667872047993,0,0,0,0,-0.0342140929926603,0,0,0.00990961532393991,0,0,0,0.21191678625407,0,0,0,0,0.0777127994911861,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.000322506074586695,0,0,0,0,0.0997251025473106,0,0,0,0,0,-0.0264516447632612,0,0,0,0,0,0.0390658817873303,0.134270720451453,0,0,0,0,0.0295648419769902,-8.67361737988404e-19,0,0,0,0.0402574123247697,0.0986210914565044,0.108794919558801,0,0,0,0,0,0.0718708491518889,0,0,0,0,0,0,0,0,0,0,0.0897155061745146,0,0,0,0,0,0
