,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X601600.SH,X000301.SZ,X002466.SZ,X600010.SH,X600111.SH,X000786.SZ,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X600803.SH,X600219.SH,X601991.SH,X600801.SH,X000027.SZ,X600352.SH,X600795.SH,X600489.SH,X000932.SZ,X000807.SZ,X000898.SZ,X600688.SH,X000825.SZ,X600315.SH,X600157.SH,X002353.SZ,X600516.SH,X600486.SH,X600027.SH,X600299.SH,X002080.SZ,X000723.SZ,X601168.SH,X600808.SH,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.370250189034865,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.028787229670633,0,0,0.035250576868868,0,0,0,0,0,0,0,0.00935995835468844,0,0,0,0,0,0,0,0,-0.0360446558277292,0,0,0,0,-0.0210148807216859,0,0.0610664792152588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047491541100951,0,0
X600028.SH,0.607916693338225,0,0,0,0,0,0,0,0,0.0352695025071172,0,0,0,0,0,0.0354409490184887,0,0,0,0,0,0,0,0.125305299018148,0,0,-0.030966595205224,0,0,0,0,0,0,0.0978850213101452,0.0220266359558571,0,0.0568490216404048,0,0,0,0,0,0,0,-0.0492705413843829,0,-0.0045886239796243,0,0,0,0,0.000864967046668963,0,0,0,0,0.00995310675665614,0,0
X601088.SH,0,0,0,0,0,0,0.0231086178920521,0,0,0,0,0,0,0.0282829007393553,0.0681507857049479,0,0,0,0,0,0.072599055505089,0.164975784640849,0,0,0,0.0418049128200352,0,0,0.0524279209347399,0,0,0,0,0,0,0,0,-0.0125608702567767,0,0,0.0356981077221439,0,0,0,0,0,0,0,0.0634324253781702,0,0,0,-0.0200833404197253,0,0,0,0.006350254083101,0,0
X600309.SH,0,0,0,0,0,0,0.203217958146682,0,0,0,0,0,0.0121357434123295,0,0,0,0,0.200242974840941,0.127915267648357,0,0,0,0.038362304355379,0.101874939484136,0,0,0,0,-0.0321580925910494,0,0,0,0,0,-0.197340436154222,0,0.186766275657512,0.0229607319437764,0,0,0,0,0,0,0,-0.0364909367764363,0,0,0,0,0,0,-0.099907142415641,0,0,0,0,0,0
X600585.SH,0,0,0,-4.33680868994202e-19,0,0.0121707590192412,0.0299358851855741,0,0,0.00570928735742256,0,0,0,0,0.00886488977667396,0,-0.0255146377662595,0,0,0,0,0.0291808169222957,0,1.73472347597681e-18,0,0,0,0.341678618456292,-0.00271638989158132,0,0,0,0.0704269534084491,0,0,0,0,0,0,0,0.00951309777457436,0.0489152344246418,0,0,-0.0133527251992087,0,0,0,0.016804012907028,-0.0144592955044611,0,0,-0.021840939035132,0,0,0,-0.00972924220315989,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043191121912187,-0.00462297818408073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391720151275441,0.102041328305854,0.0176698228398018,0,0.236457825704925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691123274390861,0,0,0,0.00119098467983574,0,0
X002460.SZ,0,0,0,0.0665861611079864,0,0,0,0,0.226444320554401,0,0,0,0.0471546863650048,0,0.127880551944084,0.502450397631079,0.0067993143315408,0.125332507737603,0.052583364209996,0,0,0,0,0,0.00959560708260954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667506001910119,0,0,0,0.0857005366660066,0,0,0,0,0,0.0138525995509306,0,0,0,0,-0.0115752801498622,0,0
X002271.SZ,0,0,0,0.0618656690259992,0,-0.186150094571463,0.070647973328313,0,0,0,-0.0147203855882375,0,0,0,0,0,0,0,0,0,0,0,0.181471564077557,0.0603834298560232,0.0988655268243573,0.206458624621089,0,0,0,0,0,0,-0.0678279718000926,0.0583959258472304,0,0,0,0,0,0,0,0.0422635615736189,0,0,0,0,0,0,0,-0.201550566414288,0,0,-0.0428968793352879,0,0,0,-0.0148967956208267,0,0
X600660.SH,0,0,0,0,0,0,0.134403915505558,0,0,0,-0.150980080899449,0,0,0,0,0,0,0,0.0802546483444333,0,0,0,0.054247731544568,0,0,0,0,0,-0.0755742246471779,0,0,0,0,0.0067664359337476,0,0,0,0,0,-0.0532279305651278,0.0455732103253671,0.233851400020129,0,0,0,0,0,0,0,0,0,0,-0.0467892346823393,0,0,0,-0.0178058435621637,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787838605069437,0,-0.0241046386079358,0.0989384919930002,0,0,0,0.0833781892813939,0,0,0,-0.0555231948441892,0,0,0,0,0,0,0,-0.10605372963764,0.556760088891637,0,-0.0884059093693946,0,0,0,0,0,0,0.103654787992568,0.152926414454567,0,0,0,0,0,0,0.023356446775921,0,0,0,0,-0.126684365564395,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.250911674871678,-0.0173380619659045,0,0,0,0.074671115279631,0,-4.33680868994202e-19,0.0231087742184652,0,0,0,0,0,0,0,0,0.199037323921873,0,0,-0.0146498780038938,0,0,0,0,0.0995553028746659,0,0,0,0,0.0861482669971659,0.123899372090971,0,0.277289334837882,0,0,0,0,0,0,0,0,0,0,0.0674915327887018,0,0,0,0.0231766121640482,0,0
X600547.SH,0,0,0,-0.0784797493636448,0,0,0,0,0,0,0.0196690844131169,0,0.054872168161406,0,0,0,0.110188060319243,0.0947122948754283,0,0,0,0,0,0,0,0,0,0,0.152597765874595,0,0,0.0991389771075905,0,-0.0167610205370368,0,0,0.158096204068331,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0281705888875414,-0.0160029806594115,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0280114880641637,0,0,0,0,0,0,0.113592304866583,0,0,0,0.0751263963638747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213234977854373,0,0,0,0,0,0,0,0,0,0.322763855346369,0,0,0.423546871081751,0,-0.0623956427969965,0,0,0,0,-0.0470312797615213,0,0
X601600.SH,0,0,0,0.151392197522234,0,0,0,0,0,0,0,0,0.16216563530618,0,-0.114670402952931,0,0,0.0248160142607665,0,0,0,0,0,0,0,0.0108954857292688,0,0,0,0,0,0,0.00113999625722207,0.389268367738921,0.0536920917604142,0,0.0126802175334226,0,0,0,0,0,0,0,-0.0375923079477247,0,0.0821780578836248,0.103077294035892,0,0,0,0.0116298289853144,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0135633884539563,0,0,0.0889849736868728,0,0,0,0,0,0.142142539773012,0,0,0,0,0.173946991316691,0,0,0,0,0.157193902305509,0,0.205349613462262,0,0,0,-0.0795359890966384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591311940966511,0,0.084614462542614,0,0,0,0,0.024805825181676,0,0,0,0,-0.0438964483186301,0,0
X002466.SZ,0,0,0,0,0,0,0.5709221224646,0,0.0128024164668069,0.0141013701095992,0,-0.261176842586232,0,0,0.12238515821941,0,0,0,0,0,0,-0.175481564381449,0.0238436703510301,0,0,0,0,0,0,0,0,0,0,0.109320523710741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.204116586395711,0,0,0.140467898074561,0.0669229521353619,0.146549827328681,1.38777878078145e-17,0.0647028425200254,0,0,0,0,0,0,0,0.00811592062053766,0,0,0,0,0,0,0,0,0,0,0,0,0.0709308274229635,0,0,0,0,0,0,0,0,0,-0.131943918751262,0.094194551426149,0.0106012210004366,0,0.166212725820296,0,0,-0.0289707359735099,0,0,0,0,-0.0179091375989743,0,0
X600111.SH,0,0,0,0.358448970749739,0,0,0.0776389638298476,0.226124345539147,0,0.132474796275279,0,0,0,0,0,0,0.652747317586755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410790059531889,-0.0747162230117974,0,0,-0.0150104119456598,0,0,-0.0341302949178973,0.0385616328082289,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0145875900230033,0,0,0,0,-0.0520736079262133,0,0
