,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600309.SH,X600111.SH,X600886.SH,X601992.SH,X600660.SH,X600489.SH,X600623.SH,X002466.SZ,X601158.SH,X600299.SH,X000723.SZ,X000792.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X000959.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X000630.SZ,X600758.SH,X600021.SH,X601699.SH,X600126.SH,X002470.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0.0128383269254226,0,0,0,0,0,0,-0.0401261798253598,0,0,0,0,0,0,0,0,0,0,0.11248646184212,0,0,0,-0.0416518548347166,0,0,0,0,0,0,-0.19194469422835,0.644842803672809,0,0,0.163821342147818,0,0,0,0,0,0,0,0,0,0,0,0.0643120529417946,0.0726270439703783,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.013685571005751,0,0,0,0,0.0132193366608613,0,0,0.0967031193859484,0.0850881481511175,0,0,0.0885048997291607,0,0,0,0,0,0.0621153610501884,0,0,0.00459030108000673,0,0,0,0,0.0233202051324705,0.0600759469397951,0,0,0,0.0161773688931058,0,0,0,0,-0.0141182757212922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.034950726761743,0,0,0,0,0,0,0.00765997749937546,0,0,0,0.15039347442572,0,0.0452387931331601,0,0,0.0342815763098456,0,0,0,0.0748614577845229,0,0,0,0,0.0147244175930686,0,0,0.0107078143592096,0,0,0,0.0253296461143463,0,0,0,0,0.0340089469632049,0,0,0,0,0.159892731566208,0.133737853866739,0,0,0.00656861208325317,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.470747109861418,0,-0.0424225907002776,0,-0.0269208818725497,0,0,0,0,0,0,-0.353039818281046,0,0,0,0,0.249804959303207,0,0,0.205436881304712,0.309882671686059,0,0.0335448782386611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.225776391123129,0,0,0.90449345403592,-0.5723364706507,0.265759291449927,-0.289508401248379,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330240893341034,0.026446523717205,0,0,0,0,0,0.00264609577037086,0.123594111046578,0.0505834044741272,0,0.00653895902318019,0,0,0,0,0,0,0.10207315000376,0,0,0,0.0165646157874106,0.0156674318056966,0,0,0,0,0,0,0,0.0280919190457572,0,0,-0.043044387145939,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0625792841003274,0,0,0,0,0,0,0.0579721492294217,-0.0191563488233459,0,0,0.0738101217747482,0,0,0.0693000397715641,0,0,0,0.0222105967363766,0.196965805945195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170983396805562,0.0576684353139919,0,0,0,0,0.0337163368837778,0,0,0,0,0,0
X600027.SH,0,0,0,0.0268417340492869,0,0,0.0581295947310095,0,-0.0248613147838737,0,0,0,0,0.00587744841681838,0,0,0,0,0,0,0.345736791992041,0,0.00250763667709792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793554089457437,0.0292944676805825,0,0,0,0,-0.0180432338861386,0.0567033212679037,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.11340140227711,0,0,0,0,0,0,0,0,0.106484414502488,0,0.157774992455052,0,0.230847927832094,0,0,0,0,0.0261506414359663,0.217986148232092,0,0,0,0,0.0256435512040228,0,0,0,0,0.0462885032815398,0,0,0,0.339956957394961,0,0,0,0,0,0,0,0.0289229286604218,0.00662791063888957,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.331746432810926,0,0,0.0787232943148803,0,0,0,0.100890653073156,0,0,0,0,0,0.0395956408938766,0,0,0.0386129692788789,0,0,0,0.0929998206904979,0,0,0.177792882145755,0,0,0,-0.313489664645649,0,0,0,0,0,0,0,0,0,-0.102494360692113,0.117952746943311,0,0.0202403042338796,0,0.109795757256979,0,0,0,0.101010504692545,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0468204852477518,0,-0.040548918454468,0,0,0,0,0.0450507927466701,0,0,0,0.222662606582995,0.0713705265373172,0,0,0,0,0,0,0.157572203996762,0.0657399742130459,0,0,0.107585141631357,0.0609864379490302,0,0,0,0,0,0,0,0,0.202334337821881,0,0,0,0.0245730731943036,-0.0142862155503151,0,0,0,0,0.195973451046342,0,0.0164304351871434,0.0426130916126845,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0382983069685377,0,0,0,0,0,0,0,0,0,0,0,0.308134758476666,0,0.0859012022561534,0,0,0,0,0,-0.00284074401577001,0,0,0,0,0,0,0,0.033317416703843,0,0.0367823451374628,0,0.00573740132621563,0,0,0,0,0,0,0,0,0,0.194040287817005,0.0348474984630646,0,-0.0443018354966002,0,-0.0111047314678282,-0.063727668742183,0.0695587576984815,0,0,0,0,0
X601992.SH,0,0,0,0,0,-0.0020007331608953,0.180773571201585,0,0,0,0,0,0,0,0,0,0,0,0,0.0344377418301363,0,0,0,0,0,0,0.137773605399963,0,0,1.0842021724855e-19,0,0,0,0,-0.0506293760364324,0,0,0,0,0.0528672773251753,0,0,0,0,0,0,0.162778206492757,0,0,0,0,0.134701869561185,-0.0618200191682291,-0.0945866409928929,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0444570591884249,0,0,0,-0.0228839308211362,0,0,0,0,0,0,0,0.0587047759387673,0,0,0.0968727412597976,0,-0.16070909572084,0,0,0,0.136652612625196,0,0,0,0.106996398233588,0.0138608515972022,0,0,0.0480835388947063,0,0,0,0.0476787682419605,0,0.230113229567503,0,0,0.00822847569346814,0,0,0,0,-0.0269134159314147,0,0.0405319930081112,-0.0650401239755053,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0831962203887642,0,0.698442378131649,0,0,0,0,-0.03985649922252,0,0,0,0.407010732924462,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0417700184433466,0,0,0,0.085551393969336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861293753544422,0,0,0,0,0,-0.0178242269060308,0.0921623078643033,0,0,0,0.0265654032750729,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249748761365423,0,0.0402190735666021,0,0,0,0.0799552190253185,0,-0.121981590247749,0,-0.0395835010657799,0,0,0,0,0,0,0,0,0.0721196690178542,0,0,0,0,0,0.0879977026598511,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.424775695424883,0,0,0,0.284954348171587,0,0,0.0452259466075347,0,0,0,0,0,0.074296233367842,0,0,0,0.114454511544193,0.335224401222977,0,0,0,0,0,0.0403541912514278,0,0,0,0.0211414295910847,0,0,0,0,0,0,0,0,0,-0.0109373683623514,0,0,0.0267051016222372,0,0,0,0.0101595954728561,0.0667333505578506,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0679373180226053,0,0,0,0,0,0,0,0,0.0810837651337188,0,0,0,0.0685693840533044,0,0,0,0,0,0,0,0.167595160533606,0,0.022643603277801,0,0,0,0,0,0,0.0973499380932656,0,0.206240116957446,0,0,0,0,0.0281694450350228,0,0,0,0,-0.0593889021123391,0,0.0854994570515164,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0744775069882294,0,0,0.0463030923431581,0,0,0,0,-0.061975695264521,0,0,0,0,-0.121440397849926,0,0,0,0,0,0.180231800894646,0,0,0.194318988076746,0.0254884028834856,-0.0397911479401743,0,0,0,0,0.129598391209826,0,-0.0898453775017945,0,0,0.0649395437498707,0,0,0.0302228998689441,0,0,0,-0.0355716502404609,0.0560363518798894,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-0.298134571053377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252381764820422,0,0,0,0.186709150410297,-0.247631790409862,0,0,0,0,0,0.194258287480175,0,0,0,0,0,0,0,0.156473938698483,0,0,0,0,0.0935308570361665,0,0,0,0,0.0303404923055168,0,-0.0768642729224713,1.0842021724855e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496911391944208,0,0,0,0,0,0.0216336722929502,0.0213998729544221,0,-0.260960145689646,0,0,0,0,0,0,0,0,0,0,0,0,0.0751229928010649,0.309274594411567,0,0.175136535664802,0,0.176419342146836,0,0.070279310195269,0.11079145950113,0,0,0.046254340233231,0.0337858864255544,0,0,0,0,0
X002075.SZ,0,0,0,0,0,-0.11319153802987,-0.195118895275238,0,0,0,0,0,0,0,0,0,0,0,0.102481059073801,0,0,0,0,0,0,0.204127097368111,0.116906076501594,0,0.133927062965507,0,0,0,0,0,0,0,0.261066082671346,0,0.021877175334074,-0.151956784238616,-0.431646340611249,0,0,0,0,0,0,0,0,0,0,-0.185643698146704,0.128486620625435,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,-0.0372209006992713,0,0,-0.0367030374654225,0,0.01549553970223,0,0,-0.0538282390474681,0,0,0,0,0.144109162454605,0,0,0,0.00312662413949051,0,0,0,0,0,0,0,0.0274701554160088,0,0,0.469786313537337,0.241781494964314,0,0,0,0,0,0,0,0,0,0.0666906253507862,0,0.0867564536003787,0.104444195119924,0,0,0,-0.0798009483749893,-0.0242926389486353,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,-0.00989798746914479,-9.90668080656243e-06,0,0,0,0,0,0,0,0,0.0208786328129442,0,0,0,0,-0.115561484410044,0,0,0,0.350004376785054,0,0,0,0,0,0.161214219488708,-0.0138265594479445,0,0,0,0,0,0,0,0,0.207256704291495,0,-0.161519373525308,0,0.10771994384226,0,0.0566514613527942,0,-0.111143962822705,0.0545501682633266,0.208340775660333,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116595389731286,0,0,0,0,-0.0127078975171748,0,0,0,0,-0.0249911235744193,0,0,0,0.0445848857836389,0,0.124033768015944,0,0.265920732601259,0,0,0.151045623895528,0,0,0,0,0.0328292050459183,0,0,0,0,0.00462223692896601,0,0,0,-0.0406359982444041,0,0,0,0.000717054963907363,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.558751373093648,0,0,0,-1.22668629487507,-0.745053267533973,0,0,0,0,0,0,0,0,0,0.324012002433303,0,0,0,0,0.178530615507564,0,0,-0.164092705391101,0.0198178016331068,0,1.180089825902,0,0,0,0,0,0,0.179048058185483,0.100590859277127,0,0,0,0.0970979210730946,0.346914304473058,0,0,-0.23437758540845,0.151066253134442,0,0,0,0.192642540350721,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,-0.13682776998846,0,-0.0443076068354795,0,0,0,0,-1.73472347597681e-18,0.210498542926084,0,0,0,0,0,0,0,0.163724010138325,0,0,0.245549942094618,0.0830662146738093,0,0.0825791409668055,0,0.128310698022559,0,0,0,0.00663519781939439,0,0,0,0,0.202508532395897,0.155239507538565,0,0,0,0,-0.274651420623052,0,0.056026740690782,0,0,0,0.00730464102061186,-0.0526536428270877,0.0214782362489414,0,0,0,0,0
X000983.SZ,0,0,0.011621203648598,0,0,0,0,0,0,0.0353856792913256,0.347554256219191,0,0,0,0,0,0,0,0,0,0,-0.140358891563928,0,-0.0136143986340636,0,0.13695818857024,-0.062889950239286,0,0,0,0.156936439142237,0,-0.119669170199359,0,0,0,0,0,0,0,0,0,0,0,-0.00529289148271218,0.04533472454146,0.401747353127031,0,0.132748681852838,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0469370044983547,0,0,0,0,0,0,0,0,0,0.110869028295169,0,0,0.00737410326668707,0,0,0.0370734235883071,0,0,0,0,0.0520564279159968,0,0,0,0,0,0,0,0,0,0,0,0,0.119279331150487,0,0.00528418891391827,0,0.0488208945596588,-1.73472347597681e-18,0.0465804619182964,0,0,0.017987200856803,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0552417813306566,0,0,0,0,0,0,-0.0101130163614639,0,0,0.484622431464131,0,0.115485200193991,0,0.184088176314597,0,0,0,0.0722226306818115,0,0.0512582098471878,0,0,0,0,0,0,0,0,0,0.00667537975423575,0,0,0.0978132500745836,0,0,0,0,0,0.105443478515311,0,0,0,0,0,0,0.0227985367046584,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.128178246781914,0,0,0,0,0,0,0.0718703929857928,0,0.906482125342809,0,0,0,0,0.00948179586244584,0,0,0.161805207412111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274560860488673,0,0,0.146737987190144,0,0,0,0,0,0,0.00302917916253821,0.114417892664974,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.00463393314633041,0,0,0,0,0,0,0,0,0,0.100771402460319,0,0,0,0,0.0223837355505024,0.066008915304855,0,0.044119575893691,0,0,0,0,0,0,0,0,0,0,0,0.0112171395579978,0.0288418981483733,0,0,0,0,0,0,0,0,0.0746410368441814,0,0,0,-0.00602723754759056,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0765013864888233,0,0,0.032894726755965,0,0,0,-0.0912610438746625,0,0,0,0,0.29410390764117,0,0,0,0,0,0,0.168189535253231,0,0,-0.218646579293912,0,-0.0318627389578289,0.0725693333676945,0,0,0,0,0,0,0,0,-0.0141555483152391,0,0,-0.0301779342569112,0,0.351474412652027,0,0,0.0503148823906773,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0924520707224224,0,0,0,0,0,0.00334275317470967,0,0,0,0,0,0,0,0,0,0,0.00589195047077825,5.42101086242752e-20,0.12787772243722,0,0,0.109244953728148,0,0,0,0,0,0,0.0447649397590161,0,0.0234955132975231,0.00323026783091723,0,0,0,0,0,0,0,0.00619452970879307,0.101439294622458,0.00107392525468667,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0355537630924296,0,0,0,0,0,0.0509210267283174,0,0,0,0,0,0,0,0,0,0,0,0.0114911996577451,0,0,0,0.256863379959484,0,0,0.0524342394219676,0,0,0,0,0,0.0649767214342127,0,0,0,0,0,0.0557770400863419,0,0.186865863320617,0,0,0,0,0.0281267948595737,0,0,0,0,0,0,0
X600758.SH,0,0,0,0,0,0,0,0,-0.120626597549233,0,0.0939285276928063,0,0,0.0685821920105607,0,0,0,0.13507249578846,0,0,-0.546754712909465,0,0,0,0,0,0,0,0,0,0.0703450460821001,-1.73472347597681e-18,0,-0.0453724542495299,0,0,0,0,-0.866373543628318,0.220102615295862,0,0,0,0.919209407580532,0,0,0,0,0,0,0,-0.154175845315918,-0.49660115147199,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377725837736433,0,0,0,0,0.0258221410238002,0,0,0,0.0520249155132452,0.0318743425217409,0,-0.0125760710817274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124106228060154,0,0,0,0,0,0.0104454167764524,0,0,0,0.0893448935908201,0.0549609329237047,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.122553614443886,0.0233576997955119,0,0,0,0,0,0,0,0,0,0,-0.0656625510405254,0,0,0,0.0399254860763138,0,-0.00670273349772542,0,0,0,0.184768733393941,0,0,0.0552600301513442,0,0,0.0709174909213748,0,0.559226081093575,0,0,0,0,0,0,0,0.0801473871520843,0,0,0,0,0.128830475887236,0,0,0,-0.0725809560380752,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0.381045011979198,0,0,0,0.0222209771475965,0,0,0,0,0.0251865120215498,0,0,0,0,0.292687065608073,0,-0.311559497763753,0.022303491770456,0,0,0.146848037648589,0,0.19481640568245,0.0147108784033053,0,0,0.160317993882893,0,0,0,0,0,0,0,0,0.0389549503705596,0,-0.522147925231263,0,1.12791793890589,0,-0.869499080172414,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.350968375037137,0,0,0,0,0,0,0,0,0.0544065315346899,0,0,0,0,0,-0.00736532603966107,0,0.0875109158890775,0,-0.134803013706763,0.0992399009136253,0,0,0,0,-0.0206270413663004,0,8.67361737988404e-19,0,0,0,0,0.14161392042241,0,0,-0.113198030354992,0,0.0905467704663049,0.0307668679039194,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.441358422416143,0,0,0.0264732541697856,0,0,-0.005240456543785,0,0,0,0,0,0,0,0,0,0,-0.0915289203927649,0,0,0,0,0,0,0,0,0,-0.0215729982450188,0,0.0620289189372586,0,0,0.395647204813061,0,0.0849886512625306,0,0,0,0,0,-0.0109150364881796,0,0,-0.305969269877191,-0.022913768696464,-0.00576588184783379,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0166706600863685,0.0308310070030703,0,0,0,0.0625828253329379,0,0,0.103324064809433,0,0,0,0,0,0,0,-0.0169844953260259,0,0,-0.0518644312957974,0,0,0,-0.0433232305987038,0,0,0,0,0.0079083569664998,-0.0556642437789511,0,0,0,0,0,0,0,0,0.0561126210608998,-0.0396059426955754,0,0,-0.0405658073464602,0,0.0268958218488929,0,-0.00235851665257658,-0.0527526532641714,-0.0507719187028038,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.22829254001223,0,0,0,0,-0.165752597104531,0,0,0,0,0,0,0,-0.0365423153144642,0,0,0.651247986667024,0,0,0,0.398356200668869,0,-0.675430980720803,0,0,0,-0.0401997304072021,-0.480248990550751,-1.73472347597681e-18,-0.0832043631129984,0,0,0,0,-0.228018964559363,0,0,0,0.137039985611319,0,-0.560437564168889,-0.0269799955649471,0.830628243353375,0,0.590103122760079,0,-0.126687353301662,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186345883920535,0,0,0,0,0,0,0,0,0.0495485026964153,0,0,0,0,0,0,-0.0714642534056289,0,0,0.000863770554078873,0,-0.089241364030296,0,0,0.167729972615435,-0.158175762751117,0.463686063247653,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.534606147994377,0,-0.0637634267314025,0,0,0,0,0,0,0,-0.0220001678339811,0,0,0,0,0,0,0,0,0.0510992338082898,-0.0572505184880609,0,0.0164364436866974,0,0,0,0,0,0,0.0881221551943957,0,0.0874908944372798,0,0,0,0,0,-0.119507944305932,0.0211491828504983,0,0,0,0,0,0.044630535275285,0,0,0,0.0251938661332919,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0478980566996125,0,0,0,0,0,0,0.0821973461976911,0,0,0,0,-0.151444949931346,0,0,-0.0342367671879735,-0.0586001052767765,0,-0.0654862167479518,0.0278701701114448,0.0177885477829842,0,0,0,0.0104253478531893,0,0,0,0,0.0205346093787991,0.0273454892378198,0,0,0,0,0,0,0,0.0290813412649949,0,0,0,0,0,0,-0.00693551086802871,0,0.0268040790117706,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301025694237553,0,0,0,0,0.000430557775856527,0,0,0,1.35525271560688e-20,0,0,0,0.0014345884660337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254165008546043,0,0,-0.000286369951127734,-0.0022194964602897,0,0,0,0,-0.0342340428362132,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0172332353194433,0,0,0,0,0,0,0,0,0,-0.0156767085210342,0,0,0,-0.000160856765820006,0,-0.00645754365992003,0,0,0,-0.0449606124853346,0,0,0,0,0,0,0,0.037405228188682,0,0,0,0,0,0,0,0,-0.00788161802870707,0,0.0244061193479572,0,0,0,0,0.205844138940514,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00675619314648614,0,0,0,0,0,0,0,0.000374575429677708,0,0,0,0,0,0,0,0,0,0,-0.000494348137042607,0,0,0,0.00849132974719665,0.0057567504972716,0,0,-0.0114024632068014,0,0,0,0,0.000303054818399446,0,0,0,0,0.00698436950689034,0,0,0,0,0,0,0,-0.00170777584248785,0,0,0,0.00641965038262425,0.0096306646258173,0,0,0,0.0131202319313008,0,0
CarbonVol_Hubei,0,0,-0.00572653690369289,0,0,0,0,0,0,0,0,0,0,0.0174429501839681,0,0,0,0,0,0,0,0,0,-0.00468268122149161,0,-0.013798721280763,-0.00219227518354083,0,0,0,0.00184306205255949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107843320908826,0,0,0,0,0,0,0.0339764910224102,0.0116614399275998,-0.00887426946085245,0,0,0.101866583275819,0,0
