,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600027.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X601991.SH,X600426.SH,X601699.SH,X000301.SZ,X002128.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X000630.SZ,X002466.SZ,X000877.SZ,X600219.SH,X601168.SH,X600985.SH,X600176.SH,X000408.SZ,X000883.SZ,X600096.SH,X002353.SZ,X600348.SH,X000027.SZ,X600282.SH,X600612.SH,X000932.SZ,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.087940618563877,0.419800432776485,0,0,0,0,0.083050487324901,0,0.208627046783166,0,0,0,0,-0.0639888724649608,0,0,0,0,0,0,0,0,-0.0196274054445126,0,0,-0.196306442547834,0,0,0,0,0,0.0401651814616756,0,0,0,0,0,0.0407508756305993,-0.0601068815277637,0,0,0,0,0,0,0,0,0,0,0,0.000882261934148333,-8.67361737988404e-19,0,0,0,-4.33680868994202e-19,0,0
X601088.SH,0.358217432662082,0,0,0,0.00382350137852067,0,0,0,0,0,0,0,0,0,0.0817802893881272,0.0112146365792363,0,0,0,0,0,0,0,0,0.164118192077583,0,0,0.108605387706379,0,0,0,0,0,0,0,0,0,-0.0567163073446703,0,1.73472347597681e-18,0,0,0,0.089416857111016,0,0,0,0,0,0,0,0,0.000655894989859747,0.004942520144594,0,0,0.0832444208549528,0,0
X600028.SH,0.391970937502275,0.165131949989139,0,0,0,0,0.0264653598829465,0,0,0.0807160985885757,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177881046182501,0,0,0,0,0,0,0,0.0159933688026998,0.0149245166846957,0,0,0,0,0,-0.00251773404082796,0,0,0,0.015715046712979,0,0,0,0,0,0,0,0,0.00310435257183423,0,0,0,0,0.00671264174378663,0,0
X600309.SH,-0.135058243277827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808816680366936,0,0,0,0.0176550735017294,0,0,0,0,0,0,0,0.0226794341193089,0,0,0.0566958831085652,0,0,0,0,0,0,0,0,0,0,0,0.130398876706109,0,0,0,0.111786150807121,0,0,0,0,0,0,0.0467680719877287,0,0,0.116417922336963,0,0
X600188.SH,0,0.241197403051276,0,0,0,0.363577261398697,0,0,0,0,0,0,0,0,0,0,0.037890717576333,0,-0.020760741971542,-0.0182737188016584,0,0,0,0,0,0,0,0.185445355028273,0,0,-0.21271841978866,0,0.00932850059778044,0,0,0,0,0,0,0,0,-0.18516106343885,0,0,0.309735758120959,0,-0.00351910728289701,0,0,0,0,0,0,0,0,0,0.109550374447118,0,0
X601898.SH,0.0475279388672523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349493624589032,0.0834543441545642,0,0,0,0,0,0,0,0.258798029445379,0,0.0566191833152669,0,0,0,0,0,0,0,0,0.28597004881481,0,0,0,0,0,0,0,0,0.00622314135940105,0,0.0186923623712788,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0.0814999585743644,0,0,0.161754019729487,0,0,0,0,0,0,0,0,0,0.0290155983156128,0,0,0.136828417550558,0.00860228765370625,0,-0.160149035328886,0,0,0,0,0,0,0.0220019942669688,0,0.023293586308881,0,0,0,0,0,0,0.0216264140061091,0,0,0,0,0,-0.0340454705041746,0,0,0,0.0938590163862968,0.405781085389752,0,0,0.0578377770850585,0,0,0,0,0.0574844257010826,0,0
X600011.SH,0.0904665405250958,0,0,0,0,0,0,0,0,0,0,0,0,0.221446663772005,0,0,0,0.213841468752418,0,0,0.0289097257004526,0,0,0,0,0.238278122563694,0,-0.146535065336801,0,0,-0.137836793831908,0,0,0,0,0,0,0,0,0,0,0.133208457459331,0,0.0698237099035856,0,0,0,0,0,0.0420033526997417,0,0.0202826375658877,0.0437650544531659,0,0,0,-0.00407314239449055,0,0
X600886.SH,0,0,0,0,0,0.0436252039564006,0,0,0,0,0,0,0,0.0355319751314614,0,0,-4.33680868994202e-19,0.233228327435677,0,-0.0512838419269643,0,0,0,0,0,0,0,0,0,0,-0.096246899106082,0,-0.138863875077449,0,0,0,0,0,0,0,0,0,0,0,0.173250963356216,0,0,0,0,0,-0.16825952735638,4.33680868994202e-19,0,0,0,0,0.0668678845735119,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142910965097479,0,0,0.0221708511001117,0,0,0,0,0,0,0.00785958938573483,0,0.36683837948416,0.182555626283864,0.311577221351682,0,0,0.03867432139573,0.00261673614845545,0,0,0,0,0,0.0480376337172743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682024379909997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734160182709059,0,0.00111568304801887,-1.73472347597681e-18,0,0,0,0.0899393174153833,0,0,0,0,0,0.180506637550467,-0.0267421089907391,0,0,0,0,0,0.0533128973393489,-0.0142701624438167,0.00475017229723343,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.041274257129462,0,0,0,0,0.165059911046005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393680965547649,0,0,0,0,0,0,0.0125036607949586,0.0421465213336263,0.141946545435938,0,0,0.0866178113981686,-0.0651889117239675,0,0.0955639355272464,0,0,0,0,-0.00881013245654911,0,0,-0.0295160028777263,0,0,0,0,0,0.0322658055747109,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0134116974266112,0,0,0,0,0,8.67361737988404e-19,0,0.149941269423637,0,0,0,-0.0156820393607617,0,0,0.276557420790446,0,0,0,0.0172541336947422,0,0,0,0,-0.149082139336245,0,0,-0.102449940226465,0.0415877207546258,0,0.0575399389434042,0.064313043685207,0,0,0,0.0218290925434433,0.0292937636965699,-0.115036203339829,0,0,-0.00521430155844808,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.177946355311696,0,0,0.105548924129433,0,0,0,0,-0.0335331000727222,0,0.346597596305152,0,0,0.0737623744887882,0,0,0,0,0.170316306434754,0,-0.0731536382695955,0,-0.0154691597994777,0,0,0.0203618392390559,-0.0594455125024646,0,0,0,0,0,0,-0.028409923057286,0,0,0,0,0,0,0,0,0.0139509401181047,0,0,-0.0101602073459054,0,0,0,0,0,0
X000792.SZ,-0.0254132146481251,0,0,0,0,0,-0.0684704730709071,0,0,0,0,0,0,0.00690355370508821,0,0,0.0894529504839046,0,0,0,0,0,0,0.199380477986836,0,0,0,0,0.105765915386863,-0.068988543545987,0,0,0,0,0.130514019910492,-0.0388239549168087,0,0,0,0,0,0,0,0,0,0.459571289315266,0,0,0,0,0,-0.00511890639592624,0,0,0,0,-0.0200623903175183,0,0
X600362.SH,0,0,0,0.0454144706504465,0,0,0,0,0,0,0.137038437971295,-0.148097070806128,0,0,0,0,0,0,0.0025258289391152,0,0,0,0,-0.00557313278044511,0,0,0,0,0,0,-0.0330078123550316,1.73472347597681e-18,0,0.609422699968166,0,0,0,0.208947568177125,0,0,0.0709421835832908,0,0,-0.0622395541518311,0,0,0,0,0,0,0,0,-0.0423921791836343,0,0,0,-0.0131886405930452,0,0
