,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X000301.SZ,X601600.SH,X002466.SZ,X600010.SH,X600188.SH,X000708.SZ,X601898.SH,X600660.SH,X600011.SH,X002271.SZ,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X002080.SZ,X600886.SH,X000825.SZ,X000807.SZ,X000408.SZ,X600219.SH,X600141.SH,X600096.SH,X600803.SH,X300037.SZ,X000959.SZ,X002326.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000898.SZ,X600295.SH,X600795.SH,X000983.SZ,X600352.SH,X600801.SH,X600688.SH,X000723.SZ,X000630.SZ,X600516.SH,X601699.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0.0065323270622735,0,0,0.101725039606792,0,0,0.342982880508606,0,0,0,0,0,0,0,0,0,0,0.0738306908217641,0.244202224814389,0,0,0,0,0,0,0.0152329701766897,0.063266708350942,0.0480032533616909,0,0,0,0,0,0,0,0,0,0,0,0,0.100864931436509,0,0,0,-0.00216583617348322,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.312402844391189,0,0,0.228680200174671,0,0.212664678033158,0,0.0468765258826427,-0.0175173355653817,-0.0542412046121558,0,0,0,0,0,0,0,0,0,0,0,0,0.234895684672245,0,-0.0164953965158688,-0.058678370202854,0,0,0,0.136827240204902,0,0,0,0,0.013464403183935,0,0,0,0,0,0,0,0.0259856428006131,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,-3.46944695195361e-18,0.379066032083839,0,0.362578138442504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0343006592342647,0,-0.0562088723420824,0,0.0102661013500792,0,0,0,0.161922531772635,-0.00950535885692958,0,0,0,0,0.0558130764202298,0,0,0,0,0,0,0,0,0,0,0,0.00495493154045821,0,0,0,0,0,0,0
X600188.SH,0,0,0,-0.012515523946783,0,0,0,0.217619194590552,0,0,-3.46944695195361e-18,0,0.154098364979741,0,0,0,0,0,0,0,0,0,0,0,0,0.499716961845346,0,0,0,0,0,0,-0.0500365518252915,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934958319843185,0,0,0.31899510725582,-0.176505219798902,0,0,-0.026388653462488,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.209396946018147,0,0,0,0,0,0,0,0,0,0,0.0121710833210737,0,0,0,0,0,0,0,0,0,0.0938535565877456,0,0,0.107448569022972,0,-0.0539640803196117,0,0,0,0,0,0,0.0719158862036376,0,0,0,0,0,0.0933529569190167,0,0.0611427665163538,0,0,0,0,0,0,0,0,0.0293235094671377,0,0
X601898.SH,0,0,0.315170260132115,0,0,0.103307243142824,0,-0.0758164874236106,0,0,0,0,0,0,0,0,0,0,0,0,-0.485676545420077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122740279066173,0.00654854669908366,0,0.0916841375709195,0,0.0194087957673462,0,0.135787024768248,0,0,0,0.0482985603473769,0,0,0.353562993786073,0,0,-0.0383033588335012,-0.0521881207472711,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0306737709032126,0,-0.0271946582162322,0.0142686935736325,0,0,0,0,0,0,0,0,0,0,0,-0.102326893436931,0,0,0,0.0733736084260176,0,0.160676951643854,0.0334772700813311,0.0446338435818452,0,0,0,0,0.0443251607803435,0,0,0,0,0,0.0340165723159749,0,0,0,0.0209553390055514,0,-0.00816092964058466,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.23140312970734,0,0,0,0,-0.0125475199876046,-0.109090661622834,0,0,-0.0175877212028073,0,0,0,0,0,0,0,0,0,0,0.0494911448198222,0,0,0,0,-0.0352737103395072,0,0,0,0.18131010799116,0,0,0,0,0,0,0.00733912283521642,-5.42101086242752e-20,0,0.0196014469952333,0,0,0,0,0,-0.00322091932036703,0,0,0,-0.0586339119399291,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0391395128966614,0,0.0951711065654321,0,0,-0.0676259795580068,0,0,0,0,0,0,1.73472347597681e-18,0.209948383089996,0,0,0,0,0,0,0,0,0,0,0,0.021455526119827,0.205455194449844,0,0,0,0.13976850842276,0,-0.0128862043255858,0,0,0,-0.00403645667001694,0,0,0,0,0,0.00279951826463685,0,0,0,0,-0.208580825948031,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0283243425159043,0.125351401581172,0.0904905900235186,0,0,0,0,0,0,0,0,0,0,0.15738753980975,0,0,0,0,0,0.0944043975753566,0,0.0332212512422802,0,0,0,0,0,0,0,0.136554833885864,0.00390984186781187,0,-3.46944695195361e-18,0,0,-0.00874575925638117,0,0,0,0,0.235149127139084,0,0.0156839344228603,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0123026627939593,0,0,0,0,0,0.108560360106918,0,0,0,0,0,0,0,0,0,0,0,-0.1281642630461,0,-0.0366002036163226,0,0,0,0,0,0,0.0256099749216375,0,0,0,0,-0.182431840609527,0,0.0985048686091104,0,0,0,0.168807887045575,0,0,0,-0.0644322738741669,0,0,-0.0037941227158882,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0913076305845394,0,0,0,0,0,0.0494078059230793,0,0,0.0332025034013237,0,0,0,0,0,0.122320061113389,0,0,0,0,0,0.0301965649462202,0,0,0,0.119141988028912,0,0.108698134980996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106339651597887,0,-0.000598415625938966,0,0,0,0,0,0,0
X600426.SH,0,0,0.0212585473304048,0.752423625916514,0,0,0,0,0,0,0,-0.0584955670610509,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.00199076379881557,0,0,0,0,0,0.0137744566805379,0.138770011475786,0,0.00694720377815032,0,0,0,0,0,0,0.0570799758725538,0,0,0,-0.164052601198469,0,0.106858219898388,0,0,0,0.118611978680707,0,8.67361737988404e-19,-0.0195060187393051,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0286723784279648,0,0,0,0,0,0,0,-0.133268986820575,0,0,0,0,0,0,0,0.112700654721306,0.0543089561530027,0,0,0,0.115883486280893,0.0093681656747315,0,0.0605598760025161,0.127071732298576,0.0972730788762384,0.137749221474374,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0113107251427285,0,0,0,0.0146102061740136,0,0,0,0,0,0.0274986245906938,-0.0419852936257904,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331234979884245,-2.77555756156289e-17,0,0,0,0.156806999133412,0,0,-0.155895425533037,-0.0791479866348921,0,0,0.0878333238569622,0,0,0,0.0420712509860817,0,0.0936227136345833,0,0,0,0,0,-0.116379931816064,0,0,0,0,0,-0.00651984385757833,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0789091105208045,0,0.344479409585424,0,0,0,0,0,0,-0.0941243986579313,0,0,0,0.0142803299140084,0,0,0,0,0,0,0,0.0228344200988941,0,0,0.357443286305854,0.167131338033553,0,0,0.0258023904319768,0,0,0,0,0,0,0.0824143895071052,0.00380746545881531,0,0.0230501515635901,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.0657041505385956,0,0.451697583069352,0,0,0.262593364731028,0,0,0,0,0,0,0,0,0,0,0,0.0135153927543041,0,0,0,0,0.0980066587095978,0,0,0.00870293813660297,0,0,0,0,0,0.0541124771343596,0,0,0,0,0,0.0273264216600176,0,0,0,0,0,0.106213103801072,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0641729205898306,0,-0.145071056939149,0,0.611026922850995,0.161166540749058,0,0,-0.0790085655707978,0,0.0958493101724385,0,0.107900178130704,0,-0.227715318071222,0,0,0,0,-0.0284587974870083,0,0,0,0,0,0.103079891460682,0,0,0,0,0,0,-0.0716380100710311,0,0,0,0,0,-0.102605743088928,0,0,0,0,0,0,-0.0138072934566379,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.123724921904918,0.0361745470828703,0,0,0,0,0,0,0,0.35820937234133,0,0,0,0,0,0.080628250590796,0.0178725407255337,0,0,0,0,0,0,0,0.0230220780716393,0,0,0,0,-0.0994844797501051,0,0,0,0,0,0,0,0,0.181791102624095,0.0279663456249732,0,0.0782620253976391,0.0277666256043395,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.0271130963788739,0,0,0,0.120607157023513,0,0,-0.0754873034295518,0,0,0,0,-0.0207972806460555,0,0,0,0,0.0969105439775078,0,0,0,0.158460834696795,0,0.122766525516275,0,0.256116673558231,0.217846177447304,0.174681644821325,0,-0.0552114092388687,0,0,0,0,0.150119675478223,0,0,0,0,0,0,0,0.229073449447235,0.00468018831104827,0,0,0.0319279823097016,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.052111111773285,0,0,0,0,0.210537683638304,0,0,0,0,0,0,0,0.310720724960883,0,0,0,0,0,0,0.371144104911979,0,0,0,0,0,0,0,0,0,0.00778716296098565,0,0.163862858207716,0,0,0,0,0,0,0,0,0,0,-0.00553090296676381,0,0,0,0,0,0
X600803.SH,0,0,0.242185531113858,0,0,0,0,0,0,0.100253880968013,0,0,0,0.0212793802113589,0.0195152142235347,0,0,0,0,0.0916757480011187,0,0.253313374182565,-0.184759287619834,-0.191308912664935,0,0,0,0,0,0,0,0,0,0,-0.0825075780979379,0,0,0,0,0,0,0,0,0,0.271449974479891,0.107122907260954,0,0,-0.0255003423699459,0,0,0.0472936553327172,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,-0.0464959836795797,0.174758872128146,-0.0481925589880101,0,0,0,-0.018264001977115,0,-0.0995446267583642,0.141149617454682,0,0,0,0,0,0.0786280464942998,0,0,-0.0275280979506164,0,0,0,0,0,0,0,0,0.0497783114732741,0,0,0,0,-0.118151687404321,0,0,0,0,0,0,0,0,0,0,-0.350023555806717,0.0520883655250154,-0.0854904700097932,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.214676004833857,0.113468198330959,0,0,0.0564146210385258,0.126222018067534,0,0,0,0.0637462654553965,0,0,0,0,0,0,0.0540850715590005,0.0437310093040253,0,0,0,0,0,0,0,0,0.0243629943145097,0,0,0.0179977770494725,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218836018593418,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.244994833536182,0,0,0,0,0,0,0.41384200557514,0,0.129628068963053,-0.194867690940848,0,0,0,0,0.135618160508889,0.133171148408048,0,0,0,0,0,0,0,0.0843258311310359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103306868244471,0,0,0,0,0,0,0.00120483201688419,-0.000508745085931024,-0.00494541323107212,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.134118603741072,0,0,0,0.0401334119858309,0.0245475304466546,0.0745991690543175,-0.127873270904525,0,0,0,0,0.359284746022997,0,0,0,0.0876338484721695,0,0,0,0,0,0,0,0,0,0,0.00817971928882729,0.0231498882372997,0,0,0,0,0,0,0,0,0.301296347343408,0,0,0,0,0,-0.0870628024718938,0,0,-0.0314934524286609,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00398159517354415,0,0,0.0135496531796982,0,0,0,0,0.0226167353675474,0,0,0,0,0,0.19647119512178,0,0,0,0,-0.0363805768360779,0.0108608620607745,0,0,0,0,0.0311738672874159,0,0.0187762679977348,0,0,0.0792586185980554,0.00935077949669667,0,0,0,0.0151232437739341,0,0,0.0275212185977072,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422491153070642,0,0.119195362050494,0,0,0,0,0,0,-0.0266960517909149,0,0,0,0,0,0,0,-0.00518546979736976,0,-0.00501374965142551,0,0,0,0,0,0.641629444307511,0,0,0.0153740130678109,0,0,0,0.0359877383189429,0,0,0,0,0,0.0388707170861888,0.000702791135051408,0,0,0,-0.00310220789929659,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0614716807306778,0.13923140383235,0,0,0.098761282326045,0.0734011278604586,0,0.0555993070383306,0,-0.0176311333795254,0,0,0,0,0,0,0,0.181027335646626,0,0,0,0,0,0,0,0.0612610410456347,0,0,0,0.413794188187106,0,0,0,0.0125440240826635,0,0,0,0,0,0,0,0,0,0.0156834029156458,0.00402589791235524,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0.182042970324208,0,0,0,0,0.179340670498644,0,0.230916747483287,0,0,0,0.0902538939818402,0,0,0,0.314261703156783,0,0,0,0,0,0,0,0.105149095219467,0.039930357129241,0,0,0,0,0,0,0,0,0,0.00353208664590911,0,0,0,0,0,0.0733871070156597,-0.116642034553584,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,-0.0613847254890852,0,0,-0.0972078230663897,0,0.0253591955968716,0,0,0,0,0,0,0,0,0.0806112645297481,-0.152526280498431,0,0,0,0.124333583009825,0,0,0,0,0.0350842666101428,0,0,0.489929514554877,0,0,-0.0487915519597791,0,0,0,0.0183959738156448,0,0.0393195781595577,0,0,0,0,0,0.0162639244291357,0.00247152136573631,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.00711864902771606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300604787828778,0.105723041228895,0,0,0,-0.0778992824909569,0,0,0,0,0.11612881559636,0.175378634839719,0.243645253454999,0.121708161529169,0,0,0,0,0.099316638300153,0,0,0.191241843318487,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00121300184634596,0.03905412724643,-4.33680868994202e-19,0,0,0,0,0,0.0158309495075837,0,0.0186750514357846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425084978742537,0,0,0.101625106528984,0,0,0,0,0.0190981996489126,0,0.0377824781333699,0,0.0980420794998735,0,0,0.00511833977114174,0.113449723658855,0,-0.0293897826757995,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.214094623522603,0,0.0430476589662942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193201338410807,0,0.101901952156993,0,0,0,0.00142686360686537,0.216357388805896,0,0,0,-0.101616989216376,0,0.0921256183825791,0,0,0,0.0176468404450813,0,0,0,0,0,0.0153107962444375,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.331752971848732,0,0.0312933776937029,0,0.0247700243135265,0,0,0,0,0,0.0394078838375834,0.00903585056696535,0,0,0,0.0586131613072323,0,0,0,0,0,0,0,0,0,0.049175315368146,0,0,0.0603058902436756,0,0,0,0,0,0.0128656180403465,0,0.0155159565475062,0,0.131794153100322,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0160541967805046,0,0,0,0,0,0,0,0,-0.0548827234600302,0,0,0,0,0.167846705428277,0,0,0,0.270436052451754,0,0,0.0215540570907121,-8.67361737988404e-19,0.0607267961808901,0,-0.131998186245241,-8.67361737988404e-19,0,0,0,0,0.192318011613948,0,0,0,0,0,0,0,0.0981145781850438,0,0,0,0,0.0728596974359368,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0356435937514779,0,0,2.16840434497101e-19,0.10223037554439,0,0,0.0299771684212522,0,0,0,0,0,0,0.327509738555494,0,-0.0213838525119008,0,0,0,0,0,0,0,0.0350187601247211,0,0,0,0.0120811962306746,0.0822157556513252,0,0,0,0,0,0,0.0408918690284094,0,0,0.105378724574924,0,0,0,0.223022754828168,0,0,0.0192533099810396,0,0,0,0,-0.0328831710017939,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571484884504833,0,0.00600065098738729,0.0366184237126689,0,0,0,0,0,0,0.0294260462072685,0,0,0,0,0,0,0,0.0406048968441295,0.121305702726447,0,-0.101868437010429,0,0,0,0,0,0,0.000203778516791986,0,0,0,-0.265112940801234,0,0.188275190795225,0,0,0,0.378327633933612,0,0.006962513568501,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0330241793815456,0,0,0,0.0721289296354078,0.192165631600153,0,0.156506504983567,0,0,0,0,0,0,0,-0.0688872176669245,0,0.119100132401755,0.070010086745417,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.349132953967064,0,0,0,0.00953337286283826,0,0,0,0.0581791088750992,0,-0.234769616463701,0.215183512364838,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.101616056855606,0,0,0.085274805289413,0,0,-1.38777878078145e-17,0,0,0,0.195358333417295,0,0,0,0,0,0,0,0,0,0.0135003880780726,0,0.163522602055635,0.137178388073345,0.0101249638172714,0.230985534774604,-0.119313329065684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112349020889092,0.162517671034349,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0571400249060784,0,0.00609647558045956,0,0,0,0,0,0,0,-0.0304462812954969,0,0,0,0,0,0,-0.00319758054069491,0,0,0,0,0,0,0,0,0,0,0,-0.0838376964302839,0,0.00654905711135932,0,0,0,0,0.0107263028152797,0,0,0,0,0,0.0351399023577606,0,0.0452724493745506,0,0,0,-0.0417125326844561,-0.0248225447616857,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0121311903872605,0,0.148872324324007,0,0,-0.0640722387464694,0,0,-0.108408641631593,0,0,0,0,0,-0.049526149515421,0,0,0.0787853453011321,0,0,0,0,0,0,0,-0.05496032547971,-0.217323691086299,0,0,0,0.135612419459654,0,-0.154457172006333,0,-0.0824635531643963,0,-0.200797115219186,0,0,0,0,0,0,0.867095024047643,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.074819602849519,0.191973121899151,-0.0572209228543262,0,0,0,-0.111804414084928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176427721738342,0,0,0,0,0,0,0,0,0,0,0,0.00151367900525973,0,0,0,0,0,0,0,0,0,0.653605446700343,0,0,0,0,-0.0977792210083284,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.00467089979550121,0,0,0.0318443506480531,0,0,0,0,-0.0259152938184251,0,0,0,0,-0.00242293091204936,0,0,0,0,-0.0269238431478346,0,0,-0.0184755340833327,0,0,-0.00991894019012778,-0.0638294904855029,0.0213695229631549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164120409308102,0,0,0,-0.019929005685755,0,0,0,-0.0507291582663498,0,0
MKreturn,0,0,0,0,0,-0.0841860669544392,0,-0.0663050142204526,0,0,0,0,0.0276476116786924,-0.0211371405206018,0,0,0,0,0,0,0,0,0,0,0,0.013106529727336,-0.00195338424115908,0,0,0,0,0,0,0.0493147505552947,0.0802468315275598,0,0,0,0,0,0,0,0,0,0,0.0551632246184291,0,0,0,0,0,-0.00948056424324968,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000871757092092677,0,-0.000601519083803892,0,0,-0.000494139753049457,0,0.00257508577371176,0,0,0,0,0,0,0,0,-0.000969926210769876,0,0,0,0.00182295205793445,0,0,0.00132912282165421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000274272935919965,0,0,0,0,-0.00498120837735362,-0.000176843417438349,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00812899629003786,0,0,0,-0.135091007873816,-0.0400664229795103,0,0,0,0,0,0,0,0,0,0,0,0.019811856672935,0.0307910955851136,-0.0200171025038465,0.0419634206144392,0,0,0,-0.0141908808833127,0,0.00971910500079532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773714125477012,0,0,-0.186009770581914,0.144309415194051,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00197542044395843,0,0.00417784959469645,-0.00177377394160177,-0.00319905072185768,0,0,-0.00489897118219573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000679016897909716,0,0,0.00145891420456147,0.00168766696709153,0,0,0,0,0,0,0,0,0,0,-0.00387094557178862,0,0,0.000362760139095138,0,0,-0.0204164233723192,0.00969307700309128,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00141764531459925,0,0,0,0,0,0,0,-0.00142274546951235,0,0,0,0,0,0,0,0,0.00473642723907346,0,0,0,0,0.00556881960795153,0,1.0842021724855e-19,-0.00193684888219905,0,0,0,0,0.0023585080892951,0,0,0,0,-0.00568595813400718,0,0,0,0,0,0,0,0,0,0,0,0.0119451061980217,0,0,0,0,-0.0107888319180385,0,0
