,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600111.SH,X600019.SH,X600011.SH,X000708.SZ,X600660.SH,X600010.SH,X000877.SZ,X002271.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X601991.SH,X000629.SZ,X600803.SH,X600096.SH,X600348.SH,X000983.SZ,X600027.SH,X000723.SZ,X300073.SZ,X600160.SH,X002080.SZ,X000786.SZ,X600141.SH,X600219.SH,X601699.SH,X600549.SH,X002353.SZ,X600157.SH,X600378.SH,X000933.SZ,X300037.SZ,X600801.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0304081383841378,0.0334887281388579,0,0,0,0,0,0,0,0,-0.0732208644224226,0,-0.0654059273032511,0,0,0,0,0.127001265373918,0,0.0313995716329944,0,0,0,0,0,0,0.0618639332964715,0,0.0339130580275952,0.163625520207977,0,0,0,0,-0.0382979315814995,-0.132303034280954,0,0,0.0600953285252832,0,0,0.0449858431568838,0,0,0,0,0,0,0.0293546710328734,0.0201760186487845,0,0,0,0,0,0
X601088.SH,0,0,0,0.0433114457668857,0.235786578885319,0.115449507937391,0,0,0.133948098814698,0,0,0,0,0.0705394324486579,0,0,0,0,0.0121701110017713,0,0,0,0,0,0,0,0,0,-0.0851031358596577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.340114326564639,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.0567926600551296,0,0,0.0258602212840691,0,0,0,0,0.0014081685294665,-0.0136517624716241,0,0,0,0.0108860688225864,0,0,0,0,0,0,0.105379312622293,0,0,0,0,0,0,0,0.0165326628495732,0,0,0,0.03461647402619,0,0,0,0,0,0,0,0,0,0,0.0178234329103776,0.03660144880835,0,0.00819412549871269,0,0,0,0,0,0,0,0,0,-0.0291668358894758,0,0
X600309.SH,0,0.084616040321558,0,0,0,0,-0.0235049066999197,0,0,-0.0832044844755695,0.0315132082000794,0,0,0,0.0191007701549604,0,0.00207997583213265,0,0,0,0,0,0,0.0664478565730932,0.0740621723268542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330197328875825,0,0,0,0,0,0,0,0.000801104015040244,0,0,0,0,0,0,0
X600188.SH,0,0.236233565889128,0,0,0,0,0,0,0,0,0.205808532289168,-0.0767914992359646,0,0,0,0,0,0,0,0,0,0,-0.0878769518622227,0,0,0,0,0,0.114955425681209,0,0,0.172686319353474,0.0388174525104806,0,0,0,0,-0.0355123667922325,0,0,0,0.304703780035244,0,0,0,0,0,0,0,0,0,-0.0456670617694289,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.536142340817211,0,0.145059030466102,0.0354721183731661,0,0,0,0,0,0,0.136863587733391,0,0,0,0,0,0,0,0,0,0,-0.0291291731243547,-0.183461479166694,0,0,-0.0469423016374371,0,0,0,0,0,0.091698057420147,-0.0456981225467831,0.274025859246729,0,0,0,0,0,0,0,0,0,0,0,0.0140101587987838,0.0224148570741561,0,0,0,0,0,0
X002460.SZ,-0.037980206498343,0,0,0,0,0.21216139702384,0,0,0.0288951685808987,0,0,0,0,0,0,0,0,0,0.0686407860100983,0,0,0,0,0.0606993693948663,0,0,0,0,0,0,0,0,0,-0.0634044891864358,0,0.0346840517690477,0,0,0,0.149341367614414,0,0,0,0,0,0,0.161655073464461,0.206420354306172,0,0,0,0,-0.0476175761359036,0,0,0,0.0504008624097463,0,0
X600585.SH,0,0,0,0,0,0,-0.0396643163633626,0,0,0,0,0,0,0,0,0,0,0,0.146871451631276,0,0,0,0,0,0,0,0,0.0598375570510169,0,0,0.0345367424486466,0,0,0,0.0435339172813715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308920404308931,0,0,-0.00806943250913349,-0.0332049166311605,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.253857655031655,0,0,0,0,0,0,0,0.125531173360296,0,0,0.0822836066837688,0,0,0,0.0680860466955748,0,0.0101974658397688,0,0,0,0,0,0,0,0,0.130016994044859,0,0,0,0,0,0,0,0,0.180543597907313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486381374531312,0,0
X000301.SZ,0,0,0,-0.111455130663897,0,0.351197961162306,0,0,0,0,0,0,0,0,0.195173366080104,0,0.146274119444427,0,0,0,0,0,0,0,0,0,0.281653893489179,0,0,0,0,0.0601832095593405,-0.056022280646928,0,0,0,0,0.123914379707221,-0.0400043339633647,0,0,0,0,0,0,0,0,0,0,0,0,-0.142922616219197,-0.118688334163837,0,0,0,0.0650458252260151,0,0
X601898.SH,0,0.0582401579690183,0,0,0.12655413089499,0,0,0,0,0,0,0,0,0,0,0,0.0887937553604096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196787083233584,-0.002444744956723,0.350544897843826,0,0,0,0,-0.0222955801439161,0.0374608876131963,0,0,0,0,0.0808833116763996,0,0,0.0321639079001819,0,0,0,0,0.0356182787186902,-0.0336306226331437,0,0,0,0.0239688806109249,0,0
X600111.SH,0,0,0,0,0,0,0.0869569446645107,0,0,0,0,0,0,-0.124982433444405,0,0,-0.165556422033456,0,0,0,0.102197795656053,0,0,0.0723172773162561,0,0,0.40308356495588,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.112891017135747,0,0,0,0,0.106322654505304,0,0,0.223702451106359,0,0.127148590477861,-0.0239939447840412,0,0,0,-0.0766623906905644,0,0,0,0.0443464253807032,0,0
X600019.SH,0,0,0,0,0,0.0354526579403345,0.00212532943673073,0,0,0.117490436103865,0,-0.138984101501092,0,0,0,0,0,0.24329944238009,0,0,0,0,0,0,0,0,0,0,0.104836050969804,0,0,0,0,0,0,0,0,0,0.097970657265145,0,0.0385257726598296,0,0,0.0188912545864289,0,0.0278609832273037,0.115835142474984,0,0,0,0,0,-0.0300809102296502,0,0,0,0.0258154293594739,0,0
X600011.SH,-0.204435486436683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327850638329875,0.380650549003998,0,0,0,0,0,0.169655999867268,0,0,0,0,0,0.170751633208894,0,0,0,0,0.849366865983753,0,0,0,0,0.452307805850447,0,0,0,0.21586023223703,0,0.0612452510066981,0,0,0,0,-0.456586150051068,0,0,0.0251068235841725,0,0,0,-0.123746335557907,0,0
X000708.SZ,0,0,0,0,0,0,-0.00250567383082068,0,0,0,0,0,0,0,0,0.0552959032422921,-0.0976816785445799,0,0,0,0,0,-0.184236890216014,0.0561544202700398,0,0,0,0,-0.0109229330636163,0,0,-0.0168700514924872,0,0.157733032098939,0.0455963871392119,0.132086337291439,0.0504960186226687,0,0,0,0.0363655325217841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137925882942823,0,0
