,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600352.SH,X600362.SH,X601991.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X002460.SZ,X600426.SH,X600176.SH,X600299.SH,X002466.SZ,X000709.SZ,X601158.SH,X000883.SZ,X002353.SZ,X600612.SH,X000629.SZ,X600219.SH,X600583.SH,X000630.SZ,X000027.SZ,X000553.SZ,X601699.SH,X000825.SZ,X000401.SZ,X600985.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145200616624762,0,0,0,0,0.0354406791989168,-0.00169949405305606,0,0,0,0.0580289873365998,0,0,0,0,0,0.0195385306673734,0,0.0780845755806812,0,0,0,0,0.050303057238983,0,0,0,0.076547036323638,0,0,0,0,0,0,0,0.0461709811135392,0,-0.0122540258691568,0.0122833233500873,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0138430819271742,0,0,0,0,0,0,0,0,0.0570700495495224,0,0,0,0,0,0.0937768134603188,0,0,0,0,0,0,0,0.0520887728624455,0,-0.0280645017088986,0,0,0.0767238335598198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00260448371091588,0,0,0.187339207548199,0,0,0,0
X601088.SH,0,0,0,0.399139541088721,0,0,0,0,0,0,0,0,0,0.065782633908938,0.0580925279832395,0,0,0,0,0.0156773499548347,0,0,0,0,0.0276990218230561,-0.0323325918819395,0.0479697671579454,0,0,0,0,0,0,0,0,0,0,-0.0109589795861392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0388618750317538,0,0,0,0,0.0234603996636764,0,0,0.150409420033978,0.062356029321711,0,0,0,-0.0529662394405027,0,0.388219465871346,-0.149758135256462,0,0,0,0.159341423412227,0,0,0,0.0175391774402564,0,0.0365632661422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973360404315974,0.00208363765480172,0,0,0,0.0409968382451792,0,0
X600309.SH,0,0,0,0,0,0,-0.0598527100547067,0,0,0,0,0,0,0.0766573062187405,0,0,0,0,0,0.0720863126035787,0,0,0,0,0.234850732152833,0,0,0,0,0.0751837055804001,0.0287101740610875,0,0,0.00751241263964569,0,0,0.147875424438636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0243217074163535,0,0,0,0.102959528023613,0,0,0,0.185027048255427,0.000215482834870444,0.0460843874224434,0,0,0,0,0.0240457573141928,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674612557472076,0,0,0,0,0,0,0,0,0,0,0.173297746091169,0,0,0,0,0,0,-0.00972266155174447,0.0221157965113077,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.387727753558116,0,0,0,0,0,0,-0.0188380891710538,0,-0.219046523963155,0.329644430974455,0,0,0.758029810719007,0,0,0,0,0,0.0109581426579875,-0.0326694617720388,-0.128575441152347,0,0,0,0,0.0241498513922724,0,0,0,0,0.0365965433122899,0,0,0,0,0,0,0,-0.0299397565157486,-0.0378386393538599,0,0,0,0.0722568370285668,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362298148453311,0,0,0,0,0,0,0.182197507121043,0.434349503284947,0,0,0,0,0,0,0,0,0,0,0.070125651321173,0,0,0,0.190554907662005,-0.115444790459366,0,0,0,0,0,0,0,0,0,-0.101381017867061,0.0563160669968042,0,0.0262820803467195,-0.0485874908057334,0,0,0,-0.00493493689211314,0,0
X600010.SH,0,0,0,0,0,0,-0.00671813419376017,0,0,0.033554239125386,0,0,0,0,0,0,0,0,0.00876593059893723,0.107725071175939,0.109906920116846,0,0,0,0.048491065339996,0,0,0,0.146090126709127,0.00573404839955872,0,0,0,0,0,0,0,0,0,0,0,0,0.0390702730379376,0,0.0994120533819962,0,0.103420874981621,0,0.0714162854999294,0,0,0.00861599645202177,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0319793550079663,0,0,0,0,0,0,0.0838981198246394,0,0,0,0,0,0.0806284055461951,0,0,0,0.0329727083696324,0,0,0,0,0,0.0147593675890101,0,0,0.0237328610468693,0,0,0,0,0,0,0,0,0,0,0.0796766379757129,0,0,0.33411097479838,0,0.0784732996344547,0,0,0.00807311144313559,0,0,0,0,0.0361516351792973,0,0
