,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X600547.SH,X002466.SZ,X601600.SH,X000792.SZ,X600886.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600362.SH,X600027.SH,X600426.SH,X601991.SH,X601699.SH,X600176.SH,X600803.SH,X000983.SZ,X600489.SH,X000807.SZ,X600995.SH,X000786.SZ,X600160.SH,X600219.SH,X600688.SH,X000933.SZ,X000408.SZ,X600612.SH,X000932.SZ,X000629.SZ,X002080.SZ,X000630.SZ,X600096.SH,X000723.SZ,X300037.SZ,X600157.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0894429732501128,0,0,0,0,0.291127977178522,0,0,0,0,-0.515141480510905,0,0,0.228935130533993,-0.123075092492817,0,0,0,0,0,0,0.178378940716417,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.20759022494304,0,0.246986005364253,0,0,0,0.10344892256415,-0.125224056191255,0,0,0,0,0,0
X000932.SZ,0,0.0487019822435543,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669280773149961,0,0,0,0,0,8.67361737988404e-19,0.0813657001042842,0,0,0,0,0,0,0.0320064418583135,0,0,0,0,0,0,0,0.327609223899006,0,0.074754489278158,0.0361332205299529,-0.192523905619402,0,1.73472347597681e-18,0,0,0,0,0.0104965432915067,0,0,0.0577305842265656,0.0824289354073188,-0.0598171737130049,0,0,0,0,0,0
X000629.SZ,-0.0274670829250571,0,0,0,0,-0.0256114934027045,0,0,0.255662229252265,0,0,0.124916169220945,0,0,0,0,0,0,0,0,0.421380342430243,0.0475130641775095,0,0,0,0,0,0,0,0,0,0,0,0,0.0431565393864358,0,0,0,0,0,0.0218809025210968,0,0,0.111079944065959,0,0,0.090702212842284,0.0799558204682425,0,0,0,0.00934368158474726,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,-0.106965291459407,0.216460178266927,0,0,0,0,0,0.342862985701691,0,0,0,0,0,1.00847805460591,0,0,-0.124731533852916,-0.109982966056125,0,0,0,0.175025025684562,-0.0518616744350257,0,0.555324310824802,0.126312355052495,0,0,-0.0663602257233963,0,0,0.0355754666404015,0,0,0,0,-0.0857874853738903,0,0,0,0,0,0.128984700001767,0,0,0,0,0.0594964469626239,-0.0269610621277419,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.147761236731435,0,0,0,0,0,0,0.00506930282967785,0,0.0378913789436834,0,0.25644658981857,0,0,0,0,0,0,0.0415995793150112,0,0.272891937110279,0,0,0,0,0.00700379536836669,0.0385158533287501,0,0,0,0,0,0,0.0552950355965237,0,0,0,0,0,-0.0271750322978961,-0.0119386578626383,0,0,0,0,0,0
X600096.SH,0,0,0,0.0739549724870262,0,0,0,0,0,0,-0.0512297679878762,0,0,0,0,0,0,0,0,0,0,0.0381356344270639,0,0,0,0,0,0.138718763228113,0,0,0.00300393022835657,0,0.0369639413624386,0.187979388049151,0,0.131073639246081,0,0,0,0,0.0461108003012499,0,0.0272106837163905,1.73472347597681e-18,0.0928447127507181,0,0,0,0,0,0,0.00381927644751507,0,0,0,0,0,0,0
X000723.SZ,-0.10761072173143,0,0,0,0,-0.0267537830849627,0,0,3.46944695195361e-18,0,-0.0236050220587283,0,0.172696475079743,0,0,0,0,0,0,0.00247753566210265,0,0.0235671014344658,0,0,-0.00492649632728932,-0.0895874906553457,0,0,0,0,0,0,0.0858875680262176,0,0,0,0,0,0,0,0,0,0.344779082076227,0,0,0,0,0,0,0,0,-0.0162540056908733,0.00677135155973021,0.164283766145216,0.0536990995210246,0,0,0,0
X300037.SZ,0,0.121828677625739,0,-0.246409388019116,0,0,0,0,0,0,0,0.19483370871438,0,0.667175933001481,0,0,0,0,0,0,0,0.0432941942013302,0,0,0,0,0,0,0,0,0.173442092294477,0,0,0,0,0.170238260262122,0,0,-0.0767547695809096,0,0.12010035733923,0,0,0,0,0,0,0,0,0,-0.328396512842944,0.0529961270207031,-0.130303938636037,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.023257407729715,0,0,0.243408008054545,0,0,0,0,0,0.0521324234940667,0,0,0,0,0.0177289309777303,0.0002194094692972,0.0199921603988681,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0.143027922982882,0,0.240925572415871,-0.0631953720263247,0.0555996063325287,0,0,0.0437956185400297,-0.0577138460166105,0,0,0,0,0,0,0.0274441423989313,0,0,0,0,0,0,0,0,0,0.234514345914772,0,0,-8.67361737988404e-19,0,0,0.0990126089994478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427954736487588,0.0177864754449777,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.114848293966482,0,0,0,-0.261970051103492,0,0,0,0,0.140550332845628,-0.0402555066963458,0,0,0.263310505834988,0.121786589537025,0,0,0,0,0,-0.0437518671626039,0.124608565869594,0,0.00864644305063286,-0.035628345021946,0,0,0,0,0,0,0,0,0,-0.221883890429812,0,0.0884552442062555,0,0,0,-0.0113496628423491,-0.137726083851657,0,0,0,0,0,0
Slope,-0.244107308707747,0,-0.225099807208438,0,0,0,0,0,0,0,0,0,0.257054466048101,0,0,0,0,0,0,0.322237021743413,0,0,0,0,0,0,0,0,0,0,0,0.177242735050022,-0.122838072165582,0,0,0,0,0,0,0,0,0.129938973370241,0,-0.145024281412453,0,0,0,0.199324282406962,0,0,0,0,0.774652274723276,0,0,0,0,0,0
TED,0,0,0,0.201026255825172,-0.36154095090981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619220268694864,0,-0.108905414446327,0,0,-0.0435961619889309,0,0.280415564923566,0,0,-0.0715683986682731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970490889280016,0.698938869094529,0,0,0,0,-5.39971381393937,0,0
RealEstate_excess,0.00672759136528444,0,0,0.0865463582205046,0,-0.0239968945875229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470802402932907,0,0,0,-0.123138333186105,0,0.0844047855049907,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0788253547234757,-0.0762472404994445,0,0,0,0,0,0
MKreturn,0,-0.0978993810871389,0,0,-0.0168422706155465,0,0,0,0,0,0.0231988401697932,0.0527012998519336,0,0,0,-0.080774678463761,0,0.140823045092485,0,0,0,0.0379486549108196,0,0,-1.73472347597681e-18,0,0,0,0,-0.0188006019528429,0,0,0,-0.117084302234752,0,0.00933057490678563,0,0,0,0,0,0,0,-0.0101431595822562,0,0,0,0,0,0,0,0.0149411239602869,-0.000720084143045538,0,0,0,0,0,0
